time_s,ecg_clean_mv,ecg_noisy_mv
0.3830,300.000000,300.110461
0.3840,300.000000,299.990034
0.3850,300.000000,300.122124
0.3860,300.000000,300.034352
0.3870,300.000000,300.072936
0.3880,300.000000,300.165757
0.3890,300.000000,300.047386
0.3900,300.000000,300.125414
0.3910,300.000000,300.015235
0.3920,300.000000,300.131652
0.3930,300.000000,300.047853
0.3940,300.000000,300.073112
0.3950,300.000000,300.045475
0.3960,300.000000,300.052566
0.3970,300.000000,299.986625
0.3980,300.000000,300.033421
0.3990,300.000000,300.028485
0.4000,300.000000,300.005606
0.4010,300.000000,300.081260
0.4020,300.000000,300.153239
0.4030,300.000000,300.043102
0.4040,300.000000,300.174373
0.4050,300.000000,300.084854
0.4060,300.000000,300.068324
0.4070,300.000000,300.074845
0.4080,300.000000,300.196386
0.4090,300.000000,300.097327
0.4100,300.000000,300.091393
0.4110,300.000000,300.097189
0.4120,300.000000,299.995233
0.4130,300.000000,300.112018
0.4140,300.000000,300.012719
0.4150,300.000000,300.005860
0.4160,300.000000,300.031175
0.4170,300.000000,300.045417
0.4180,300.000000,300.062159
0.4190,300.000000,300.052489
0.4200,300.000000,300.046614
0.4210,300.000000,300.047650
0.4220,300.000000,300.087988
0.4230,300.000000,300.002521
0.4240,300.000000,300.095056
0.4250,300.000000,300.158499
0.4260,300.000000,300.109502
0.4270,300.000000,300.128406
0.4280,300.000000,300.156082
0.4290,300.000000,300.112975
0.4300,300.000000,300.046650
0.4310,300.000000,300.044778
0.4320,300.000000,300.069861
0.4330,300.000000,299.998299
0.4340,300.000000,300.183563
0.4350,300.000000,300.056678
0.4360,300.000000,300.132489
0.4370,300.000000,300.052310
0.4380,300.000000,300.068633
0.4390,300.000000,300.068582
0.4400,300.000000,300.140968
0.4410,300.000000,300.207787
0.4420,300.000000,300.016149
0.4430,300.000000,300.081623
0.4440,300.000000,300.118004
0.4450,300.000000,300.010628
0.4460,300.000000,300.065640
0.4470,300.000000,300.115567
0.4480,300.000000,300.065428
0.4490,300.000000,300.085877
0.4500,300.000000,300.103674
0.4510,300.000000,300.046533
0.4520,300.000000,300.019327
0.4530,300.000000,300.013596
0.4540,300.000000,299.948177
0.4550,300.000000,300.086381
0.4560,300.000000,300.052360
0.4570,300.000000,300.124029
0.4580,300.000000,300.100326
0.4590,300.000000,300.077663
0.4600,300.000000,300.098014
0.4610,300.000000,299.999894
0.4620,300.000000,300.110166
0.4630,300.000000,300.086363
0.4640,300.000000,300.063800
0.4650,300.000000,300.079598
0.4660,300.000000,300.133211
0.4670,300.000000,300.068877
0.4680,300.000000,300.080967
0.4690,300.000000,300.116240
0.4700,300.000000,300.068822
0.4710,300.000000,300.084448
0.4720,300.000000,300.064856
0.4730,300.000000,300.121094
0.4740,300.000000,300.071706
0.4750,300.000000,299.980356
0.4760,300.000000,300.103255
0.4770,300.000000,300.033964
0.4780,300.000000,300.045251
0.4790,300.000000,300.065960
0.4800,300.000000,300.193166
0.4810,300.000000,300.115544
0.4820,300.000000,300.191086
0.4830,300.000000,300.102611
0.4840,300.000000,300.139305
0.4850,300.000000,300.193373
0.4860,300.000000,300.143925
0.4870,300.000000,300.120825
0.4880,300.000000,300.027454
0.4890,300.000000,300.039784
0.4900,300.000000,300.099343
0.4910,300.000000,300.129016
0.4920,300.000000,300.066197
0.4930,300.000000,300.102416
0.4940,300.000000,300.023719
0.4950,300.000000,300.033364
0.4960,300.000000,300.090294
0.4970,300.000000,300.072158
0.4980,300.000000,300.054812
0.4990,300.000000,300.052873
0.5000,300.000000,300.010827
0.5010,300.000000,300.090996
0.5020,300.000000,300.024998
0.5030,300.000000,300.087017
0.5040,300.000000,300.097012
0.5050,300.000000,300.178021
0.5060,300.000000,300.053110
0.5070,300.000000,300.126961
0.5080,300.000000,300.107372
0.5090,300.000000,300.040504
0.5100,300.000000,300.090367
0.5110,300.000000,300.015017
0.5120,300.000000,300.078827
0.5130,300.000000,300.060593
0.5140,300.000000,300.113147
0.5150,300.000000,300.032214
0.5160,300.000000,299.957925
0.5170,300.000000,300.043120
0.5180,300.000000,300.107682
0.5190,300.000000,300.089650
0.5200,300.000000,300.059949
0.5210,300.000000,300.155430
0.5220,300.000000,300.086639
0.5230,300.000000,300.144395
0.5240,300.000000,300.109363
0.5250,300.000000,300.142908
0.5260,300.000000,300.146887
0.5270,300.000000,300.172731
0.5280,300.000000,300.062395
0.5290,300.000000,300.124537
0.5300,300.000000,300.028386
0.5310,300.000000,300.111878
0.5320,300.000000,299.994118
0.5330,300.000000,300.170507
0.5340,300.000000,300.088122
0.5350,300.000000,300.081893
0.5360,300.000000,299.989484
0.5370,300.000000,300.125293
0.5380,300.000000,300.141553
0.5390,300.000000,300.073534
0.5400,300.000000,300.069483
0.5410,300.000000,300.078790
0.5420,300.000000,300.189652
0.5430,300.000000,300.102952
0.5440,300.000000,300.119085
0.5450,300.000000,300.159441
0.5460,300.000000,299.989148
0.5470,300.000000,300.104282
0.5480,300.000000,300.089978
0.5490,300.000000,300.106219
0.5500,300.000000,300.132933
0.5510,300.000000,300.135249
0.5520,300.000000,300.069310
0.5530,300.000000,300.069541
0.5540,300.000000,300.075304
0.5550,300.000000,300.111110
0.5560,300.000000,300.131735
0.5570,300.000000,300.007050
0.5580,300.000000,300.100626
0.5590,300.000000,300.077572
0.5600,300.000000,300.196315
0.5610,300.000000,300.045076
0.5620,300.000000,300.047888
0.5630,300.000000,300.080753
0.5640,300.000000,300.143064
0.5650,300.000000,300.144702
0.5660,300.000000,300.086276
0.5670,300.000000,300.161774
0.5680,300.000000,300.084889
0.5690,300.000000,300.143780
0.5700,300.000000,300.025489
0.5710,300.000000,300.040863
0.5720,300.000000,300.062890
0.5730,300.000000,300.076299
0.5740,300.000000,300.034688
0.5750,300.000000,300.033041
0.5760,300.000000,300.099432
0.5770,300.000000,300.120739
0.5780,300.000000,300.045539
0.5790,300.000000,300.022989
0.5800,300.000000,300.101240
0.5810,300.000000,300.125906
0.5820,300.000000,300.055906
0.5830,300.000000,300.196657
0.5840,300.000000,300.072011
0.5850,300.000000,300.103770
0.5860,300.000000,300.103705
0.5870,300.000000,300.072771
0.5880,300.000000,300.199868
0.5890,300.000000,300.056987
0.5900,300.000000,300.184448
0.5910,300.000000,300.076520
0.5920,300.000000,300.071153
0.5930,300.000000,300.049364
0.5940,300.000000,300.113161
0.5950,300.000000,300.177383
0.5960,300.000000,300.051105
0.5970,300.000000,300.067188
0.5980,300.000000,300.159961
0.5990,300.000000,300.036640
0.6000,300.000000,300.059756
0.6010,300.000000,300.173598
0.6020,300.000000,300.131905
0.6030,300.000000,300.072114
0.6040,300.000000,300.149412
0.6050,300.000000,300.042378
0.6060,300.000000,300.172818
0.6070,300.000000,300.017466
0.6080,300.000000,300.060437
0.6090,300.000000,300.124807
0.6100,300.000000,300.036902
0.6110,300.000000,300.094477
0.6120,300.000000,300.116804
0.6130,300.000000,300.047247
0.6140,300.000000,300.075508
0.6150,300.000000,300.122513
0.6160,300.000000,300.104113
0.6170,300.000000,300.160552
0.6180,300.000000,300.047211
0.6190,300.000000,300.045077
0.6200,300.000000,300.166983
0.6210,300.000000,300.126466
0.6220,300.000000,300.100557
0.6230,300.000000,300.088496
0.6240,300.000000,300.161363
0.6250,300.000000,300.102434
0.6260,300.000000,300.159843
0.6270,300.000000,300.181494
0.6280,300.000000,300.119043
0.6290,300.000000,300.040511
0.6300,300.000000,300.130746
0.6310,300.000000,300.151619
0.6320,300.000000,300.150790
0.6330,300.000000,300.094720
0.6340,300.000000,299.997953
0.6350,300.000000,300.060173
0.6360,300.000000,300.059141
0.6370,300.000000,300.129606
0.6380,300.000000,300.112082
0.6390,300.000000,300.142110
0.6400,300.000000,300.069420
0.6410,300.000000,300.120376
0.6420,300.000000,300.000717
0.6430,300.000000,300.099495
0.6440,300.000000,300.048728
0.6450,300.000000,300.210945
0.6460,300.000000,300.146490
0.6470,300.000000,300.141703
0.6480,300.000000,300.054833
0.6490,300.000000,300.104164
0.6500,300.000000,300.137561
0.6510,300.000000,300.054899
0.6520,300.000000,300.070160
0.6530,300.000000,300.144003
0.6540,300.000000,300.032350
0.6550,300.000000,300.063499
0.6560,300.000000,300.045285
0.6570,300.000000,300.106072
0.6580,300.000000,300.132414
0.6590,300.000000,300.179646
0.6600,300.000000,300.125409
0.6610,300.000000,300.174283
0.6620,300.000000,300.135939
0.6630,300.000000,300.053784
0.6640,300.000000,300.127061
0.6650,300.000000,300.128912
0.6660,300.000000,300.178578
0.6670,300.000000,300.117835
0.6680,300.000000,300.099660
0.6690,300.000000,300.070179
0.6700,300.000000,300.093619
0.6710,300.000000,300.096145
0.6720,300.000000,300.124950
0.6730,300.000000,300.050042
0.6740,300.000000,300.205095
0.6750,300.000000,300.041989
0.6760,300.000000,300.024336
0.6770,300.000000,300.116728
0.6780,300.000000,300.031837
0.6790,300.000000,300.102713
0.6800,300.000000,300.073087
0.6810,300.000000,300.146619
0.6820,300.000000,300.127426
0.6830,300.000000,300.181318
0.6840,300.000000,300.148333
0.6850,300.000000,300.130609
0.6860,300.000000,300.137577
0.6870,300.000000,300.076171
0.6880,300.000000,300.085315
0.6890,300.000000,300.125771
0.6900,300.000000,300.138461
0.6910,300.000000,300.086381
0.6920,300.000000,300.086539
0.6930,300.000000,300.073144
0.6940,300.000000,300.108926
0.6950,300.000000,300.089420
0.6960,300.000000,300.121256
0.6970,300.000000,300.062364
0.6980,300.000000,300.095051
0.6990,300.000000,300.178986
0.7000,300.000000,300.211553
0.7010,300.000000,300.104217
0.7020,300.000000,300.187458
0.7030,300.000000,300.189584
0.7040,300.000000,300.170121
0.7050,300.000000,300.041390
0.7060,300.000000,300.058327
0.7070,300.000000,300.101256
0.7080,300.000000,300.097281
0.7090,300.000000,300.071114
0.7100,300.000000,300.138491
0.7110,300.000000,300.135193
0.7120,300.000000,300.188693
0.7130,300.000000,300.064455
0.7140,300.000000,300.059499
0.7150,300.000000,300.100509
0.7160,300.000000,300.027837
0.7170,300.000000,300.188656
0.7180,300.000000,300.081807
0.7190,300.000000,300.101388
0.7200,300.000000,300.118436
0.7210,300.000000,300.110513
0.7220,300.000000,300.109795
0.7230,300.000000,300.245846
0.7240,300.000000,300.135346
0.7250,300.000000,300.156208
0.7260,300.000000,300.106513
0.7270,300.000000,300.159239
0.7280,300.000000,300.125693
0.7290,300.000000,300.131105
0.7300,300.000000,300.136431
0.7310,300.000000,300.150594
0.7320,300.000000,300.135963
0.7330,300.000000,300.095490
0.7340,300.000000,300.094187
0.7350,300.000000,300.037385
0.7360,300.000000,300.085330
0.7370,300.000000,300.102402
0.7380,300.000000,300.147356
0.7390,300.000000,299.988785
0.7400,300.000000,300.128915
0.7410,300.000000,300.081074
0.7420,300.000000,300.164209
0.7430,300.000000,300.196353
0.7440,300.000000,300.130416
0.7450,300.000000,300.205629
0.7460,300.000000,300.176403
0.7470,300.000000,300.137201
0.7480,300.000000,300.045756
0.7490,300.001832,300.141499
0.7500,300.002231,300.075134
0.7510,300.002705,299.967974
0.7520,300.003263,300.051009
0.7530,300.003916,300.169746
0.7540,300.004677,300.106792
0.7550,300.005558,300.161686
0.7560,300.006571,300.181137
0.7570,300.007730,300.120332
0.7580,300.009049,300.083442
0.7590,300.010540,300.066711
0.7600,300.012215,300.124239
0.7610,300.014086,300.090919
0.7620,300.016162,300.086607
0.7630,300.018452,300.117773
0.7640,300.020961,300.142106
0.7650,300.023693,300.147268
0.7660,300.026647,300.156877
0.7670,300.029820,300.183039
0.7680,300.033204,300.151758
0.7690,300.036788,300.196593
0.7700,300.040555,300.192252
0.7710,300.044486,300.204366
0.7720,300.048554,300.147103
0.7730,300.052729,300.090813
0.7740,300.056978,300.142267
0.7750,300.061263,300.109268
0.7760,300.065541,300.202865
0.7770,300.069768,300.096273
0.7780,300.073897,300.195835
0.7790,300.077880,300.198516
0.7800,300.081669,300.235142
0.7810,300.085214,300.221923
0.7820,300.088471,300.214851
0.7830,300.091393,300.169972
0.7840,300.093941,300.315397
0.7850,300.096079,300.230714
0.7860,300.097775,300.216494
0.7870,300.099005,300.238311
0.7880,300.099750,300.285394
0.7890,300.100000,300.211127
0.7900,300.099750,300.274889
0.7910,300.099005,300.220774
0.7920,300.097775,300.240499
0.7930,300.096079,300.210595
0.7940,300.093941,300.226498
0.7950,300.091393,300.233234
0.7960,300.088471,300.209141
0.7970,300.085214,300.266929
0.7980,300.081669,300.182315
0.7990,300.077880,300.249181
0.8000,300.073897,300.161176
0.8010,300.069768,300.214676
0.8020,300.065541,300.154387
0.8030,300.061263,300.155393
0.8040,300.056978,300.260378
0.8050,300.052729,300.295865
0.8060,300.048554,300.178307
0.8070,300.044486,300.129221
0.8080,300.040555,300.170705
0.8090,300.036788,300.123447
0.8100,300.033204,300.217184
0.8110,300.029820,300.172947
0.8120,300.026647,300.163239
0.8130,300.023693,300.121108
0.8140,300.020961,300.085394
0.8150,300.018452,300.170708
0.8160,300.016162,300.111167
0.8170,300.014086,300.065687
0.8180,300.012215,300.197704
0.8190,300.010540,300.247642
0.8200,300.009049,300.136715
0.8210,300.007730,300.151597
0.8220,300.006571,300.228875
0.8230,300.005558,300.126872
0.8240,300.004677,300.200029
0.8250,300.003916,300.115459
0.8260,300.003263,300.166543
0.8270,300.002705,300.090922
0.8280,300.002231,300.121552
0.8290,300.000000,300.043698
0.8300,300.000000,300.145062
0.8310,300.000000,300.134364
0.8320,300.000000,300.057838
0.8330,300.000000,300.214281
0.8340,300.000000,300.105555
0.8350,300.000000,300.093796
0.8360,300.000000,300.052979
0.8370,300.000000,300.143829
0.8380,300.000000,300.064404
0.8390,300.000000,300.153146
0.8400,300.000000,300.077361
0.8410,300.000000,300.149128
0.8420,300.000000,300.123338
0.8430,300.000000,300.176739
0.8440,300.000000,300.075381
0.8450,300.000000,300.164306
0.8460,300.000000,300.091514
0.8470,300.000000,300.105442
0.8480,300.000000,300.162411
0.8490,300.000000,300.130234
0.8500,299.979209,300.119666
0.8510,299.959326,300.112589
0.8520,299.941221,300.059667
0.8530,299.925686,300.024611
0.8540,299.913397,299.966374
0.8550,299.904894,300.116800
0.8560,299.900548,300.031055
0.8570,299.918863,300.024934
0.8580,299.939591,300.034105
0.8590,299.975574,300.102106
0.8600,300.031085,300.153234
0.8610,300.110235,300.265312
0.8620,300.215702,300.321293
0.8630,300.347088,300.569837
0.8640,300.499352,300.675507
0.8650,300.641180,300.693525
0.8660,300.778801,300.934977
0.8670,300.894839,301.074110
0.8680,300.972604,301.041247
0.8690,301.000000,301.184187
0.8700,300.972604,301.127110
0.8710,300.894839,300.946277
0.8720,300.778801,300.881514
0.8730,300.641180,300.691032
0.8740,300.499352,300.645392
0.8750,300.367879,300.420270
0.8760,300.256376,300.313965
0.8770,300.169013,300.280333
0.8780,300.105399,300.320625
0.8790,300.062177,300.240552
0.8800,300.034697,300.108793
0.8810,300.000000,300.068561
0.8820,300.000000,300.105853
0.8830,300.000000,300.069803
0.8840,300.000000,300.182149
0.8850,300.000000,300.176765
0.8860,300.000000,300.188594
0.8870,300.000000,300.142567
0.8880,300.000000,300.141757
0.8890,299.850000,299.926938
0.8900,299.870894,300.008742
0.8910,299.888877,300.070059
0.8920,299.904356,299.995290
0.8930,299.917678,300.046087
0.8940,299.929145,300.037824
0.8950,299.939015,300.016710
0.8960,299.947509,300.078648
0.8970,299.954821,300.153972
0.8980,299.961114,300.142631
0.8990,299.966530,300.042846
0.9000,299.971193,300.101752
0.9010,299.975205,300.142618
0.9020,299.978659,300.119283
0.9030,299.981632,300.058332
0.9040,299.984190,300.090198
0.9050,299.986392,300.162630
0.9060,299.988288,300.228652
0.9070,299.989919,300.098703
0.9080,299.991323,300.080465
0.9090,300.000000,300.187657
0.9100,300.000000,300.136831
0.9110,300.000000,300.099532
0.9120,300.000000,300.103791
0.9130,300.000000,300.101991
0.9140,300.000000,300.143840
0.9150,300.000000,300.116730
0.9160,300.000000,300.029855
0.9170,300.000000,300.102900
0.9180,300.000000,300.205522
0.9190,300.000000,300.174820
0.9200,300.000000,300.188284
0.9210,300.000000,300.090035
0.9220,300.000000,300.155494
0.9230,300.000000,300.189367
0.9240,300.000000,300.148491
0.9250,300.000000,300.204960
0.9260,300.000000,300.102044
0.9270,300.000000,300.152732
0.9280,300.000000,300.108018
0.9290,300.000000,300.206002
