time_s,ppg_clean_ua,ppg_with_ambient_ua,ambient_ua,photodiode_total_ua
0.1820,3.000000,11.760707,8.760845,11.760707
0.1830,3.000000,11.760749,8.760845,11.760749
0.1840,3.000000,11.470263,8.470228,11.470263
0.1850,3.000000,10.999994,8.000000,10.999994
0.1860,3.000000,10.529789,7.529772,10.529789
0.1870,3.000000,10.239130,7.239155,10.239130
0.1880,3.000000,10.239207,7.239155,10.239207
0.1890,3.000000,10.529781,7.529772,10.529781
0.1900,3.000000,11.000067,8.000000,11.000067
0.1910,3.000000,11.470163,8.470228,11.470163
0.1920,3.000000,11.760782,8.760845,11.760782
0.1930,3.000000,11.760911,8.760845,11.760911
0.1940,3.000000,11.470275,8.470228,11.470275
0.1950,3.000000,10.999940,8.000000,10.999940
0.1960,3.000000,10.529738,7.529772,10.529738
0.1970,3.000000,10.239152,7.239155,10.239152
0.1980,3.000000,10.239060,7.239155,10.239060
0.1990,3.000000,10.529742,7.529772,10.529742
0.2000,3.000000,10.999934,8.000000,10.999934
0.2010,3.000000,11.470231,8.470228,11.470231
0.2020,3.000000,11.760767,8.760845,11.760767
0.2030,3.000000,11.760849,8.760845,11.760849
0.2040,3.000000,11.470254,8.470228,11.470254
0.2050,3.000000,10.999939,8.000000,10.999939
0.2060,3.000000,10.529828,7.529772,10.529828
0.2070,3.000000,10.239134,7.239155,10.239134
0.2080,3.000000,10.239112,7.239155,10.239112
0.2090,3.000000,10.529757,7.529772,10.529757
0.2100,3.000000,10.999973,8.000000,10.999973
0.2110,3.000000,11.470179,8.470228,11.470179
0.2120,3.000000,11.760934,8.760845,11.760934
0.2130,3.000000,11.760753,8.760845,11.760753
0.2140,3.000000,11.470220,8.470228,11.470220
0.2150,3.000000,11.000105,8.000000,11.000105
0.2160,3.000000,10.529886,7.529772,10.529886
0.2170,3.000000,10.239134,7.239155,10.239134
0.2180,3.000000,10.239171,7.239155,10.239171
0.2190,3.000000,10.529751,7.529772,10.529751
0.2200,3.000000,10.999955,8.000000,10.999955
0.2210,3.000000,11.470082,8.470228,11.470082
0.2220,3.000000,11.760845,8.760845,11.760845
0.2230,3.000000,11.760813,8.760845,11.760813
0.2240,3.000000,11.470190,8.470228,11.470190
0.2250,3.000000,11.000025,8.000000,11.000025
0.2260,3.000000,10.529812,7.529772,10.529812
0.2270,3.000000,10.239116,7.239155,10.239116
0.2280,3.000000,10.239099,7.239155,10.239099
0.2290,3.000000,10.529693,7.529772,10.529693
0.2300,3.000000,10.999947,8.000000,10.999947
0.2310,3.000000,11.470113,8.470228,11.470113
0.2320,3.000000,11.760887,8.760845,11.760887
0.2330,3.000000,11.760811,8.760845,11.760811
0.2340,3.000000,11.470350,8.470228,11.470350
0.2350,3.000000,10.999899,8.000000,10.999899
0.2360,3.000000,10.529764,7.529772,10.529764
0.2370,3.000000,10.239125,7.239155,10.239125
0.2380,3.000000,10.239175,7.239155,10.239175
0.2390,3.000000,10.529742,7.529772,10.529742
0.2400,3.000000,11.000071,8.000000,11.000071
0.2410,3.000000,11.470137,8.470228,11.470137
0.2420,3.000000,11.760917,8.760845,11.760917
0.2430,3.000000,11.760915,8.760845,11.760915
0.2440,3.000000,11.470221,8.470228,11.470221
0.2450,3.000000,11.000049,8.000000,11.000049
0.2460,3.000000,10.529798,7.529772,10.529798
0.2470,3.000000,10.239003,7.239155,10.239003
0.2480,3.000000,10.239103,7.239155,10.239103
0.2490,3.000000,10.529860,7.529772,10.529860
0.2500,3.000000,11.000053,8.000000,11.000053
0.2510,3.000000,11.470223,8.470228,11.470223
0.2520,3.000000,11.760823,8.760845,11.760823
0.2530,3.000000,11.760698,8.760845,11.760698
0.2540,3.000000,11.470300,8.470228,11.470300
0.2550,3.000000,11.000091,8.000000,11.000091
0.2560,3.000000,10.529772,7.529772,10.529772
0.2570,3.000000,10.239004,7.239155,10.239004
0.2580,3.000000,10.239171,7.239155,10.239171
0.2590,3.000000,10.529855,7.529772,10.529855
0.2600,3.000000,10.999960,8.000000,10.999960
0.2610,3.000000,11.470308,8.470228,11.470308
0.2620,3.000000,11.761022,8.760845,11.761022
0.2630,3.000000,11.760754,8.760845,11.760754
0.2640,3.000000,11.470207,8.470228,11.470207
0.2650,3.000000,10.999949,8.000000,10.999949
0.2660,3.000000,10.529791,7.529772,10.529791
0.2670,3.000000,10.239180,7.239155,10.239180
0.2680,3.000000,10.239133,7.239155,10.239133
0.2690,3.000000,10.529847,7.529772,10.529847
0.2700,3.000000,10.999938,8.000000,10.999938
0.2710,3.000000,11.470206,8.470228,11.470206
0.2720,3.000000,11.760885,8.760845,11.760885
0.2730,3.000000,11.760794,8.760845,11.760794
0.2740,3.000000,11.470232,8.470228,11.470232
0.2750,3.000000,11.000006,8.000000,11.000006
0.2760,3.000000,10.529826,7.529772,10.529826
0.2770,3.000000,10.239152,7.239155,10.239152
0.2780,3.000000,10.239144,7.239155,10.239144
0.2790,3.000000,10.529757,7.529772,10.529757
0.2800,3.000000,10.999992,8.000000,10.999992
0.2810,3.000000,11.470264,8.470228,11.470264
0.2820,3.000000,11.760881,8.760845,11.760881
0.2830,3.000000,11.760802,8.760845,11.760802
0.2840,3.000000,11.470291,8.470228,11.470291
0.2850,3.000000,11.000039,8.000000,11.000039
0.2860,3.000000,10.529718,7.529772,10.529718
0.2870,3.000000,10.239163,7.239155,10.239163
0.2880,3.000000,10.239142,7.239155,10.239142
0.2890,3.000000,10.529813,7.529772,10.529813
0.2900,3.000000,10.999963,8.000000,10.999963
0.2910,3.000000,11.470274,8.470228,11.470274
0.2920,3.000000,11.760911,8.760845,11.760911
0.2930,3.000000,11.760811,8.760845,11.760811
0.2940,3.000000,11.470315,8.470228,11.470315
0.2950,3.000000,10.999994,8.000000,10.999994
0.2960,3.000000,10.529749,7.529772,10.529749
0.2970,3.000000,10.239189,7.239155,10.239189
0.2980,3.000000,10.239141,7.239155,10.239141
0.2990,3.000000,10.529801,7.529772,10.529801
0.3000,3.000000,10.999981,8.000000,10.999981
0.3010,3.000000,11.470163,8.470228,11.470163
0.3020,3.000000,11.760809,8.760845,11.760809
0.3030,3.000000,11.760802,8.760845,11.760802
0.3040,3.000000,11.470189,8.470228,11.470189
0.3050,3.000000,10.999959,8.000000,10.999959
0.3060,3.000000,10.529822,7.529772,10.529822
0.3070,3.000000,10.239096,7.239155,10.239096
0.3080,3.000000,10.239140,7.239155,10.239140
0.3090,3.000000,10.529779,7.529772,10.529779
0.3100,3.000000,11.000011,8.000000,11.000011
0.3110,3.000000,11.470172,8.470228,11.470172
0.3120,3.000000,11.760703,8.760845,11.760703
0.3130,3.000000,11.760929,8.760845,11.760929
0.3140,3.000000,11.470227,8.470228,11.470227
0.3150,3.000000,11.000079,8.000000,11.000079
0.3160,3.000000,10.529732,7.529772,10.529732
0.3170,3.000000,10.239101,7.239155,10.239101
0.3180,3.000000,10.239156,7.239155,10.239156
0.3190,3.000000,10.529789,7.529772,10.529789
0.3200,3.000000,10.999950,8.000000,10.999950
0.3210,3.000000,11.470243,8.470228,11.470243
0.3220,3.000000,11.760792,8.760845,11.760792
0.3230,3.000000,11.760907,8.760845,11.760907
0.3240,3.000000,11.470254,8.470228,11.470254
0.3250,3.000000,10.999966,8.000000,10.999966
0.3260,3.000000,10.529784,7.529772,10.529784
0.3270,3.000000,10.239223,7.239155,10.239223
0.3280,3.000000,10.239095,7.239155,10.239095
0.3290,3.000000,10.529774,7.529772,10.529774
0.3300,3.000000,11.000035,8.000000,11.000035
0.3310,3.000000,11.470187,8.470228,11.470187
0.3320,3.000000,11.760924,8.760845,11.760924
0.3330,3.000000,11.760742,8.760845,11.760742
0.3340,3.000000,11.470183,8.470228,11.470183
0.3350,3.000000,11.000107,8.000000,11.000107
0.3360,3.000000,10.529762,7.529772,10.529762
0.3370,3.000000,10.239174,7.239155,10.239174
0.3380,3.000000,10.239130,7.239155,10.239130
0.3390,3.000000,10.529769,7.529772,10.529769
0.3400,3.000000,10.999943,8.000000,10.999943
0.3410,3.000000,11.470305,8.470228,11.470305
0.3420,3.000000,11.760875,8.760845,11.760875
0.3430,3.000000,11.760880,8.760845,11.760880
0.3440,3.000000,11.470233,8.470228,11.470233
0.3450,3.000000,11.000020,8.000000,11.000020
0.3460,3.000000,10.529856,7.529772,10.529856
0.3470,3.000000,10.239231,7.239155,10.239231
0.3480,3.000000,10.239186,7.239155,10.239186
0.3490,3.000000,10.529814,7.529772,10.529814
0.3500,3.000000,11.000124,8.000000,11.000124
0.3510,3.000000,11.470309,8.470228,11.470309
0.3520,3.000000,11.760827,8.760845,11.760827
0.3530,3.000000,11.760829,8.760845,11.760829
0.3540,3.000000,11.470228,8.470228,11.470228
0.3550,3.000000,11.000062,8.000000,11.000062
0.3560,3.000000,10.529697,7.529772,10.529697
0.3570,3.000000,10.239199,7.239155,10.239199
0.3580,3.000000,10.239135,7.239155,10.239135
0.3590,3.000000,10.529752,7.529772,10.529752
0.3600,3.000000,11.000028,8.000000,11.000028
0.3610,3.000000,11.470247,8.470228,11.470247
0.3620,3.000000,11.760866,8.760845,11.760866
0.3630,3.000000,11.760848,8.760845,11.760848
0.3640,3.000000,11.470248,8.470228,11.470248
0.3650,3.000000,11.000008,8.000000,11.000008
0.3660,3.000000,10.529759,7.529772,10.529759
0.3670,3.000000,10.239115,7.239155,10.239115
0.3680,3.000000,10.239094,7.239155,10.239094
0.3690,3.000000,10.529784,7.529772,10.529784
0.3700,3.000000,11.000035,8.000000,11.000035
0.3710,3.000000,11.470152,8.470228,11.470152
0.3720,3.000000,11.760802,8.760845,11.760802
0.3730,3.000000,11.760884,8.760845,11.760884
0.3740,3.000000,11.470164,8.470228,11.470164
0.3750,3.000000,11.000015,8.000000,11.000015
0.3760,3.000000,10.529800,7.529772,10.529800
0.3770,3.000000,10.239078,7.239155,10.239078
0.3780,3.000000,10.239185,7.239155,10.239185
0.3790,3.000000,10.529767,7.529772,10.529767
0.3800,3.000000,10.999962,8.000000,10.999962
0.3810,3.000000,11.470338,8.470228,11.470338
0.3820,3.000000,11.760848,8.760845,11.760848
0.3830,3.000000,11.760806,8.760845,11.760806
0.3840,3.000000,11.470228,8.470228,11.470228
0.3850,3.000000,11.000126,8.000000,11.000126
0.3860,3.000000,10.529786,7.529772,10.529786
0.3870,3.000000,10.239319,7.239155,10.239319
0.3880,3.000000,10.239247,7.239155,10.239247
0.3890,3.000000,10.529801,7.529772,10.529801
0.3900,3.000000,10.999975,8.000000,10.999975
0.3910,3.000000,11.470287,8.470228,11.470287
0.3920,3.000000,11.760785,8.760845,11.760785
0.3930,3.000000,11.760738,8.760845,11.760738
0.3940,3.000000,11.470179,8.470228,11.470179
0.3950,3.000000,11.000063,8.000000,11.000063
0.3960,3.000000,10.529838,7.529772,10.529838
0.3970,3.000000,10.239147,7.239155,10.239147
0.3980,3.000000,10.239094,7.239155,10.239094
0.3990,3.000000,10.529805,7.529772,10.529805
0.4000,3.000000,11.000039,8.000000,11.000039
0.4010,3.000000,11.470268,8.470228,11.470268
0.4020,3.000000,11.760881,8.760845,11.760881
0.4030,3.000000,11.760799,8.760845,11.760799
0.4040,3.000000,11.470219,8.470228,11.470219
0.4050,3.000000,11.000016,8.000000,11.000016
0.4060,3.000000,10.529820,7.529772,10.529820
0.4070,3.000000,10.239099,7.239155,10.239099
0.4080,3.000000,10.239112,7.239155,10.239112
0.4090,3.000000,10.529681,7.529772,10.529681
0.4100,3.000000,11.000060,8.000000,11.000060
0.4110,3.000000,11.470209,8.470228,11.470209
0.4120,3.000000,11.760761,8.760845,11.760761
0.4130,3.000000,11.760917,8.760845,11.760917
0.4140,3.000000,11.470248,8.470228,11.470248
0.4150,3.000000,11.000025,8.000000,11.000025
0.4160,3.000000,10.529800,7.529772,10.529800
0.4170,3.000000,10.239245,7.239155,10.239245
0.4180,3.000000,10.239112,7.239155,10.239112
0.4190,3.000000,10.529814,7.529772,10.529814
0.4200,3.000000,11.000104,8.000000,11.000104
0.4210,3.000000,11.470191,8.470228,11.470191
0.4220,3.000000,11.760794,8.760845,11.760794
0.4230,3.000000,11.760819,8.760845,11.760819
0.4240,3.000000,11.470148,8.470228,11.470148
0.4250,3.000000,10.999914,8.000000,10.999914
0.4260,3.000000,10.529698,7.529772,10.529698
0.4270,3.000000,10.239107,7.239155,10.239107
0.4280,3.000000,10.239164,7.239155,10.239164
0.4290,3.000000,10.529722,7.529772,10.529722
0.4300,3.000000,11.000008,8.000000,11.000008
0.4310,3.000000,11.470245,8.470228,11.470245
0.4320,3.000000,11.760796,8.760845,11.760796
0.4330,3.000000,11.760759,8.760845,11.760759
0.4340,3.000000,11.470257,8.470228,11.470257
0.4350,3.000000,10.999937,8.000000,10.999937
0.4360,3.000000,10.529646,7.529772,10.529646
0.4370,3.000000,10.239084,7.239155,10.239084
0.4380,3.000000,10.239240,7.239155,10.239240
0.4390,3.000000,10.529817,7.529772,10.529817
0.4400,3.000000,10.999954,8.000000,10.999954
0.4410,3.000000,11.470149,8.470228,11.470149
0.4420,3.000000,11.760788,8.760845,11.760788
0.4430,3.000000,11.760852,8.760845,11.760852
0.4440,3.000000,11.470230,8.470228,11.470230
0.4450,3.000000,11.000130,8.000000,11.000130
0.4460,3.000000,10.529783,7.529772,10.529783
0.4470,3.000000,10.239145,7.239155,10.239145
0.4480,3.000000,10.239175,7.239155,10.239175
0.4490,3.000000,10.529808,7.529772,10.529808
0.4500,3.000000,10.999986,8.000000,10.999986
0.4510,3.000000,11.470340,8.470228,11.470340
0.4520,3.000000,11.760834,8.760845,11.760834
0.4530,3.000000,11.760757,8.760845,11.760757
0.4540,3.000000,11.470293,8.470228,11.470293
0.4550,3.000000,10.999913,8.000000,10.999913
0.4560,3.000000,10.529709,7.529772,10.529709
0.4570,3.000000,10.239204,7.239155,10.239204
0.4580,3.000000,10.239175,7.239155,10.239175
0.4590,3.000000,10.529667,7.529772,10.529667
0.4600,3.000000,11.000090,8.000000,11.000090
0.4610,3.000000,11.470194,8.470228,11.470194
0.4620,3.000000,11.760788,8.760845,11.760788
0.4630,3.000000,11.760842,8.760845,11.760842
0.4640,3.000000,11.470218,8.470228,11.470218
0.4650,3.000000,11.000007,8.000000,11.000007
0.4660,3.000000,10.529779,7.529772,10.529779
0.4670,3.000000,10.239084,7.239155,10.239084
0.4680,3.000000,10.239140,7.239155,10.239140
0.4690,3.000000,10.529770,7.529772,10.529770
0.4700,3.000000,10.999947,8.000000,10.999947
0.4710,3.000000,11.470242,8.470228,11.470242
0.4720,3.000000,11.760776,8.760845,11.760776
0.4730,3.000000,11.760710,8.760845,11.760710
0.4740,3.000000,11.470187,8.470228,11.470187
0.4750,3.000000,11.000005,8.000000,11.000005
0.4760,3.000000,10.529849,7.529772,10.529849
0.4770,3.000000,10.239006,7.239155,10.239006
0.4780,3.000000,10.239163,7.239155,10.239163
0.4790,3.000000,10.529837,7.529772,10.529837
0.4800,3.000000,10.999956,8.000000,10.999956
0.4810,3.000000,11.470133,8.470228,11.470133
0.4820,3.000000,11.760914,8.760845,11.760914
0.4830,3.000000,11.760856,8.760845,11.760856
0.4840,3.000000,11.470396,8.470228,11.470396
0.4850,3.000000,11.000058,8.000000,11.000058
0.4860,3.000000,10.529746,7.529772,10.529746
0.4870,3.000000,10.239203,7.239155,10.239203
0.4880,3.000000,10.239137,7.239155,10.239137
0.4890,3.000000,10.529673,7.529772,10.529673
0.4900,3.000000,10.999955,8.000000,10.999955
0.4910,3.000000,11.470178,8.470228,11.470178
0.4920,3.000000,11.760872,8.760845,11.760872
0.4930,3.000000,11.760796,8.760845,11.760796
0.4940,3.000000,11.470178,8.470228,11.470178
0.4950,3.000000,11.000013,8.000000,11.000013
0.4960,3.000000,10.529742,7.529772,10.529742
0.4970,3.000000,10.239230,7.239155,10.239230
0.4980,3.000000,10.239089,7.239155,10.239089
0.4990,3.000000,10.529782,7.529772,10.529782
0.5000,3.000000,11.000021,8.000000,11.000021
0.5010,3.000000,11.470195,8.470228,11.470195
0.5020,3.000000,11.760900,8.760845,11.760900
0.5030,3.000000,11.760900,8.760845,11.760900
0.5040,3.000000,11.470082,8.470228,11.470082
0.5050,3.000000,10.999937,8.000000,10.999937
0.5060,3.000000,10.529813,7.529772,10.529813
0.5070,3.000000,10.239233,7.239155,10.239233
0.5080,3.000000,10.239245,7.239155,10.239245
0.5090,3.000000,10.529856,7.529772,10.529856
0.5100,3.000000,11.000134,8.000000,11.000134
0.5110,3.000000,11.470215,8.470228,11.470215
0.5120,3.000000,11.760985,8.760845,11.760985
0.5130,3.000000,11.760840,8.760845,11.760840
0.5140,3.000000,11.470225,8.470228,11.470225
0.5150,3.000000,10.999961,8.000000,10.999961
0.5160,3.000000,10.529828,7.529772,10.529828
0.5170,3.000000,10.239143,7.239155,10.239143
0.5180,3.000000,10.239034,7.239155,10.239034
0.5190,3.000000,10.529878,7.529772,10.529878
0.5200,3.000000,10.999978,8.000000,10.999978
0.5210,3.000000,11.470280,8.470228,11.470280
0.5220,3.000000,11.760920,8.760845,11.760920
0.5230,3.000000,11.760882,8.760845,11.760882
0.5240,3.000000,11.470283,8.470228,11.470283
0.5250,3.000000,11.000023,8.000000,11.000023
0.5260,3.000000,10.529714,7.529772,10.529714
0.5270,3.000000,10.239216,7.239155,10.239216
0.5280,3.000000,10.239110,7.239155,10.239110
0.5290,3.000000,10.529863,7.529772,10.529863
0.5300,3.000000,10.999960,8.000000,10.999960
0.5310,3.000000,11.470283,8.470228,11.470283
0.5320,3.000000,11.760879,8.760845,11.760879
0.5330,3.000000,11.760833,8.760845,11.760833
0.5340,3.000000,11.470218,8.470228,11.470218
0.5350,3.000000,11.000048,8.000000,11.000048
0.5360,3.000000,10.529735,7.529772,10.529735
0.5370,3.000000,10.239151,7.239155,10.239151
0.5380,3.000000,10.239143,7.239155,10.239143
0.5390,3.000000,10.529632,7.529772,10.529632
0.5400,3.000000,11.000033,8.000000,11.000033
0.5410,3.000000,11.470108,8.470228,11.470108
0.5420,3.000000,11.760800,8.760845,11.760800
0.5430,3.000000,11.760789,8.760845,11.760789
0.5440,3.000000,11.470198,8.470228,11.470198
0.5450,3.000000,11.000036,8.000000,11.000036
0.5460,3.000000,10.529804,7.529772,10.529804
0.5470,3.000000,10.239200,7.239155,10.239200
0.5480,3.000000,10.239047,7.239155,10.239047
0.5490,3.000000,10.529751,7.529772,10.529751
0.5500,3.000000,10.999956,8.000000,10.999956
0.5510,3.000000,11.470261,8.470228,11.470261
0.5520,3.000000,11.760813,8.760845,11.760813
0.5530,3.000000,11.760845,8.760845,11.760845
0.5540,3.000000,11.470209,8.470228,11.470209
0.5550,3.000000,10.999986,8.000000,10.999986
