time_s,ecg_clean_mv,ecg_noisy_mv
0.0890,350.119700,350.142598
0.0900,350.120000,350.136195
0.0910,350.119700,350.134033
0.0920,350.118806,350.113118
0.0930,350.117330,350.101674
0.0940,350.115295,350.123605
0.0950,350.112730,350.116844
0.0960,350.109672,350.111438
0.0970,350.106165,350.111050
0.0980,350.102257,350.108725
0.0990,350.098002,350.137026
0.1000,350.093456,350.117536
0.1010,350.088676,350.139717
0.1020,350.083721,350.137314
0.1030,350.078649,350.124965
0.1040,350.073515,350.118091
0.1050,350.068374,350.116156
0.1060,350.063275,350.106771
0.1070,350.058264,350.105469
0.1080,350.053383,350.097204
0.1090,350.048667,350.070836
0.1100,350.044146,350.089831
0.1110,350.039845,350.051174
0.1120,350.035784,350.025403
0.1130,350.031976,350.037345
0.1140,350.028431,350.022081
0.1150,350.025153,350.026611
0.1160,350.022142,350.025993
0.1170,350.019395,350.029871
0.1180,350.016903,350.037397
0.1190,350.014658,350.025958
0.1200,350.012648,350.036740
0.1210,350.010859,350.050925
0.1220,350.009277,350.045568
0.1230,350.007885,350.039949
0.1240,350.006669,350.062339
0.1250,350.005612,350.053202
0.1260,350.004700,350.050804
0.1270,350.003916,350.052848
0.1280,350.003246,350.046164
0.1290,350.002678,350.047072
0.1300,350.000000,350.019229
0.1310,350.000000,350.040125
0.1320,350.000000,350.004246
0.1330,350.000000,350.007369
0.1340,350.000000,350.000336
0.1350,350.000000,350.006775
0.1360,350.000000,350.007877
0.1370,350.000000,350.012689
0.1380,350.000000,350.018979
0.1390,350.000000,350.034252
0.1400,350.000000,350.032691
0.1410,350.000000,350.050183
0.1420,350.000000,350.031984
0.1430,350.000000,350.034043
0.1440,350.000000,350.056164
0.1450,350.000000,350.059160
0.1460,350.000000,350.051319
0.1470,350.000000,350.052321
0.1480,350.000000,350.055916
0.1490,350.000000,350.046206
0.1500,350.000000,350.031008
0.1510,349.975051,350.003085
0.1520,349.951192,349.977244
0.1530,349.929466,349.934522
0.1540,349.910823,349.916087
0.1550,349.896077,349.914213
0.1560,349.885873,349.884180
0.1570,349.880657,349.887708
0.1580,349.902636,349.914232
0.1590,349.927509,349.963065
0.1600,349.970689,349.997860
0.1610,350.037302,350.087123
0.1620,350.132282,350.179851
0.1630,350.258843,350.328997
0.1640,350.416506,350.477086
0.1650,350.599222,350.668705
0.1660,350.769416,350.833092
0.1670,350.934561,350.987757
0.1680,351.073807,351.125419
0.1690,351.167125,351.212433
0.1700,351.200000,351.234349
0.1710,351.167125,351.205075
0.1720,351.073807,351.118267
0.1730,350.934561,350.954772
0.1740,350.769416,350.791243
0.1750,350.599222,350.618590
0.1760,350.441455,350.437106
0.1770,350.307651,350.331741
0.1780,350.202816,350.232034
0.1790,350.126479,350.149085
0.1800,350.074612,350.100533
0.1810,350.041636,350.092917
0.1820,350.000000,350.067934
0.1830,350.000000,350.057345
0.1840,350.000000,350.061273
0.1850,350.000000,350.083785
0.1860,350.000000,350.071530
0.1870,350.000000,350.051456
0.1880,350.000000,350.050374
0.1890,350.000000,350.067039
0.1900,349.820000,349.857102
0.1910,349.845073,349.876013
0.1920,349.866653,349.900751
0.1930,349.885227,349.906759
0.1940,349.901214,349.925210
0.1950,349.914974,349.936768
0.1960,349.926817,349.946538
0.1970,349.937011,349.971194
0.1980,349.945785,349.965617
0.1990,349.953337,349.991217
0.2000,349.959837,349.999768
0.2010,349.965431,350.030773
0.2020,349.970246,350.027963
0.2030,349.974391,350.054409
0.2040,349.977958,350.042847
0.2050,349.981028,350.051555
0.2060,349.983671,350.061070
0.2070,349.985945,350.043802
0.2080,349.987903,350.060383
0.2090,349.989588,350.043729
0.2100,350.000000,350.050023
0.2110,350.000000,350.043898
0.2120,350.000000,350.032446
0.2130,350.000000,350.021481
0.2140,350.000000,350.025519
0.2150,350.000000,350.007715
0.2160,350.000000,350.014709
0.2170,350.000000,350.027698
0.2180,350.000000,350.046721
0.2190,350.000000,350.053384
0.2200,350.000000,350.056714
0.2210,350.000000,350.044196
0.2220,350.000000,350.065819
0.2230,350.000000,350.062052
0.2240,350.000000,350.072021
0.2250,350.000000,350.081583
0.2260,350.000000,350.078249
0.2270,350.000000,350.080056
0.2280,350.000000,350.053421
0.2290,350.000000,350.050035
0.2300,350.000000,350.063066
0.2310,350.000000,350.055985
0.2320,350.000000,350.037204
0.2330,350.000000,350.032050
0.2340,350.000000,350.038423
0.2350,350.000000,350.032335
0.2360,350.000000,350.034316
0.2370,350.000000,350.025688
0.2380,350.000000,350.047803
0.2390,350.000000,350.043914
0.2400,350.000000,350.042001
0.2410,350.000000,350.054517
0.2420,350.000000,350.062893
0.2430,350.000000,350.085015
0.2440,350.000000,350.071239
0.2450,350.000000,350.081275
0.2460,350.000000,350.060352
0.2470,350.000000,350.081531
0.2480,350.000000,350.062605
0.2490,350.000000,350.065585
0.2500,350.006594,350.064970
0.2510,350.007283,350.060394
0.2520,350.008033,350.052259
0.2530,350.008851,350.060635
0.2540,350.009739,350.044678
0.2550,350.010703,350.060996
0.2560,350.011747,350.050539
0.2570,350.012877,350.052384
0.2580,350.014099,350.064059
0.2590,350.015417,350.066719
0.2600,350.016837,350.077785
0.2610,350.018366,350.086124
0.2620,350.020007,350.093867
0.2630,350.021769,350.116115
0.2640,350.023656,350.122851
0.2650,350.025674,350.110690
0.2660,350.027830,350.119340
0.2670,350.030129,350.117970
0.2680,350.032577,350.114452
0.2690,350.035180,350.106191
0.2700,350.037944,350.102694
0.2710,350.040873,350.097678
0.2720,350.043974,350.083978
0.2730,350.047251,350.087379
0.2740,350.050709,350.078584
0.2750,350.054352,350.095446
0.2760,350.058184,350.099497
0.2770,350.062208,350.109283
0.2780,350.066427,350.107226
0.2790,350.070844,350.132455
0.2800,350.075460,350.140749
0.2810,350.080277,350.167282
0.2820,350.085294,350.167781
0.2830,350.090512,350.167284
0.2840,350.095929,350.170297
0.2850,350.101543,350.189839
0.2860,350.107351,350.184700
0.2870,350.113350,350.189853
0.2880,350.119534,350.189083
0.2890,350.125899,350.192041
0.2900,350.132437,350.207667
0.2910,350.139140,350.187771
0.2920,350.146000,350.192486
0.2930,350.153006,350.186342
0.2940,350.160149,350.188074
0.2950,350.167416,350.205786
0.2960,350.174793,350.218439
0.2970,350.182268,350.218665
0.2980,350.189825,350.228783
0.2990,350.197449,350.240486
0.3000,350.205122,350.271914
0.3010,350.212827,350.293555
0.3020,350.220546,350.289262
0.3030,350.228259,350.308733
0.3040,350.235946,350.333874
0.3050,350.243588,350.332527
0.3060,350.251163,350.340036
0.3070,350.258651,350.348163
0.3080,350.266029,350.343847
0.3090,350.273275,350.341929
0.3100,350.280368,350.350489
0.3110,350.287286,350.336685
0.3120,350.294007,350.335070
0.3130,350.300509,350.343826
0.3140,350.306772,350.358114
0.3150,350.312773,350.366747
0.3160,350.318494,350.360745
0.3170,350.323914,350.380217
0.3180,350.329015,350.395241
0.3190,350.333779,350.396145
0.3200,350.338189,350.412961
0.3210,350.342229,350.434460
0.3220,350.345884,350.424436
0.3230,350.349142,350.436909
0.3240,350.351990,350.458104
0.3250,350.354419,350.441582
0.3260,350.356418,350.451373
0.3270,350.357981,350.443456
0.3280,350.359101,350.455403
0.3290,350.359775,350.429198
0.3300,350.360000,350.431148
0.3310,350.359775,350.415867
0.3320,350.359101,350.405345
0.3330,350.357981,350.395662
0.3340,350.356418,350.404757
0.3350,350.354419,350.406969
0.3360,350.351990,350.402191
0.3370,350.349142,350.404681
0.3380,350.345884,350.401578
0.3390,350.342229,350.416162
0.3400,350.338189,350.417684
0.3410,350.333779,350.416070
0.3420,350.329015,350.418834
0.3430,350.323914,350.413870
0.3440,350.318494,350.431346
0.3450,350.312773,350.417900
0.3460,350.306772,350.403632
0.3470,350.300509,350.393599
0.3480,350.294007,350.380248
0.3490,350.287286,350.367761
0.3500,350.280368,350.357984
0.3510,350.273275,350.328046
0.3520,350.266029,350.325966
0.3530,350.258651,350.314419
0.3540,350.251163,350.304700
0.3550,350.243588,350.297609
0.3560,350.235946,350.290196
0.3570,350.228259,350.289098
0.3580,350.220546,350.282569
0.3590,350.212827,350.290720
0.3600,350.205122,350.287984
0.3610,350.197449,350.300627
0.3620,350.189825,350.287535
0.3630,350.182268,350.273906
0.3640,350.174793,350.274742
0.3650,350.167416,350.265928
0.3660,350.160149,350.261803
0.3670,350.153006,350.260164
0.3680,350.146000,350.236668
0.3690,350.139140,350.221353
0.3700,350.132437,350.216105
0.3710,350.125899,350.191691
0.3720,350.119534,350.178357
0.3730,350.113350,350.177106
0.3740,350.107351,350.150502
0.3750,350.101543,350.154182
0.3760,350.095929,350.160643
0.3770,350.090512,350.137311
0.3780,350.085294,350.138177
0.3790,350.080277,350.142656
0.3800,350.075460,350.135070
0.3810,350.070844,350.175084
0.3820,350.066427,350.163339
0.3830,350.062208,350.158293
0.3840,350.058184,350.152910
0.3850,350.054352,350.178375
0.3860,350.050709,350.161378
0.3870,350.047251,350.148434
0.3880,350.043974,350.150821
0.3890,350.040873,350.134573
0.3900,350.037944,350.117290
0.3910,350.035180,350.106464
0.3920,350.032577,350.097488
0.3930,350.030129,350.086514
0.3940,350.027830,350.098016
0.3950,350.025674,350.081838
0.3960,350.023656,350.096152
0.3970,350.021769,350.080407
0.3980,350.020007,350.085981
0.3990,350.018366,350.092390
0.4000,350.016837,350.094893
0.4010,350.015417,350.103577
0.4020,350.014099,350.118233
0.4030,350.012877,350.127720
0.4040,350.011747,350.122962
0.4050,350.010703,350.111361
0.4060,350.009739,350.114138
0.4070,350.008851,350.110194
0.4080,350.008033,350.122487
0.4090,350.007283,350.109512
0.4100,350.000000,350.096828
0.4110,350.000000,350.074212
0.4120,350.000000,350.063191
0.4130,350.000000,350.072841
0.4140,350.000000,350.061349
0.4150,350.000000,350.066373
0.4160,350.000000,350.068700
0.4170,350.000000,350.065833
0.4180,350.000000,350.082520
0.4190,350.000000,350.069679
0.4200,350.000000,350.089837
0.4210,350.000000,350.101990
0.4220,350.000000,350.117054
0.4230,350.000000,350.110008
0.4240,350.000000,350.122581
0.4250,350.000000,350.123413
0.4260,350.000000,350.131581
0.4270,350.000000,350.112250
0.4280,350.000000,350.120950
0.4290,350.000000,350.104506
0.4300,350.000000,350.078518
0.4310,350.000000,350.083786
0.4320,350.000000,350.069715
0.4330,350.000000,350.084161
0.4340,350.000000,350.070040
0.4350,350.000000,350.057141
0.4360,350.000000,350.076115
0.4370,350.000000,350.083215
0.4380,350.000000,350.074907
0.4390,350.000000,350.081427
0.4400,350.000000,350.094213
0.4410,350.000000,350.085710
0.4420,350.000000,350.112744
0.4430,350.000000,350.126085
0.4440,350.000000,350.110937
0.4450,350.000000,350.132241
0.4460,350.000000,350.124459
0.4470,350.000000,350.112654
0.4480,350.000000,350.113218
0.4490,350.000000,350.114408
0.4500,350.000000,350.095523
0.4510,350.000000,350.090290
0.4520,350.000000,350.076353
0.4530,350.000000,350.074546
0.4540,350.000000,350.077879
0.4550,350.000000,350.069832
0.4560,350.000000,350.068599
0.4570,350.000000,350.085420
0.4580,350.000000,350.085558
0.4590,350.000000,350.084724
0.4600,350.000000,350.110179
0.4610,350.000000,350.120658
0.4620,350.000000,350.118732
0.4630,350.000000,350.106543
0.4640,350.000000,350.122940
0.4650,350.000000,350.125742
0.4660,350.000000,350.107354
0.4670,350.000000,350.126335
0.4680,350.000000,350.113337
0.4690,350.000000,350.114128
0.4700,350.000000,350.095460
0.4710,350.000000,350.094536
0.4720,350.000000,350.088400
0.4730,350.000000,350.080517
0.4740,350.000000,350.079703
0.4750,350.000000,350.073674
0.4760,350.000000,350.066653
0.4770,350.000000,350.063366
0.4780,350.000000,350.080242
0.4790,350.000000,350.098370
0.4800,350.000000,350.091320
0.4810,350.000000,350.115706
0.4820,350.000000,350.125210
0.4830,350.000000,350.123343
0.4840,350.000000,350.121814
0.4850,350.000000,350.132684
0.4860,350.000000,350.132738
0.4870,350.000000,350.118443
0.4880,350.000000,350.115782
0.4890,350.000000,350.102075
0.4900,350.000000,350.103626
0.4910,350.000000,350.077554
0.4920,350.000000,350.085228
0.4930,350.000000,350.075602
0.4940,350.000000,350.078482
0.4950,350.000000,350.071819
0.4960,350.000000,350.064219
0.4970,350.000000,350.077870
0.4980,350.000000,350.084773
0.4990,350.000000,350.103958
0.5000,350.000000,350.097891
0.5010,350.000000,350.103823
0.5020,350.000000,350.107926
0.5030,350.000000,350.132077
0.5040,350.000000,350.124728
0.5050,350.000000,350.130032
0.5060,350.000000,350.114494
0.5070,350.000000,350.109563
0.5080,350.000000,350.111243
0.5090,350.000000,350.124918
0.5100,350.000000,350.095950
0.5110,350.000000,350.092421
0.5120,350.000000,350.091007
0.5130,350.000000,350.080758
0.5140,350.000000,350.086342
0.5150,350.000000,350.074855
0.5160,350.000000,350.074034
0.5170,350.000000,350.108157
0.5180,350.000000,350.084393
0.5190,350.000000,350.105102
0.5200,350.000000,350.098782
0.5210,350.000000,350.101572
0.5220,350.000000,350.120030
0.5230,350.000000,350.115497
0.5240,350.000000,350.126650
0.5250,350.000000,350.124764
0.5260,350.000000,350.140133
0.5270,350.000000,350.114535
0.5280,350.000000,350.127129
0.5290,350.000000,350.117473
0.5300,350.000000,350.106104
0.5310,350.000000,350.094615
0.5320,350.000000,350.095528
0.5330,350.000000,350.090803
0.5340,350.000000,350.088901
0.5350,350.000000,350.082583
0.5360,350.000000,350.076910
0.5370,350.000000,350.096665
0.5380,350.000000,350.095079
0.5390,350.000000,350.097052
0.5400,350.000000,350.101517
0.5410,350.000000,350.124484
0.5420,350.000000,350.135027
0.5430,350.000000,350.134022
0.5440,350.000000,350.138125
0.5450,350.000000,350.143697
0.5460,350.000000,350.130405
0.5470,350.000000,350.147120
0.5480,350.000000,350.116418
0.5490,350.000000,350.116413
0.5500,350.000000,350.104927
0.5510,350.000000,350.104348
0.5520,350.000000,350.111151
0.5530,350.000000,350.090242
0.5540,350.000000,350.092268
0.5550,350.000000,350.064611
0.5560,350.000000,350.092626
0.5570,350.000000,350.100756
0.5580,350.000000,350.099215
0.5590,350.000000,350.096545
0.5600,350.000000,350.103042
0.5610,350.000000,350.115779
0.5620,350.000000,350.117388
0.5630,350.000000,350.145129
0.5640,350.000000,350.139823
0.5650,350.000000,350.148967
0.5660,350.000000,350.134075
0.5670,350.000000,350.127014
0.5680,350.000000,350.122349
0.5690,350.000000,350.117736
0.5700,350.000000,350.110213
0.5710,350.000000,350.116677
0.5720,350.000000,350.107672
0.5730,350.000000,350.097371
0.5740,350.000000,350.078667
0.5750,350.000000,350.093281
0.5760,350.000000,350.089758
0.5770,350.000000,350.107053
0.5780,350.000000,350.108425
0.5790,350.000000,350.109238
0.5800,350.000000,350.098885
0.5810,350.000000,350.122142
0.5820,350.000000,350.124843
0.5830,350.000000,350.138770
0.5840,350.000000,350.129947
0.5850,350.000000,350.142505
0.5860,350.000000,350.121633
0.5870,350.000000,350.125032
0.5880,350.000000,350.123915
0.5890,350.000000,350.120041
0.5900,350.000000,350.120251
0.5910,350.000000,350.096629
0.5920,350.000000,350.098195
0.5930,350.000000,350.093235
0.5940,350.000000,350.100401
0.5950,350.000000,350.092334
0.5960,350.000000,350.087448
0.5970,350.000000,350.090110
0.5980,350.000000,350.099772
0.5990,350.000000,350.097841
0.6000,350.000000,350.131596
0.6010,350.000000,350.126114
0.6020,350.000000,350.125674
0.6030,350.000000,350.129999
0.6040,350.000000,350.132328
0.6050,350.000000,350.146273
0.6060,350.000000,350.129045
0.6070,350.000000,350.137581
0.6080,350.000000,350.138426
0.6090,350.000000,350.122600
0.6100,350.000000,350.111918
0.6110,350.000000,350.119439
0.6120,350.000000,350.097132
0.6130,350.000000,350.098797
0.6140,350.000000,350.098672
0.6150,350.000000,350.091882
0.6160,350.000000,350.088443
0.6170,350.000000,350.097110
0.6180,350.000000,350.109749
0.6190,350.000000,350.108028
0.6200,350.000000,350.125051
0.6210,350.000000,350.126924
0.6220,350.000000,350.130954
0.6230,350.000000,350.135439
0.6240,350.000000,350.146646
0.6250,350.000000,350.155117
0.6260,350.000000,350.146039
0.6270,350.000000,350.134074
0.6280,350.000000,350.145364
0.6290,350.000000,350.122983
0.6300,350.000000,350.136616
0.6310,350.000000,350.114217
0.6320,350.000000,350.101922
0.6330,350.000000,350.108245
0.6340,350.000000,350.098010
0.6350,350.000000,350.103004
0.6360,350.000000,350.101507
0.6370,350.000000,350.093281
0.6380,350.000000,350.109197
0.6390,350.000000,350.120593
0.6400,350.000000,350.125032
0.6410,350.000000,350.141728
0.6420,350.000000,350.141000
0.6430,350.000000,350.142012
0.6440,350.000000,350.149171
0.6450,350.000000,350.144856
0.6460,350.000000,350.150637
0.6470,350.000000,350.147349
0.6480,350.000000,350.129388
0.6490,350.000000,350.138920
0.6500,350.000000,350.143321
0.6510,350.000000,350.122536
0.6520,350.000000,350.095367
0.6530,350.000000,350.103014
0.6540,350.000000,350.092914
0.6550,350.000000,350.099770
0.6560,350.000000,350.108896
0.6570,350.000000,350.101200
0.6580,350.000000,350.127463
0.6590,350.000000,350.096158
0.6600,350.000000,350.124764
0.6610,350.000000,350.137327
0.6620,350.000000,350.131356
0.6630,350.000000,350.137846
0.6640,350.000000,350.156135
0.6650,350.000000,350.166814
0.6660,350.000000,350.166707
0.6670,350.000000,350.144283
0.6680,350.000000,350.152683
0.6690,350.000000,350.134758
0.6700,350.000000,350.135351
0.6710,350.000000,350.119041
0.6720,350.000000,350.105084
0.6730,350.000000,350.121791
0.6740,350.000000,350.120593
0.6750,350.000000,350.101276
0.6760,350.000000,350.113434
0.6770,350.000000,350.108314
0.6780,350.000000,350.132354
0.6790,350.000000,350.109777
0.6800,350.000000,350.127834
0.6810,350.000000,350.125221
0.6820,350.000000,350.130919
0.6830,350.000000,350.148117
0.6840,350.000000,350.148971
0.6850,350.000000,350.145781
0.6860,350.000000,350.159515
0.6870,350.000000,350.159920
0.6880,350.000000,350.148444
0.6890,350.000000,350.122757
0.6900,350.000000,350.133191
0.6910,350.000000,350.125817
0.6920,350.000000,350.109870
0.6930,350.000000,350.114185
0.6940,350.000000,350.104073
0.6950,350.000000,350.100510
0.6960,350.000000,350.098905
0.6970,350.000000,350.118568
0.6980,350.000000,350.127669
0.6990,350.000000,350.122999
0.7000,350.000000,350.139542
0.7010,350.000000,350.151409
0.7020,350.000000,350.147056
0.7030,350.000000,350.150812
0.7040,350.000000,350.158714
0.7050,350.000000,350.149546
0.7060,350.000000,350.159564
0.7070,350.000000,350.153105
0.7080,350.000000,350.136248
0.7090,350.000000,350.129767
0.7100,350.000000,350.124943
0.7110,350.000000,350.129625
0.7120,350.000000,350.116248
0.7130,350.000000,350.113552
0.7140,350.000000,350.121387
0.7150,350.000000,350.112938
0.7160,350.000000,350.105543
0.7170,350.000000,350.106309
0.7180,350.000000,350.122068
0.7190,350.000000,350.118662
0.7200,350.000000,350.143983
0.7210,350.000000,350.143454
0.7220,350.000000,350.149323
0.7230,350.000000,350.146071
0.7240,350.000000,350.162185
0.7250,350.000000,350.167543
0.7260,350.000000,350.156361
0.7270,350.000000,350.161579
0.7280,350.000000,350.145715
0.7290,350.000000,350.141874
0.7300,350.000000,350.151754
0.7310,350.000000,350.124786
0.7320,350.000000,350.125494
0.7330,350.000000,350.112863
0.7340,350.000000,350.114918
0.7350,350.000000,350.117177
0.7360,350.000000,350.105684
0.7370,350.000000,350.110766
0.7380,350.000000,350.126365
0.7390,350.000000,350.129914
0.7400,350.000000,350.145524
0.7410,350.000000,350.145826
0.7420,350.000000,350.165345
0.7430,350.000000,350.161453
0.7440,350.000000,350.174422
0.7450,350.000000,350.174189
0.7460,350.000000,350.154467
0.7470,350.000000,350.168142
0.7480,350.000000,350.158616
0.7490,350.000000,350.151470
0.7500,350.000000,350.146675
0.7510,350.000000,350.127409
0.7520,350.000000,350.125923
0.7530,350.000000,350.114724
0.7540,350.000000,350.133261
0.7550,350.000000,350.107687
0.7560,350.000000,350.104759
0.7570,350.000000,350.111957
0.7580,350.000000,350.123469
0.7590,350.000000,350.130206
0.7600,350.000000,350.145339
0.7610,350.000000,350.145983
0.7620,350.000000,350.148568
0.7630,350.000000,350.161799
0.7640,350.000000,350.170763
0.7650,350.000000,350.164376
0.7660,350.000000,350.168593
0.7670,350.000000,350.159001
0.7680,350.000000,350.151044
0.7690,350.000000,350.152118
0.7700,350.000000,350.141042
0.7710,350.000000,350.139930
0.7720,350.000000,350.137639
0.7730,350.000000,350.119183
0.7740,350.000000,350.121953
0.7750,350.000000,350.124244
0.7760,350.000000,350.120253
0.7770,350.000000,350.124557
0.7780,350.000000,350.127029
0.7790,350.000000,350.134711
0.7800,350.000000,350.144354
0.7810,350.000000,350.142829
0.7820,350.000000,350.140889
0.7830,350.000000,350.159178
0.7840,350.000000,350.162030
0.7850,350.000000,350.177613
0.7860,350.000000,350.165940
0.7870,350.000000,350.164752
0.7880,350.000000,350.151747
0.7890,350.000000,350.143674
0.7900,350.000000,350.134440
0.7910,350.000000,350.123712
0.7920,350.000000,350.133006
0.7930,350.000000,350.124430
0.7940,350.000000,350.130478
0.7950,350.000000,350.121974
0.7960,350.000000,350.120784
0.7970,350.000000,350.106490
0.7980,350.000000,350.143007
0.7990,350.000000,350.134834
0.8000,350.000000,350.125357
0.8010,350.000000,350.151339
0.8020,350.000000,350.149825
0.8030,350.000000,350.154938
0.8040,350.000000,350.167341
0.8050,350.000000,350.161772
0.8060,350.000000,350.173598
0.8070,350.000000,350.161140
0.8080,350.000000,350.160041
0.8090,350.000000,350.154771
0.8100,350.000000,350.144923
0.8110,350.000000,350.137293
0.8120,350.000000,350.130107
0.8130,350.000000,350.135699
0.8140,350.000000,350.127179
0.8150,350.000000,350.113812
0.8160,350.000000,350.111706
0.8170,350.000000,350.117740
0.8180,350.000000,350.132908
0.8190,350.000000,350.127425
0.8200,350.000000,350.138539
0.8210,350.000000,350.140517
0.8220,350.000000,350.165487
0.8230,350.000000,350.168730
0.8240,350.000000,350.173949
0.8250,350.000000,350.164378
0.8260,350.000000,350.153014
0.8270,350.000000,350.157078
0.8280,350.000000,350.147751
0.8290,350.000000,350.141058
0.8300,350.000000,350.153680
0.8310,350.000000,350.135274
0.8320,350.000000,350.132954
0.8330,350.000000,350.134235
0.8340,350.000000,350.113924
0.8350,350.000000,350.125900
0.8360,350.000000,350.110619
0.8370,350.000000,350.127748
0.8380,350.000000,350.139657
0.8390,350.000000,350.128770
0.8400,350.000000,350.152008
0.8410,350.000000,350.154673
0.8420,350.000000,350.156007
0.8430,350.000000,350.155425
0.8440,350.000000,350.170449
0.8450,350.000000,350.173717
0.8460,350.000000,350.166129
0.8470,350.000000,350.157487
0.8480,350.000000,350.166201
0.8490,350.000000,350.162963
0.8500,350.000000,350.153775
0.8510,350.000000,350.151517
0.8520,350.000000,350.126976
0.8530,350.000000,350.115632
0.8540,350.000000,350.126903
0.8550,350.000000,350.119294
0.8560,350.000000,350.131667
0.8570,350.000000,350.118952
0.8580,350.000000,350.124920
0.8590,350.000000,350.139938
0.8600,350.000000,350.148283
0.8610,350.000000,350.159770
0.8620,350.000000,350.160346
0.8630,350.000000,350.151177
0.8640,350.000000,350.197610
0.8650,350.000000,350.171508
0.8660,350.000000,350.193244
0.8670,350.000000,350.165790
0.8680,350.000000,350.153135
0.8690,350.000000,350.152399
0.8700,350.000000,350.156395
0.8710,350.000000,350.145197
0.8720,350.000000,350.136083
0.8730,350.000000,350.127890
0.8740,350.000000,350.126075
0.8750,350.000000,350.122742
0.8760,350.000000,350.134751
0.8770,350.000000,350.135980
0.8780,350.000000,350.126490
0.8790,350.000000,350.128967
0.8800,350.000000,350.138461
0.8810,350.000000,350.152902
0.8820,350.000000,350.164278
0.8830,350.000000,350.167445
0.8840,350.000000,350.176400
0.8850,350.000000,350.172482
0.8860,350.000000,350.184254
0.8870,350.000000,350.172214
0.8880,350.000000,350.163042
0.8890,350.000000,350.144186
0.8900,350.000000,350.151722
0.8910,350.000000,350.145560
0.8920,350.000000,350.129230
0.8930,350.000000,350.120442
0.8940,350.000000,350.135104
0.8950,350.000000,350.117485
0.8960,350.000000,350.127795
0.8970,350.000000,350.130180
0.8980,350.000000,350.138884
0.8990,350.000000,350.134373
0.9000,350.000000,350.148576
0.9010,350.000000,350.149278
0.9020,350.000000,350.164361
0.9030,350.000000,350.173170
0.9040,350.000000,350.179769
0.9050,350.000000,350.185798
0.9060,350.000000,350.170615
0.9070,350.000000,350.167124
0.9080,350.000000,350.174304
0.9090,350.000000,350.162091
0.9100,350.000000,350.160029
0.9110,350.000000,350.158393
0.9120,350.000000,350.129391
0.9130,350.000000,350.137362
0.9140,350.000000,350.122741
0.9150,350.000000,350.138924
0.9160,350.000000,350.118145
0.9170,350.000000,350.138453
0.9180,350.000000,350.132048
0.9190,350.000000,350.147658
0.9200,350.000000,350.160839
0.9210,350.000000,350.153013
0.9220,350.000000,350.153163
0.9230,350.000000,350.168202
0.9240,350.000000,350.170637
0.9250,350.000000,350.164689
0.9260,350.000000,350.157767
0.9270,350.000000,350.180220
0.9280,350.000000,350.177163
0.9290,350.000000,350.153777
