time_s,ppg_clean_ua,ppg_with_ambient_ua,ambient_ua,photodiode_total_ua
0.0970,5.097260,5.549723,0.452447,5.549723
0.0980,5.097774,5.550201,0.452447,5.550201
0.0990,5.098237,5.568830,0.470611,5.568830
0.1000,5.098647,5.598676,0.500000,5.598676
0.1010,5.099004,5.628387,0.529389,5.628387
0.1020,5.099307,5.646980,0.547553,5.646980
0.1030,5.099556,5.647061,0.547553,5.647061
0.1040,5.099750,5.629118,0.529389,5.629118
0.1050,5.099889,5.599908,0.500000,5.599908
0.1060,5.099972,5.570569,0.470611,5.570569
0.1070,5.100000,5.552398,0.452447,5.552398
0.1080,5.099972,5.552431,0.452447,5.552431
0.1090,5.099889,5.570473,0.470611,5.570473
0.1100,5.099751,5.599757,0.500000,5.599757
0.1110,5.099557,5.628960,0.529389,5.628960
0.1120,5.099309,5.646874,0.547553,5.646874
0.1130,5.099006,5.646616,0.547553,5.646616
0.1140,5.098649,5.628019,0.529389,5.628019
0.1150,5.098239,5.598158,0.500000,5.598158
0.1160,5.097777,5.568450,0.470611,5.568450
0.1170,5.097262,5.549738,0.452447,5.549738
0.1180,5.096697,5.549185,0.452447,5.549185
0.1190,5.096082,5.566684,0.470611,5.566684
0.1200,5.095417,5.595400,0.500000,5.595400
0.1210,5.094704,5.624114,0.529389,5.624114
0.1220,5.093945,5.641509,0.547553,5.641509
0.1230,5.093140,5.640691,0.547553,5.640691
0.1240,5.092291,5.621706,0.529389,5.621706
0.1250,5.091398,5.591406,0.500000,5.591406
0.1260,5.090464,5.561097,0.470611,5.561097
0.1270,5.089490,5.541903,0.452447,5.541903
0.1280,5.088477,5.540953,0.452447,5.540953
0.1290,5.087428,5.558013,0.470611,5.558013
0.1300,5.086342,5.586449,0.500000,5.586449
0.1310,5.085223,5.614622,0.529389,5.614622
0.1320,5.084072,5.631625,0.547553,5.631625
0.1330,5.082890,5.630451,0.547553,5.630451
0.1340,5.081680,5.611122,0.529389,5.611122
0.1350,5.080443,5.580397,0.500000,5.580397
0.1360,5.079180,5.549818,0.470611,5.549818
0.1370,5.077894,5.530286,0.452447,5.530286
0.1380,5.076587,5.529049,0.452447,5.529049
0.1390,5.075260,5.545857,0.470611,5.545857
0.1400,5.073915,5.573912,0.500000,5.573912
0.1410,5.072553,5.601994,0.529389,5.601994
0.1420,5.071178,5.618755,0.547553,5.618755
0.1430,5.069790,5.617408,0.547553,5.617408
0.1440,5.068391,5.597819,0.529389,5.597819
0.1450,5.066983,5.566977,0.500000,5.566977
0.1460,5.065568,5.536162,0.470611,5.536162
0.1470,5.064147,5.516531,0.452447,5.516531
0.1480,5.062723,5.515170,0.452447,5.515170
0.1490,5.061296,5.531960,0.470611,5.531960
0.1500,5.059869,5.559810,0.500000,5.559810
0.1510,5.058443,5.587827,0.529389,5.587827
0.1520,5.057020,5.604562,0.547553,5.604562
0.1530,5.055600,5.603230,0.547553,5.603230
0.1540,5.054186,5.583592,0.529389,5.583592
0.1550,5.052779,5.552751,0.500000,5.552751
0.1560,5.051381,5.521982,0.470611,5.521982
0.1570,5.049992,5.502416,0.452447,5.502416
0.1580,5.048614,5.501036,0.452447,5.501036
0.1590,5.047249,5.517881,0.470611,5.517881
0.1600,5.045897,5.545912,0.500000,5.545912
0.1610,5.044559,5.574016,0.529389,5.574016
0.1620,5.043237,5.590756,0.547553,5.590756
0.1630,5.041932,5.589535,0.547553,5.589535
0.1640,5.040644,5.570040,0.529389,5.570040
0.1650,5.039374,5.539463,0.500000,5.539463
0.1660,5.038124,5.508692,0.470611,5.508692
0.1670,5.036894,5.489345,0.452447,5.489345
0.1680,5.035684,5.488164,0.452447,5.488164
0.1690,5.034496,5.505057,0.470611,5.505057
0.1700,5.033331,5.533254,0.500000,5.533254
0.1710,5.032187,5.561588,0.529389,5.561588
0.1720,5.031067,5.578615,0.547553,5.578615
0.1730,5.029970,5.577501,0.547553,5.577501
0.1740,5.028898,5.558235,0.529389,5.558235
0.1750,5.027850,5.527924,0.500000,5.527924
0.1760,5.026826,5.497427,0.470611,5.497427
0.1770,5.025827,5.478200,0.452447,5.478200
0.1780,5.024853,5.477197,0.452447,5.477197
0.1790,5.023905,5.494506,0.470611,5.494506
0.1800,5.022982,5.523007,0.500000,5.523007
0.1810,5.022084,5.551455,0.529389,5.551455
0.1820,5.021211,5.568816,0.547553,5.568816
0.1830,5.020364,5.567907,0.547553,5.567907
0.1840,5.019543,5.548875,0.529389,5.548875
0.1850,5.018746,5.518775,0.500000,5.518775
0.1860,5.017975,5.488607,0.470611,5.488607
0.1870,5.017229,5.469662,0.452447,5.469662
0.1880,5.016508,5.468953,0.452447,5.468953
0.1890,5.015811,5.486474,0.470611,5.486474
0.1900,5.015139,5.515145,0.500000,5.515145
0.1910,5.014490,5.543882,0.529389,5.543882
0.1920,5.013866,5.561455,0.547553,5.561455
0.1930,5.013265,5.560807,0.547553,5.560807
0.1940,5.012687,5.542002,0.529389,5.542002
0.1950,5.012132,5.512135,0.500000,5.512135
0.1960,5.011600,5.482261,0.470611,5.482261
0.1970,5.011089,5.463528,0.452447,5.463528
0.1980,5.010600,5.463066,0.452447,5.463066
0.1990,5.010133,5.480701,0.470611,5.480701
0.2000,5.009686,5.509711,0.500000,5.509711
0.2010,5.009260,5.538576,0.529389,5.538576
0.2020,5.008854,5.556350,0.547553,5.556350
0.2030,5.008468,5.555995,0.547553,5.555995
0.2040,5.008101,5.537523,0.529389,5.537523
0.2050,5.007752,5.507761,0.500000,5.507761
0.2060,5.007422,5.478054,0.470611,5.478054
0.2070,5.007109,5.459512,0.452447,5.459512
0.2080,5.006814,5.459147,0.452447,5.459147
0.2090,5.006536,5.477103,0.470611,5.477103
0.2100,5.006275,5.506282,0.500000,5.506282
0.2110,5.006030,5.535370,0.529389,5.535370
0.2120,5.005800,5.553349,0.547553,5.553349
0.2130,5.005586,5.553093,0.547553,5.553093
0.2140,5.005386,5.534837,0.529389,5.534837
0.2150,5.005201,5.505250,0.500000,5.505250
0.2160,5.005030,5.475596,0.470611,5.475596
0.2170,5.004873,5.457299,0.452447,5.457299
0.2180,5.004729,5.457240,0.452447,5.457240
0.2190,5.004597,5.475256,0.470611,5.475256
0.2200,5.004479,5.504490,0.500000,5.504490
0.2210,5.004372,5.533773,0.529389,5.533773
0.2220,5.004278,5.551816,0.547553,5.551816
0.2230,5.004195,5.551824,0.547553,5.551824
0.2240,5.004123,5.533542,0.529389,5.533542
0.2250,5.004062,5.504081,0.500000,5.504081
0.2260,5.004011,5.474604,0.470611,5.474604
0.2270,5.003971,5.456463,0.452447,5.456463
0.2280,5.003941,5.456335,0.452447,5.456335
0.2290,5.003920,5.474529,0.470611,5.474529
0.2300,5.003909,5.503918,0.500000,5.503918
0.2310,5.003907,5.533249,0.529389,5.533249
0.2320,5.003914,5.551460,0.547553,5.551460
0.2330,5.003930,5.551480,0.547553,5.551480
0.2340,5.003955,5.533257,0.529389,5.533257
0.2350,5.003987,5.504017,0.500000,5.504017
0.2360,5.004028,5.474643,0.470611,5.474643
0.2370,5.004077,5.456572,0.452447,5.456572
0.2380,5.004133,5.456462,0.452447,5.456462
0.2390,5.004197,5.474821,0.470611,5.474821
0.2400,5.004268,5.504232,0.500000,5.504232
0.2410,5.004347,5.533752,0.529389,5.533752
0.2420,5.004432,5.551916,0.547553,5.551916
0.2430,5.004525,5.552109,0.547553,5.552109
0.2440,5.004624,5.534012,0.529389,5.534012
0.2450,5.004730,5.504745,0.500000,5.504745
0.2460,5.004842,5.475417,0.470611,5.475417
0.2470,5.004961,5.457354,0.452447,5.457354
0.2480,5.005086,5.457515,0.452447,5.457515
0.2490,5.005218,5.475794,0.470611,5.475794
0.2500,5.005355,5.505323,0.500000,5.505323
0.2510,5.005499,5.534954,0.529389,5.534954
0.2520,5.005648,5.553223,0.547553,5.553223
0.2530,5.005804,5.553331,0.547553,5.553331
0.2540,5.005965,5.535327,0.529389,5.535327
0.2550,5.006131,5.506116,0.500000,5.506116
0.2560,5.006304,5.476936,0.470611,5.476936
0.2570,5.006481,5.458919,0.452447,5.458919
0.2580,5.006664,5.459066,0.452447,5.459066
0.2590,5.006853,5.477371,0.470611,5.477371
0.2600,5.007047,5.507035,0.500000,5.507035
0.2610,5.007245,5.536643,0.529389,5.536643
0.2620,5.007449,5.555030,0.547553,5.555030
0.2630,5.007658,5.555186,0.547553,5.555186
0.2640,5.007872,5.537299,0.529389,5.537299
0.2650,5.008091,5.508075,0.500000,5.508075
0.2660,5.008315,5.478965,0.470611,5.478965
0.2670,5.008543,5.461055,0.452447,5.461055
0.2680,5.008776,5.461262,0.452447,5.461262
0.2690,5.009014,5.479629,0.470611,5.479629
0.2700,5.009256,5.509342,0.500000,5.509342
0.2710,5.009503,5.538862,0.529389,5.538862
0.2720,5.009753,5.557277,0.547553,5.557277
0.2730,5.010008,5.557550,0.547553,5.557550
0.2740,5.010268,5.539575,0.529389,5.539575
0.2750,5.010531,5.510541,0.500000,5.510541
0.2760,5.010798,5.481432,0.470611,5.481432
0.2770,5.011069,5.463521,0.452447,5.463521
0.2780,5.011343,5.463743,0.452447,5.463743
0.2790,5.011622,5.482243,0.470611,5.482243
0.2800,5.011904,5.511890,0.500000,5.511890
0.2810,5.012189,5.541524,0.529389,5.541524
0.2820,5.012477,5.560021,0.547553,5.560021
0.2830,5.012769,5.560316,0.547553,5.560316
0.2840,5.013063,5.542518,0.529389,5.542518
0.2850,5.013361,5.513345,0.500000,5.513345
0.2860,5.013661,5.484259,0.470611,5.484259
0.2870,5.013963,5.466362,0.452447,5.466362
0.2880,5.014269,5.466692,0.452447,5.466692
0.2890,5.014576,5.485185,0.470611,5.485185
0.2900,5.014885,5.514936,0.500000,5.514936
0.2910,5.015197,5.544600,0.529389,5.544600
0.2920,5.015510,5.563088,0.547553,5.563088
0.2930,5.015825,5.563395,0.547553,5.563395
0.2940,5.016142,5.545656,0.529389,5.545656
0.2950,5.016459,5.516437,0.500000,5.516437
0.2960,5.016778,5.487443,0.470611,5.487443
0.2970,5.017098,5.469545,0.452447,5.469545
0.2980,5.017418,5.469828,0.452447,5.469828
0.2990,5.017739,5.488340,0.470611,5.488340
0.3000,5.018060,5.518067,0.500000,5.518067
0.3010,5.018381,5.547786,0.529389,5.547786
0.3020,5.018703,5.566271,0.547553,5.566271
0.3030,5.019024,5.566539,0.547553,5.566539
0.3040,5.019344,5.548687,0.529389,5.548687
0.3050,5.019664,5.519655,0.500000,5.519655
0.3060,5.019983,5.490622,0.470611,5.490622
0.3070,5.020300,5.472739,0.452447,5.472739
0.3080,5.020616,5.473019,0.452447,5.473019
0.3090,5.020931,5.491579,0.470611,5.491579
0.3100,5.021244,5.521273,0.500000,5.521273
0.3110,5.021555,5.550937,0.529389,5.550937
0.3120,5.021863,5.569385,0.547553,5.569385
0.3130,5.022169,5.569718,0.547553,5.569718
0.3140,5.022473,5.551900,0.529389,5.551900
0.3150,5.022773,5.522780,0.500000,5.522780
0.3160,5.023070,5.493709,0.470611,5.493709
0.3170,5.023364,5.475871,0.452447,5.475871
0.3180,5.023654,5.476115,0.452447,5.476115
0.3190,5.023940,5.494572,0.470611,5.494572
0.3200,5.024223,5.524302,0.500000,5.524302
0.3210,5.024500,5.553921,0.529389,5.553921
0.3220,5.024774,5.572347,0.547553,5.572347
0.3230,5.025042,5.572666,0.547553,5.572666
0.3240,5.025306,5.554703,0.529389,5.554703
0.3250,5.025564,5.525523,0.500000,5.525523
0.3260,5.025817,5.496452,0.470611,5.496452
0.3270,5.026064,5.478491,0.452447,5.478491
0.3280,5.026306,5.478743,0.452447,5.478743
0.3290,5.026541,5.497149,0.470611,5.497149
0.3300,5.026770,5.526847,0.500000,5.526847
0.3310,5.026992,5.556324,0.529389,5.556324
0.3320,5.027208,5.574730,0.547553,5.574730
0.3330,5.027418,5.575103,0.547553,5.575103
0.3340,5.027620,5.556945,0.529389,5.556945
0.3350,5.027814,5.527866,0.500000,5.527866
0.3360,5.028002,5.498606,0.470611,5.498606
0.3370,5.028182,5.480640,0.452447,5.480640
0.3380,5.028354,5.480715,0.452447,5.480715
0.3390,5.028519,5.499168,0.470611,5.499168
0.3400,5.028675,5.528756,0.500000,5.528756
0.3410,5.028823,5.558277,0.529389,5.558277
0.3420,5.028963,5.576461,0.547553,5.576461
0.3430,5.029095,5.576654,0.547553,5.576654
0.3440,5.029218,5.558698,0.529389,5.558698
0.3450,5.029332,5.529370,0.500000,5.529370
0.3460,5.029438,5.500077,0.470611,5.500077
0.3470,5.029534,5.481969,0.452447,5.481969
0.3480,5.029622,5.482031,0.452447,5.482031
0.3490,5.029701,5.500294,0.470611,5.500294
0.3500,5.029771,5.529748,0.500000,5.529748
0.3510,5.029831,5.559254,0.529389,5.559254
0.3520,5.029883,5.577441,0.547553,5.577441
0.3530,5.029925,5.577497,0.547553,5.577497
0.3540,5.029957,5.559286,0.529389,5.559286
0.3550,5.029981,5.530012,0.500000,5.530012
0.3560,5.029995,5.500626,0.470611,5.500626
0.3570,5.029999,5.482402,0.452447,5.482402
0.3580,5.029995,5.482446,0.452447,5.482446
0.3590,5.029981,5.500481,0.470611,5.500481
0.3600,5.029957,5.529949,0.500000,5.529949
0.3610,5.029925,5.559369,0.529389,5.559369
0.3620,5.029883,5.577388,0.547553,5.577388
0.3630,5.029831,5.577413,0.547553,5.577413
0.3640,5.029771,5.559107,0.529389,5.559107
0.3650,5.029701,5.529667,0.500000,5.529667
0.3660,5.029622,5.500220,0.470611,5.500220
0.3670,5.029534,5.482018,0.452447,5.482018
0.3680,5.029438,5.481878,0.452447,5.481878
0.3690,5.029332,5.499938,0.470611,5.499938
0.3700,5.029218,5.529222,0.500000,5.529222
0.3710,5.029095,5.558458,0.529389,5.558458
0.3720,5.028963,5.576513,0.547553,5.576513
0.3730,5.028823,5.576289,0.547553,5.576289
0.3740,5.028675,5.558024,0.529389,5.558024
0.3750,5.028519,5.528554,0.500000,5.528554
0.3760,5.028354,5.498964,0.470611,5.498964
0.3770,5.028182,5.480664,0.452447,5.480664
0.3780,5.028002,5.480424,0.452447,5.480424
0.3790,5.027814,5.498424,0.470611,5.498424
0.3800,5.027620,5.527663,0.500000,5.527663
0.3810,5.027417,5.556818,0.529389,5.556818
0.3820,5.027208,5.574684,0.547553,5.574684
0.3830,5.026992,5.574598,0.547553,5.574598
0.3840,5.026770,5.556209,0.529389,5.556209
0.3850,5.026541,5.526556,0.500000,5.526556
0.3860,5.026305,5.496926,0.470611,5.496926
0.3870,5.026064,5.478511,0.452447,5.478511
0.3880,5.025817,5.478187,0.452447,5.478187
0.3890,5.025564,5.496188,0.470611,5.496188
0.3900,5.025306,5.525227,0.500000,5.525227
0.3910,5.025042,5.554452,0.529389,5.554452
0.3920,5.024773,5.572283,0.547553,5.572283
0.3930,5.024500,5.572063,0.547553,5.572063
0.3940,5.024222,5.553566,0.529389,5.553566
0.3950,5.023940,5.524027,0.500000,5.524027
0.3960,5.023654,5.494263,0.470611,5.494263
0.3970,5.023364,5.475844,0.452447,5.475844
0.3980,5.023070,5.475609,0.452447,5.475609
0.3990,5.022773,5.493416,0.470611,5.493416
0.4000,5.022472,5.522449,0.500000,5.522449
0.4010,5.022169,5.551492,0.529389,5.551492
0.4020,5.021863,5.569410,0.547553,5.569410
0.4030,5.021554,5.569125,0.547553,5.569125
0.4040,5.021243,5.550539,0.529389,5.550539
0.4050,5.020930,5.520995,0.500000,5.520995
0.4060,5.020615,5.491160,0.470611,5.491160
0.4070,5.020299,5.472774,0.452447,5.472774
0.4080,5.019981,5.472365,0.452447,5.472365
0.4090,5.019662,5.490274,0.470611,5.490274
0.4100,5.019342,5.519307,0.500000,5.519307
0.4110,5.019021,5.548370,0.529389,5.548370
0.4120,5.018700,5.566223,0.547553,5.566223
0.4130,5.018378,5.565856,0.547553,5.565856
0.4140,5.018057,5.547463,0.529389,5.547463
0.4150,5.017735,5.517722,0.500000,5.517722
0.4160,5.017414,5.488022,0.470611,5.488022
0.4170,5.017093,5.469538,0.452447,5.469538
0.4180,5.016773,5.469298,0.452447,5.469298
0.4190,5.016454,5.486965,0.470611,5.486965
0.4200,5.016136,5.516155,0.500000,5.516155
0.4210,5.015819,5.545178,0.529389,5.545178
0.4220,5.015503,5.563015,0.547553,5.563015
0.4230,5.015189,5.562672,0.547553,5.562672
0.4240,5.014876,5.544335,0.529389,5.544335
0.4250,5.014566,5.514602,0.500000,5.514602
0.4260,5.014257,5.484826,0.470611,5.484826
0.4270,5.013951,5.466460,0.452447,5.466460
0.4280,5.013647,5.466170,0.452447,5.466170
0.4290,5.013346,5.483948,0.470611,5.483948
0.4300,5.013047,5.513036,0.500000,5.513036
0.4310,5.012750,5.542107,0.529389,5.542107
0.4320,5.012457,5.560037,0.547553,5.560037
0.4330,5.012166,5.559676,0.547553,5.559676
0.4340,5.011879,5.541272,0.529389,5.541272
0.4350,5.011595,5.511601,0.500000,5.511601
0.4360,5.011314,5.481984,0.470611,5.481984
0.4370,5.011036,5.463543,0.452447,5.463543
0.4380,5.010762,5.463156,0.452447,5.463156
0.4390,5.010491,5.481148,0.470611,5.481148
0.4400,5.010224,5.510198,0.500000,5.510198
0.4410,5.009961,5.539397,0.529389,5.539397
0.4420,5.009701,5.557246,0.547553,5.557246
0.4430,5.009446,5.556983,0.547553,5.556983
0.4440,5.009194,5.538527,0.529389,5.538527
0.4450,5.008946,5.508964,0.500000,5.508964
0.4460,5.008702,5.479286,0.470611,5.479286
0.4470,5.008462,5.460974,0.452447,5.460974
0.4480,5.008226,5.460702,0.452447,5.460702
0.4490,5.007994,5.478657,0.470611,5.478657
0.4500,5.007766,5.507856,0.500000,5.507856
0.4510,5.007543,5.536899,0.529389,5.536899
0.4520,5.007323,5.554769,0.547553,5.554769
0.4530,5.007108,5.554637,0.547553,5.554637
0.4540,5.006897,5.536284,0.529389,5.536284
0.4550,5.006690,5.506777,0.500000,5.506777
0.4560,5.006487,5.477080,0.470611,5.477080
0.4570,5.006288,5.458773,0.452447,5.458773
0.4580,5.006094,5.458527,0.452447,5.458527
0.4590,5.005904,5.476449,0.470611,5.476449
0.4600,5.005717,5.505706,0.500000,5.505706
0.4610,5.005535,5.534924,0.529389,5.534924
0.4620,5.005358,5.552935,0.547553,5.552935
0.4630,5.005184,5.552747,0.547553,5.552747
0.4640,5.005014,5.534413,0.529389,5.534413
0.4650,5.004849,5.504930,0.500000,5.504930
0.4660,5.004687,5.475252,0.470611,5.475252
0.4670,5.004529,5.457003,0.452447,5.457003
0.4680,5.004376,5.456851,0.452447,5.456851
0.4690,5.004226,5.474876,0.470611,5.474876
0.4700,5.004080,5.504045,0.500000,5.504045
0.4710,5.003938,5.533383,0.529389,5.533383
0.4720,5.003799,5.551307,0.547553,5.551307
0.4730,5.003664,5.551193,0.547553,5.551193
0.4740,5.003533,5.532908,0.529389,5.532908
0.4750,5.003406,5.503441,0.500000,5.503441
0.4760,5.003282,5.473932,0.470611,5.473932
0.4770,5.003162,5.455576,0.452447,5.455576
0.4780,5.003045,5.455529,0.452447,5.455529
0.4790,5.002932,5.473547,0.470611,5.473547
0.4800,5.002822,5.502829,0.500000,5.502829
0.4810,5.002715,5.532101,0.529389,5.532101
0.4820,5.002611,5.550281,0.547553,5.550281
0.4830,5.002511,5.550102,0.547553,5.550102
0.4840,5.002413,5.531848,0.529389,5.531848
0.4850,5.002319,5.502335,0.500000,5.502335
0.4860,5.002228,5.472816,0.470611,5.472816
0.4870,5.002139,5.454600,0.452447,5.454600
0.4880,5.002054,5.454559,0.452447,5.454559
0.4890,5.001971,5.472638,0.470611,5.472638
0.4900,5.001891,5.501924,0.500000,5.501924
0.4910,5.001814,5.531192,0.529389,5.531192
0.4920,5.001739,5.549339,0.547553,5.549339
0.4930,5.001667,5.549198,0.547553,5.549198
0.4940,5.001598,5.530961,0.529389,5.530961
0.4950,5.001530,5.501516,0.500000,5.501516
0.4960,5.001466,5.472028,0.470611,5.472028
0.4970,5.001403,5.453880,0.452447,5.453880
0.4980,5.001343,5.453859,0.452447,5.453859
0.4990,5.001285,5.471886,0.470611,5.471886
0.5000,5.001229,5.501297,0.500000,5.501297
0.5010,5.001175,5.530531,0.529389,5.530531
0.5020,5.001123,5.548666,0.547553,5.548666
0.5030,5.001073,5.548602,0.547553,5.548602
0.5040,5.001025,5.530482,0.529389,5.530482
0.5050,5.000979,5.500967,0.500000,5.500967
0.5060,5.000935,5.471493,0.470611,5.471493
0.5070,5.000892,5.453401,0.452447,5.453401
0.5080,5.000851,5.453277,0.452447,5.453277
0.5090,5.000812,5.471449,0.470611,5.471449
0.5100,5.000774,5.500740,0.500000,5.500740
0.5110,5.000738,5.530179,0.529389,5.530179
0.5120,5.000703,5.548301,0.547553,5.548301
0.5130,5.000669,5.548191,0.547553,5.548191
0.5140,5.000637,5.530089,0.529389,5.530089
0.5150,5.000607,5.500557,0.500000,5.500557
0.5160,5.000578,5.471238,0.470611,5.471238
0.5170,5.000549,5.453041,0.452447,5.453041
0.5180,5.000523,5.453007,0.452447,5.453007
0.5190,5.000497,5.471125,0.470611,5.471125
0.5200,5.000472,5.500443,0.500000,5.500443
0.5210,5.000449,5.529851,0.529389,5.529851
0.5220,5.000426,5.547999,0.547553,5.547999
0.5230,5.000405,5.547888,0.547553,5.547888
0.5240,5.000384,5.529804,0.529389,5.529804
0.5250,5.000365,5.500335,0.500000,5.500335
0.5260,5.000346,5.470896,0.470611,5.470896
0.5270,5.000328,5.452714,0.452447,5.452714
0.5280,5.000311,5.452784,0.452447,5.452784
0.5290,5.000295,5.470865,0.470611,5.470865
0.5300,5.000279,5.500269,0.500000,5.500269
0.5310,5.000265,5.529604,0.529389,5.529604
0.5320,5.000251,5.547862,0.547553,5.547862
0.5330,5.000237,5.547783,0.547553,5.547783
0.5340,5.000224,5.529601,0.529389,5.529601
0.5350,5.000212,5.500212,0.500000,5.500212
0.5360,5.000201,5.470784,0.470611,5.470784
0.5370,5.000190,5.452617,0.452447,5.452617
0.5380,5.000179,5.452644,0.452447,5.452644
0.5390,5.000170,5.470877,0.470611,5.470877
0.5400,5.000160,5.500266,0.500000,5.500266
0.5410,5.000151,5.529594,0.529389,5.529594
0.5420,5.000143,5.547676,0.547553,5.547676
0.5430,5.000135,5.547667,0.547553,5.547667
0.5440,5.000127,5.529494,0.529389,5.529494
0.5450,5.000120,5.500125,0.500000,5.500125
0.5460,5.000113,5.470734,0.470611,5.470734
0.5470,5.000107,5.452551,0.452447,5.452551
0.5480,5.000100,5.452621,0.452447,5.452621
0.5490,5.000095,5.470652,0.470611,5.470652
0.5500,5.000089,5.500109,0.500000,5.500109
0.5510,5.000084,5.529539,0.529389,5.529539
0.5520,5.000079,5.547614,0.547553,5.547614
0.5530,5.000074,5.547636,0.547553,5.547636
0.5540,5.000070,5.529467,0.529389,5.529467
0.5550,5.000066,5.500035,0.500000,5.500035
