time_s,ecg_clean_mv,ecg_noisy_mv
0.2740,250.232761,250.266028
0.2750,250.234660,250.270847
0.2760,250.236279,250.284013
0.2770,250.237612,250.253627
0.2780,250.238654,250.279439
0.2790,250.239401,250.286569
0.2800,250.239850,250.276180
0.2810,250.240000,250.287922
0.2820,250.239850,250.286244
0.2830,250.239401,250.325399
0.2840,250.238654,250.297007
0.2850,250.237612,250.302085
0.2860,250.236279,250.289374
0.2870,250.234660,250.282386
0.2880,250.232761,250.264749
0.2890,250.230589,250.294282
0.2900,250.228152,250.282066
0.2910,250.225459,250.258522
0.2920,250.222519,250.242270
0.2930,250.219343,250.251895
0.2940,250.215943,250.236195
0.2950,250.212329,250.236070
0.2960,250.208516,250.217553
0.2970,250.204515,250.238170
0.2980,250.200340,250.237970
0.2990,250.196005,250.251098
0.3000,250.191524,250.233015
0.3010,250.186912,250.230741
0.3020,250.182183,250.212261
0.3030,250.177352,250.250971
0.3040,250.172434,250.245339
0.3050,250.167442,250.228305
0.3060,250.162392,250.202238
0.3070,250.157298,250.196726
0.3080,250.152172,250.198208
0.3090,250.147030,250.211426
0.3100,250.141885,250.191348
0.3110,250.136748,250.154646
0.3120,250.131632,250.173669
0.3130,250.126550,250.146532
0.3140,250.121512,250.144110
0.3150,250.116529,250.160887
0.3160,250.111610,250.153793
0.3170,250.106766,250.156270
0.3180,250.102004,250.138438
0.3190,250.097333,250.151954
0.3200,250.092760,250.130422
0.3210,250.088291,250.135960
0.3220,250.083933,250.135165
0.3230,250.079690,250.139848
0.3240,250.075567,250.118476
0.3250,250.071567,250.131316
0.3260,250.067695,250.151944
0.3270,250.063952,250.107899
0.3280,250.060341,250.097329
0.3290,250.056863,250.090733
0.3300,250.053518,250.141236
0.3310,250.050307,250.100258
0.3320,250.047229,250.081826
0.3330,250.044285,250.080554
0.3340,250.041472,250.077991
0.3350,250.038789,250.061636
0.3360,250.036235,250.061846
0.3370,250.033806,250.067215
0.3380,250.031501,250.060076
0.3390,250.029316,250.067401
0.3400,250.027249,250.081660
0.3410,250.025296,250.064530
0.3420,250.023453,250.121386
0.3430,250.021718,250.095470
0.3440,250.020086,250.065894
0.3450,250.018553,250.047158
0.3460,250.017116,250.071926
0.3470,250.015770,250.089017
0.3480,250.014513,250.081442
0.3490,250.013338,250.066919
0.3500,250.012244,250.053652
0.3510,250.011225,250.043279
0.3520,250.010278,250.045526
0.3530,250.009399,250.032091
0.3540,250.008585,250.038337
0.3550,250.007831,250.062878
0.3560,250.007135,250.031563
0.3570,250.006492,250.054055
0.3580,250.005900,250.059421
0.3590,250.005356,250.035821
0.3600,250.004855,250.043938
0.3610,250.000000,250.072841
0.3620,250.000000,250.047511
0.3630,250.000000,250.064204
0.3640,250.000000,250.098068
0.3650,250.000000,250.083078
0.3660,250.000000,250.069005
0.3670,250.000000,250.078194
0.3680,250.000000,250.061334
0.3690,250.000000,250.073115
0.3700,250.000000,250.022331
0.3710,250.000000,250.046121
0.3720,250.000000,250.012583
0.3730,250.000000,250.042887
0.3740,250.000000,250.034780
0.3750,250.000000,250.058078
0.3760,250.000000,250.049256
0.3770,250.000000,250.033088
0.3780,250.000000,250.038553
0.3790,250.000000,250.054945
0.3800,250.000000,250.045718
0.3810,250.000000,250.058892
0.3820,250.000000,250.083716
0.3830,250.000000,250.055195
0.3840,250.000000,250.063317
0.3850,250.000000,250.066331
0.3860,250.000000,250.117657
0.3870,250.000000,250.077264
0.3880,250.000000,250.081708
0.3890,250.000000,250.071915
0.3900,250.000000,250.068106
0.3910,250.000000,250.057861
0.3920,250.000000,250.051902
0.3930,250.000000,250.021248
0.3940,250.000000,250.046230
0.3950,250.000000,250.038580
0.3960,250.000000,250.049296
0.3970,250.000000,250.042449
0.3980,250.000000,250.058624
0.3990,250.000000,250.065861
0.4000,250.000000,250.013149
0.4010,250.000000,250.055393
0.4020,250.000000,250.038625
0.4030,250.000000,250.073735
0.4040,250.000000,250.068037
0.4050,250.000000,250.093793
0.4060,250.000000,250.075906
0.4070,250.000000,250.063366
0.4080,250.000000,250.081312
0.4090,250.000000,250.058124
0.4100,250.000000,250.050606
0.4110,250.000000,250.059160
0.4120,250.000000,250.073114
0.4130,250.000000,250.058306
0.4140,250.000000,250.051858
0.4150,250.000000,250.083958
0.4160,250.000000,250.032614
0.4170,250.000000,250.034675
0.4180,250.000000,250.051842
0.4190,250.000000,250.076967
0.4200,250.000000,250.045183
0.4210,250.000000,250.090693
0.4220,250.000000,250.047371
0.4230,250.000000,250.070801
0.4240,250.000000,250.077616
0.4250,250.000000,250.062680
0.4260,250.000000,250.065939
0.4270,250.000000,250.085057
0.4280,250.000000,250.091312
0.4290,250.000000,250.033631
0.4300,250.000000,250.063231
0.4310,250.000000,250.054004
0.4320,250.000000,250.052976
0.4330,250.000000,250.043195
0.4340,250.000000,250.026437
0.4350,250.000000,250.068266
0.4360,250.000000,250.063425
0.4370,250.000000,250.046869
0.4380,250.000000,250.044764
0.4390,250.000000,250.047527
0.4400,250.000000,250.022948
0.4410,250.000000,250.072104
0.4420,250.000000,250.083082
0.4430,250.000000,250.077105
0.4440,250.000000,250.076134
0.4450,250.000000,250.080332
0.4460,250.000000,250.064869
0.4470,250.000000,250.068020
0.4480,250.000000,250.069598
0.4490,250.000000,250.078201
0.4500,250.000000,250.083608
0.4510,250.000000,250.054663
0.4520,250.000000,250.038086
0.4530,250.000000,250.050871
0.4540,250.000000,250.078354
0.4550,250.000000,250.033150
0.4560,250.000000,250.061705
0.4570,250.000000,250.070847
0.4580,250.000000,250.049065
0.4590,250.000000,250.048532
0.4600,250.000000,250.072729
0.4610,250.000000,250.074464
0.4620,250.000000,250.084165
0.4630,250.000000,250.108505
0.4640,250.000000,250.082295
0.4650,250.000000,250.062806
0.4660,250.000000,250.081022
0.4670,250.000000,250.081489
0.4680,250.000000,250.093450
0.4690,250.000000,250.067147
0.4700,250.000000,250.059134
0.4710,250.000000,250.039873
0.4720,250.000000,250.064308
0.4730,250.000000,250.102895
0.4740,250.000000,250.047176
0.4750,250.000000,250.056626
0.4760,250.000000,250.042528
0.4770,250.000000,250.033913
0.4780,250.000000,250.063301
0.4790,250.000000,250.061785
0.4800,250.000000,250.030637
0.4810,250.000000,250.095630
0.4820,250.000000,250.082293
0.4830,250.000000,250.080816
0.4840,250.000000,250.075765
0.4850,250.000000,250.089070
0.4860,250.000000,250.089092
0.4870,250.000000,250.086182
0.4880,250.000000,250.092756
0.4890,250.000000,250.091818
0.4900,250.000000,250.097642
0.4910,250.000000,250.050174
0.4920,250.000000,250.049777
0.4930,250.000000,250.060369
0.4940,250.000000,250.041105
0.4950,250.000000,250.042850
0.4960,250.000000,250.060144
0.4970,250.000000,250.068913
0.4980,250.000000,250.078191
0.4990,250.000000,250.060735
0.5000,250.000000,250.075627
0.5010,250.000000,250.077377
0.5020,250.000000,250.078572
0.5030,250.000000,250.069718
0.5040,250.000000,250.070193
0.5050,250.000000,250.095236
0.5060,250.000000,250.072071
0.5070,250.000000,250.055747
0.5080,250.000000,250.078495
0.5090,250.000000,250.096450
0.5100,250.000000,250.027865
0.5110,250.000000,250.060628
0.5120,250.000000,250.070731
0.5130,250.000000,250.029820
0.5140,250.000000,250.051809
0.5150,250.000000,250.037244
0.5160,250.000000,250.040120
0.5170,250.000000,250.051573
0.5180,250.000000,250.044411
0.5190,250.000000,250.047733
0.5200,250.001465,250.071457
0.5210,250.001785,250.111125
0.5220,250.002164,250.094032
0.5230,250.002610,250.101918
0.5240,250.003133,250.101622
0.5250,250.003742,250.080700
0.5260,250.004446,250.095854
0.5270,250.005257,250.106303
0.5280,250.006184,250.099757
0.5290,250.007239,250.086952
0.5300,250.008432,250.088190
0.5310,250.009772,250.113835
0.5320,250.011269,250.086627
0.5330,250.012930,250.067536
0.5340,250.014762,250.070818
0.5350,250.016769,250.057447
0.5360,250.018954,250.111540
0.5370,250.021317,250.105134
0.5380,250.023856,250.088508
0.5390,250.026563,250.127245
0.5400,250.029430,250.111936
0.5410,250.032444,250.104051
0.5420,250.035589,250.131820
0.5430,250.038843,250.131102
0.5440,250.042183,250.143408
0.5450,250.045583,250.114591
0.5460,250.049010,250.125722
0.5470,250.052433,250.161458
0.5480,250.055814,250.164474
0.5490,250.059117,250.159251
0.5500,250.062304,250.169650
0.5510,250.065335,250.143221
0.5520,250.068172,250.140647
0.5530,250.070776,250.118511
0.5540,250.073114,250.123670
0.5550,250.075153,250.103913
0.5560,250.076863,250.131511
0.5570,250.078220,250.109188
0.5580,250.079204,250.160906
0.5590,250.079800,250.155677
0.5600,250.080000,250.124705
0.5610,250.079800,250.157096
0.5620,250.079204,250.193425
0.5630,250.078220,250.164683
0.5640,250.076863,250.152610
0.5650,250.075153,250.139977
0.5660,250.073114,250.137705
0.5670,250.070776,250.167564
0.5680,250.068172,250.146978
0.5690,250.065335,250.141026
0.5700,250.062304,250.131970
0.5710,250.059117,250.128282
0.5720,250.055814,250.104315
0.5730,250.052433,250.120643
0.5740,250.049010,250.088966
0.5750,250.045583,250.094858
0.5760,250.042183,250.118842
0.5770,250.038843,250.108355
0.5780,250.035589,250.113382
0.5790,250.032444,250.136768
0.5800,250.029430,250.105646
0.5810,250.026563,250.109039
0.5820,250.023856,250.106604
0.5830,250.021317,250.105018
0.5840,250.018954,250.096518
0.5850,250.016769,250.111634
0.5860,250.014762,250.113006
0.5870,250.012930,250.109836
0.5880,250.011269,250.099537
0.5890,250.009772,250.106605
0.5900,250.008432,250.086967
0.5910,250.007239,250.074346
0.5920,250.006184,250.061163
0.5930,250.005257,250.047463
0.5940,250.004446,250.089617
0.5950,250.003742,250.055834
0.5960,250.003133,250.052706
0.5970,250.002610,250.062174
0.5980,250.002164,250.067451
0.5990,250.001785,250.100382
0.6000,250.000000,250.074137
0.6010,250.000000,250.123600
0.6020,250.000000,250.089610
0.6030,250.000000,250.123145
0.6040,250.000000,250.108067
0.6050,250.000000,250.100952
0.6060,250.000000,250.118515
0.6070,250.000000,250.109503
0.6080,250.000000,250.098745
0.6090,250.000000,250.119623
0.6100,250.000000,250.072533
0.6110,250.000000,250.060235
0.6120,250.000000,250.060648
0.6130,250.000000,250.093630
0.6140,250.000000,250.086928
0.6150,250.000000,250.056598
0.6160,250.000000,250.030033
0.6170,250.000000,250.064631
0.6180,250.000000,250.056152
0.6190,250.000000,250.068495
0.6200,250.000000,250.065125
0.6210,249.983367,250.045202
0.6220,249.967461,250.086239
0.6230,249.952977,250.036884
0.6240,249.940548,250.058265
0.6250,249.930718,250.024798
0.6260,249.923915,250.003663
0.6270,249.920438,250.022602
0.6280,249.935091,250.020304
0.6290,249.951673,250.035276
0.6300,249.980459,250.064489
0.6310,250.024868,250.089687
0.6320,250.088188,250.136504
0.6330,250.172562,250.240976
0.6340,250.277671,250.359130
0.6350,250.399481,250.452265
0.6360,250.512944,250.582434
0.6370,250.623041,250.715166
0.6380,250.715871,250.787697
0.6390,250.778084,250.857096
0.6400,250.800000,250.883583
0.6410,250.778084,250.855636
0.6420,250.715871,250.793308
0.6430,250.623041,250.704167
0.6440,250.512944,250.616793
0.6450,250.399481,250.510047
0.6460,250.294304,250.404882
0.6470,250.205101,250.295740
0.6480,250.135211,250.244476
0.6490,250.084319,250.177422
0.6500,250.049741,250.134438
0.6510,250.027757,250.056446
0.6520,250.000000,250.062144
0.6530,250.000000,250.048136
0.6540,250.000000,250.078172
0.6550,250.000000,250.069495
0.6560,250.000000,250.052859
0.6570,250.000000,250.075863
0.6580,250.000000,250.053571
0.6590,250.000000,250.063813
0.6600,249.880000,249.953846
0.6610,249.896715,249.994346
0.6620,249.911102,250.026168
0.6630,249.923485,250.012394
0.6640,249.934143,250.054036
0.6650,249.943316,250.044951
0.6660,249.951212,250.054979
0.6670,249.958007,250.055088
0.6680,249.963857,250.055479
0.6690,249.968891,250.065686
0.6700,249.973224,250.069674
0.6710,249.976954,250.044169
0.6720,249.980164,250.053432
0.6730,249.982927,250.080617
0.6740,249.985305,250.058425
0.6750,249.987352,250.061414
0.6760,249.989114,250.077250
0.6770,249.990630,250.056094
0.6780,249.991935,250.068030
0.6790,249.993059,250.086458
0.6800,250.000000,250.104757
0.6810,250.000000,250.055722
0.6820,250.000000,250.084691
0.6830,250.000000,250.084387
0.6840,250.000000,250.099859
0.6850,250.000000,250.088741
0.6860,250.000000,250.111840
0.6870,250.000000,250.102273
0.6880,250.000000,250.109565
0.6890,250.000000,250.106143
0.6900,250.000000,250.097170
0.6910,250.000000,250.077082
0.6920,250.000000,250.079303
0.6930,250.000000,250.067366
0.6940,250.000000,250.051615
0.6950,250.000000,250.085689
0.6960,250.000000,250.070983
0.6970,250.000000,250.052057
0.6980,250.000000,250.086269
0.6990,250.000000,250.079394
0.7000,250.000000,250.056879
0.7010,250.000000,250.072192
0.7020,250.000000,250.086828
0.7030,250.000000,250.104112
0.7040,250.000000,250.115125
0.7050,250.000000,250.115472
0.7060,250.000000,250.112502
0.7070,250.000000,250.100749
0.7080,250.000000,250.123635
0.7090,250.000000,250.103916
0.7100,250.000000,250.091882
0.7110,250.000000,250.092181
0.7120,250.000000,250.073313
0.7130,250.000000,250.074976
0.7140,250.000000,250.042408
0.7150,250.000000,250.067129
0.7160,250.000000,250.100187
0.7170,250.000000,250.078363
0.7180,250.000000,250.081353
0.7190,250.000000,250.099266
0.7200,250.004396,250.099069
0.7210,250.004855,250.087383
0.7220,250.005356,250.104570
0.7230,250.005900,250.091346
0.7240,250.006492,250.114067
0.7250,250.007135,250.100246
0.7260,250.007831,250.126724
0.7270,250.008585,250.103700
0.7280,250.009399,250.096331
0.7290,250.010278,250.103501
0.7300,250.011225,250.106749
0.7310,250.012244,250.079306
0.7320,250.013338,250.086304
0.7330,250.014513,250.093407
0.7340,250.015770,250.110963
0.7350,250.017116,250.053591
0.7360,250.018553,250.103041
0.7370,250.020086,250.091937
0.7380,250.021718,250.095515
0.7390,250.023453,250.098984
0.7400,250.025296,250.110600
0.7410,250.027249,250.132339
0.7420,250.029316,250.121573
0.7430,250.031501,250.160299
0.7440,250.033806,250.149426
0.7450,250.036235,250.146320
0.7460,250.038789,250.142701
0.7470,250.041472,250.163519
0.7480,250.044285,250.165054
0.7490,250.047229,250.126147
0.7500,250.050307,250.131242
0.7510,250.053518,250.149625
0.7520,250.056863,250.153110
0.7530,250.060341,250.134562
0.7540,250.063952,250.129337
0.7550,250.067695,250.144681
0.7560,250.071567,250.170376
0.7570,250.075567,250.155181
0.7580,250.079690,250.143336
0.7590,250.083933,250.172710
0.7600,250.088291,250.192178
0.7610,250.092760,250.188396
0.7620,250.097333,250.217890
0.7630,250.102004,250.220282
0.7640,250.106766,250.213469
0.7650,250.111610,250.220737
0.7660,250.116529,250.196665
0.7670,250.121512,250.245221
0.7680,250.126550,250.223689
0.7690,250.131632,250.223320
0.7700,250.136748,250.221309
0.7710,250.141885,250.236665
0.7720,250.147030,250.213634
0.7730,250.152172,250.217469
0.7740,250.157298,250.234361
0.7750,250.162392,250.230127
0.7760,250.167442,250.250451
0.7770,250.172434,250.243903
0.7780,250.177352,250.285199
0.7790,250.182183,250.281030
0.7800,250.186912,250.290578
0.7810,250.191524,250.280910
0.7820,250.196005,250.335074
0.7830,250.200340,250.300341
0.7840,250.204515,250.302730
0.7850,250.208516,250.328885
0.7860,250.212329,250.324305
0.7870,250.215943,250.310504
0.7880,250.219343,250.355641
0.7890,250.222519,250.336114
0.7900,250.225459,250.319598
0.7910,250.228152,250.353365
0.7920,250.230589,250.327548
0.7930,250.232761,250.313901
0.7940,250.234660,250.347988
0.7950,250.236279,250.324548
0.7960,250.237612,250.326068
0.7970,250.238654,250.314419
0.7980,250.239401,250.325302
0.7990,250.239850,250.323370
0.8000,250.240000,250.356281
0.8010,250.239850,250.315398
0.8020,250.239401,250.364097
0.8030,250.238654,250.333301
0.8040,250.237612,250.346882
0.8050,250.236279,250.342832
0.8060,250.234660,250.337115
0.8070,250.232761,250.351150
0.8080,250.230589,250.335073
0.8090,250.228152,250.318296
0.8100,250.225459,250.323041
0.8110,250.222519,250.302464
0.8120,250.219343,250.297260
0.8130,250.215943,250.275984
0.8140,250.212329,250.285860
0.8150,250.208516,250.295488
0.8160,250.204515,250.285470
0.8170,250.200340,250.310293
0.8180,250.196005,250.321521
0.8190,250.191524,250.275401
0.8200,250.186912,250.270253
0.8210,250.182183,250.299971
0.8220,250.177352,250.287737
0.8230,250.172434,250.298424
0.8240,250.167442,250.284704
0.8250,250.162392,250.271594
0.8260,250.157298,250.265857
0.8270,250.152172,250.267835
0.8280,250.147030,250.249550
0.8290,250.141885,250.261457
0.8300,250.136748,250.213603
0.8310,250.131632,250.241344
0.8320,250.126550,250.185542
0.8330,250.121512,250.207295
0.8340,250.116529,250.192950
0.8350,250.111610,250.169522
0.8360,250.106766,250.157359
0.8370,250.102004,250.169360
0.8380,250.097333,250.185429
0.8390,250.092760,250.175650
0.8400,250.088291,250.169597
0.8410,250.083933,250.206133
0.8420,250.079690,250.167635
0.8430,250.075567,250.195773
0.8440,250.071567,250.170576
0.8450,250.067695,250.164030
0.8460,250.063952,250.167340
0.8470,250.060341,250.179863
0.8480,250.056863,250.143025
0.8490,250.053518,250.160154
0.8500,250.050307,250.133326
0.8510,250.047229,250.128054
0.8520,250.044285,250.138420
0.8530,250.041472,250.158710
0.8540,250.038789,250.107536
0.8550,250.036235,250.128711
0.8560,250.033806,250.111626
0.8570,250.031501,250.109212
0.8580,250.029316,250.133807
0.8590,250.027249,250.107525
0.8600,250.025296,250.105906
0.8610,250.023453,250.133270
0.8620,250.021718,250.153062
0.8630,250.020086,250.142345
0.8640,250.018553,250.110778
0.8650,250.017116,250.122046
0.8660,250.015770,250.143889
0.8670,250.014513,250.149428
0.8680,250.013338,250.124474
0.8690,250.012244,250.106848
0.8700,250.011225,250.134309
0.8710,250.010278,250.102655
0.8720,250.009399,250.089393
0.8730,250.008585,250.082548
0.8740,250.007831,250.073266
0.8750,250.007135,250.132261
0.8760,250.006492,250.111258
0.8770,250.005900,250.081824
0.8780,250.005356,250.120686
0.8790,250.004855,250.106712
0.8800,250.000000,250.105958
0.8810,250.000000,250.093066
0.8820,250.000000,250.100627
0.8830,250.000000,250.111286
0.8840,250.000000,250.084756
0.8850,250.000000,250.107763
0.8860,250.000000,250.114393
0.8870,250.000000,250.131739
0.8880,250.000000,250.099351
0.8890,250.000000,250.116364
0.8900,250.000000,250.068372
0.8910,250.000000,250.111883
0.8920,250.000000,250.076454
0.8930,250.000000,250.088416
0.8940,250.000000,250.090326
0.8950,250.000000,250.086642
0.8960,250.000000,250.082712
0.8970,250.000000,250.068004
0.8980,250.000000,250.076865
0.8990,250.000000,250.109655
0.9000,250.000000,250.090733
0.9010,250.000000,250.103129
0.9020,250.000000,250.086797
0.9030,250.000000,250.125637
0.9040,250.000000,250.095278
0.9050,250.000000,250.129633
0.9060,250.000000,250.099209
0.9070,250.000000,250.128133
0.9080,250.000000,250.109568
0.9090,250.000000,250.096612
0.9100,250.000000,250.124094
0.9110,250.000000,250.094149
0.9120,250.000000,250.085333
0.9130,250.000000,250.100895
0.9140,250.000000,250.062816
0.9150,250.000000,250.046370
0.9160,250.000000,250.102468
0.9170,250.000000,250.074864
0.9180,250.000000,250.103954
0.9190,250.000000,250.096174
0.9200,250.000000,250.083003
0.9210,250.000000,250.114553
0.9220,250.000000,250.103788
0.9230,250.000000,250.097356
0.9240,250.000000,250.100055
0.9250,250.000000,250.090650
0.9260,250.000000,250.121941
0.9270,250.000000,250.099627
0.9280,250.000000,250.109633
0.9290,250.000000,250.103002
