time_s,ecg_clean_mv,ecg_noisy_mv
0.2040,280.000000,280.021059
0.2050,280.000000,280.011973
0.2060,280.000000,280.021025
0.2070,280.000000,280.023723
0.2080,280.000000,280.018015
0.2090,280.000000,280.011534
0.2100,280.000000,280.004832
0.2110,280.000000,280.002108
0.2120,280.000000,280.010534
0.2130,280.000000,280.009788
0.2140,280.000000,280.014210
0.2150,280.000000,280.000986
0.2160,280.000000,279.999266
0.2170,280.000000,280.004718
0.2180,280.000000,279.997509
0.2190,280.000000,280.003686
0.2200,280.000000,280.025940
0.2210,280.000000,280.016314
0.2220,280.000000,280.011246
0.2230,280.000000,280.013872
0.2240,280.000000,280.028169
0.2250,280.000000,280.010170
0.2260,280.001648,280.022520
0.2270,280.001821,280.005310
0.2280,280.002008,280.024939
0.2290,280.002213,280.016005
0.2300,280.002435,280.013309
0.2310,280.002676,280.017653
0.2320,280.002937,280.013676
0.2330,280.003219,280.012583
0.2340,280.003525,280.011013
0.2350,280.003854,280.013924
0.2360,280.004209,280.011515
0.2370,280.004591,280.014895
0.2380,280.005002,280.013514
0.2390,280.005442,280.008878
0.2400,280.005914,280.025806
0.2410,280.006419,280.024598
0.2420,280.006957,280.031493
0.2430,280.007532,280.029170
0.2440,280.008144,280.016112
0.2450,280.008795,280.026102
0.2460,280.009486,280.030333
0.2470,280.010218,280.025119
0.2480,280.010994,280.021091
0.2490,280.011813,280.029786
0.2500,280.012677,280.027854
0.2510,280.013588,280.024726
0.2520,280.014546,280.028095
0.2530,280.015552,280.029114
0.2540,280.016607,280.024463
0.2550,280.017711,280.019661
0.2560,280.018865,280.029137
0.2570,280.020069,280.030080
0.2580,280.021323,280.026769
0.2590,280.022628,280.031766
0.2600,280.023982,280.036707
0.2610,280.025386,280.037450
0.2620,280.026838,280.047253
0.2630,280.028337,280.055133
0.2640,280.029884,280.047285
0.2650,280.031475,280.053370
0.2660,280.033109,280.060200
0.2670,280.034785,280.057052
0.2680,280.036500,280.057629
0.2690,280.038252,280.056700
0.2700,280.040037,280.058879
0.2710,280.041854,280.053180
0.2720,280.043698,280.053474
0.2730,280.045567,280.053565
0.2740,280.047456,280.063585
0.2750,280.049362,280.058682
0.2760,280.051280,280.066054
0.2770,280.053207,280.067660
0.2780,280.055136,280.064664
0.2790,280.057065,280.070287
0.2800,280.058987,280.078689
0.2810,280.060897,280.082484
0.2820,280.062791,280.081693
0.2830,280.064663,280.091099
0.2840,280.066507,280.080686
0.2850,280.068319,280.088861
0.2860,280.070092,280.090248
0.2870,280.071822,280.091077
0.2880,280.073502,280.100311
0.2890,280.075127,280.095130
0.2900,280.076693,280.092419
0.2910,280.078193,280.086553
0.2920,280.079624,280.102439
0.2930,280.080979,280.091576
0.2940,280.082254,280.085521
0.2950,280.083445,280.093875
0.2960,280.084547,280.099878
0.2970,280.085557,280.088232
0.2980,280.086471,280.097224
0.2990,280.087286,280.098374
0.3000,280.087998,280.106513
0.3010,280.088605,280.105367
0.3020,280.089104,280.117524
0.3030,280.089495,280.119986
0.3040,280.089775,280.115238
0.3050,280.089944,280.117123
0.3060,280.090000,280.118189
0.3070,280.089944,280.107415
0.3080,280.089775,280.107849
0.3090,280.089495,280.103827
0.3100,280.089104,280.103299
0.3110,280.088605,280.107585
0.3120,280.087998,280.102146
0.3130,280.087286,280.111668
0.3140,280.086471,280.097912
0.3150,280.085557,280.094783
0.3160,280.084547,280.093683
0.3170,280.083445,280.096792
0.3180,280.082254,280.088514
0.3190,280.080979,280.089220
0.3200,280.079624,280.098437
0.3210,280.078193,280.100503
0.3220,280.076693,280.094112
0.3230,280.075127,280.100042
0.3240,280.073502,280.089307
0.3250,280.071822,280.095727
0.3260,280.070092,280.086210
0.3270,280.068319,280.092220
0.3280,280.066507,280.088178
0.3290,280.064663,280.086164
0.3300,280.062791,280.077406
0.3310,280.060897,280.072696
0.3320,280.058987,280.077124
0.3330,280.057065,280.078329
0.3340,280.055136,280.063926
0.3350,280.053207,280.065420
0.3360,280.051280,280.073065
0.3370,280.049362,280.064784
0.3380,280.047456,280.071555
0.3390,280.045567,280.063449
0.3400,280.043698,280.060225
0.3410,280.041854,280.065233
0.3420,280.040037,280.065703
0.3430,280.038252,280.059236
0.3440,280.036500,280.067180
0.3450,280.034785,280.058645
0.3460,280.033109,280.054132
0.3470,280.031475,280.049655
0.3480,280.029884,280.048855
0.3490,280.028337,280.055312
0.3500,280.026838,280.039524
0.3510,280.025386,280.041601
0.3520,280.023982,280.037395
0.3530,280.022628,280.032089
0.3540,280.021323,280.031344
0.3550,280.020069,280.038671
0.3560,280.018865,280.035094
0.3570,280.017711,280.030237
0.3580,280.016607,280.033289
0.3590,280.015552,280.032175
0.3600,280.014546,280.040611
0.3610,280.013588,280.036975
0.3620,280.012677,280.035732
0.3630,280.011813,280.036139
0.3640,280.010994,280.036451
0.3650,280.010218,280.034609
0.3660,280.009486,280.034547
0.3670,280.008795,280.024957
0.3680,280.008144,280.028357
0.3690,280.007532,280.028647
0.3700,280.006957,280.025362
0.3710,280.006419,280.015861
0.3720,280.005914,280.029622
0.3730,280.005442,280.017675
0.3740,280.005002,280.022586
0.3750,280.004591,280.016915
0.3760,280.004209,280.023628
0.3770,280.003854,280.026356
0.3780,280.003525,280.032696
0.3790,280.003219,280.025585
0.3800,280.002937,280.021930
0.3810,280.002676,280.028474
0.3820,280.002435,280.018306
0.3830,280.002213,280.030279
0.3840,280.002008,280.029020
0.3850,280.001821,280.020420
0.3860,280.000000,280.023816
0.3870,280.000000,280.032675
0.3880,280.000000,280.019545
0.3890,280.000000,280.022488
0.3900,280.000000,280.012965
0.3910,280.000000,280.019646
0.3920,280.000000,280.014871
0.3930,280.000000,279.999821
0.3940,280.000000,280.013736
0.3950,280.000000,280.018733
0.3960,280.000000,280.010555
0.3970,280.000000,280.014879
0.3980,280.000000,280.020723
0.3990,280.000000,280.014551
0.4000,280.000000,280.016338
0.4010,280.000000,280.020213
0.4020,280.000000,280.026261
0.4030,280.000000,280.029829
0.4040,280.000000,280.027937
0.4050,280.000000,280.024999
0.4060,280.000000,280.030919
0.4070,280.000000,280.028546
0.4080,280.000000,280.024427
0.4090,280.000000,280.013937
0.4100,280.000000,280.025705
0.4110,280.000000,280.020006
0.4120,280.000000,280.018116
0.4130,280.000000,280.023421
0.4140,280.000000,280.017186
0.4150,280.000000,280.004645
0.4160,280.000000,280.020063
0.4170,280.000000,280.023062
0.4180,280.000000,280.016213
0.4190,280.000000,280.024926
0.4200,280.000000,280.033855
0.4210,280.000000,280.029441
0.4220,280.000000,280.020336
0.4230,280.000000,280.028598
0.4240,280.000000,280.032588
0.4250,280.000000,280.034095
0.4260,280.000000,280.027115
0.4270,280.000000,280.031542
0.4280,280.000000,280.027268
0.4290,280.000000,280.029423
0.4300,280.000000,280.020791
0.4310,280.000000,280.024196
0.4320,280.000000,280.022691
0.4330,280.000000,280.011612
0.4340,280.000000,280.016175
0.4350,280.000000,280.016207
0.4360,280.000000,280.015371
0.4370,280.000000,280.011852
0.4380,280.000000,280.027615
0.4390,280.000000,280.024904
0.4400,280.000000,280.018821
0.4410,280.000000,280.022152
0.4420,280.000000,280.036632
0.4430,280.000000,280.023626
0.4440,280.000000,280.030355
0.4450,280.000000,280.030328
0.4460,280.000000,280.035008
0.4470,280.000000,280.030812
0.4480,280.000000,280.022069
0.4490,280.000000,280.026998
0.4500,280.000000,280.024356
0.4510,280.000000,280.019407
0.4520,280.000000,280.016565
0.4530,280.000000,280.019934
0.4540,280.000000,280.016030
0.4550,280.000000,280.018693
0.4560,280.000000,280.019374
0.4570,280.000000,280.021257
0.4580,280.000000,280.015777
0.4590,280.000000,280.020713
0.4600,280.000000,280.019426
0.4610,280.000000,280.021298
0.4620,280.000000,280.031390
0.4630,280.000000,280.030956
0.4640,280.000000,280.036952
0.4650,280.000000,280.023038
0.4660,280.000000,280.028396
0.4670,280.000000,280.026873
0.4680,280.000000,280.035999
0.4690,280.000000,280.022632
0.4700,280.000000,280.022247
0.4710,280.000000,280.029100
0.4720,280.000000,280.029392
0.4730,280.000000,280.009086
0.4740,280.000000,280.020703
0.4750,280.000000,280.013780
0.4760,280.000000,280.024827
0.4770,280.000000,280.024070
0.4780,280.000000,280.018171
0.4790,280.000000,280.019345
0.4800,280.000000,280.022683
0.4810,280.000000,280.027783
0.4820,280.000000,280.021925
0.4830,280.000000,280.026796
0.4840,280.000000,280.034247
0.4850,280.000000,280.029079
0.4860,280.000000,280.031308
0.4870,280.000000,280.024927
0.4880,280.000000,280.028119
0.4890,280.000000,280.026900
0.4900,280.000000,280.026890
0.4910,280.000000,280.026308
0.4920,280.000000,280.018451
0.4930,280.000000,280.027972
0.4940,280.000000,280.012313
0.4950,280.000000,280.016509
0.4960,280.000000,280.011377
0.4970,280.000000,280.024019
0.4980,280.000000,280.020404
0.4990,280.000000,280.021236
0.5000,280.000000,280.023968
0.5010,280.000000,280.020251
0.5020,280.000000,280.023956
0.5030,280.000000,280.038400
0.5040,280.000000,280.034523
0.5050,280.000000,280.034079
0.5060,280.000000,280.036710
0.5070,280.000000,280.030924
0.5080,280.000000,280.029732
0.5090,280.000000,280.021177
0.5100,280.000000,280.020437
0.5110,280.000000,280.029579
0.5120,280.000000,280.016301
0.5130,280.000000,280.016716
0.5140,280.000000,280.014331
0.5150,280.000000,280.020342
0.5160,280.000000,280.020090
0.5170,280.000000,280.020600
0.5180,280.000000,280.010531
0.5190,280.000000,280.024069
0.5200,280.000000,280.028461
0.5210,280.000000,280.030577
0.5220,280.000000,280.025477
0.5230,280.000000,280.037263
0.5240,280.000000,280.033456
0.5250,280.000000,280.031470
0.5260,280.000000,280.037397
0.5270,280.000000,280.029444
0.5280,280.000000,280.034827
0.5290,280.000000,280.027878
0.5300,280.000000,280.019836
0.5310,280.000000,280.024637
0.5320,280.000000,280.029795
0.5330,280.000000,280.018844
0.5340,280.000000,280.021170
0.5350,280.000000,280.020637
0.5360,280.000000,280.016648
0.5370,280.000000,280.017778
0.5380,280.000000,280.023598
0.5390,280.000000,280.026493
0.5400,280.000000,280.023516
0.5410,280.000000,280.037821
0.5420,280.000000,280.032500
0.5430,280.000000,280.027281
0.5440,280.000000,280.038207
0.5450,280.000000,280.037624
0.5460,280.000000,280.042602
0.5470,280.000000,280.032386
0.5480,280.000000,280.030424
0.5490,280.000000,280.032381
0.5500,280.000000,280.029101
0.5510,280.000000,280.024442
0.5520,280.000000,280.022340
0.5530,280.000000,280.021508
0.5540,280.000000,280.023196
0.5550,280.000000,280.021018
0.5560,280.000000,280.012405
0.5570,280.000000,280.024804
0.5580,280.000000,280.030854
0.5590,280.000000,280.022643
0.5600,280.000000,280.028364
0.5610,280.000000,280.028545
0.5620,280.000000,280.033889
0.5630,280.000000,280.037472
0.5640,280.000000,280.039337
0.5650,280.000000,280.031694
0.5660,280.000000,280.035881
0.5670,280.000000,280.042118
0.5680,280.000000,280.029554
0.5690,280.000000,280.030165
0.5700,280.000000,280.027442
0.5710,280.000000,280.031767
0.5720,280.000000,280.022141
0.5730,280.000000,280.037195
0.5740,280.000000,280.026890
0.5750,280.000000,280.022557
0.5760,280.000000,280.031400
0.5770,280.000000,280.017050
0.5780,280.000000,280.019531
0.5790,280.000000,280.025838
0.5800,280.000000,280.028624
0.5810,280.000000,280.029950
0.5820,280.000000,280.036335
0.5830,280.000000,280.029854
0.5840,280.000000,280.037960
0.5850,280.000000,280.035851
0.5860,280.000000,280.039311
0.5870,280.000000,280.036640
0.5880,280.000000,280.028354
0.5890,280.000000,280.037079
0.5900,280.000000,280.029633
0.5910,280.000000,280.024060
0.5920,280.000000,280.032408
0.5930,280.000000,280.016494
0.5940,280.000000,280.015255
0.5950,280.000000,280.024137
0.5960,280.000000,280.021793
0.5970,280.000000,280.032439
0.5980,280.000000,280.027872
0.5990,280.000000,280.025869
0.6000,280.000000,280.028946
0.6010,280.000000,280.038012
0.6020,280.000000,280.034261
0.6030,280.000000,280.036741
0.6040,280.000000,280.037894
0.6050,280.000000,280.044137
0.6060,280.000000,280.037671
0.6070,280.000000,280.033757
0.6080,280.000000,280.032228
0.6090,280.000000,280.031456
0.6100,280.000000,280.031998
0.6110,280.000000,280.024517
0.6120,280.000000,280.025697
0.6130,280.000000,280.035211
0.6140,280.000000,280.021198
0.6150,280.000000,280.020526
0.6160,280.000000,280.031400
0.6170,280.000000,280.025140
0.6180,280.000000,280.029746
0.6190,280.000000,280.039111
0.6200,280.000000,280.029465
0.6210,280.000000,280.034016
0.6220,280.000000,280.029960
0.6230,280.000000,280.034024
0.6240,280.000000,280.035826
0.6250,280.000000,280.027049
0.6260,280.000000,280.041431
0.6270,280.000000,280.038364
0.6280,280.000000,280.035569
0.6290,280.000000,280.035557
0.6300,280.000000,280.021476
0.6310,280.000000,280.032361
0.6320,280.000000,280.020887
0.6330,280.000000,280.022776
0.6340,280.000000,280.028339
0.6350,280.000000,280.018418
0.6360,280.000000,280.026290
0.6370,280.000000,280.036145
0.6380,280.000000,280.025937
0.6390,280.000000,280.033415
0.6400,280.000000,280.021132
0.6410,280.000000,280.040442
0.6420,280.000000,280.033671
0.6430,280.000000,280.033853
0.6440,280.000000,280.033980
0.6450,280.000000,280.027626
0.6460,280.000000,280.037591
0.6470,280.000000,280.028697
0.6480,280.000000,280.026969
0.6490,280.000000,280.028906
0.6500,280.000000,280.033440
0.6510,280.000000,280.021726
0.6520,280.000000,280.023137
0.6530,280.000000,280.033320
0.6540,280.000000,280.025363
0.6550,280.000000,280.029898
0.6560,280.000000,280.026011
0.6570,280.000000,280.030090
0.6580,280.000000,280.030020
0.6590,280.000000,280.032267
0.6600,280.000000,280.037824
0.6610,280.000000,280.027369
0.6620,280.000000,280.039322
0.6630,280.000000,280.038108
0.6640,280.000000,280.031051
0.6650,280.000000,280.036877
0.6660,280.000000,280.035956
0.6670,280.000000,280.032725
0.6680,280.000000,280.036546
0.6690,280.000000,280.036694
0.6700,280.000000,280.043145
0.6710,280.000000,280.030167
0.6720,280.000000,280.022868
0.6730,280.000000,280.029987
0.6740,280.000000,280.034953
0.6750,280.000000,280.019457
0.6760,280.000000,280.022680
0.6770,280.000000,280.022518
0.6780,280.000000,280.017098
0.6790,280.000000,280.033374
0.6800,280.000000,280.028500
0.6810,280.000000,280.033948
0.6820,280.000000,280.040209
0.6830,280.000000,280.031432
0.6840,280.000000,280.034915
0.6850,280.000000,280.034792
0.6860,280.000000,280.027138
0.6870,280.000000,280.034609
0.6880,280.000000,280.027204
0.6890,280.000000,280.035400
0.6900,280.000000,280.035809
0.6910,280.000000,280.023466
0.6920,280.000000,280.037344
0.6930,280.000000,280.033226
0.6940,280.000000,280.026553
0.6950,280.000000,280.021198
0.6960,280.000000,280.026282
0.6970,280.000000,280.037118
0.6980,280.000000,280.031171
0.6990,280.000000,280.025819
0.7000,280.000000,280.028766
0.7010,280.000000,280.028064
0.7020,280.000000,280.028391
0.7030,280.000000,280.040261
0.7040,280.000000,280.033112
0.7050,280.000000,280.041952
0.7060,280.000000,280.045411
0.7070,280.000000,280.051822
0.7080,280.000000,280.037298
0.7090,280.000000,280.020044
0.7100,280.000000,280.038815
0.7110,280.000000,280.031582
0.7120,280.000000,280.027417
0.7130,280.000000,280.028868
0.7140,280.000000,280.023686
0.7150,280.000000,280.033211
0.7160,280.000000,280.027611
0.7170,280.000000,280.031326
0.7180,280.000000,280.029364
0.7190,280.000000,280.034834
0.7200,280.000000,280.033190
0.7210,280.000000,280.031815
0.7220,280.000000,280.040926
0.7230,280.000000,280.047373
0.7240,280.000000,280.039181
0.7250,280.000000,280.049282
0.7260,280.000000,280.046532
0.7270,280.000000,280.039802
0.7280,280.000000,280.045061
0.7290,280.000000,280.031737
0.7300,280.000000,280.043741
0.7310,280.000000,280.028774
0.7320,280.000000,280.014581
0.7330,280.000000,280.029446
0.7340,280.000000,280.030743
0.7350,280.000000,280.028689
0.7360,280.000000,280.026028
0.7370,280.000000,280.027610
0.7380,280.000000,280.024431
0.7390,280.000000,280.028725
0.7400,280.000000,280.040613
0.7410,280.000000,280.041585
0.7420,280.000000,280.038542
0.7430,280.000000,280.034970
0.7440,280.000000,280.037177
0.7450,280.000000,280.041084
0.7460,280.000000,280.037916
0.7470,280.000000,280.040405
0.7480,280.000000,280.040493
0.7490,280.000000,280.038750
0.7500,280.000000,280.033482
0.7510,280.000000,280.024082
0.7520,280.000000,280.032456
0.7530,280.000000,280.028184
0.7540,280.000000,280.023989
0.7550,280.000000,280.027968
0.7560,280.000000,280.034909
0.7570,280.000000,280.028163
0.7580,280.000000,280.029527
0.7590,280.000000,280.032562
0.7600,280.000000,280.028842
0.7610,280.000000,280.039648
0.7620,280.000000,280.044306
0.7630,280.000000,280.037370
0.7640,280.000000,280.040004
0.7650,280.000000,280.034326
0.7660,280.000000,280.036019
0.7670,280.000000,280.036827
0.7680,280.000000,280.031405
0.7690,280.000000,280.042135
0.7700,280.000000,280.039053
0.7710,280.000000,280.035202
0.7720,280.000000,280.025324
0.7730,280.000000,280.024430
0.7740,280.000000,280.025436
0.7750,280.000000,280.027392
0.7760,280.000000,280.034584
0.7770,280.000000,280.037830
0.7780,280.000000,280.033343
0.7790,280.000000,280.028958
0.7800,280.000000,280.041279
0.7810,280.000000,280.032258
0.7820,280.000000,280.034257
0.7830,280.000000,280.037823
0.7840,280.000000,280.044811
0.7850,280.000000,280.042362
0.7860,280.000000,280.044000
0.7870,280.000000,280.027126
0.7880,280.000000,280.038583
0.7890,280.000000,280.033717
0.7900,280.000000,280.040672
0.7910,280.000000,280.039375
0.7920,280.000000,280.037255
0.7930,280.000000,280.033620
0.7940,280.000000,280.020760
0.7950,280.000000,280.034130
0.7960,280.000000,280.036685
0.7970,280.000000,280.024583
0.7980,280.000000,280.027396
0.7990,280.000000,280.032062
0.8000,280.000000,280.034833
0.8010,280.000000,280.044202
0.8020,280.000000,280.043341
0.8030,280.000000,280.043876
0.8040,280.000000,280.045969
0.8050,280.000000,280.040832
0.8060,280.000000,280.032004
0.8070,280.000000,280.044753
0.8080,280.000000,280.040762
0.8090,280.000000,280.042017
0.8100,280.000000,280.042340
0.8110,280.000000,280.024188
0.8120,280.000000,280.034395
0.8130,280.000000,280.028976
0.8140,280.000000,280.038951
0.8150,280.000000,280.030037
0.8160,280.000000,280.029888
0.8170,280.000000,280.030668
0.8180,280.000000,280.042620
0.8190,280.000000,280.035768
0.8200,280.000000,280.038835
0.8210,280.000000,280.045131
0.8220,280.000000,280.041893
0.8230,280.000000,280.042151
0.8240,280.000000,280.046959
0.8250,280.000000,280.043849
0.8260,280.000000,280.045752
0.8270,280.000000,280.032479
0.8280,280.000000,280.050064
0.8290,280.000000,280.034822
0.8300,280.000000,280.033257
0.8310,280.000000,280.031069
0.8320,280.000000,280.026578
0.8330,280.000000,280.037672
0.8340,280.000000,280.029796
0.8350,280.000000,280.023758
0.8360,280.000000,280.027388
0.8370,280.000000,280.028150
0.8380,280.000000,280.039255
0.8390,280.000000,280.028379
0.8400,280.000000,280.034526
0.8410,280.000000,280.042537
0.8420,280.000000,280.034054
0.8430,280.000000,280.035792
0.8440,280.000000,280.053856
0.8450,280.000000,280.040844
0.8460,280.000000,280.053968
0.8470,280.000000,280.039489
0.8480,280.000000,280.041228
0.8490,280.000000,280.050127
0.8500,280.000000,280.033748
0.8510,280.000000,280.029725
0.8520,280.000000,280.031908
0.8530,280.000000,280.035384
0.8540,280.000000,280.033309
0.8550,280.000000,280.032753
0.8560,280.000000,280.030648
0.8570,280.000000,280.046541
0.8580,280.000000,280.041108
0.8590,280.000000,280.031938
0.8600,280.000000,280.039225
0.8610,280.000000,280.041009
0.8620,280.000000,280.038035
0.8630,280.000000,280.049941
0.8640,280.000000,280.049236
0.8650,280.000000,280.045764
0.8660,280.000000,280.043651
0.8670,280.000549,280.040824
0.8680,280.000669,280.036110
0.8690,280.000812,280.042614
0.8700,280.000979,280.035168
0.8710,280.001175,280.039404
0.8720,280.001403,280.029953
0.8730,280.001667,280.021462
0.8740,280.001971,280.028447
0.8750,280.002319,280.022458
0.8760,280.002715,280.043020
0.8770,280.003162,280.047867
0.8780,280.003665,280.032175
0.8790,280.004226,280.031896
0.8800,280.004849,280.036041
0.8810,280.005536,280.043355
0.8820,280.006288,280.052895
0.8830,280.007108,280.043637
0.8840,280.007994,280.053235
0.8850,280.008946,280.051779
0.8860,280.009961,280.060007
0.8870,280.011036,280.057344
0.8880,280.012167,280.056757
0.8890,280.013346,280.050557
0.8900,280.014566,280.051691
0.8910,280.015819,280.052817
0.8920,280.017093,280.055309
0.8930,280.018379,280.049664
0.8940,280.019662,280.052808
0.8950,280.020930,280.053693
0.8960,280.022169,280.054423
0.8970,280.023364,280.050884
0.8980,280.024501,280.067152
0.8990,280.025564,280.060626
0.9000,280.026541,280.065514
0.9010,280.027418,280.059882
0.9020,280.028182,280.063972
0.9030,280.028824,280.071017
0.9040,280.029333,280.072119
0.9050,280.029701,280.065837
0.9060,280.029925,280.068751
0.9070,280.030000,280.076368
0.9080,280.029925,280.070615
0.9090,280.029701,280.074004
0.9100,280.029333,280.063268
0.9110,280.028824,280.058999
0.9120,280.028182,280.055441
0.9130,280.027418,280.051550
0.9140,280.026541,280.056293
0.9150,280.025564,280.056297
0.9160,280.024501,280.053094
0.9170,280.023364,280.058655
0.9180,280.022169,280.052957
0.9190,280.020930,280.052839
0.9200,280.019662,280.052552
0.9210,280.018379,280.060154
0.9220,280.017093,280.056967
0.9230,280.015819,280.059184
0.9240,280.014566,280.064503
0.9250,280.013346,280.068273
0.9260,280.012167,280.043246
0.9270,280.011036,280.057139
0.9280,280.009961,280.044661
0.9290,280.008946,280.048027
