time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
11.900,100.100,21.746,47.181,112.778,-1.181,12.256,24.731,0.015634
12.000,99.913,21.805,47.145,112.609,1.775,12.311,24.750,0.014702
12.100,99.439,21.633,47.133,112.150,-4.254,12.273,24.851,0.001855
12.200,99.153,21.682,47.161,111.918,-4.654,12.335,24.922,0.006289
12.300,98.907,21.581,47.172,111.685,-1.363,12.308,24.984,0.010215
12.400,98.542,21.503,47.171,111.347,-0.795,12.310,25.065,0.007658
12.500,98.333,21.400,47.149,111.132,1.695,12.278,25.104,0.011605
12.600,97.889,21.332,47.160,110.731,-10.949,12.294,25.207,0.006045
12.700,97.668,21.318,47.183,110.543,-3.533,12.313,25.267,0.016946
12.800,97.310,21.137,47.135,110.171,-8.126,12.255,25.330,0.009137
12.900,96.949,21.007,47.161,109.839,0.170,12.226,25.427,0.004859
13.000,96.645,20.978,47.162,109.565,3.672,12.247,25.496,0.023396
13.100,96.425,20.952,47.170,109.370,-3.062,12.259,25.549,0.009604
13.200,96.162,20.734,47.125,109.077,-6.746,12.168,25.597,0.002489
13.300,95.749,20.677,47.158,108.716,0.656,12.186,25.707,0.002560
13.400,95.459,20.541,47.173,108.442,-2.720,12.144,25.786,0.011217
13.500,95.178,20.392,47.160,108.161,4.912,12.093,25.850,0.008611
13.600,94.893,20.229,47.123,107.863,-4.165,12.034,25.905,0.001751
13.700,94.578,20.128,47.205,107.603,-3.318,12.015,26.021,0.016447
13.800,94.235,19.867,47.149,107.229,-0.198,11.905,26.085,0.001430
13.900,94.016,19.850,47.181,107.047,-2.060,11.922,26.152,0.014530
14.000,93.790,19.611,47.153,106.792,-0.353,11.810,26.202,0.000541
14.100,93.462,19.431,47.180,106.483,0.788,11.744,26.300,0.008622
14.200,93.111,19.329,47.167,106.151,-4.958,11.727,26.381,0.010314
14.300,92.781,19.202,47.142,105.827,-4.818,11.693,26.453,0.007994
14.400,92.533,19.026,47.164,105.588,-8.191,11.619,26.531,0.008457
14.500,92.407,18.829,47.133,105.428,-5.171,11.517,26.555,0.000656
14.600,92.075,18.717,47.164,105.131,-2.204,11.490,26.655,0.000372
14.700,91.718,18.480,47.164,104.776,-3.712,11.392,26.753,0.000712
14.800,91.566,18.365,47.161,104.622,-4.067,11.341,26.793,0.002346
14.900,91.273,18.145,47.176,104.334,-0.150,11.244,26.882,0.017373
15.000,91.079,18.028,47.176,104.144,-5.726,11.196,26.935,0.001632
15.100,90.740,17.738,47.156,103.789,-1.386,11.061,27.023,0.007037
15.200,90.440,17.603,47.123,103.489,-4.004,11.014,27.087,0.006531
15.300,90.082,17.345,47.146,103.142,-0.189,10.899,27.200,0.028446
15.400,89.885,17.275,47.132,102.952,-2.559,10.879,27.246,0.001915
15.500,89.688,16.996,47.171,102.751,-5.047,10.730,27.327,0.004460
15.600,89.445,16.810,47.172,102.510,-6.682,10.644,27.398,0.006502
15.700,89.227,16.560,47.143,102.265,-2.013,10.514,27.451,0.010048
15.800,88.851,16.304,47.161,101.904,-1.722,10.398,27.568,0.037552
15.900,88.725,16.146,47.150,101.764,-5.359,10.314,27.602,0.002607
16.000,88.395,15.724,47.194,101.430,2.718,10.086,27.728,0.012272
16.100,88.262,15.644,47.127,101.271,-6.074,10.051,27.733,0.002400
16.200,88.124,15.357,47.169,101.126,-3.778,9.885,27.803,0.012768
16.300,87.850,15.150,47.180,100.862,-5.769,9.784,27.889,0.006082
16.400,87.576,14.978,47.140,100.579,-2.895,9.706,27.949,0.013882
16.500,87.402,14.726,47.145,100.392,-5.346,9.564,28.009,0.002806
16.600,87.099,14.391,47.155,100.084,-6.985,9.382,28.109,0.006435
16.700,87.004,14.156,47.135,99.959,-3.457,9.241,28.135,0.011195
16.800,86.696,13.932,47.162,99.673,-1.635,9.130,28.241,0.011646
16.900,86.551,13.726,47.136,99.505,1.253,9.011,28.275,0.030538
17.000,86.366,13.447,47.172,99.323,-3.066,8.850,28.355,0.002243
17.100,86.086,13.194,47.186,99.052,-3.431,8.714,28.449,0.000965
17.200,86.041,12.901,47.153,98.958,1.185,8.528,28.456,0.008100
17.300,85.831,12.624,47.166,98.747,-1.359,8.367,28.532,0.005010
17.400,85.513,12.380,47.170,98.441,2.789,8.238,28.631,0.016299
17.500,85.357,12.039,47.158,98.258,-1.741,8.028,28.681,0.000585
17.600,85.256,11.803,47.133,98.129,-3.244,7.882,28.706,0.021387
17.700,85.126,11.557,47.172,98.006,-3.448,7.732,28.771,0.010806
17.800,84.948,11.280,47.154,97.811,-1.917,7.564,28.822,0.016443
17.900,84.779,11.064,47.164,97.643,4.951,7.436,28.883,0.008833
18.000,84.600,10.710,47.140,97.437,-0.330,7.215,28.934,0.005914
18.100,84.398,10.437,47.203,97.263,0.588,7.050,29.033,0.021620
18.200,84.252,10.183,47.145,97.081,-3.880,6.892,29.053,0.039059
18.300,84.066,9.823,47.122,96.871,-0.493,6.664,29.107,0.001961
18.400,83.966,9.595,47.127,96.764,2.228,6.519,29.145,0.022502
18.500,83.899,9.223,47.152,96.682,1.926,6.273,29.190,0.034868
18.600,83.766,8.947,47.181,96.555,-2.994,6.097,29.251,0.008729
18.700,83.575,8.646,47.170,96.356,-2.293,5.906,29.310,0.000687
18.800,83.319,8.365,47.174,96.112,0.201,5.733,29.395,0.042162
18.900,83.347,8.100,47.127,96.090,-0.076,5.551,29.370,0.015730
19.000,83.195,7.869,47.135,95.943,5.821,5.404,29.425,0.005818
19.100,83.023,7.526,47.091,95.745,-1.740,5.180,29.462,0.006038
19.200,82.990,7.106,47.173,95.724,4.027,4.894,29.525,0.035002
19.300,82.850,6.884,47.162,95.581,-4.266,4.749,29.566,0.001103
19.400,82.762,6.499,47.143,95.469,-2.390,4.490,29.591,0.003586
19.500,82.706,6.157,47.134,95.393,3.215,4.257,29.611,0.003752
19.600,82.506,5.936,47.118,95.198,-2.118,4.115,29.667,0.002860
19.700,82.582,5.512,47.188,95.273,10.543,3.818,29.689,0.011178
19.800,82.348,5.257,47.161,95.042,-5.152,3.653,29.750,0.010898
19.900,82.341,5.044,47.157,95.023,-0.983,3.505,29.753,0.011921
20.000,82.305,4.572,47.145,94.961,6.008,3.180,29.766,0.007625
20.100,82.159,4.254,47.155,94.825,-4.480,2.964,29.821,0.002923
20.200,82.210,3.974,47.161,94.860,1.731,2.768,29.813,0.016591
20.300,82.164,3.634,47.154,94.803,-4.931,2.533,29.828,0.039108
20.400,82.003,3.284,47.183,94.665,-1.889,2.294,29.895,0.029036
20.500,82.035,3.071,47.164,94.676,2.074,2.144,29.878,0.000574
20.600,81.989,2.734,47.174,94.631,1.092,1.910,29.901,0.001718
20.700,81.918,2.248,47.181,94.560,0.167,1.572,29.931,0.021860
20.800,81.831,2.093,47.180,94.481,1.568,1.465,29.958,0.003357
20.900,81.893,1.717,47.148,94.511,0.937,1.201,29.925,0.000618
21.000,81.860,1.420,47.126,94.466,0.119,0.994,29.925,0.008927
21.100,81.782,1.078,47.134,94.399,-1.221,0.755,29.954,0.001488
21.200,81.804,0.838,47.142,94.419,-5.202,0.587,29.953,0.005340
21.300,81.801,0.460,47.142,94.414,1.288,0.322,29.954,0.011872
21.400,81.855,0.056,47.135,94.456,2.917,0.039,29.935,0.015254
21.500,81.775,-0.258,47.166,94.403,2.777,-0.180,29.975,0.010335
21.600,81.857,-0.606,47.131,94.457,2.862,-0.424,29.932,0.001782
21.700,81.753,-0.897,47.131,94.370,1.842,-0.629,29.962,0.000900
21.800,81.768,-1.135,47.189,94.414,-3.039,-0.795,29.987,0.005405
21.900,81.881,-1.499,47.176,94.511,-1.837,-1.049,29.944,0.002251
22.000,81.929,-1.844,47.142,94.541,-0.136,-1.289,29.910,0.000246
22.100,81.907,-2.109,47.148,94.532,0.395,-1.475,29.918,0.028756
22.200,81.883,-2.504,47.170,94.531,0.605,-1.751,29.933,0.014625
22.300,81.998,-2.928,47.168,94.642,2.377,-2.045,29.893,0.008573
22.400,81.992,-3.061,47.153,94.634,1.970,-2.138,29.886,0.010620
22.500,81.996,-3.471,47.168,94.659,6.099,-2.424,29.887,0.014142
22.600,82.116,-3.777,47.124,94.752,4.144,-2.634,29.824,0.006802
22.700,82.147,-4.086,47.149,94.804,6.705,-2.847,29.824,0.001619
22.800,82.238,-4.387,47.135,94.890,1.273,-3.054,29.784,0.002144
22.900,82.278,-4.731,47.153,94.950,1.103,-3.291,29.776,0.007702
23.000,82.409,-5.013,47.158,95.080,-0.624,-3.481,29.734,0.001750
23.100,82.431,-5.361,47.178,95.128,1.564,-3.721,29.732,0.015968
23.200,82.491,-5.742,47.153,95.190,-1.634,-3.982,29.693,0.013799
23.300,82.660,-6.013,47.177,95.364,-4.073,-4.161,29.650,0.017088
23.400,82.680,-6.276,47.171,95.397,4.767,-4.341,29.635,0.014228
23.500,82.755,-6.552,47.152,95.470,3.719,-4.527,29.597,0.013646
23.600,82.907,-6.943,47.157,95.632,8.849,-4.787,29.545,0.030540
23.700,83.050,-7.170,47.162,95.776,-0.528,-4.934,29.500,0.002729
23.800,83.181,-7.562,47.130,95.904,-3.772,-5.194,29.435,0.009078
23.900,83.299,-7.878,47.157,96.045,2.323,-5.403,29.406,0.007098
24.000,83.329,-8.202,47.139,96.089,-0.022,-5.621,29.378,0.001526
24.100,83.415,-8.552,47.118,96.184,8.793,-5.853,29.332,0.013521
24.200,83.587,-8.819,47.173,96.384,3.337,-6.023,29.303,0.003404
24.300,83.689,-9.038,47.146,96.479,-0.005,-6.163,29.253,0.005358
24.400,83.910,-9.299,47.108,96.677,1.097,-6.324,29.161,0.022811
24.500,84.082,-9.642,47.161,96.886,1.416,-6.542,29.128,0.005586
24.600,84.192,-9.943,47.133,96.999,4.347,-6.735,29.072,0.017132
24.700,84.261,-10.222,47.195,97.117,-2.954,-6.917,29.075,0.000130
24.800,84.336,-10.485,47.159,97.193,2.680,-7.087,29.026,0.010694
24.900,84.726,-10.801,47.156,97.565,-2.331,-7.265,28.903,0.003053
25.000,84.755,-11.102,47.166,97.628,-2.469,-7.463,28.889,0.007626
25.100,84.860,-11.300,47.165,97.742,-4.240,-7.585,28.852,0.002591
25.200,85.141,-11.663,47.142,98.017,0.194,-7.800,28.748,0.007056
25.300,85.285,-11.875,47.161,98.176,0.621,-7.927,28.709,0.017984
25.400,85.462,-12.181,47.164,98.369,2.194,-8.112,28.650,0.014991
25.500,85.673,-12.391,47.100,98.549,-0.516,-8.230,28.551,0.008039
25.600,85.855,-12.778,47.134,98.773,0.102,-8.466,28.503,0.004365
25.700,85.991,-12.988,47.157,98.928,3.982,-8.589,28.468,0.000768
25.800,86.126,-13.241,47.181,99.091,3.138,-8.740,28.433,0.004714
25.900,86.364,-13.513,47.172,99.331,-0.581,-8.893,28.353,0.002322
26.000,86.570,-13.799,47.141,99.535,4.115,-9.056,28.269,0.021216
26.100,86.776,-14.041,47.136,99.745,4.025,-9.191,28.201,0.034233
26.200,87.021,-14.223,47.147,99.989,8.049,-9.283,28.133,0.007041
26.300,87.293,-14.354,47.170,100.255,3.901,-9.338,28.067,0.013710
26.400,87.323,-14.748,47.142,100.326,5.183,-9.586,28.027,0.013497
26.500,87.668,-15.012,47.164,100.675,-2.356,-9.717,27.936,0.006987
26.600,87.877,-15.183,47.160,100.881,2.293,-9.803,27.871,0.007067
26.700,88.144,-15.491,47.137,101.150,0.244,-9.967,27.776,0.007575
26.800,88.275,-15.676,47.151,101.299,4.010,-10.070,27.740,0.007602
26.900,88.551,-16.032,47.156,101.597,3.015,-10.262,27.655,0.016279
27.000,88.803,-16.212,47.209,101.870,1.614,-10.346,27.608,0.000295
27.100,89.038,-16.351,47.190,102.089,0.796,-10.406,27.532,0.007903
27.200,89.320,-16.593,47.151,102.356,-1.957,-10.524,27.430,0.027261
27.300,89.606,-16.766,47.136,102.627,1.949,-10.598,27.342,0.007473
27.400,89.726,-16.999,47.134,102.769,6.867,-10.728,27.300,0.011993
27.500,89.940,-17.223,47.164,103.006,0.934,-10.841,27.250,0.009336
27.600,90.313,-17.441,47.167,103.370,3.032,-10.930,27.148,0.002735
27.700,90.511,-17.683,47.157,103.579,3.447,-11.054,27.082,0.001914
27.800,90.738,-17.729,47.156,103.785,0.804,-11.056,27.024,0.028250
27.900,91.081,-18.020,47.173,104.143,3.157,-11.191,26.934,0.028444
28.000,91.367,-18.135,47.167,104.410,7.576,-11.226,26.856,0.010134
28.100,91.548,-18.462,47.149,104.618,5.077,-11.402,26.787,0.025662
28.200,91.882,-18.628,47.157,104.943,2.890,-11.460,26.703,0.001048
28.300,92.108,-18.727,47.163,105.162,-0.286,-11.493,26.646,0.000734
28.400,92.335,-18.950,47.154,105.396,0.010,-11.598,26.577,0.001688
28.500,92.681,-19.033,47.145,105.711,6.507,-11.605,26.486,0.015747
28.600,92.892,-19.368,47.171,105.968,-1.579,-11.778,26.433,0.002947
28.700,93.227,-19.364,47.170,106.260,6.600,-11.734,26.353,0.005108
28.800,93.477,-19.530,47.154,106.503,1.074,-11.801,26.279,0.003795
28.900,93.787,-19.694,47.132,106.795,3.786,-11.859,26.189,0.011096
29.000,94.090,-19.868,47.170,107.111,7.052,-11.923,26.129,0.008402
29.100,94.284,-19.999,47.160,107.301,5.734,-11.976,26.073,0.008573
29.200,94.647,-20.089,47.157,107.636,-1.666,-11.983,25.984,0.003870
29.300,95.035,-20.332,47.134,108.013,1.694,-12.076,25.873,0.010643
29.400,95.335,-20.433,47.120,108.289,7.575,-12.097,25.794,0.000831
29.500,95.509,-20.549,47.166,108.484,9.127,-12.142,25.771,0.001740
29.600,95.877,-20.673,47.143,108.822,-2.062,-12.168,25.671,0.009116
29.700,96.202,-20.851,47.152,109.146,3.755,-12.229,25.595,0.013702
29.800,96.529,-20.820,47.164,109.434,-0.921,-12.172,25.530,0.013045
29.900,96.904,-20.932,47.160,109.784,4.909,-12.189,25.440,0.001837
