time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
4.500,271.394,42.289,55.028,280.127,-11.578,8.857,11.329,0.002390
4.600,270.308,42.740,55.026,279.143,-7.353,8.985,11.369,0.002355
4.700,269.190,43.180,55.031,278.130,-15.457,9.113,11.412,0.005668
4.800,267.999,43.637,54.992,277.041,-8.602,9.248,11.449,0.010228
4.900,266.951,43.922,55.037,276.082,-11.646,9.343,11.499,0.020499
5.000,265.839,44.404,55.049,275.086,-8.045,9.483,11.544,0.027313
5.100,264.671,44.728,55.019,274.005,-11.442,9.592,11.584,0.017779
5.200,263.536,45.035,55.049,272.964,-10.607,9.697,11.635,0.015921
5.300,262.423,45.172,55.027,271.909,-12.333,9.767,11.676,0.001822
5.400,261.282,45.598,54.995,270.872,-14.182,9.899,11.714,0.016948
5.500,260.195,45.686,55.028,269.845,-7.114,9.959,11.767,0.005855
5.600,258.914,45.984,55.023,268.661,-6.950,10.071,11.818,0.008850
5.700,257.720,46.018,55.052,267.522,-13.842,10.124,11.876,0.003035
5.800,256.561,46.142,55.031,266.423,-11.703,10.196,11.921,0.004911
5.900,255.421,46.407,55.031,265.371,-16.440,10.298,11.968,0.025675
6.000,254.198,46.335,55.053,264.187,-9.881,10.330,12.028,0.012378
6.100,253.039,46.473,55.032,263.091,-15.567,10.407,12.074,0.006787
6.200,251.919,46.374,55.066,262.004,-9.599,10.430,12.133,0.005911
6.300,250.805,46.417,55.035,260.934,-3.997,10.485,12.176,0.002459
6.400,249.564,46.324,55.036,259.725,-7.582,10.516,12.234,0.003781
6.500,248.370,46.279,55.035,258.570,-3.382,10.555,12.289,0.003781
6.600,247.175,46.214,55.013,257.406,-10.440,10.590,12.340,0.008448
6.700,246.026,46.015,55.030,256.271,-14.969,10.594,12.400,0.002038
6.800,244.842,45.870,54.993,255.099,-8.130,10.611,12.449,0.022151
6.900,243.689,45.637,55.049,253.964,-15.481,10.607,12.519,0.006857
7.000,242.562,45.565,55.040,252.868,-11.107,10.639,12.572,0.004194
7.100,241.412,45.173,55.027,251.691,-11.245,10.599,12.628,0.002238
7.200,240.224,44.915,54.995,250.499,-12.741,10.590,12.682,0.002162
7.300,239.111,44.538,55.001,249.365,-11.282,10.551,12.742,0.000868
7.400,237.946,44.356,55.043,248.225,-8.449,10.559,12.812,0.018127
7.500,236.796,43.796,55.041,247.022,-7.728,10.479,12.875,0.013416
7.600,235.749,43.502,54.988,245.954,-13.822,10.455,12.919,0.003210
7.700,234.584,42.952,55.018,244.748,-14.986,10.376,12.991,0.011467
7.800,233.492,42.537,55.030,243.632,-7.983,10.325,13.054,0.019114
7.900,232.490,42.150,55.064,242.611,-8.225,10.276,13.118,0.006906
8.000,231.401,41.638,55.013,241.467,-13.522,10.201,13.169,0.012674
8.100,230.413,41.053,55.005,240.419,-10.620,10.102,13.226,0.017393
8.200,229.355,40.473,55.012,239.308,-9.132,10.008,13.290,0.000029
8.300,228.304,39.957,55.040,238.220,-8.261,9.927,13.359,0.017699
8.400,227.375,39.373,54.997,237.222,-11.706,9.824,13.405,0.007441
8.500,226.325,38.677,55.027,236.108,-11.917,9.698,13.477,0.002225
8.600,225.288,38.005,55.003,234.999,-13.678,9.575,13.536,0.009269
8.700,224.539,37.238,55.024,234.163,-7.672,9.416,13.591,0.031803
8.800,223.440,36.499,55.039,232.996,-7.194,9.277,13.664,0.014286
8.900,222.515,35.726,55.045,231.990,-9.688,9.121,13.726,0.024091
9.000,221.615,35.063,55.048,231.025,-8.024,8.991,13.785,0.016444
9.100,220.751,34.134,55.017,230.050,-8.450,8.790,13.837,0.011733
9.200,219.891,33.502,55.017,229.132,-5.882,8.663,13.893,0.032000
9.300,218.969,32.651,55.011,228.122,-10.038,8.481,13.954,0.002010
9.400,218.119,31.878,55.024,227.200,-17.868,8.315,14.016,0.036800
9.500,217.461,30.924,55.029,226.437,-11.024,8.094,14.065,0.005098
9.600,216.679,29.997,55.031,225.562,-6.673,7.882,14.121,0.004994
9.700,215.882,29.092,55.001,224.670,-13.359,7.675,14.171,0.013430
9.800,215.201,28.066,55.031,223.892,-9.380,7.430,14.229,0.003827
9.900,214.477,27.208,55.046,223.094,-3.872,7.230,14.285,0.002267
10.000,213.761,26.215,55.036,222.284,-5.512,6.992,14.335,0.000436
10.100,213.066,25.304,55.006,221.502,-14.217,6.773,14.379,0.003830
10.200,212.519,24.282,55.076,220.879,-8.613,6.518,14.439,0.010754
10.300,211.967,23.277,55.014,220.223,-6.463,6.267,14.466,0.014115
10.400,211.245,22.267,55.071,219.438,-2.136,6.017,14.534,0.013286
10.500,210.806,21.283,55.008,218.901,-4.567,5.765,14.554,0.011911
10.600,210.233,20.158,55.025,218.248,-8.555,5.477,14.603,0.016972
10.700,209.821,19.081,55.025,217.754,-1.996,5.196,14.637,0.006763
10.800,209.321,17.946,55.050,217.182,-4.169,4.900,14.683,0.015992
10.900,208.780,16.853,55.012,216.563,-2.839,4.615,14.716,0.005744
11.000,208.424,15.725,55.009,216.134,-8.118,4.315,14.745,0.009575
11.100,208.077,14.755,55.023,215.735,-10.454,4.056,14.777,0.005430
11.200,207.716,13.512,55.053,215.312,0.008,3.722,14.814,0.028266
11.300,207.435,12.472,55.020,214.970,-3.684,3.441,14.829,0.001430
11.400,207.050,11.283,55.019,214.532,-6.589,3.119,14.860,0.024909
11.500,206.771,10.147,55.031,214.209,-3.705,2.809,14.886,0.012011
11.600,206.513,8.930,55.004,213.899,-6.058,2.476,14.901,0.014566
11.700,206.336,7.760,55.040,213.692,-3.086,2.154,14.926,0.005569
11.800,206.073,6.661,54.994,213.389,-4.082,1.851,14.935,0.002764
11.900,205.915,5.462,55.000,213.204,-4.874,1.519,14.950,0.016809
12.000,205.771,4.194,55.033,213.045,-2.699,1.168,14.970,0.003046
12.100,205.781,3.148,55.009,213.029,-0.837,0.876,14.965,0.010310
12.200,205.713,1.925,55.030,212.955,0.230,0.536,14.976,0.002727
12.300,205.644,0.787,55.009,212.876,-0.545,0.219,14.976,0.012740
12.400,205.607,-0.374,55.008,212.838,2.872,-0.104,14.978,0.006529
12.500,205.656,-1.599,55.038,212.900,-8.611,-0.445,14.982,0.001378
12.600,205.695,-2.774,55.065,212.956,5.530,-0.773,14.985,0.003987
12.700,205.886,-3.911,54.993,213.140,2.897,-1.088,14.952,0.013057
12.800,206.001,-5.103,55.005,213.279,4.735,-1.419,14.945,0.012739
12.900,206.065,-6.378,55.018,213.378,3.735,-1.773,14.942,0.031204
13.000,206.243,-7.421,55.017,213.584,-1.412,-2.061,14.927,0.000595
13.100,206.384,-8.718,55.031,213.773,2.780,-2.419,14.917,0.018960
13.200,206.725,-9.817,55.037,214.151,11.685,-2.719,14.892,0.004934
13.300,206.984,-10.921,55.027,214.452,4.441,-3.020,14.868,0.009468
13.400,207.309,-12.167,55.001,214.826,1.161,-3.359,14.834,0.005697
13.500,207.620,-13.150,55.035,215.193,7.223,-3.624,14.818,0.004226
13.600,207.886,-14.434,55.028,215.530,4.391,-3.972,14.792,0.000903
13.700,208.285,-15.362,55.017,215.976,5.459,-4.218,14.758,0.000207
13.800,208.731,-16.535,55.055,216.502,8.443,-4.529,14.732,0.006956
13.900,209.071,-17.707,54.997,216.908,6.740,-4.841,14.688,0.021602
14.000,209.593,-18.705,55.012,217.498,5.816,-5.100,14.651,0.007401
14.100,210.071,-19.810,55.040,218.063,12.658,-5.387,14.620,0.008765
14.200,210.599,-20.891,54.980,218.658,11.824,-5.665,14.563,0.003133
14.300,211.150,-21.962,55.023,219.304,7.956,-5.938,14.531,0.016239
14.400,211.705,-22.996,55.057,219.952,11.015,-6.199,14.496,0.047957
14.500,212.290,-24.003,55.018,220.614,5.484,-6.451,14.441,0.007217
14.600,212.942,-24.991,54.991,221.344,6.875,-6.694,14.385,0.005282
14.700,213.613,-25.902,55.033,222.103,11.010,-6.914,14.346,0.017099
14.800,214.203,-26.901,55.042,222.792,7.379,-7.158,14.303,0.000166
14.900,214.960,-27.883,55.011,223.632,8.174,-7.391,14.240,0.003182
15.000,215.716,-28.796,54.980,224.467,7.416,-7.603,14.178,0.007411
15.100,216.476,-29.768,55.003,225.330,2.500,-7.830,14.129,0.001161
15.200,217.165,-30.644,55.002,226.108,8.057,-8.032,14.079,0.009557
15.300,217.992,-31.588,55.018,227.036,11.707,-8.245,14.024,0.012033
15.400,218.798,-32.397,55.045,227.930,9.285,-8.422,13.975,0.001795
15.500,219.737,-33.224,55.036,228.948,8.163,-8.598,13.909,0.000523
15.600,220.487,-33.947,55.012,229.768,4.962,-8.753,13.853,0.001192
15.700,221.359,-34.769,55.024,230.730,13.694,-8.926,13.797,0.000158
15.800,222.270,-35.603,55.010,231.728,15.134,-9.100,13.733,0.015771
15.900,223.069,-36.377,55.053,232.624,14.607,-9.262,13.690,0.013274
16.000,223.992,-37.064,55.025,233.611,11.431,-9.396,13.624,0.005467
16.100,225.018,-37.737,55.031,234.703,8.345,-9.520,13.560,0.014346
16.200,225.970,-38.466,55.064,235.741,9.528,-9.661,13.508,0.001622
16.300,227.034,-39.117,55.018,236.858,14.797,-9.776,13.431,0.015710
16.400,227.931,-39.740,55.035,237.825,17.561,-9.890,13.380,0.007299
16.500,228.984,-40.369,55.050,238.943,4.998,-9.998,13.320,0.008293
16.600,230.091,-40.958,55.008,240.094,7.621,-10.093,13.245,0.008643
16.700,231.074,-41.443,55.049,241.129,14.078,-10.168,13.197,0.016323
16.800,232.128,-41.922,55.024,242.216,16.653,-10.237,13.130,0.000868
16.900,233.190,-42.538,55.020,243.339,5.148,-10.338,13.068,0.002755
17.000,234.250,-43.031,55.037,244.446,10.545,-10.409,13.012,0.050027
17.100,235.367,-43.413,55.056,245.588,9.080,-10.451,12.955,0.005122
17.200,236.406,-43.793,55.020,246.643,9.784,-10.495,12.890,0.000361
17.300,237.605,-44.052,54.986,247.830,11.383,-10.503,12.819,0.021537
17.400,238.704,-44.444,55.013,248.961,16.112,-10.547,12.766,0.012757
17.500,240.052,-44.823,55.052,250.329,11.911,-10.576,12.704,0.000244
17.600,241.110,-45.139,55.056,251.402,12.637,-10.604,12.650,0.011124
17.700,242.216,-45.442,55.005,252.506,9.884,-10.626,12.582,0.020598
17.800,243.265,-45.613,55.017,253.546,8.832,-10.620,12.532,0.004545
17.900,244.479,-45.918,55.015,254.765,11.628,-10.637,12.471,0.002492
18.000,245.672,-45.987,55.014,255.922,16.934,-10.603,12.414,0.000999
18.100,246.855,-46.158,55.036,257.093,14.319,-10.591,12.361,0.007720
18.200,248.048,-46.243,55.016,258.250,16.395,-10.560,12.300,0.033295
18.300,249.207,-46.418,55.001,259.391,15.423,-10.551,12.242,0.005379
18.400,250.362,-46.358,55.035,260.498,15.222,-10.490,12.197,0.009215
18.500,251.480,-46.360,55.059,261.578,12.391,-10.445,12.151,0.023716
18.600,252.777,-46.440,55.021,262.831,4.869,-10.410,12.084,0.012698
18.700,253.949,-46.432,55.051,263.963,14.615,-10.362,12.038,0.016417
18.800,255.035,-46.399,55.038,265.000,10.075,-10.311,11.987,0.003236
18.900,256.320,-46.209,55.012,266.198,15.297,-10.219,11.926,0.010120
19.000,257.432,-46.059,55.006,267.242,15.393,-10.144,11.878,0.045263
19.100,258.592,-45.956,55.052,268.352,8.356,-10.077,11.838,0.003636
19.200,259.765,-45.914,55.047,269.473,13.441,-10.024,11.787,0.015689
19.300,260.889,-45.621,55.013,270.501,8.335,-9.919,11.734,0.002753
19.400,262.112,-45.354,55.029,271.640,13.828,-9.817,11.688,0.000988
19.500,263.194,-45.049,55.015,272.630,10.541,-9.713,11.642,0.008712
19.600,264.408,-44.759,55.033,273.759,7.798,-9.608,11.597,0.029003
19.700,265.585,-44.440,55.039,274.845,11.370,-9.499,11.552,0.006008
19.800,266.712,-44.151,54.994,275.878,10.575,-9.399,11.499,0.018594
19.900,267.755,-43.701,55.053,276.828,6.850,-9.270,11.471,0.000378
20.000,268.775,-43.365,55.017,277.755,9.618,-9.165,11.425,0.002857
20.100,269.958,-42.884,55.034,278.828,7.108,-9.026,11.384,0.000672
20.200,271.070,-42.359,55.012,279.821,9.936,-8.882,11.338,0.002864
20.300,272.040,-41.919,55.047,280.701,8.855,-8.760,11.309,0.044958
20.400,273.149,-41.365,55.006,281.686,14.937,-8.611,11.261,0.004252
20.500,274.221,-40.861,55.060,282.663,8.066,-8.475,11.232,0.003174
20.600,275.323,-40.369,55.011,283.653,10.816,-8.341,11.183,0.019471
20.700,276.248,-39.709,55.038,284.463,13.312,-8.180,11.156,0.001432
20.800,277.248,-39.119,55.013,285.347,7.465,-8.031,11.116,0.011646
20.900,278.229,-38.416,55.038,286.210,7.980,-7.861,11.087,0.013602
21.000,279.117,-37.710,55.014,286.975,7.583,-7.694,11.052,0.000185
21.100,280.129,-37.067,54.997,287.873,12.163,-7.538,11.014,0.007357
21.200,281.050,-36.366,54.988,288.679,7.048,-7.373,10.981,0.005564
21.300,282.070,-35.624,55.043,289.590,15.245,-7.198,10.957,0.018092
21.400,282.954,-34.723,55.044,290.342,11.288,-6.996,10.928,0.005803
21.500,283.828,-33.921,55.019,291.095,1.756,-6.815,10.895,0.026273
21.600,284.494,-33.201,54.997,291.658,7.209,-6.657,10.869,0.001855
21.700,285.477,-32.320,54.995,292.517,13.618,-6.459,10.836,0.021240
21.800,286.295,-31.466,55.052,293.233,8.475,-6.272,10.821,0.006656
21.900,286.950,-30.635,55.018,293.779,4.760,-6.094,10.794,0.004066
22.000,287.798,-29.776,55.019,294.519,13.014,-5.907,10.767,0.007104
22.100,288.612,-28.801,55.045,295.223,8.128,-5.699,10.746,0.001289
22.200,289.253,-27.814,55.027,295.751,13.253,-5.493,10.723,0.015803
22.300,290.053,-26.858,55.042,296.449,6.253,-5.290,10.700,0.016091
22.400,290.600,-25.924,55.053,296.903,-0.322,-5.098,10.686,0.003464
22.500,291.302,-24.907,55.015,297.496,3.164,-4.887,10.657,0.014408
22.600,291.899,-23.814,55.006,297.990,5.082,-4.664,10.637,0.029720
22.700,292.499,-22.857,55.023,298.506,8.326,-4.468,10.622,0.006369
22.800,292.981,-21.842,55.027,298.903,4.238,-4.264,10.609,0.009766
22.900,293.573,-20.939,55.009,299.415,7.532,-4.080,10.587,0.016814
23.000,294.192,-19.747,55.056,299.950,2.047,-3.840,10.577,0.002621
23.100,294.583,-18.610,55.003,300.251,7.312,-3.615,10.556,0.002549
23.200,295.097,-17.607,54.989,300.692,-0.315,-3.414,10.537,0.000900
23.300,295.515,-16.588,55.031,301.052,3.482,-3.213,10.533,0.005085
23.400,295.886,-15.324,55.030,301.350,2.944,-2.965,10.522,0.025278
23.500,296.323,-14.369,55.020,301.730,-1.482,-2.776,10.507,0.014636
23.600,296.655,-13.170,55.036,302.004,2.333,-2.542,10.500,0.003746
23.700,297.012,-12.071,55.024,302.307,6.653,-2.327,10.487,0.020422
23.800,297.296,-10.884,55.040,302.544,-3.781,-2.097,10.482,0.010558
23.900,297.512,-9.781,55.004,302.711,3.359,-1.883,10.469,0.017337
24.000,297.685,-8.568,55.016,302.848,-0.953,-1.649,10.467,0.021116
24.100,297.870,-7.417,55.061,303.007,1.616,-1.426,10.470,0.020022
24.200,298.064,-6.157,55.002,303.159,0.258,-1.183,10.453,0.001459
24.300,298.226,-5.012,55.053,303.307,-6.424,-0.963,10.458,0.004861
24.400,298.326,-3.919,55.025,303.383,-5.981,-0.753,10.450,0.012803
24.500,298.540,-2.662,55.006,303.577,-0.171,-0.511,10.439,0.006484
24.600,298.525,-1.487,55.036,303.560,3.662,-0.285,10.446,0.031441
24.700,298.598,-0.365,55.022,303.625,4.676,-0.070,10.441,0.014375
24.800,298.406,0.754,54.998,303.433,-4.017,0.145,10.443,0.006776
24.900,298.461,2.026,54.991,303.491,6.347,0.389,10.439,0.008190
25.000,298.426,3.061,55.059,303.478,0.177,0.588,10.453,0.000650
25.100,298.381,4.411,55.033,303.446,-1.866,0.847,10.449,0.003514
25.200,298.226,5.574,55.042,303.314,-2.693,1.071,10.455,0.003665
25.300,298.048,6.727,55.019,303.159,-1.586,1.293,10.456,0.000356
25.400,297.879,7.931,55.019,303.021,-2.973,1.525,10.461,0.001220
25.500,297.749,9.114,55.040,302.931,-2.663,1.753,10.468,0.010024
25.600,297.477,10.112,55.010,302.689,-5.915,1.947,10.471,0.018209
25.700,297.216,11.255,55.031,302.477,5.966,2.169,10.482,0.007282
25.800,296.840,12.512,55.038,302.158,-3.371,2.414,10.495,0.015385
25.900,296.528,13.529,55.021,301.892,-0.406,2.612,10.501,0.011546
26.000,296.148,14.720,55.020,301.575,-9.695,2.845,10.512,0.005251
26.100,295.716,15.798,55.026,301.207,-6.815,3.058,10.526,0.002866
26.200,295.436,16.949,55.050,300.998,-9.247,3.283,10.538,0.015388
26.300,294.870,18.008,55.000,300.496,-5.864,3.495,10.546,0.003576
26.400,294.332,19.063,55.011,300.035,-9.452,3.706,10.565,0.001539
26.500,293.892,20.168,55.048,299.683,-4.930,3.926,10.585,0.001853
26.600,293.355,21.242,55.016,299.224,-1.313,4.142,10.595,0.014636
26.700,292.803,22.223,55.038,298.759,-1.867,4.340,10.616,0.038748
26.800,292.212,23.312,55.037,298.263,-8.824,4.561,10.634,0.007136
26.900,291.626,24.382,55.036,297.773,-4.873,4.779,10.651,0.006304
27.000,290.977,25.312,55.053,297.219,0.762,4.972,10.674,0.009406
27.100,290.290,26.394,55.024,296.635,-6.114,5.195,10.690,0.009392
27.200,289.675,27.301,55.026,296.116,-7.098,5.384,10.709,0.009775
27.300,288.987,28.177,55.043,295.529,-9.305,5.569,10.734,0.008938
27.400,288.275,29.152,55.029,294.924,-11.080,5.775,10.754,0.001697
27.500,287.506,30.155,55.020,294.272,-6.345,5.988,10.776,0.014801
27.600,286.801,30.943,55.017,293.665,-3.560,6.158,10.798,0.005787
27.700,285.933,31.755,54.990,292.899,-10.286,6.337,10.821,0.009639
27.800,285.027,32.715,54.994,292.122,-10.266,6.548,10.851,0.005073
27.900,284.259,33.460,55.009,291.460,-11.427,6.713,10.879,0.001124
28.000,283.348,34.299,54.994,290.666,-8.786,6.902,10.906,0.000498
28.100,282.604,35.082,55.023,290.041,-5.843,7.076,10.936,0.010342
28.200,281.593,35.879,55.055,289.160,-13.913,7.261,10.976,0.016542
28.300,280.781,36.548,55.036,288.449,-10.344,7.416,11.000,0.003342
28.400,279.684,37.190,55.041,287.464,-10.123,7.574,11.039,0.003094
28.500,278.832,37.991,55.054,286.743,-7.416,7.759,11.069,0.017881
28.600,277.852,38.641,55.017,285.870,-8.982,7.917,11.096,0.002113
28.700,276.866,39.377,54.991,285.007,-13.517,8.094,11.125,0.010105
28.800,275.852,39.933,55.017,284.105,-7.157,8.237,11.166,0.029391
28.900,274.836,40.576,55.030,283.213,-11.784,8.398,11.204,0.007679
29.000,273.749,40.997,55.016,282.216,-9.094,8.517,11.241,0.004382
29.100,272.723,41.605,55.027,281.312,-14.784,8.674,11.280,0.014447
29.200,271.637,42.232,55.034,280.356,-7.738,8.837,11.321,0.018940
29.300,270.517,42.637,54.999,279.325,-9.153,8.957,11.356,0.001516
29.400,269.556,43.083,55.038,278.471,-8.022,9.081,11.399,0.001006
29.500,268.386,43.459,55.037,277.397,-7.588,9.198,11.444,0.031135
29.600,267.274,43.881,55.046,276.389,-10.458,9.324,11.488,0.006271
29.700,266.185,44.263,55.044,275.397,-4.785,9.441,11.530,0.003989
29.800,265.010,44.546,54.999,274.298,-9.078,9.542,11.567,0.008527
29.900,263.868,44.879,55.019,273.254,-9.424,9.653,11.616,0.017499
