time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
4.500,286.240,-0.067,30.465,287.856,6.823,-0.013,6.075,0.007080
4.600,286.172,0.186,30.916,287.837,9.525,0.037,6.166,0.009799
4.700,286.150,0.175,31.402,287.868,-2.891,0.035,6.263,0.004518
4.800,286.253,-0.064,31.857,288.020,12.286,-0.013,6.350,0.005284
4.900,286.306,-0.111,32.278,288.120,-2.141,-0.022,6.432,0.017493
5.000,286.410,-0.011,32.824,288.285,0.446,-0.002,6.538,0.002995
5.100,286.354,-0.034,33.190,288.271,16.356,-0.007,6.611,0.019973
5.200,286.134,0.143,33.563,288.095,-2.688,0.029,6.690,0.004323
5.300,286.187,0.053,34.019,288.202,-2.812,0.011,6.779,0.004164
5.400,286.485,-0.054,34.455,288.549,-4.056,-0.011,6.858,0.002733
5.500,286.466,0.020,34.954,288.591,-0.258,0.004,6.957,0.011781
5.600,286.264,0.016,35.359,288.439,-2.298,0.003,7.042,0.006099
5.700,286.202,-0.209,35.811,288.434,0.086,-0.042,7.132,0.004016
5.800,286.423,0.022,36.371,288.723,-4.418,0.004,7.237,0.006089
5.900,286.271,-0.099,36.823,288.629,6.777,-0.020,7.330,0.003622
6.000,286.418,0.041,37.233,288.828,2.095,0.008,7.407,0.003195
6.100,286.293,-0.048,37.700,288.764,8.382,-0.010,7.502,0.034597
6.200,286.123,-0.016,38.163,288.657,1.862,-0.003,7.597,0.002512
6.300,286.225,0.104,38.627,288.820,4.026,0.021,7.686,0.012384
6.400,286.277,-0.188,39.128,288.939,3.301,-0.038,7.783,0.004963
6.500,286.231,-0.008,39.477,288.941,-13.171,-0.002,7.853,0.005338
6.600,286.311,0.104,40.042,289.097,-0.855,0.021,7.962,0.002102
6.700,286.364,-0.094,40.377,289.197,5.426,-0.019,8.026,0.006282
6.800,286.235,-0.016,40.897,289.141,-4.415,-0.003,8.131,0.008752
6.900,286.217,-0.040,41.438,289.201,0.354,-0.008,8.238,0.004878
7.000,286.292,-0.008,41.792,289.326,-4.096,-0.002,8.305,0.002218
7.100,286.216,0.039,42.254,289.318,-2.044,0.008,8.398,0.008986
7.200,286.323,-0.049,42.795,289.503,7.549,-0.010,8.501,0.016138
7.300,286.156,-0.003,43.279,289.410,-14.601,-0.001,8.600,0.010555
7.400,286.287,-0.247,43.667,289.598,-7.562,-0.050,8.672,0.010657
7.500,286.269,0.088,44.025,289.635,8.459,0.018,8.743,0.007098
7.600,286.305,-0.008,44.576,289.754,1.662,-0.002,8.849,0.014513
7.700,286.194,-0.109,44.995,289.710,7.906,-0.022,8.935,0.001877
7.800,286.169,0.102,45.481,289.761,-2.967,0.021,9.031,0.004906
7.900,286.333,-0.088,46.001,290.004,-11.787,-0.018,9.127,0.031178
8.000,286.376,0.009,46.344,290.102,1.977,0.002,9.192,0.021805
8.100,286.290,-0.042,46.771,290.086,6.105,-0.008,9.278,0.008481
8.200,286.368,-0.205,47.282,290.245,2.897,-0.041,9.376,0.010919
8.300,286.321,-0.157,47.687,290.265,7.899,-0.031,9.456,0.007782
8.400,286.274,-0.108,48.154,290.296,7.574,-0.022,9.548,0.002135
8.500,286.392,0.001,48.686,290.501,-3.174,0.000,9.648,0.012346
8.600,286.316,0.113,49.091,290.494,4.137,0.023,9.729,0.015261
8.700,286.385,-0.049,49.362,290.607,8.699,-0.010,9.779,0.002229
8.800,286.149,-0.077,49.961,290.477,-7.452,-0.015,9.904,0.002192
8.900,286.281,0.149,50.464,290.695,-11.380,0.030,9.997,0.000047
9.000,286.382,-0.017,50.989,290.886,-10.328,-0.003,10.096,0.000847
9.100,286.445,0.012,51.295,291.001,3.603,0.002,10.153,0.009826
9.200,286.315,0.074,51.802,290.963,-3.896,0.015,10.255,0.023061
9.300,286.123,0.013,52.270,290.858,2.960,0.003,10.353,0.003321
9.400,286.446,-0.099,52.696,291.253,-4.194,-0.020,10.424,0.001549
9.500,286.358,-0.033,53.119,291.244,-8.455,-0.007,10.509,0.013695
9.600,286.376,0.090,53.640,291.356,8.818,0.018,10.609,0.006254
9.700,286.299,0.009,54.153,291.376,0.565,0.002,10.711,0.010063
9.800,286.334,0.005,54.523,291.479,-2.636,0.001,10.781,0.029763
9.900,286.347,-0.229,54.925,291.567,-3.699,-0.046,10.858,0.007314
10.000,286.425,-0.030,55.385,291.731,-9.106,-0.006,10.944,0.008967
10.100,286.278,0.156,55.880,291.681,6.042,0.031,11.045,0.011833
10.200,286.342,-0.158,56.314,291.827,1.428,-0.032,11.126,0.002872
10.300,286.130,0.110,56.785,291.710,-5.247,0.022,11.225,0.021289
10.400,286.143,-0.146,57.224,291.809,3.998,-0.029,11.309,0.000988
10.500,286.116,0.089,57.669,291.870,1.969,0.018,11.396,0.008712
10.600,286.464,-0.227,58.144,292.306,11.333,-0.045,11.474,0.037861
10.700,286.184,0.108,58.546,292.112,5.903,0.022,11.562,0.029247
10.800,286.202,0.076,58.966,292.213,2.266,0.015,11.642,0.004713
10.900,286.236,-0.004,59.513,292.357,10.728,-0.001,11.745,0.003511
11.000,286.109,0.049,59.947,292.322,-5.052,0.010,11.834,0.013623
11.100,286.248,-0.120,60.464,292.565,5.495,-0.024,11.927,0.008810
11.200,286.226,0.002,60.887,292.630,7.432,0.000,12.009,0.007890
11.300,286.393,0.042,61.340,292.889,-3.021,0.008,12.089,0.021946
11.400,286.418,0.004,61.781,293.006,6.742,0.001,12.172,0.008733
11.500,286.378,0.093,62.299,293.076,4.670,0.019,12.273,0.006708
11.600,286.230,0.098,62.647,293.006,0.313,0.020,12.346,0.001683
11.700,286.391,0.016,63.037,293.247,0.153,0.003,12.413,0.000808
11.800,286.361,-0.189,63.673,293.355,10.228,-0.038,12.536,0.007440
11.900,286.334,0.153,64.021,293.404,1.047,0.031,12.603,0.021863
12.000,286.224,-0.013,64.547,293.412,6.946,-0.003,12.708,0.001048
12.100,286.261,0.134,65.026,293.554,12.782,0.027,12.798,0.017014
12.200,286.275,0.122,65.510,293.675,3.394,0.024,12.889,0.005924
12.300,286.294,-0.176,65.816,293.762,11.704,-0.035,12.947,0.001921
12.400,286.402,0.088,66.313,293.979,4.391,0.018,13.036,0.000305
12.500,286.458,0.013,66.797,294.143,-2.271,0.003,13.126,0.028943
12.600,286.238,0.142,67.271,294.037,0.359,0.028,13.226,0.006526
12.700,286.365,-0.092,67.707,294.261,-10.689,-0.018,13.302,0.000870
12.800,286.315,0.035,68.191,294.323,-6.012,0.007,13.396,0.015863
12.900,286.353,-0.119,68.605,294.456,-1.492,-0.024,13.473,0.011707
13.000,286.372,-0.068,69.044,294.578,5.478,-0.014,13.555,0.002147
13.100,286.102,0.071,69.598,294.446,-13.316,0.014,13.672,0.007022
13.200,286.155,0.007,69.984,294.589,12.459,0.001,13.743,0.001226
13.300,286.395,0.034,70.454,294.933,1.615,0.007,13.821,0.002010
13.400,286.278,-0.007,70.858,294.917,0.395,-0.001,13.902,0.007864
13.500,286.403,-0.109,71.293,295.143,5.879,-0.022,13.978,0.007625
13.600,286.196,0.062,71.875,295.083,-9.695,0.013,14.098,0.011009
13.700,286.157,-0.068,72.249,295.136,4.853,-0.014,14.170,0.025689
13.800,286.302,-0.025,72.776,295.406,-14.666,-0.005,14.262,0.007508
13.900,286.442,0.067,73.251,295.660,5.575,0.013,14.345,0.010789
14.000,286.367,-0.069,73.654,295.687,1.520,-0.014,14.424,0.025464
14.100,286.149,-0.057,74.077,295.582,0.474,-0.011,14.514,0.003414
14.200,286.159,-0.076,74.428,295.680,3.463,-0.015,14.579,0.018922
14.300,286.220,-0.081,75.054,295.897,10.508,-0.016,14.694,0.008842
14.400,286.361,-0.184,75.356,296.110,6.875,-0.037,14.743,0.002006
14.500,286.291,0.030,75.903,296.182,9.987,0.006,14.849,0.000611
14.600,286.326,0.155,76.310,296.321,14.475,0.031,14.923,0.022842
14.700,286.320,0.052,76.748,296.428,-12.129,0.010,15.005,0.001432
14.800,286.282,0.049,77.339,296.545,0.725,0.010,15.118,0.018632
14.900,286.367,-0.243,77.728,296.728,2.652,-0.049,15.186,0.002468
15.000,286.260,0.156,78.193,296.747,-0.186,0.031,15.278,0.003095
15.100,286.194,0.026,78.612,296.794,-6.822,0.005,15.359,0.005488
15.200,286.318,-0.019,79.011,297.020,14.275,-0.004,15.427,0.001164
15.300,286.328,-0.002,79.545,297.172,-3.164,-0.000,15.526,0.009538
15.400,286.182,-0.046,79.878,297.121,11.133,-0.009,15.595,0.035196
15.500,286.587,0.078,80.424,297.658,3.500,0.016,15.676,0.005603
15.600,286.296,0.039,80.906,297.508,12.839,0.008,15.780,0.000778
15.700,286.439,0.008,81.371,297.773,-1.426,0.002,15.859,0.003722
15.800,286.302,0.001,81.801,297.758,5.604,0.000,15.946,0.006873
15.900,286.088,-0.004,82.171,297.654,6.490,-0.001,16.025,0.000827
16.000,286.277,-0.040,82.739,297.994,2.637,-0.008,16.120,0.009757
16.100,286.278,-0.027,83.194,298.121,-10.105,-0.005,16.204,0.008631
16.200,286.311,0.021,83.493,298.237,8.308,0.004,16.257,0.023339
16.300,286.243,0.052,84.024,298.321,5.637,0.010,16.359,0.005998
16.400,286.352,-0.018,84.549,298.573,9.375,-0.004,16.450,0.001733
16.500,286.145,-0.132,84.991,298.501,6.741,-0.026,16.543,0.015385
16.600,286.474,0.060,85.345,298.916,3.604,0.012,16.590,0.030858
16.700,286.189,-0.002,85.824,298.780,4.699,-0.000,16.693,0.002879
16.800,286.285,-0.028,86.322,299.016,-3.290,-0.006,16.779,0.004537
16.900,286.248,-0.131,86.796,299.118,0.778,-0.026,16.868,0.011659
17.000,286.355,-0.045,87.290,299.364,-0.440,-0.009,16.953,0.008974
17.100,286.360,-0.124,87.650,299.474,6.892,-0.025,17.019,0.024875
17.200,286.416,-0.044,88.131,299.668,7.104,-0.009,17.103,0.008051
17.300,286.178,0.010,88.668,299.599,10.375,0.002,17.215,0.006969
17.400,286.307,-0.109,89.048,299.836,7.349,-0.022,17.277,0.001951
17.500,286.355,-0.012,89.576,300.039,-4.188,-0.002,17.370,0.000020
17.600,286.344,0.041,89.939,300.136,8.399,0.008,17.437,0.005793
17.700,286.293,-0.210,90.413,300.230,8.385,-0.042,17.526,0.002536
17.800,286.200,0.152,90.942,300.301,13.607,0.030,17.628,0.011953
17.900,286.479,-0.133,91.333,300.686,6.566,-0.027,17.683,0.005139
18.000,286.259,0.028,91.775,300.610,8.948,0.006,17.776,0.006953
18.100,286.381,0.099,92.254,300.873,8.167,0.020,17.856,0.075395
18.200,286.314,-0.001,92.719,300.952,1.225,-0.000,17.944,0.008710
18.300,286.363,-0.036,93.236,301.159,4.015,-0.007,18.035,0.002170
18.400,286.075,0.119,93.602,300.999,-0.202,0.024,18.118,0.020692
18.500,286.251,-0.105,94.140,301.334,-4.250,-0.021,18.205,0.000337
18.600,286.299,-0.073,94.533,301.502,-6.438,-0.015,18.273,0.026349
18.700,286.240,-0.105,95.003,301.594,4.450,-0.021,18.361,0.007071
18.800,286.068,0.199,95.424,301.564,2.716,0.040,18.447,0.005040
18.900,286.319,-0.104,95.915,301.957,-4.184,-0.021,18.521,0.052311
19.000,286.122,0.104,96.406,301.927,-2.066,0.021,18.621,0.010058
19.100,286.480,-0.089,96.782,302.387,-3.298,-0.018,18.667,0.007776
19.200,286.084,-0.049,97.272,302.169,6.350,-0.010,18.779,0.012380
19.300,286.380,0.074,97.704,302.588,1.267,0.015,18.838,0.010585
19.400,286.119,-0.059,98.115,302.474,0.763,-0.012,18.928,0.000465
19.500,286.209,0.155,98.649,302.733,-6.698,0.031,19.018,0.019512
19.600,286.314,0.095,99.012,302.951,7.406,0.019,19.076,0.002249
19.700,286.286,0.210,99.553,303.102,-4.275,0.042,19.175,0.011141
19.800,286.267,0.038,99.957,303.217,8.896,0.008,19.248,0.009378
19.900,286.339,-0.018,100.386,303.426,13.776,-0.004,19.320,0.012166
20.000,286.088,-0.017,100.868,303.350,4.947,-0.003,19.421,0.003786
20.100,286.494,-0.068,101.307,303.878,-1.767,-0.014,19.474,0.006716
20.200,286.153,0.001,101.753,303.706,11.039,0.000,19.575,0.010392
20.300,286.149,-0.229,102.176,303.844,7.766,-0.046,19.650,0.002597
20.400,286.356,-0.099,102.593,304.179,9.112,-0.020,19.711,0.008404
20.500,286.164,-0.025,103.139,304.183,9.170,-0.005,19.820,0.018931
20.600,286.471,0.049,103.556,304.614,-0.553,0.010,19.874,0.003806
20.700,286.142,0.028,103.995,304.454,12.676,0.006,19.973,0.005047
20.800,286.291,0.101,104.549,304.784,-4.161,0.020,20.061,0.013202
20.900,286.198,-0.022,104.924,304.825,-4.548,-0.004,20.134,0.006818
21.000,286.555,0.086,105.275,305.281,-10.463,0.017,20.172,0.000733
21.100,286.216,-0.088,105.841,305.158,-2.044,-0.018,20.294,0.007749
21.200,286.399,0.059,106.258,305.475,9.084,0.012,20.356,0.004053
21.300,286.101,0.043,106.687,305.346,10.377,0.009,20.450,0.014552
21.400,286.461,0.011,107.279,305.890,1.569,0.002,20.531,0.000272
21.500,286.249,0.051,107.688,305.835,14.832,0.010,20.617,0.008917
21.600,286.388,0.100,108.117,306.117,5.367,0.020,20.683,0.007068
21.700,286.171,0.026,108.622,306.093,9.051,0.005,20.785,0.008785
21.800,286.101,-0.069,109.085,306.191,14.122,-0.014,20.871,0.051583
21.900,286.178,-0.078,109.464,306.399,0.364,-0.016,20.932,0.001238
22.000,286.471,-0.015,109.972,306.854,-5.419,-0.003,21.001,0.000519
22.100,286.200,0.050,110.463,306.777,-4.685,0.010,21.105,0.010777
22.200,286.356,-0.016,110.850,307.062,2.493,-0.003,21.162,0.006711
22.300,286.226,0.054,111.330,307.115,1.747,0.011,21.254,0.004309
22.400,286.207,-0.064,111.781,307.261,0.791,-0.013,21.334,0.008180
22.500,286.339,-0.049,112.223,307.545,-3.312,-0.010,21.401,0.025616
22.600,286.404,0.019,112.722,307.788,12.804,0.004,21.483,0.011139
22.700,286.293,-0.168,113.160,307.846,3.256,-0.034,21.567,0.007781
22.800,286.518,-0.126,113.477,308.172,-3.219,-0.025,21.606,0.002276
22.900,286.398,0.059,114.102,308.290,10.281,0.012,21.723,0.001226
23.000,286.341,-0.091,114.515,308.390,-4.360,-0.018,21.798,0.005501
23.100,286.193,-0.035,114.980,308.427,0.097,-0.007,21.888,0.011838
23.200,286.204,0.063,115.392,308.591,6.679,0.013,21.958,0.005973
23.300,286.150,-0.121,115.897,308.730,6.364,-0.024,22.049,0.012145
23.400,286.321,-0.113,116.390,309.074,-5.570,-0.023,22.122,0.004682
23.500,286.252,-0.110,116.708,309.129,-12.457,-0.022,22.181,0.003816
23.600,286.260,0.009,117.257,309.345,-2.818,0.002,22.275,0.014297
23.700,286.348,-0.066,117.659,309.578,-5.774,-0.013,22.338,0.004069
23.800,286.198,-0.260,118.146,309.625,1.371,-0.052,22.431,0.003954
23.900,286.418,-0.151,118.577,309.993,-3.485,-0.030,22.490,0.000213
24.000,286.422,0.026,119.003,310.160,-0.774,0.005,22.562,0.012472
24.100,286.259,-0.081,119.532,310.214,4.971,-0.016,22.664,0.008416
24.200,286.474,-0.048,119.935,310.566,2.279,-0.010,22.717,0.011891
24.300,286.297,0.120,120.424,310.593,-6.008,0.024,22.813,0.015702
24.400,286.329,0.066,120.817,310.775,-17.588,0.013,22.877,0.003885
24.500,286.134,-0.134,121.395,310.821,2.891,-0.027,22.990,0.016870
24.600,286.329,0.051,121.810,311.163,-8.420,0.010,23.046,0.005548
24.700,286.433,0.123,122.109,311.375,10.482,0.025,23.089,0.015277
24.800,286.315,0.111,122.626,311.470,-4.591,0.022,23.185,0.009494
24.900,286.401,-0.073,123.141,311.752,-2.032,-0.015,23.266,0.002575
25.000,286.255,-0.194,123.606,311.801,9.425,-0.039,23.355,0.002129
25.100,286.250,-0.074,124.109,311.997,8.073,-0.015,23.440,0.002691
25.200,286.325,0.063,124.471,312.210,-8.909,0.013,23.495,0.021083
25.300,286.266,0.215,124.933,312.340,8.207,0.043,23.578,0.019535
25.400,286.271,0.253,125.464,312.558,9.407,0.051,23.666,0.006564
25.500,286.271,-0.058,125.929,312.744,-4.046,-0.012,23.744,0.000198
25.600,286.372,0.031,126.339,313.002,-0.785,0.006,23.806,0.006676
25.700,286.288,-0.107,126.831,313.124,14.898,-0.021,23.894,0.010687
25.800,286.212,0.115,127.118,313.171,-2.358,0.023,23.948,0.024611
25.900,286.219,0.075,127.616,313.380,5.002,0.015,24.031,0.011806
26.000,286.318,0.005,128.154,313.690,-8.719,0.001,24.113,0.008840
26.100,286.335,-0.176,128.551,313.868,3.346,-0.035,24.178,0.017263
26.200,286.304,-0.096,129.038,314.040,-1.836,-0.019,24.261,0.000648
26.300,286.280,0.067,129.517,314.215,3.700,0.013,24.343,0.001721
26.400,286.394,-0.001,129.989,314.514,6.913,-0.000,24.412,0.003180
26.500,286.281,-0.054,130.361,314.564,-6.358,-0.011,24.483,0.003972
26.600,286.453,-0.197,130.871,314.933,2.390,-0.039,24.554,0.007590
26.700,286.236,0.006,131.292,314.910,0.111,0.001,24.640,0.001498
26.800,286.115,0.092,131.720,314.979,3.992,0.018,24.720,0.011653
26.900,286.529,-0.106,132.206,315.558,-1.114,-0.021,24.769,0.000522
27.000,286.267,0.032,132.596,315.485,-9.314,0.006,24.853,0.002924
27.100,286.265,0.021,133.110,315.700,12.642,0.004,24.938,0.030597
27.200,286.344,-0.188,133.579,315.968,1.293,-0.038,25.009,0.009075
27.300,286.306,0.111,134.029,316.124,5.496,0.022,25.086,0.006974
27.400,286.479,0.005,134.485,316.475,3.011,0.001,25.147,0.026200
27.500,286.407,0.159,134.907,316.590,-2.789,0.032,25.222,0.002036
27.600,286.378,0.176,135.407,316.777,5.992,0.035,25.306,0.002368
27.700,286.242,-0.198,135.894,316.862,-2.114,-0.040,25.396,0.000705
27.800,286.117,-0.076,136.392,316.964,8.238,-0.015,25.487,0.005584
27.900,286.293,0.000,136.651,317.233,-4.264,0.000,25.516,0.013882
28.000,286.239,0.005,137.270,317.452,-12.910,0.001,25.621,0.017177
28.100,286.219,0.075,137.637,317.593,8.684,0.015,25.682,0.016479
28.200,286.309,-0.027,138.118,317.883,6.824,-0.005,25.753,0.014909
28.300,286.431,-0.130,138.545,318.178,6.715,-0.026,25.813,0.003227
28.400,286.314,0.025,138.971,318.258,8.806,0.005,25.891,0.021186
28.500,286.155,0.004,139.529,318.360,6.770,0.001,25.994,0.002167
28.600,286.462,0.138,139.938,318.815,-4.137,0.028,26.036,0.010922
28.700,286.378,-0.015,140.335,318.914,11.257,-0.003,26.106,0.000912
28.800,286.346,0.008,140.838,319.107,3.987,0.002,26.190,0.000921
28.900,286.246,-0.010,141.335,319.237,4.505,-0.002,26.278,0.001837
29.000,286.378,0.027,141.863,319.589,-3.102,0.005,26.352,0.012315
29.100,286.231,-0.107,142.249,319.630,-2.985,-0.021,26.426,0.003388
29.200,286.407,0.142,142.671,319.975,4.668,0.028,26.480,0.001302
29.300,286.313,-0.089,143.141,320.101,11.889,-0.018,26.563,0.026501
29.400,286.268,-0.064,143.528,320.234,10.827,-0.013,26.628,0.021793
29.500,286.340,-0.174,143.990,320.506,-3.251,-0.035,26.696,0.026121
29.600,286.425,-0.057,144.455,320.791,13.157,-0.011,26.763,0.000510
29.700,286.351,-0.158,144.946,320.946,7.997,-0.032,26.848,0.001130
29.800,286.179,-0.224,145.367,320.983,1.088,-0.045,26.929,0.014220
29.900,286.217,-0.008,145.888,321.253,7.835,-0.002,27.009,0.004510
