time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
8.300,298.345,0.085,32.055,300.062,3.468,0.016,6.132,0.001724
8.400,298.380,0.056,32.276,300.121,-0.565,0.011,6.174,0.001735
8.500,298.225,-0.026,32.525,299.993,-0.268,-0.005,6.224,0.002476
8.600,298.360,-0.038,32.805,300.158,0.583,-0.007,6.275,0.034224
8.700,298.384,-0.069,33.152,300.220,-9.576,-0.013,6.340,0.000750
8.800,298.488,-0.102,33.351,300.345,11.108,-0.020,6.375,0.002563
8.900,298.369,0.067,33.650,300.261,-13.277,0.013,6.435,0.009957
9.000,298.401,-0.121,33.866,300.317,-8.313,-0.023,6.475,0.034065
9.100,298.348,-0.019,34.050,300.285,9.748,-0.004,6.511,0.000030
9.200,298.206,-0.031,34.399,300.183,14.522,-0.006,6.580,0.000148
9.300,298.443,0.067,34.664,300.450,14.417,0.013,6.625,0.018419
9.400,298.406,-0.004,34.939,300.444,1.746,-0.001,6.678,0.002793
9.500,298.314,0.042,35.220,300.386,-3.484,0.008,6.733,0.009395
9.600,298.271,0.048,35.537,300.380,6.478,0.009,6.794,0.023967
9.700,298.549,0.031,35.734,300.680,-8.518,0.006,6.825,0.000275
9.800,298.235,-0.010,36.047,300.405,1.344,-0.002,6.892,0.004294
9.900,298.459,-0.089,36.297,300.658,5.383,-0.017,6.934,0.014685
10.000,298.378,0.085,36.467,300.598,6.741,0.016,6.968,0.010128
10.100,298.491,-0.030,36.728,300.742,-6.593,-0.006,7.015,0.012809
10.200,298.318,-0.011,37.121,300.619,2.488,-0.002,7.093,0.010589
10.300,298.343,0.057,37.260,300.661,11.404,0.011,7.119,0.014739
10.400,298.402,-0.156,37.575,300.758,-6.912,-0.030,7.177,0.009931
10.500,298.494,0.140,37.802,300.878,5.486,0.027,7.218,0.014627
10.600,298.336,0.019,38.179,300.769,12.390,0.004,7.293,0.006320
10.700,298.452,0.145,38.364,300.908,-7.191,0.028,7.325,0.000022
10.800,298.250,-0.044,38.620,300.740,-3.787,-0.008,7.378,0.001232
10.900,298.205,-0.095,38.930,300.736,-3.465,-0.018,7.438,0.003498
11.000,298.214,0.163,39.223,300.783,-5.724,0.031,7.493,0.011489
11.100,298.446,0.033,39.455,301.043,9.833,0.006,7.531,0.035208
11.200,298.309,-0.012,39.716,300.941,-8.637,-0.002,7.584,0.011037
11.300,298.246,-0.091,39.918,300.906,-3.267,-0.018,7.623,0.011867
11.400,298.437,-0.046,40.245,301.138,-0.434,-0.009,7.680,0.017206
11.500,298.321,0.134,40.466,301.053,8.397,0.026,7.725,0.009992
11.600,298.412,0.023,40.705,301.175,2.945,0.005,7.767,0.004475
11.700,298.358,-0.015,40.945,301.155,-3.364,-0.003,7.814,0.003804
11.800,298.443,0.021,41.243,301.280,-0.181,0.004,7.868,0.002706
11.900,298.359,-0.102,41.517,301.234,-7.408,-0.020,7.922,0.002010
12.000,298.415,0.069,41.736,301.319,-10.304,0.013,7.962,0.000492
12.100,298.422,0.002,42.062,301.372,2.425,0.000,8.023,0.005781
12.200,298.359,-0.065,42.347,301.350,-3.281,-0.012,8.078,0.018895
12.300,298.371,0.041,42.732,301.416,-1.263,0.008,8.150,0.009866
12.400,298.380,-0.029,42.975,301.459,6.512,-0.005,8.196,0.014134
12.500,298.346,-0.101,43.107,301.445,14.723,-0.019,8.222,0.000909
12.600,298.272,0.121,43.351,301.406,0.148,0.023,8.270,0.006562
12.700,298.292,-0.049,43.610,301.464,1.742,-0.009,8.318,0.001268
12.800,298.319,0.035,43.956,301.540,-5.120,0.007,8.382,0.008568
12.900,298.401,0.124,44.256,301.665,8.926,0.024,8.436,0.008380
13.000,298.179,0.002,44.418,301.469,-3.171,0.000,8.473,0.007314
13.100,298.515,-0.176,44.667,301.838,-5.716,-0.034,8.510,0.004630
13.200,298.290,0.131,45.026,301.669,-0.426,0.025,8.584,0.008743
13.300,298.493,-0.126,45.282,301.909,-5.213,-0.024,8.626,0.012345
13.400,298.375,-0.019,45.560,301.833,-1.708,-0.004,8.682,0.001769
13.500,298.497,-0.151,45.886,302.004,-1.278,-0.029,8.739,0.044426
13.600,298.256,0.035,46.063,301.792,5.507,0.007,8.780,0.018429
13.700,298.364,-0.071,46.311,301.937,-1.756,-0.014,8.823,0.015038
13.800,298.442,0.012,46.606,302.059,-12.969,0.002,8.876,0.046338
13.900,298.343,-0.071,46.827,301.996,-1.794,-0.014,8.920,0.014029
14.000,298.337,-0.171,47.107,302.034,13.290,-0.033,8.973,0.000199
14.100,298.445,0.013,47.332,302.175,-4.063,0.002,9.012,0.016625
14.200,298.426,0.161,47.737,302.220,-1.940,0.031,9.088,0.001999
14.300,298.249,-0.055,47.922,302.075,3.247,-0.011,9.128,0.009191
14.400,298.325,-0.061,48.227,302.198,12.233,-0.012,9.183,0.001854
14.500,298.614,0.113,48.520,302.530,3.178,0.022,9.229,0.002379
14.600,298.199,0.102,48.748,302.157,-8.351,0.020,9.284,0.001252
14.700,298.318,0.056,48.952,302.307,5.961,0.011,9.319,0.002857
14.800,298.424,0.009,49.204,302.453,-0.199,0.002,9.363,0.014467
14.900,298.296,0.181,49.543,302.382,19.309,0.035,9.430,0.014635
15.000,298.359,0.101,49.765,302.481,9.788,0.019,9.469,0.000623
15.100,298.402,-0.027,50.145,302.586,-1.042,-0.005,9.539,0.015066
15.200,298.192,-0.082,50.259,302.398,6.870,-0.016,9.567,0.000818
15.300,298.210,-0.001,50.673,302.485,-10.858,-0.000,9.644,0.005412
15.400,298.397,-0.017,50.799,302.690,-5.037,-0.003,9.661,0.008925
15.500,298.237,0.037,51.106,302.584,6.726,0.007,9.724,0.001851
15.600,298.233,0.077,51.372,302.625,0.034,0.015,9.774,0.023267
15.700,298.447,0.055,51.607,302.876,-6.510,0.010,9.811,0.002022
15.800,298.282,0.051,51.980,302.777,13.118,0.010,9.885,0.008633
15.900,298.385,-0.179,52.146,302.907,-2.826,-0.034,9.913,0.024627
16.000,298.382,0.043,52.421,302.951,9.623,0.008,9.964,0.081726
16.100,298.486,-0.134,52.796,303.119,-8.557,-0.026,10.031,0.001423
16.200,298.456,-0.075,52.991,303.123,-7.739,-0.014,10.068,0.002004
16.300,298.278,-0.067,53.236,302.991,4.791,-0.013,10.119,0.002473
16.400,298.243,-0.014,53.472,302.999,3.571,-0.003,10.164,0.004345
16.500,298.415,-0.235,53.788,303.224,11.359,-0.045,10.218,0.003523
16.600,298.306,0.023,53.998,303.153,3.850,0.004,10.260,0.015620
16.700,298.278,0.175,54.271,303.175,16.042,0.034,10.312,0.016663
16.800,298.368,0.058,54.544,303.313,-0.264,0.011,10.360,0.014687
16.900,298.475,-0.075,54.842,303.472,-0.294,-0.014,10.411,0.014767
17.000,298.245,-0.146,55.028,303.279,8.255,-0.028,10.454,0.014963
17.100,298.366,-0.041,55.339,303.455,-2.028,-0.008,10.508,0.016238
17.200,298.433,0.020,55.558,303.560,0.408,0.004,10.546,0.005911
17.300,298.344,-0.052,55.912,303.537,-4.653,-0.010,10.615,0.033245
17.400,298.357,-0.177,56.159,303.597,0.563,-0.034,10.660,0.002077
17.500,298.342,-0.030,56.465,303.638,-3.338,-0.006,10.717,0.010461
17.600,298.341,0.195,56.651,303.672,2.117,0.037,10.752,0.007152
17.700,298.417,0.085,56.972,303.807,13.071,0.016,10.808,0.007007
17.800,298.189,0.097,57.171,303.620,9.842,0.019,10.853,0.039073
17.900,298.193,-0.116,57.413,303.670,-6.719,-0.022,10.898,0.007316
18.000,298.232,0.011,57.750,303.772,-5.840,0.002,10.959,0.005618
18.100,298.386,-0.078,57.980,303.967,6.387,-0.015,10.996,0.007490
18.200,298.401,0.024,58.192,304.022,8.935,0.005,11.035,0.017102
18.300,298.371,-0.140,58.515,304.055,1.328,-0.027,11.096,0.014581
18.400,298.329,-0.053,58.691,304.047,5.848,-0.010,11.130,0.000874
18.500,298.450,-0.057,58.944,304.216,0.623,-0.011,11.172,0.000429
18.600,298.479,-0.090,59.250,304.303,15.123,-0.017,11.228,0.000100
18.700,298.201,0.116,59.613,304.101,1.075,0.022,11.305,0.006756
18.800,298.230,0.107,59.959,304.198,8.754,0.021,11.368,0.007133
18.900,298.306,-0.081,60.205,304.320,1.854,-0.016,11.410,0.006031
19.000,298.254,0.158,60.376,304.303,-2.389,0.030,11.444,0.004245
19.100,298.469,0.184,60.669,304.572,-8.705,0.035,11.490,0.019161
19.200,298.362,0.033,60.934,304.521,-7.454,0.006,11.543,0.002103
19.300,298.480,0.038,61.243,304.698,3.822,0.007,11.595,0.004864
19.400,298.564,-0.069,61.488,304.829,3.068,-0.013,11.637,0.002378
19.500,298.669,-0.106,61.747,304.985,1.317,-0.020,11.681,0.010860
19.600,298.560,0.118,62.056,304.941,-2.942,0.023,11.742,0.007763
19.700,298.363,-0.056,62.229,304.783,-4.963,-0.011,11.781,0.011227
19.800,298.454,0.008,62.505,304.929,-1.604,0.001,11.829,0.005367
19.900,298.488,-0.059,62.729,305.008,-14.155,-0.011,11.868,0.016482
20.000,298.419,-0.039,62.935,304.983,6.234,-0.008,11.909,0.012931
20.100,298.515,-0.099,63.289,305.150,-12.752,-0.019,11.970,0.007664
20.200,298.343,-0.041,63.546,305.036,8.401,-0.008,12.024,0.013433
20.300,298.365,-0.071,63.846,305.119,-3.236,-0.014,12.078,0.019138
20.400,298.396,-0.095,64.142,305.212,-6.786,-0.018,12.131,0.002060
20.500,298.356,0.187,64.334,305.214,7.986,0.036,12.168,0.014188
20.600,298.401,-0.097,64.601,305.313,-5.487,-0.019,12.216,0.016426
20.700,298.509,-0.078,64.983,305.501,6.054,-0.015,12.281,0.000373
20.800,298.310,-0.112,65.061,305.323,-2.704,-0.022,12.303,0.003664
20.900,298.344,0.044,65.400,305.428,-3.351,0.008,12.364,0.003369
21.000,298.329,-0.058,65.724,305.482,-9.966,-0.011,12.424,0.010864
21.100,298.386,0.069,65.926,305.582,3.633,0.013,12.459,0.000121
21.200,298.284,-0.008,66.274,305.558,4.972,-0.002,12.527,0.008585
21.300,298.516,0.080,66.542,305.842,3.550,0.015,12.566,0.006194
21.400,298.272,-0.022,66.744,305.648,9.220,-0.004,12.613,0.000504
21.500,298.354,0.094,67.003,305.785,-11.006,0.018,12.657,0.001870
21.600,298.361,-0.164,67.291,305.855,2.726,-0.031,12.710,0.041751
21.700,298.299,0.040,67.467,305.834,-8.461,0.008,12.744,0.000973
21.800,298.362,-0.001,67.826,305.974,-1.193,-0.000,12.807,0.002066
21.900,298.583,0.007,68.108,306.253,-9.184,0.001,12.850,0.003726
22.000,298.441,-0.208,68.344,306.166,11.035,-0.040,12.898,0.000012
22.100,298.363,-0.098,68.570,306.141,3.469,-0.019,12.943,0.015615
22.200,298.411,0.086,68.937,306.270,2.748,0.017,13.008,0.016033
22.300,298.487,-0.158,69.162,306.395,1.766,-0.030,13.046,0.008930
22.400,298.468,0.074,69.356,306.420,-1.312,0.014,13.082,0.006360
22.500,298.199,0.091,69.658,306.227,15.045,0.018,13.148,0.002141
22.600,298.326,-0.027,69.907,306.407,16.773,-0.005,13.188,0.016225
22.700,298.206,-0.237,70.190,306.355,-3.121,-0.045,13.245,0.010935
22.800,298.399,-0.002,70.446,306.602,5.535,-0.000,13.283,0.003488
22.900,298.272,-0.005,70.778,306.554,-12.492,-0.001,13.349,0.013615
23.000,298.549,0.132,70.975,306.869,-12.015,0.025,13.373,0.005538
23.100,298.466,-0.131,71.232,306.848,0.294,-0.025,13.423,0.002093
23.200,298.343,0.116,71.458,306.782,4.106,0.022,13.469,0.004263
23.300,298.304,0.072,71.818,306.828,-11.615,0.014,13.537,0.011528
23.400,298.332,-0.026,72.118,306.925,-4.909,-0.005,13.590,0.004209
23.500,298.509,0.040,72.326,307.146,0.117,0.008,13.620,0.002911
23.600,298.381,0.155,72.556,307.076,2.054,0.030,13.667,0.040440
23.700,298.368,0.099,72.933,307.153,-2.703,0.019,13.736,0.005972
23.800,298.232,0.099,73.141,307.070,4.296,0.019,13.780,0.001214
23.900,298.614,0.056,73.383,307.498,-6.668,0.011,13.807,0.049313
24.000,298.392,-0.012,73.698,307.359,6.221,-0.002,13.874,0.004935
24.100,298.454,0.051,73.927,307.474,-0.456,0.010,13.912,0.007164
24.200,298.362,0.015,74.193,307.448,2.958,0.003,13.964,0.001333
24.300,298.463,0.024,74.549,307.633,-4.928,0.005,14.024,0.016663
24.400,298.351,-0.082,74.741,307.570,-6.719,-0.016,14.064,0.037923
24.500,298.310,0.020,74.936,307.578,5.437,0.004,14.101,0.005583
24.600,298.360,0.050,75.238,307.700,0.720,0.010,14.153,0.000276
24.700,298.445,0.008,75.508,307.849,-12.571,0.002,14.198,0.024886
24.800,298.387,-0.130,75.817,307.868,-6.613,-0.025,14.257,0.007353
24.900,298.405,0.086,75.968,307.923,-4.143,0.016,14.283,0.001305
25.000,298.422,-0.101,76.362,308.037,4.774,-0.019,14.353,0.005765
25.100,298.463,-0.066,76.598,308.135,6.568,-0.013,14.394,0.026322
25.200,298.540,-0.050,76.807,308.262,-0.358,-0.010,14.428,0.000700
25.300,298.439,0.027,77.162,308.253,-7.492,0.005,14.496,0.012262
25.400,298.324,-0.004,77.303,308.176,7.836,-0.001,14.527,0.002520
25.500,298.420,-0.033,77.562,308.335,1.605,-0.006,14.569,0.002824
25.600,298.308,0.228,77.868,308.303,-9.520,0.044,14.630,0.015609
25.700,298.236,-0.041,78.037,308.277,-1.837,-0.008,14.663,0.001617
25.800,298.404,0.009,78.423,308.537,-4.337,0.002,14.725,0.001446
25.900,298.428,0.155,78.674,308.624,-6.860,0.030,14.769,0.007090
26.000,298.215,-0.185,78.919,308.481,-15.201,-0.036,14.823,0.005526
26.100,298.317,-0.198,79.232,308.660,-7.791,-0.038,14.874,0.000546
26.200,298.323,0.028,79.444,308.719,-3.064,0.005,14.912,0.026147
26.300,298.301,-0.071,79.753,308.778,3.643,-0.014,14.968,0.020108
26.400,298.320,0.106,80.010,308.863,-6.562,0.020,15.013,0.006265
26.500,298.331,0.034,80.219,308.927,2.632,0.007,15.050,0.012027
26.600,298.424,-0.013,80.507,309.093,-1.758,-0.003,15.097,0.012205
26.700,298.389,0.021,80.700,309.109,-3.765,0.004,15.134,0.012923
26.800,298.512,0.060,81.071,309.325,-3.145,0.011,15.194,0.037121
26.900,298.404,0.092,81.347,309.293,3.783,0.018,15.249,0.006906
27.000,298.436,0.041,81.599,309.391,6.156,0.008,15.292,0.035007
27.100,298.405,-0.006,81.776,309.407,4.315,-0.001,15.325,0.004505
27.200,298.388,0.034,82.109,309.479,-3.851,0.007,15.386,0.017665
27.300,298.320,0.192,82.284,309.460,-5.240,0.037,15.420,0.006303
27.400,298.159,0.057,82.636,309.399,6.724,0.011,15.491,0.015285
27.500,298.456,0.122,82.954,309.770,12.615,0.023,15.533,0.005502
27.600,298.447,-0.021,83.142,309.812,-4.928,-0.004,15.567,0.007272
27.700,298.346,0.014,83.416,309.788,6.128,0.003,15.621,0.013418
27.800,298.495,0.191,83.778,310.029,7.732,0.037,15.678,0.011225
27.900,298.406,-0.075,83.992,310.001,7.242,-0.014,15.720,0.002936
28.000,298.438,-0.051,84.302,310.116,3.713,-0.010,15.774,0.011364
28.100,298.408,-0.136,84.503,310.142,-3.627,-0.026,15.811,0.003179
28.200,298.339,0.330,84.766,310.147,-1.759,0.063,15.861,0.001971
28.300,298.362,-0.008,84.997,310.232,11.204,-0.002,15.901,0.004164
28.400,298.139,-0.051,85.292,310.099,-1.764,-0.010,15.965,0.002678
28.500,298.416,0.014,85.557,310.439,6.722,0.003,15.998,0.010212
28.600,298.367,0.124,85.772,310.451,-14.605,0.024,16.038,0.025196
28.700,298.284,0.119,86.055,310.450,2.313,0.023,16.093,0.000196
28.800,298.376,-0.194,86.354,310.621,-5.649,-0.037,16.141,0.020715
28.900,298.247,-0.083,86.682,310.588,1.621,-0.016,16.206,0.008370
29.000,298.278,0.144,86.891,310.677,3.560,0.028,16.241,0.002828
29.100,298.380,0.088,87.215,310.865,-8.620,0.017,16.293,0.015011
29.200,298.335,0.182,87.397,310.873,-3.430,0.035,16.328,0.018502
29.300,298.489,0.137,87.697,311.105,8.115,0.026,16.373,0.003491
29.400,298.328,0.095,87.926,311.015,-0.988,0.018,16.422,0.009730
29.500,298.356,0.062,88.153,311.107,13.305,0.012,16.460,0.015184
29.600,298.331,-0.085,88.467,311.172,6.358,-0.016,16.517,0.018205
29.700,298.362,0.271,88.785,311.292,9.842,0.052,16.572,0.001721
29.800,298.449,0.081,88.996,311.435,-8.682,0.016,16.604,0.013006
29.900,298.333,0.125,89.214,311.387,-13.744,0.024,16.649,0.004430
