time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
16.800,195.556,-5.372,46.558,201.094,14.273,-1.573,13.387,0.002574
16.900,196.549,-6.256,46.391,202.047,-11.853,-1.823,13.274,0.016879
17.000,196.439,-6.834,46.134,201.899,3.528,-1.993,13.209,0.003734
17.100,196.925,-8.155,45.818,202.350,5.394,-2.371,13.087,0.009533
17.200,196.957,-8.713,45.465,202.324,-3.150,-2.533,12.986,0.008138
17.300,197.469,-9.295,45.111,202.769,14.337,-2.695,12.854,0.012208
17.400,197.768,-10.630,44.930,203.086,-0.076,-3.077,12.782,0.001848
17.500,198.391,-11.086,44.664,203.659,0.936,-3.198,12.668,0.000643
17.600,198.879,-12.358,44.235,204.113,-6.798,-3.556,12.516,0.002166
17.700,199.560,-13.481,44.167,204.833,26.158,-3.865,12.452,0.003413
17.800,199.998,-14.338,43.882,205.257,7.322,-4.100,12.344,0.003404
17.900,200.494,-15.509,43.547,205.754,-0.409,-4.423,12.219,0.004985
18.000,201.336,-16.814,43.404,206.646,15.157,-4.774,12.125,0.006235
18.100,201.459,-17.605,43.077,206.764,16.578,-4.994,12.025,0.009542
18.200,202.553,-18.313,42.681,207.810,15.272,-5.166,11.852,0.000591
18.300,202.780,-18.897,42.531,208.053,-5.954,-5.324,11.796,0.001914
18.400,203.309,-19.893,42.375,208.628,27.759,-5.588,11.719,0.000496
18.500,204.061,-20.742,41.934,209.355,2.884,-5.804,11.555,0.036994
18.600,204.999,-21.676,41.887,210.354,9.593,-6.036,11.486,0.004179
18.700,205.146,-22.351,41.623,210.516,-5.405,-6.218,11.404,0.003552
18.800,206.229,-22.439,41.173,211.493,6.376,-6.210,11.226,0.007094
18.900,206.832,-23.295,41.170,212.172,7.046,-6.426,11.189,0.008477
19.000,207.701,-23.765,40.768,212.995,-1.407,-6.527,11.035,0.003121
19.100,208.559,-23.789,40.741,213.828,-11.770,-6.507,10.984,0.023197
19.200,209.275,-23.987,40.223,214.451,24.357,-6.539,10.811,0.009851
19.300,210.104,-23.875,40.075,215.220,22.670,-6.483,10.731,0.004412
19.400,210.610,-24.150,39.895,215.712,32.077,-6.541,10.658,0.007511
19.500,211.813,-24.297,39.623,216.853,-13.747,-6.544,10.528,0.000559
19.600,212.344,-23.605,39.488,217.271,7.507,-6.343,10.471,0.003753
19.700,213.429,-22.860,39.054,218.173,18.431,-6.114,10.312,0.028112
19.800,213.813,-22.291,39.088,218.497,10.697,-5.952,10.305,0.033617
19.900,215.020,-22.332,38.743,219.621,25.859,-5.929,10.161,0.008011
20.000,215.857,-21.233,38.781,220.338,11.129,-5.618,10.137,0.035386
20.100,216.702,-20.615,38.393,221.040,3.199,-5.434,10.003,0.005245
20.200,217.601,-19.744,38.193,221.808,35.639,-5.185,9.915,0.011794
20.300,218.318,-18.288,38.077,222.366,-0.863,-4.788,9.860,0.037502
20.400,219.413,-17.368,37.761,223.315,12.869,-4.526,9.735,0.000335
20.500,220.384,-16.176,37.766,224.181,31.067,-4.198,9.699,0.009198
20.600,221.146,-15.228,37.684,224.850,-16.055,-3.939,9.648,0.000185
20.700,221.722,-13.585,37.219,225.234,24.390,-3.506,9.511,0.000872
20.800,223.095,-12.149,37.235,226.507,3.045,-3.117,9.462,0.002731
20.900,223.962,-10.560,36.983,227.241,-3.444,-2.700,9.366,0.018047
21.000,225.065,-9.362,37.144,228.302,-1.938,-2.382,9.364,0.003742
21.100,225.644,-7.400,36.826,228.749,17.716,-1.878,9.264,0.008376
21.200,226.348,-6.744,36.687,229.401,-17.085,-1.706,9.202,0.000822
21.300,227.332,-4.576,36.676,230.317,-4.635,-1.153,9.163,0.000657
21.400,228.071,-3.152,36.234,230.952,15.177,-0.792,9.026,0.012516
21.500,229.350,-1.624,36.005,232.165,-3.966,-0.406,8.922,0.010358
21.600,230.247,-0.535,35.947,233.036,14.791,-0.133,8.874,0.004540
21.700,230.675,1.008,36.021,233.473,21.958,0.250,8.875,0.001479
21.800,232.148,2.352,35.905,234.920,21.559,0.580,8.791,0.002857
21.900,232.653,3.744,35.842,235.427,-13.851,0.922,8.757,0.018162
22.000,233.884,5.392,35.642,236.646,12.978,1.321,8.662,0.013533
22.100,234.523,5.822,35.482,237.263,24.627,1.422,8.601,0.007754
22.200,235.294,6.787,35.531,238.058,14.492,1.652,8.584,0.030604
22.300,235.866,8.310,35.667,238.692,-7.026,2.018,8.594,0.003238
22.400,237.291,9.225,35.479,240.106,-8.016,2.226,8.497,0.003705
22.500,237.998,9.901,35.257,240.799,13.430,2.382,8.419,0.022342
22.600,238.795,10.520,35.161,241.598,-3.508,2.522,8.368,0.010228
22.700,239.310,10.676,35.058,242.100,17.820,2.554,8.326,0.000938
22.800,239.915,11.895,35.009,242.747,-10.872,2.839,8.292,0.019995
22.900,240.738,12.833,35.081,243.618,9.887,3.051,8.279,0.001035
23.000,241.468,12.916,35.228,244.365,-26.799,3.062,8.289,0.017345
23.100,242.149,13.286,35.010,245.027,4.504,3.140,8.215,0.004607
23.200,242.991,13.392,35.163,245.887,1.689,3.155,8.222,0.005219
23.300,243.695,13.473,34.825,246.539,7.559,3.164,8.120,0.006927
23.400,244.608,13.872,34.995,247.487,19.695,3.246,8.129,0.006068
23.500,245.112,14.115,34.720,247.961,9.912,3.296,8.049,0.000546
23.600,245.585,14.234,34.939,248.466,36.288,3.317,8.084,0.014904
23.700,246.448,14.322,34.954,249.326,11.453,3.326,8.059,0.013221
23.800,246.874,13.994,35.022,249.739,5.063,3.244,8.061,0.000133
23.900,247.517,14.342,35.138,250.410,-8.043,3.316,8.067,0.011879
24.000,247.796,14.416,35.242,250.704,-15.059,3.329,8.081,0.018371
24.100,248.777,14.441,35.104,251.656,9.261,3.322,8.018,0.008900
24.200,248.919,14.262,35.162,251.794,19.642,3.279,8.027,0.011014
24.300,249.708,14.749,35.114,252.596,1.764,3.380,7.991,0.032268
24.400,250.063,14.606,35.264,252.959,-9.098,3.343,8.013,0.022882
24.500,250.587,14.091,35.272,253.449,15.716,3.218,8.000,0.001440
24.600,250.774,14.280,35.208,253.636,19.812,3.259,7.979,0.000805
24.700,251.563,14.724,35.273,254.450,-14.446,3.350,7.968,0.007232
24.800,252.147,14.787,35.636,255.082,-7.248,3.356,8.031,0.008555
24.900,252.149,14.746,35.740,255.096,4.012,3.347,8.054,0.005766
25.000,252.541,15.037,35.673,255.491,-4.598,3.408,8.026,0.006218
25.100,252.776,15.324,35.688,255.742,5.242,3.469,8.022,0.000136
25.200,252.845,15.657,35.923,255.864,-10.178,3.543,8.071,0.000757
25.300,253.050,15.536,35.802,256.042,20.343,3.513,8.038,0.004338
25.400,253.361,16.243,35.977,256.417,-9.790,3.668,8.066,0.015266
25.500,253.399,16.018,36.035,256.449,8.335,3.617,8.078,0.003452
25.600,253.799,15.960,36.188,256.863,-3.175,3.598,8.099,0.006400
25.700,253.826,16.571,36.391,256.957,4.705,3.735,8.142,0.000079
25.800,253.965,16.655,36.575,257.125,6.666,3.752,8.178,0.013059
25.900,254.321,17.206,36.727,257.534,-19.288,3.870,8.199,0.015942
26.000,254.476,17.426,36.854,257.720,10.714,3.917,8.221,0.000149
26.100,254.388,17.347,36.904,257.635,-2.106,3.901,8.235,0.013919
26.200,254.252,17.239,37.105,257.523,-0.303,3.879,8.284,0.002763
26.300,254.285,17.079,37.328,257.577,17.697,3.843,8.333,0.034037
26.400,254.169,17.491,37.339,257.492,0.213,3.937,8.338,0.004369
26.500,254.098,17.442,37.248,257.405,19.302,3.927,8.320,0.000153
26.600,253.742,17.162,37.750,257.108,-1.858,3.869,8.443,0.026659
26.700,253.735,17.193,37.762,257.105,5.333,3.876,8.446,0.002221
26.800,253.424,16.853,38.108,256.827,3.177,3.805,8.533,0.001364
26.900,253.599,16.893,38.280,257.028,-15.877,3.811,8.565,0.009204
27.000,253.313,16.266,38.552,256.746,-2.939,3.674,8.636,0.000960
27.100,253.198,15.488,38.539,256.582,10.221,3.500,8.638,0.044544
27.200,252.733,15.087,39.085,256.182,6.862,3.416,8.776,0.007932
27.300,252.732,14.668,38.937,256.134,11.061,3.322,8.744,0.001128
27.400,252.590,13.526,39.076,255.953,-7.160,3.065,8.782,0.002368
27.500,251.683,12.685,39.449,255.072,7.736,2.885,8.897,0.010190
27.600,251.774,11.460,39.753,255.151,-10.304,2.606,8.963,0.002016
27.700,251.010,10.275,39.860,254.362,17.428,2.344,9.016,0.010107
27.800,250.603,9.409,40.096,253.964,5.402,2.150,9.084,0.010654
27.900,250.406,8.241,40.532,253.799,-12.068,1.885,9.190,0.010096
28.000,250.064,6.818,40.601,253.430,-17.182,1.562,9.219,0.008496
28.100,249.815,5.557,40.767,253.180,23.354,1.274,9.266,0.008785
28.200,248.976,4.239,40.951,252.357,-2.281,0.975,9.339,0.012704
28.300,248.300,2.375,41.279,251.719,-0.871,0.548,9.438,0.017590
28.400,247.803,0.983,41.501,251.256,-25.033,0.227,9.507,0.033827
28.500,247.545,-0.254,41.717,251.036,32.000,-0.059,9.566,0.022293
28.600,246.651,-2.126,42.083,250.224,5.274,-0.494,9.682,0.011893
28.700,245.900,-3.523,42.357,249.547,-30.097,-0.821,9.773,0.018968
28.800,245.815,-4.925,42.367,249.488,-0.855,-1.148,9.777,0.018921
28.900,244.539,-6.941,42.670,248.331,-5.903,-1.626,9.894,0.008151
29.000,243.493,-8.612,42.944,247.401,6.682,-2.026,9.996,0.000201
29.100,243.782,-9.808,43.294,247.791,-17.168,-2.304,10.062,0.003036
29.200,243.147,-11.035,43.503,247.255,0.474,-2.598,10.134,0.000548
29.300,242.343,-12.888,43.801,246.606,1.648,-3.044,10.231,0.003824
29.400,241.538,-13.942,44.172,245.940,-20.376,-3.304,10.347,0.005384
29.500,240.299,-15.039,44.462,244.840,-4.262,-3.581,10.463,0.006520
29.600,239.737,-16.450,44.688,244.420,-4.410,-3.925,10.535,0.007511
29.700,238.827,-17.660,44.940,243.659,-45.075,-4.229,10.628,0.000088
29.800,238.222,-18.569,45.092,243.162,-4.788,-4.457,10.687,0.007749
29.900,237.464,-19.357,45.266,242.514,-18.873,-4.660,10.758,0.016303
