time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
2.900,451.058,-15.850,86.709,459.590,-10.320,-2.013,10.875,0.006528
3.000,450.332,-15.778,86.731,458.880,-9.403,-2.007,10.895,0.003040
3.100,449.477,-15.859,86.729,458.043,-8.431,-2.021,10.915,0.002689
3.200,448.669,-15.900,86.665,457.239,-3.751,-2.030,10.926,0.004669
3.300,448.012,-15.656,86.700,456.593,-3.953,-2.001,10.946,0.025080
3.400,447.217,-15.741,86.742,455.824,-2.141,-2.016,10.970,0.000977
3.500,446.458,-15.812,86.795,455.091,-6.035,-2.028,10.995,0.003800
3.600,445.639,-15.833,86.638,454.259,-6.414,-2.035,10.995,0.005883
3.700,444.872,-15.775,86.793,453.534,-3.364,-2.031,11.033,0.006229
3.800,444.164,-15.830,86.746,452.833,-0.247,-2.041,11.044,0.023098
3.900,443.363,-15.777,86.684,452.033,-9.734,-2.038,11.056,0.013420
4.000,442.662,-15.839,86.638,451.339,-11.515,-2.049,11.067,0.000081
4.100,441.914,-15.954,86.611,450.604,-10.676,-2.068,11.082,0.019663
4.200,441.207,-15.894,86.664,449.919,-6.294,-2.063,11.106,0.010671
4.300,440.384,-15.786,86.720,449.119,-9.594,-2.053,11.133,0.006628
4.400,439.663,-15.953,86.729,448.420,-8.802,-2.078,11.152,0.014115
4.500,438.782,-15.662,86.717,447.543,-2.216,-2.044,11.172,0.036984
4.600,438.066,-15.956,86.677,446.844,-7.060,-2.086,11.185,0.016249
4.700,437.316,-15.685,86.756,446.114,-9.937,-2.054,11.214,0.027628
4.800,436.683,-15.772,86.699,445.486,-7.032,-2.068,11.222,0.008259
4.900,435.822,-15.852,86.680,444.641,-8.854,-2.083,11.241,0.011368
5.000,435.021,-15.959,86.690,443.862,-6.566,-2.101,11.263,0.017064
5.100,434.261,-15.729,86.749,443.120,-15.087,-2.074,11.290,0.005672
5.200,433.599,-15.722,86.665,442.455,-9.227,-2.077,11.296,0.004919
5.300,432.719,-15.930,86.679,441.603,1.372,-2.108,11.320,0.001282
5.400,432.037,-15.880,86.730,440.943,-6.420,-2.105,11.344,0.010431
5.500,431.228,-15.730,86.687,440.136,-5.432,-2.089,11.359,0.008275
5.600,430.557,-15.910,86.687,439.485,-7.918,-2.116,11.376,0.010211
5.700,429.740,-15.805,86.765,438.696,-4.357,-2.106,11.407,0.016929
5.800,428.933,-15.838,86.607,437.876,-3.690,-2.115,11.408,0.002098
5.900,428.224,-15.866,86.769,437.214,-9.684,-2.122,11.447,0.019698
6.000,427.395,-15.668,86.745,436.391,-11.661,-2.100,11.466,0.009879
6.100,426.780,-15.850,86.612,435.768,-8.631,-2.127,11.464,0.008262
6.200,425.922,-15.662,86.759,434.951,-6.447,-2.106,11.506,0.029390
6.300,425.188,-15.689,86.622,434.206,-10.491,-2.113,11.507,0.022950
6.400,424.443,-15.883,86.655,433.489,-11.084,-2.143,11.531,0.008083
6.500,423.624,-15.744,86.735,432.698,-10.245,-2.128,11.563,0.002039
6.600,422.893,-15.813,86.818,432.003,0.586,-2.141,11.594,0.013140
6.700,422.148,-15.891,86.722,431.257,-9.885,-2.156,11.601,0.006806
6.800,421.490,-15.832,86.786,430.623,-12.253,-2.151,11.627,0.015897
6.900,420.674,-15.561,86.671,429.791,-6.282,-2.118,11.634,0.009407
7.000,419.953,-15.870,86.695,429.101,-9.397,-2.164,11.656,0.006643
7.100,419.119,-15.898,86.764,428.301,-7.893,-2.172,11.688,0.002599
7.200,418.410,-15.817,86.755,427.602,-7.553,-2.165,11.706,0.004932
7.300,417.703,-15.767,86.729,426.903,-8.477,-2.162,11.722,0.012980
7.400,416.827,-15.862,86.757,426.055,-6.773,-2.179,11.749,0.020714
7.500,416.056,-15.667,86.691,425.280,-15.435,-2.156,11.762,0.007887
7.600,415.323,-15.834,86.766,424.585,-3.133,-2.183,11.792,0.012508
7.700,414.623,-15.778,86.721,423.889,-1.585,-2.179,11.805,0.003862
7.800,413.871,-15.728,86.724,423.152,-8.342,-2.176,11.826,0.001442
7.900,413.072,-15.910,86.678,422.368,-10.530,-2.206,11.842,0.004224
8.000,412.374,-15.834,86.681,421.683,-5.565,-2.199,11.862,0.008221
8.100,411.575,-15.789,86.690,420.901,-9.185,-2.197,11.886,0.001142
8.200,410.787,-15.655,86.741,420.137,-9.523,-2.182,11.915,0.002529
8.300,410.057,-15.886,86.680,419.419,-6.050,-2.219,11.927,0.017738
8.400,409.302,-15.892,86.674,418.680,-3.847,-2.223,11.948,0.014107
8.500,408.488,-15.761,86.739,417.893,1.664,-2.210,11.980,0.020523
8.600,407.744,-15.852,86.761,417.174,-6.554,-2.226,12.004,0.001441
8.700,407.049,-15.883,86.645,416.472,-14.282,-2.235,12.008,0.005881
8.800,406.236,-15.759,86.787,415.701,-12.494,-2.222,12.050,0.013539
8.900,405.466,-15.770,86.819,414.957,-4.188,-2.227,12.077,0.010738
9.000,404.733,-15.687,86.705,414.213,-9.171,-2.220,12.083,0.000895
9.100,404.028,-15.862,86.677,413.526,-10.051,-2.248,12.099,0.009117
9.200,403.289,-16.099,86.727,412.823,-8.574,-2.286,12.127,0.002241
9.300,402.367,-15.869,86.689,411.906,-17.287,-2.259,12.149,0.000692
9.400,401.667,-15.867,86.732,411.230,-8.486,-2.262,12.176,0.001565
9.500,400.893,-15.770,86.701,410.465,-7.200,-2.253,12.194,0.000051
9.600,400.264,-15.937,86.689,409.854,-6.037,-2.280,12.211,0.012109
9.700,399.386,-15.821,86.669,408.988,-11.146,-2.269,12.234,0.004338
9.800,398.726,-15.869,86.705,408.352,-5.539,-2.279,12.259,0.008911
9.900,397.842,-15.774,86.763,407.499,-10.441,-2.270,12.293,0.005805
10.000,397.158,-15.922,86.798,406.844,-6.225,-2.296,12.318,0.004070
10.100,396.457,-15.819,86.634,406.121,-9.714,-2.285,12.317,0.001107
10.200,395.633,-15.816,86.745,405.340,-3.560,-2.289,12.357,0.009094
10.300,394.863,-15.890,86.740,404.590,-4.297,-2.304,12.380,0.004239
10.400,394.126,-15.795,86.628,403.843,-7.954,-2.295,12.387,0.024122
10.500,393.370,-15.783,86.759,403.133,-9.402,-2.298,12.428,0.005757
10.600,392.609,-15.930,86.784,402.402,-3.884,-2.323,12.455,0.011125
10.700,391.742,-15.700,86.748,401.539,-2.090,-2.295,12.477,0.015024
10.800,390.973,-15.746,86.694,400.779,-7.803,-2.306,12.493,0.008759
10.900,390.311,-15.870,86.764,400.153,-8.617,-2.328,12.523,0.001865
11.000,389.447,-15.672,86.717,399.292,-7.050,-2.304,12.543,0.015182
11.100,388.801,-15.835,86.592,398.641,-6.385,-2.332,12.546,0.000907
11.200,388.055,-15.718,86.791,397.953,-7.196,-2.319,12.597,0.018990
11.300,387.323,-15.787,86.700,397.222,-11.920,-2.334,12.607,0.000800
11.400,386.472,-15.872,86.751,396.407,-7.395,-2.352,12.641,0.009470
11.500,385.783,-15.618,86.692,395.712,-6.682,-2.318,12.655,0.000301
11.600,384.974,-15.849,86.753,394.946,-11.807,-2.358,12.689,0.006982
11.700,384.277,-15.843,86.765,394.269,-3.000,-2.361,12.713,0.014482
11.800,383.590,-16.021,86.720,393.597,-5.451,-2.392,12.728,0.000481
11.900,382.768,-15.952,86.692,392.787,-8.029,-2.386,12.751,0.011625
12.000,381.944,-15.910,86.736,391.991,-1.134,-2.385,12.784,0.000145
12.100,381.272,-15.705,86.726,391.327,-9.330,-2.359,12.804,0.018271
12.200,380.403,-15.915,86.786,390.501,-10.176,-2.396,12.841,0.016244
12.300,379.736,-15.885,86.739,389.841,-8.483,-2.395,12.856,0.011191
12.400,378.990,-15.884,86.762,389.119,-6.054,-2.400,12.884,0.004715
12.500,378.099,-15.721,86.677,388.225,-7.046,-2.381,12.901,0.007547
12.600,377.424,-15.832,86.744,387.588,-5.225,-2.402,12.933,0.019818
12.700,376.583,-16.038,86.632,386.752,-9.590,-2.439,12.944,0.022081
12.800,375.986,-15.745,86.689,386.172,-7.589,-2.398,12.972,0.008032
12.900,375.102,-15.987,86.654,385.313,-10.656,-2.441,12.997,0.010983
13.000,374.393,-15.693,86.646,384.609,-2.730,-2.400,13.020,0.007717
13.100,373.623,-15.884,86.651,383.869,-7.874,-2.434,13.046,0.000228
13.200,372.879,-15.743,86.733,383.157,-6.039,-2.418,13.083,0.006146
13.300,372.158,-15.921,86.729,382.462,-6.400,-2.450,13.107,0.001724
13.400,371.309,-15.719,86.739,381.630,-6.689,-2.424,13.137,0.008378
13.500,370.596,-15.860,86.713,380.936,-6.564,-2.451,13.158,0.011569
13.600,369.722,-15.702,86.796,380.098,-9.067,-2.432,13.200,0.000397
13.700,369.085,-15.600,86.731,379.459,-0.557,-2.420,13.213,0.001112
13.800,368.351,-15.886,86.770,378.766,-8.228,-2.469,13.243,0.005285
13.900,367.567,-15.811,86.805,378.009,-3.437,-2.463,13.276,0.024091
14.000,366.794,-15.810,86.699,377.233,-6.542,-2.468,13.287,0.026386
14.100,366.090,-15.884,86.756,376.564,-8.949,-2.484,13.320,0.008601
14.200,365.287,-15.787,86.749,375.778,-12.689,-2.475,13.347,0.015614
14.300,364.562,-15.728,86.803,375.083,-9.026,-2.470,13.381,0.001519
14.400,363.745,-15.751,86.788,374.287,-2.782,-2.479,13.407,0.017629
14.500,363.003,-15.855,86.672,373.543,-7.589,-2.501,13.416,0.001781
14.600,362.247,-15.782,86.761,372.826,-9.551,-2.495,13.457,0.034337
14.700,361.465,-15.774,86.705,372.053,-6.388,-2.499,13.476,0.002134
14.800,360.783,-15.638,86.802,371.407,-5.237,-2.482,13.516,0.005878
14.900,359.916,-15.954,86.695,370.554,-6.794,-2.538,13.530,0.003829
15.000,359.338,-15.740,86.701,369.984,-6.233,-2.508,13.553,0.025247
15.100,358.417,-15.771,86.810,369.117,-9.763,-2.520,13.602,0.002168
15.200,357.705,-15.835,86.718,368.407,-8.381,-2.535,13.614,0.003274
15.300,356.947,-15.674,86.694,367.659,0.516,-2.514,13.639,0.005304
15.400,356.205,-15.850,86.679,366.942,-9.892,-2.548,13.663,0.001265
15.500,355.482,-15.658,86.717,366.241,-9.747,-2.522,13.696,0.003876
15.600,354.636,-15.761,86.763,365.435,-8.641,-2.545,13.735,0.008411
15.700,353.879,-15.848,86.823,364.719,-8.752,-2.564,13.772,0.005965
15.800,353.182,-15.776,86.662,364.001,-8.896,-2.558,13.773,0.001315
15.900,352.360,-15.791,86.686,363.210,-10.925,-2.566,13.808,0.001393
16.000,351.625,-15.920,86.590,362.480,-9.885,-2.592,13.821,0.020558
16.100,350.932,-15.782,86.760,361.842,-7.516,-2.575,13.873,0.019413
16.200,350.062,-15.897,86.715,360.993,-4.083,-2.600,13.899,0.024750
16.300,349.396,-15.670,86.715,360.337,-1.332,-2.568,13.925,0.014759
16.400,348.599,-15.835,86.767,359.584,-9.007,-2.601,13.963,0.018782
16.500,347.839,-15.789,86.659,358.819,-12.794,-2.599,13.976,0.001429
16.600,347.108,-15.967,86.716,358.132,-9.922,-2.634,14.013,0.017459
16.700,346.239,-15.982,86.733,357.295,-12.933,-2.643,14.049,0.025056
16.800,345.596,-15.709,86.784,356.672,-7.163,-2.603,14.082,0.023580
16.900,344.819,-15.918,86.682,355.903,-12.602,-2.643,14.096,0.012922
17.000,344.043,-15.834,86.717,355.156,-9.227,-2.635,14.133,0.003669
17.100,343.273,-15.881,86.772,354.426,-5.483,-2.649,14.171,0.006121
17.200,342.585,-15.849,86.737,353.750,-5.300,-2.649,14.193,0.004847
17.300,341.856,-15.864,86.763,353.051,-7.386,-2.657,14.226,0.019254
17.400,341.035,-15.592,86.693,352.227,-4.265,-2.618,14.249,0.002607
17.500,340.206,-15.862,86.662,351.428,-6.688,-2.669,14.276,0.000050
17.600,339.472,-15.712,86.797,350.745,-13.806,-2.650,14.328,0.016058
17.700,338.801,-15.709,86.762,350.087,-6.262,-2.655,14.349,0.021560
17.800,337.972,-15.707,86.755,349.282,-9.193,-2.661,14.382,0.003585
17.900,337.165,-15.699,86.728,348.494,-5.691,-2.666,14.410,0.003220
18.000,336.433,-15.977,86.745,347.804,-4.002,-2.719,14.443,0.000476
18.100,335.749,-15.816,86.816,347.152,-3.222,-2.697,14.482,0.005004
18.200,334.972,-15.808,86.734,346.380,-5.462,-2.702,14.501,0.001732
18.300,334.207,-16.090,86.797,345.669,-7.068,-2.756,14.542,0.048977
18.400,333.409,-15.928,86.704,344.866,-3.751,-2.735,14.561,0.013807
18.500,332.670,-15.833,86.628,344.129,-9.134,-2.725,14.580,0.005735
18.600,331.969,-15.892,86.596,343.445,-11.931,-2.741,14.604,0.009084
18.700,331.161,-15.840,86.690,342.686,-9.675,-2.738,14.653,0.004440
18.800,330.457,-15.818,86.615,341.986,-5.649,-2.741,14.671,0.005588
18.900,329.661,-15.786,86.699,341.236,-8.189,-2.741,14.719,0.015956
19.000,328.879,-15.969,86.632,340.473,-5.564,-2.780,14.741,0.013976
19.100,328.144,-15.895,86.718,339.782,-6.554,-2.773,14.786,0.001403
19.200,327.295,-15.582,86.770,338.960,-6.811,-2.726,14.832,0.001810
19.300,326.658,-16.035,86.659,338.337,-3.770,-2.810,14.841,0.000946
19.400,325.836,-15.837,86.755,337.559,-5.596,-2.783,14.893,0.002245
19.500,325.171,-15.952,86.651,336.897,-3.397,-2.808,14.904,0.000197
19.600,324.283,-15.732,86.756,336.056,-9.959,-2.777,14.961,0.003103
19.700,323.578,-15.820,86.681,335.360,-3.785,-2.799,14.979,0.010958
19.800,322.846,-15.887,86.686,334.659,-11.313,-2.817,15.012,0.004969
19.900,322.091,-15.650,86.771,333.941,-6.474,-2.782,15.060,0.009386
20.000,321.289,-15.624,86.742,333.159,-6.655,-2.784,15.092,0.007565
20.100,320.516,-15.774,86.685,332.406,-6.914,-2.817,15.116,0.009414
20.200,319.857,-15.870,86.783,331.801,-7.377,-2.840,15.162,0.006511
20.300,318.969,-15.766,86.685,330.915,-5.102,-2.830,15.186,0.000383
20.400,318.226,-15.899,86.759,330.224,-11.277,-2.860,15.232,0.004583
20.500,317.503,-15.945,86.719,329.518,-10.112,-2.875,15.258,0.006685
20.600,316.672,-15.878,86.665,328.701,-14.600,-2.870,15.287,0.006629
20.700,315.970,-15.725,86.757,328.042,-2.959,-2.849,15.335,0.002699
20.800,315.256,-15.827,86.705,327.344,-1.483,-2.874,15.359,0.028586
20.900,314.523,-15.899,86.763,326.657,-7.645,-2.894,15.403,0.001403
21.000,313.719,-15.763,86.740,325.871,-6.956,-2.877,15.437,0.012904
21.100,312.885,-15.785,86.783,325.080,-13.508,-2.888,15.483,0.033731
21.200,312.211,-15.881,86.776,324.435,-8.556,-2.912,15.514,0.003648
21.300,311.446,-15.864,86.735,323.687,-6.457,-2.916,15.543,0.014001
21.400,310.770,-15.974,86.770,323.052,-6.331,-2.942,15.581,0.008155
21.500,309.983,-15.920,86.782,322.295,-2.589,-2.940,15.620,0.005342
21.600,309.179,-15.808,86.719,321.499,-8.251,-2.927,15.648,0.015068
21.700,308.454,-15.937,86.720,320.809,-5.028,-2.958,15.683,0.007759
21.800,307.573,-15.921,86.774,319.976,3.736,-2.963,15.735,0.008212
21.900,306.848,-15.798,86.740,319.263,-8.733,-2.947,15.765,0.013259
22.000,306.106,-15.747,86.736,318.547,-5.971,-2.945,15.800,0.016861
22.100,305.364,-15.943,86.684,317.830,-11.943,-2.989,15.827,0.001294
22.200,304.624,-15.824,86.706,317.119,-8.103,-2.974,15.868,0.002277
22.300,303.924,-15.977,86.695,316.451,-10.500,-3.009,15.900,0.000818
22.400,303.161,-15.929,86.718,315.722,-10.158,-3.008,15.942,0.044239
22.500,302.357,-15.869,86.738,314.952,-6.992,-3.004,15.986,0.014793
22.600,301.499,-15.606,86.773,314.125,-9.118,-2.963,16.036,0.026667
22.700,300.804,-16.007,86.764,313.477,-7.465,-3.046,16.068,0.002253
22.800,300.137,-15.743,86.680,312.800,-8.085,-3.003,16.088,0.009899
22.900,299.340,-15.842,86.750,312.059,-8.618,-3.029,16.140,0.004140
23.000,298.583,-15.858,86.788,311.344,-13.215,-3.040,16.186,0.010711
23.100,297.776,-15.898,86.767,310.567,-1.139,-3.056,16.223,0.028853
23.200,297.065,-15.939,86.753,309.884,-10.100,-3.071,16.257,0.013962
23.300,296.267,-15.718,86.743,309.105,-9.318,-3.037,16.298,0.002404
23.400,295.551,-15.906,86.704,308.417,-5.413,-3.081,16.327,0.025844
23.500,294.720,-15.818,86.729,307.624,-4.995,-3.072,16.376,0.012624
23.600,294.011,-15.723,86.718,306.936,-1.958,-3.061,16.411,0.021910
23.700,293.264,-15.862,86.763,306.241,-5.432,-3.096,16.458,0.004458
23.800,292.587,-15.983,86.747,305.594,-0.165,-3.127,16.491,0.002729
23.900,291.746,-15.730,86.744,304.774,-8.567,-3.086,16.536,0.009098
24.000,290.958,-15.732,86.712,304.011,-3.815,-3.095,16.572,0.019491
24.100,290.259,-15.837,86.681,303.340,-11.074,-3.123,16.604,0.010154
24.200,289.465,-15.815,86.707,302.586,-9.168,-3.127,16.652,0.006499
24.300,288.601,-15.717,86.665,301.742,-2.095,-3.117,16.691,0.000111
24.400,287.929,-15.837,86.773,301.137,-7.109,-3.148,16.747,0.020326
24.500,287.170,-15.976,86.730,300.406,-4.020,-3.184,16.781,0.008322
24.600,286.435,-15.860,86.732,299.699,-3.541,-3.169,16.822,0.009417
24.700,285.684,-15.818,86.699,298.968,-10.005,-3.169,16.858,0.002915
24.800,284.930,-15.871,86.759,298.268,-3.692,-3.188,16.910,0.002443
24.900,284.079,-15.778,86.719,297.439,-9.234,-3.179,16.951,0.007578
25.000,283.360,-15.834,86.808,296.781,-6.359,-3.198,17.008,0.021406
25.100,282.601,-15.573,86.691,296.009,-6.333,-3.154,17.030,0.008442
25.200,281.792,-15.680,86.723,295.251,-11.880,-3.185,17.081,0.001379
25.300,281.190,-15.956,86.702,294.686,-3.774,-3.248,17.111,0.020848
25.400,280.376,-15.656,86.655,293.879,-3.618,-3.196,17.149,0.008016
25.500,279.498,-15.923,86.745,293.083,-9.774,-3.261,17.216,0.007993
25.600,278.867,-15.559,86.792,292.475,-7.941,-3.193,17.263,0.009412
25.700,278.076,-15.909,86.736,291.723,-8.153,-3.274,17.297,0.000941
25.800,277.300,-15.983,86.720,290.983,-6.626,-3.299,17.339,0.022516
25.900,276.501,-15.885,86.780,290.235,-8.619,-3.288,17.398,0.001305
26.000,275.733,-15.859,86.666,289.467,-7.054,-3.292,17.421,0.000179
26.100,274.974,-15.825,86.704,288.753,-7.085,-3.294,17.474,0.009082
26.200,274.249,-15.854,86.781,288.089,-6.181,-3.308,17.532,0.003135
26.300,273.474,-15.743,86.747,287.334,-1.630,-3.295,17.572,0.026476
26.400,272.776,-15.860,86.702,286.663,-12.668,-3.328,17.605,0.028066
26.500,271.987,-15.758,86.724,285.913,-8.527,-3.316,17.657,0.005819
26.600,271.153,-15.764,86.711,285.116,-0.623,-3.327,17.706,0.001315
26.700,270.362,-15.848,86.764,284.385,-11.188,-3.355,17.764,0.003570
26.800,269.669,-15.841,86.828,283.745,-9.648,-3.362,17.819,0.006573
26.900,268.877,-15.798,86.662,282.940,-1.272,-3.363,17.836,0.007352
27.000,268.168,-15.768,86.697,282.275,-8.007,-3.365,17.887,0.003635
27.100,267.545,-15.590,86.706,281.676,-3.132,-3.335,17.928,0.008732
27.200,266.752,-15.781,86.687,280.927,-9.399,-3.386,17.973,0.001917
27.300,265.994,-15.919,86.732,280.229,-7.096,-3.425,18.029,0.013014
27.400,265.053,-15.832,86.729,279.331,-7.408,-3.418,18.089,0.008165
27.500,264.367,-15.800,86.753,278.686,-10.641,-3.420,18.137,0.000133
27.600,263.676,-15.651,86.722,278.012,-11.835,-3.397,18.176,0.002474
27.700,262.866,-15.719,86.753,277.257,-9.196,-3.422,18.234,0.002905
27.800,262.141,-15.937,86.729,276.575,-4.366,-3.479,18.275,0.001776
27.900,261.380,-15.788,86.702,275.837,-3.825,-3.457,18.320,0.005656
28.000,260.639,-15.725,86.753,275.147,-4.330,-3.453,18.379,0.016708
28.100,259.831,-15.609,86.682,274.353,-9.052,-3.438,18.418,0.000475
28.200,259.040,-15.754,86.734,273.628,-2.282,-3.480,18.480,0.005642
28.300,258.320,-15.785,86.726,272.947,-11.819,-3.497,18.526,0.000810
28.400,257.569,-15.810,86.789,272.257,-8.357,-3.513,18.589,0.013309
28.500,256.827,-15.820,86.740,271.541,-5.394,-3.525,18.629,0.000662
28.600,256.087,-15.900,86.701,270.832,-8.442,-3.553,18.671,0.019132
28.700,255.279,-15.709,86.671,270.049,-2.804,-3.521,18.720,0.000285
28.800,254.542,-15.932,86.694,269.372,-6.265,-3.581,18.774,0.008587
28.900,253.712,-15.907,86.688,268.584,-8.444,-3.588,18.830,0.006719
29.000,253.064,-15.865,86.721,267.981,-6.700,-3.587,18.881,0.004126
29.100,252.276,-15.950,86.727,267.243,-6.381,-3.618,18.937,0.002195
29.200,251.538,-15.758,86.721,266.534,-8.739,-3.585,18.988,0.004237
29.300,250.755,-15.812,86.689,265.787,-9.994,-3.608,19.036,0.004219
29.400,249.888,-15.818,86.758,264.992,-4.003,-3.622,19.111,0.004382
29.500,249.249,-15.919,86.749,264.393,-9.670,-3.654,19.154,0.001924
29.600,248.491,-15.887,86.768,263.683,-11.345,-3.658,19.212,0.024903
29.700,247.660,-15.841,86.673,262.866,-10.051,-3.660,19.252,0.005158
29.800,246.972,-15.833,86.729,262.236,-11.675,-3.668,19.313,0.003652
29.900,246.134,-15.919,86.645,261.424,-9.606,-3.701,19.356,0.000020
