time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
6.800,345.642,-14.508,64.537,351.914,-19.990,-2.404,10.567,0.003927
6.900,345.425,-14.742,64.545,351.712,-11.860,-2.444,10.575,0.007576
7.000,344.671,-14.735,64.754,351.011,-13.741,-2.448,10.631,0.003185
7.100,344.697,-14.631,64.761,351.033,-20.054,-2.430,10.631,0.003392
7.200,343.483,-14.444,64.944,349.867,-10.792,-2.408,10.698,0.004464
7.300,343.647,-14.572,64.883,350.022,0.948,-2.428,10.683,0.017023
7.400,343.009,-14.045,65.079,349.411,16.207,-2.345,10.734,0.008091
7.500,342.677,-14.549,64.967,349.085,-8.129,-2.431,10.726,0.012685
7.600,342.039,-14.020,64.818,348.409,-9.420,-2.347,10.722,0.004785
7.700,341.342,-13.976,65.030,347.762,-0.357,-2.345,10.778,0.015245
7.800,340.574,-14.300,65.144,347.043,11.008,-2.404,10.819,0.024739
7.900,340.394,-13.950,65.074,346.839,8.072,-2.347,10.814,0.004804
8.000,339.631,-13.849,64.959,346.065,-1.620,-2.335,10.819,0.025373
8.100,338.821,-13.941,65.140,345.307,-0.067,-2.356,10.874,0.014073
8.200,338.307,-13.768,64.947,344.760,-12.956,-2.330,10.859,0.015232
8.300,337.032,-13.287,65.022,343.504,6.950,-2.258,10.911,0.003263
8.400,336.924,-12.700,64.831,343.340,-34.040,-2.159,10.884,0.002113
8.500,335.981,-12.475,64.835,342.407,-6.463,-2.126,10.915,0.006516
8.600,335.034,-12.000,64.782,341.450,-18.242,-2.051,10.937,0.018858
8.700,334.631,-11.548,64.875,341.058,-16.475,-1.977,10.966,0.041014
8.800,333.809,-10.669,64.625,340.175,-22.897,-1.831,10.951,0.005227
8.900,332.422,-9.865,64.750,338.813,-22.462,-1.700,11.017,0.007024
9.000,331.566,-9.397,64.532,337.919,1.087,-1.623,11.009,0.004264
9.100,331.100,-8.064,64.463,337.413,-7.621,-1.395,11.014,0.000109
9.200,329.966,-7.170,64.478,336.283,-25.380,-1.245,11.054,0.019681
9.300,329.305,-6.068,64.164,335.553,-7.957,-1.056,11.024,0.013673
9.400,328.715,-4.920,64.295,334.980,-13.848,-0.858,11.066,0.002006
9.500,327.751,-3.605,64.318,334.022,-5.930,-0.630,11.102,0.009826
9.600,326.887,-2.636,64.042,333.112,1.800,-0.462,11.084,0.007326
9.700,326.073,-1.027,63.874,332.272,-7.785,-0.180,11.083,0.000281
9.800,325.001,0.086,63.956,331.234,-29.591,0.015,11.133,0.016019
9.900,324.316,1.613,63.770,330.530,-13.959,0.285,11.124,0.005381
10.000,323.108,3.041,63.738,329.349,-16.839,0.539,11.159,0.000773
10.100,322.203,4.605,63.596,328.451,-11.976,0.819,11.164,0.004547
10.200,321.771,6.218,63.424,328.021,-3.976,1.107,11.149,0.005184
10.300,320.852,7.388,63.278,327.116,-7.780,1.319,11.154,0.006760
10.400,319.500,8.914,63.192,325.811,5.035,1.598,11.183,0.002945
10.500,319.042,10.398,62.882,325.346,9.454,1.867,11.144,0.006934
10.600,318.010,11.498,62.731,324.342,-24.702,2.071,11.152,0.000621
10.700,316.956,13.432,62.729,323.383,-28.126,2.427,11.185,0.007939
10.800,316.535,14.532,62.568,322.986,-11.604,2.629,11.170,0.011937
10.900,315.304,15.904,62.348,321.803,-2.377,2.888,11.172,0.004760
11.000,314.632,17.113,62.152,321.169,-13.636,3.113,11.158,0.001915
11.100,313.074,18.121,62.065,319.681,-13.576,3.313,11.195,0.007920
11.200,312.904,19.177,61.727,319.510,-7.625,3.507,11.139,0.017449
11.300,311.700,20.420,61.552,318.375,-2.498,3.748,11.147,0.005594
11.400,310.892,21.244,61.328,317.594,-4.575,3.909,11.134,0.017422
11.500,310.063,21.863,61.238,316.808,6.926,4.033,11.145,0.002394
11.600,309.616,22.251,61.027,316.357,10.857,4.111,11.122,0.009952
11.700,308.654,23.046,60.830,315.434,17.232,4.270,11.119,0.007976
11.800,307.205,23.661,60.691,314.035,14.171,4.404,11.143,0.028299
11.900,306.728,23.744,60.147,313.470,5.828,4.426,11.062,0.007682
12.000,306.215,23.884,60.022,312.955,-8.214,4.460,11.057,0.012432
12.100,304.842,24.016,59.865,311.591,0.862,4.505,11.077,0.000304
12.200,304.769,23.904,59.804,311.500,1.041,4.485,11.069,0.018750
12.300,303.341,24.090,59.409,310.041,-10.777,4.541,11.047,0.000228
12.400,302.798,23.891,59.340,309.482,-7.784,4.511,11.054,0.000112
12.500,301.797,22.755,58.908,308.333,-17.093,4.312,11.014,0.003140
12.600,301.384,22.862,58.949,307.945,3.405,4.338,11.036,0.009782
12.700,300.537,21.857,58.374,306.932,9.167,4.160,10.964,0.010049
12.800,299.224,21.882,58.270,305.629,-3.299,4.183,10.991,0.002031
12.900,299.300,20.608,57.895,305.544,-39.730,3.939,10.923,0.014691
13.000,298.408,19.880,57.716,304.587,-0.650,3.811,10.923,0.004645
13.100,297.671,18.956,57.616,303.787,-9.583,3.644,10.933,0.001610
13.200,297.431,18.295,57.119,303.418,-21.123,3.520,10.851,0.005426
13.300,296.491,17.546,56.865,302.404,-9.695,3.387,10.839,0.009559
13.400,296.118,16.435,56.681,301.942,-13.238,3.177,10.820,0.020856
13.500,295.206,15.600,56.397,300.949,-20.986,3.025,10.801,0.012135
13.600,295.230,14.499,56.162,300.874,10.801,2.812,10.758,0.007583
13.700,294.270,13.662,56.000,299.863,5.445,2.658,10.763,0.008863
13.800,293.766,12.411,55.452,299.211,-12.208,2.419,10.680,0.000936
13.900,293.666,11.440,55.209,299.029,-0.585,2.231,10.640,0.002550
14.000,292.898,10.808,55.186,298.247,-8.644,2.113,10.663,0.002489
14.100,292.731,10.072,54.723,297.972,-2.498,1.971,10.582,0.012091
14.200,292.365,8.798,54.496,297.531,-6.602,1.724,10.554,0.004635
14.300,291.709,7.656,54.306,296.820,-10.589,1.503,10.542,0.013778
14.400,291.452,7.386,53.768,296.462,-7.079,1.452,10.449,0.002371
14.500,290.718,6.584,53.311,295.639,-19.394,1.297,10.389,0.003074
14.600,290.885,5.758,53.298,295.783,-20.030,1.134,10.381,0.010069
14.700,290.783,5.091,53.125,295.640,-18.519,1.003,10.352,0.000408
14.800,290.587,4.255,52.570,295.334,-7.118,0.839,10.253,0.006317
14.900,289.883,3.348,52.384,294.597,-19.405,0.662,10.243,0.002054
15.000,289.526,3.115,52.070,294.187,19.124,0.616,10.195,0.000579
15.100,289.684,2.676,51.883,294.306,-13.449,0.529,10.154,0.017080
15.200,289.555,2.360,51.615,294.129,-16.543,0.467,10.107,0.008580
15.300,288.979,2.163,51.143,293.478,1.938,0.429,10.036,0.002910
15.400,289.007,1.552,51.015,293.479,19.665,0.308,10.010,0.026413
15.500,289.132,1.066,50.695,293.544,6.862,0.211,9.945,0.003229
15.600,288.950,0.281,50.457,293.322,-19.000,0.056,9.905,0.022640
15.700,288.943,0.154,49.906,293.221,-9.521,0.030,9.799,0.005055
15.800,289.488,-0.350,49.835,293.746,-6.698,-0.069,9.768,0.002605
15.900,289.592,-0.799,49.386,293.774,18.533,-0.158,9.678,0.003239
16.000,289.252,-1.201,49.067,293.386,-3.597,-0.238,9.628,0.002706
16.100,289.544,-1.552,48.769,293.627,-4.826,-0.307,9.561,0.004662
16.200,289.325,-2.038,48.471,293.364,0.833,-0.404,9.510,0.007481
16.300,289.495,-2.356,48.137,293.479,26.950,-0.466,9.440,0.014177
16.400,289.712,-3.270,47.978,293.676,4.038,-0.647,9.403,0.013390
16.500,289.694,-3.624,47.497,293.585,-5.168,-0.717,9.310,0.028030
16.600,290.270,-4.396,47.461,294.158,14.180,-0.868,9.285,0.004216
16.700,290.401,-4.973,47.044,294.229,-0.321,-0.981,9.201,0.002803
16.800,291.122,-5.608,46.681,294.894,-11.562,-1.104,9.108,0.001597
16.900,290.764,-6.257,46.421,294.512,-4.433,-1.233,9.069,0.008760
17.000,291.211,-6.752,45.906,294.885,-8.728,-1.328,8.956,0.007387
17.100,291.365,-7.860,45.736,295.037,-1.221,-1.545,8.918,0.000304
17.200,292.089,-8.481,45.575,295.745,-8.687,-1.663,8.865,0.007914
17.300,292.450,-9.481,45.105,296.060,-18.539,-1.857,8.763,0.014755
17.400,292.749,-10.506,45.103,296.389,10.974,-2.055,8.753,0.032974
17.500,293.270,-11.263,44.695,296.870,22.884,-2.199,8.659,0.031038
17.600,293.747,-12.499,44.503,297.362,4.432,-2.437,8.607,0.028819
17.700,293.897,-13.225,44.387,297.524,6.247,-2.577,8.580,0.019891
17.800,294.787,-14.401,43.781,298.368,11.533,-2.797,8.438,0.005451
17.900,295.468,-15.225,43.730,299.074,33.176,-2.950,8.408,0.002183
18.000,296.216,-16.483,43.412,299.834,-19.615,-3.185,8.325,0.006687
18.100,296.331,-16.923,43.009,299.914,10.675,-3.269,8.245,0.003403
18.200,296.791,-18.329,42.772,300.417,3.517,-3.534,8.185,0.040533
18.300,297.867,-19.543,42.748,301.553,8.052,-3.754,8.150,0.015603
18.400,298.640,-19.911,42.321,302.280,-8.478,-3.814,8.048,0.003317
18.500,299.023,-20.926,42.131,302.700,3.306,-4.003,8.001,0.006486
18.600,299.549,-21.428,41.749,303.202,10.124,-4.092,7.914,0.008504
18.700,300.418,-21.853,41.525,304.061,9.673,-4.160,7.849,0.006145
18.800,301.083,-22.793,41.308,304.757,12.793,-4.329,7.790,0.018778
18.900,301.887,-22.948,41.017,305.523,-2.297,-4.347,7.715,0.006590
19.000,302.746,-23.424,40.876,306.390,7.751,-4.424,7.667,0.009515
19.100,303.599,-23.872,40.531,307.222,-4.852,-4.496,7.581,0.007486
19.200,304.036,-23.923,40.364,307.636,11.287,-4.499,7.539,0.002506
19.300,304.459,-24.011,40.034,308.017,-26.978,-4.509,7.468,0.012476
19.400,305.596,-24.141,39.788,309.119,13.837,-4.517,7.395,0.004462
19.500,306.424,-23.866,39.668,309.902,18.523,-4.454,7.354,0.006283
19.600,307.563,-23.949,39.472,311.009,23.957,-4.452,7.291,0.002114
19.700,308.163,-23.341,39.280,311.532,13.718,-4.332,7.243,0.015363
19.800,309.077,-22.265,39.104,312.335,5.597,-4.120,7.192,0.002787
19.900,309.845,-21.729,38.865,313.028,23.521,-4.011,7.132,0.001027
20.000,310.681,-21.527,38.777,313.830,-31.612,-3.964,7.098,0.001852
20.100,311.433,-20.492,38.500,314.472,11.040,-3.765,7.032,0.026293
20.200,312.813,-19.261,38.181,315.722,-14.376,-3.523,6.946,0.013441
20.300,313.080,-18.124,38.167,315.918,4.806,-3.313,6.939,0.009350
20.400,314.148,-17.449,37.834,316.899,25.631,-3.179,6.857,0.004867
20.500,315.102,-16.082,37.713,317.758,15.498,-2.922,6.816,0.014070
20.600,315.881,-14.733,37.607,318.453,13.984,-2.670,6.782,0.011236
20.700,316.946,-13.696,37.394,319.438,11.196,-2.474,6.723,0.023086
20.800,317.729,-12.141,37.113,320.119,-0.687,-2.188,6.657,0.007215
20.900,319.044,-10.589,36.969,321.354,15.715,-1.901,6.606,0.006360
21.000,319.393,-9.160,36.992,321.659,13.033,-1.643,6.604,0.009486
21.100,320.322,-7.641,36.942,322.536,-4.317,-1.366,6.577,0.008158
21.200,321.315,-6.397,36.631,323.460,28.240,-1.140,6.503,0.019086
21.300,322.713,-4.663,36.544,324.809,15.883,-0.828,6.460,0.014958
21.400,322.862,-2.904,36.360,324.916,29.742,-0.515,6.425,0.000736
21.500,324.159,-2.181,36.236,326.185,8.484,-0.385,6.378,0.045437
21.600,325.197,-0.228,36.078,327.192,24.896,-0.040,6.331,0.010283
21.700,325.732,0.889,35.884,327.704,11.048,0.156,6.286,0.016072
21.800,326.862,2.441,35.834,328.830,-4.085,0.428,6.256,0.009677
21.900,327.102,3.779,35.917,329.090,-13.003,0.662,6.266,0.008402
22.000,328.395,5.013,35.789,330.377,-19.389,0.875,6.219,0.011143
22.100,329.223,5.965,35.893,331.228,-3.334,1.038,6.221,0.009866
22.200,330.296,6.945,35.707,332.293,0.749,1.205,6.169,0.006342
22.300,330.884,8.373,35.365,332.873,18.695,1.450,6.099,0.003465
22.400,331.736,9.008,35.569,333.759,-6.595,1.555,6.118,0.005466
22.500,332.661,9.790,35.131,334.654,-8.014,1.686,6.026,0.025315
22.600,333.423,10.729,35.308,335.459,7.845,1.843,6.042,0.007944
22.700,334.358,11.728,35.068,336.396,14.388,2.009,5.984,0.008875
22.800,334.709,11.705,35.028,336.740,7.761,2.003,5.971,0.002900
22.900,336.080,12.102,35.231,338.138,29.321,2.062,5.981,0.006279
23.000,336.156,13.001,35.071,338.231,32.804,2.215,5.952,0.014943
23.100,336.953,13.403,34.999,339.031,6.679,2.278,5.925,0.005082
23.200,337.596,13.626,35.191,339.699,-2.607,2.311,5.946,0.019683
23.300,338.496,13.675,34.955,340.570,-8.021,2.313,5.891,0.003940
23.400,339.317,14.434,35.057,341.429,-8.839,2.436,5.893,0.000796
23.500,339.959,13.773,34.935,342.027,-7.533,2.320,5.863,0.002283
23.600,340.526,13.937,35.104,342.615,25.584,2.344,5.881,0.006922
23.700,341.443,14.560,34.998,343.541,9.815,2.442,5.847,0.005208
23.800,341.711,14.407,35.169,343.818,22.171,2.414,5.871,0.000516
23.900,342.421,14.229,35.090,344.508,17.301,2.380,5.846,0.005752
24.000,342.666,14.450,35.066,344.759,-8.347,2.415,5.838,0.008985
24.100,343.710,14.070,35.213,345.795,10.036,2.344,5.845,0.008497
24.200,343.871,14.482,34.988,345.950,11.616,2.412,5.805,0.006172
24.300,344.365,14.515,35.141,346.458,-9.208,2.414,5.821,0.012713
24.400,344.707,14.359,34.972,346.774,30.710,2.385,5.788,0.000693
24.500,345.131,14.927,35.144,347.237,0.024,2.477,5.809,0.003712
24.600,345.853,14.547,35.370,347.961,1.065,2.408,5.834,0.016472
24.700,346.149,15.116,35.611,348.304,-11.620,2.501,5.868,0.003870
24.800,346.700,14.831,35.480,348.826,-0.035,2.449,5.838,0.004174
24.900,346.965,14.771,35.403,349.079,6.459,2.438,5.821,0.001397
25.000,347.289,15.134,35.549,349.432,17.789,2.495,5.839,0.031424
25.100,347.289,15.235,35.697,349.451,2.251,2.512,5.863,0.010820
25.200,347.683,15.399,35.967,349.877,-16.149,2.536,5.900,0.014189
25.300,348.194,15.377,36.045,350.392,-28.019,2.529,5.904,0.043219
25.400,347.798,16.013,36.021,350.025,-0.955,2.636,5.907,0.003302
25.500,348.431,16.360,36.131,350.681,16.153,2.688,5.914,0.001431
25.600,348.628,16.317,36.189,350.880,5.592,2.680,5.920,0.006549
25.700,348.637,16.468,36.378,350.916,24.110,2.704,5.950,0.005701
25.800,348.881,16.629,36.521,351.181,22.390,2.729,5.969,0.035874
25.900,348.711,17.243,36.697,351.061,6.126,2.831,6.000,0.006590
26.000,349.069,17.479,36.619,351.419,2.883,2.867,5.981,0.007200
26.100,348.923,17.086,36.987,351.294,1.634,2.803,6.044,0.009254
26.200,349.387,17.506,36.869,351.762,-16.952,2.868,6.016,0.027629
26.300,349.239,17.419,37.197,351.647,-9.775,2.855,6.072,0.002950
26.400,349.080,17.370,37.412,351.508,-11.320,2.849,6.110,0.019866
26.500,348.798,17.136,37.553,351.232,6.633,2.813,6.138,0.014608
26.600,348.612,17.326,37.620,351.063,-2.145,2.845,6.152,0.001892
26.700,348.730,17.129,37.884,351.200,-1.557,2.812,6.193,0.009724
26.800,348.417,16.847,37.931,350.880,-12.092,2.768,6.206,0.002720
26.900,348.507,16.575,38.276,350.994,4.475,2.723,6.261,0.006153
27.000,348.246,16.388,38.443,350.745,-17.942,2.694,6.292,0.002149
27.100,348.009,15.550,38.646,350.493,1.561,2.558,6.330,0.003726
27.200,347.607,15.177,38.879,350.103,4.075,2.500,6.376,0.007785
27.300,347.480,14.312,39.023,349.957,-11.074,2.358,6.402,0.014907
27.400,346.860,13.392,39.214,349.326,-2.543,2.211,6.445,0.015011
27.500,346.980,12.780,39.345,349.438,21.400,2.109,6.465,0.002307
27.600,346.264,11.384,39.518,348.697,-7.037,1.883,6.507,0.001364
27.700,345.849,10.409,39.902,348.299,5.272,1.724,6.578,0.005123
27.800,345.198,9.376,40.181,347.656,16.843,1.556,6.637,0.018875
27.900,345.290,7.455,40.328,347.717,-45.020,1.237,6.660,0.000932
28.000,344.810,6.631,40.593,347.254,-20.240,1.102,6.713,0.017658
28.100,344.192,5.225,40.802,346.641,-9.539,0.870,6.760,0.016325
28.200,343.934,4.039,41.182,346.415,-3.356,0.673,6.828,0.001143
28.300,343.327,2.806,41.163,345.797,-0.510,0.468,6.837,0.027226
28.400,342.428,1.173,41.462,344.931,-7.986,0.196,6.904,0.003428
28.500,342.439,-0.545,41.742,344.974,-12.087,-0.091,6.950,0.001986
28.600,341.581,-1.960,41.977,344.157,-9.163,-0.329,7.006,0.000372
28.700,340.974,-3.468,42.326,343.609,-19.554,-0.583,7.076,0.043350
28.800,340.199,-4.821,42.675,342.899,-5.789,-0.812,7.149,0.003461
28.900,339.661,-7.267,42.903,342.437,-5.554,-1.226,7.197,0.000611
29.000,338.959,-8.647,42.994,341.784,-7.628,-1.461,7.227,0.012460
29.100,337.798,-9.755,43.193,340.688,-2.523,-1.654,7.284,0.003214
29.200,337.136,-11.371,43.436,340.113,-7.042,-1.932,7.337,0.002907
29.300,336.915,-12.592,43.913,339.998,-6.628,-2.140,7.421,0.014242
29.400,336.126,-13.760,44.198,339.299,-8.715,-2.344,7.485,0.003446
29.500,335.458,-15.072,44.294,338.705,-15.350,-2.573,7.514,0.001076
29.600,334.580,-16.144,44.659,337.933,-21.083,-2.763,7.594,0.011268
29.700,333.945,-17.104,44.910,337.385,3.577,-2.932,7.650,0.007442
29.800,333.148,-18.169,45.191,336.689,-13.949,-3.122,7.714,0.003804
29.900,332.138,-19.102,45.506,335.785,-1.268,-3.292,7.789,0.003495
