time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
11.400,312.307,212.375,63.963,383.054,15.841,34.216,9.612,0.004519
11.500,312.278,214.249,63.857,384.055,9.354,34.453,9.571,0.005584
11.600,312.214,216.065,63.899,385.026,12.081,34.685,9.553,0.005900
11.700,312.124,217.883,63.987,385.990,6.832,34.918,9.542,0.000500
11.800,312.096,219.953,63.961,387.136,24.099,35.175,9.510,0.001124
11.900,312.081,221.858,63.842,388.190,4.202,35.409,9.466,0.012667
12.000,312.152,223.368,63.897,389.120,7.441,35.587,9.451,0.004614
12.100,312.177,225.331,63.970,390.283,-5.307,35.822,9.434,0.004291
12.200,312.064,227.358,63.836,391.344,8.109,36.076,9.388,0.024741
12.300,312.167,229.096,63.922,392.453,1.740,36.274,9.374,0.006970
12.400,312.350,230.945,63.981,393.690,14.186,36.478,9.353,0.005992
12.500,312.056,232.731,63.973,394.506,10.867,36.716,9.332,0.005628
12.600,312.073,234.703,63.890,395.673,6.420,36.946,9.292,0.003527
12.700,312.184,236.719,63.889,396.959,15.886,37.172,9.262,0.000433
12.800,312.274,238.421,63.969,398.060,19.069,37.362,9.248,0.006377
12.900,312.333,240.348,63.932,399.257,15.448,37.579,9.214,0.008839
13.000,312.125,242.262,63.999,400.261,7.685,37.818,9.201,0.001982
13.100,312.108,244.042,63.930,401.317,6.890,38.022,9.166,0.010869
13.200,312.115,245.742,63.966,402.364,3.547,38.215,9.147,0.045587
13.300,312.151,247.761,63.863,403.612,7.655,38.440,9.104,0.002878
13.400,312.220,249.683,63.968,404.865,16.178,38.649,9.091,0.007314
13.500,312.036,251.587,63.956,405.897,20.391,38.878,9.066,0.001580
13.600,312.083,253.299,63.951,406.996,20.280,39.064,9.040,0.015554
13.700,312.184,255.298,64.034,408.333,2.350,39.276,9.022,0.001414
13.800,312.255,256.984,63.842,409.414,11.910,39.454,8.971,0.002533
13.900,312.243,259.055,63.941,410.723,18.476,39.681,8.956,0.001204
14.000,311.878,260.833,63.900,411.564,4.626,39.907,8.932,0.013024
14.100,312.170,262.605,63.949,412.918,4.747,40.071,8.909,0.012605
14.200,312.133,264.629,63.978,414.185,19.153,40.292,8.886,0.007017
14.300,312.115,266.269,63.852,415.201,9.317,40.468,8.846,0.001574
14.400,312.344,268.073,63.797,416.524,22.167,40.638,8.810,0.009763
14.500,311.982,270.022,63.974,417.537,16.253,40.876,8.813,0.004379
14.600,312.293,272.080,63.872,419.087,12.960,41.063,8.767,0.000418
14.700,312.244,273.861,63.931,420.218,7.051,41.253,8.751,0.002292
14.800,312.186,275.791,63.826,421.420,25.082,41.458,8.711,0.011837
14.900,311.991,277.480,63.961,422.403,4.781,41.649,8.709,0.015043
15.000,312.154,279.302,63.935,423.718,20.169,41.821,8.679,0.001147
15.100,312.174,281.353,63.993,425.096,5.331,42.027,8.658,0.036672
15.200,311.997,283.337,63.820,426.257,25.955,42.244,8.611,0.012310
15.300,312.114,285.099,63.973,427.539,14.940,42.410,8.606,0.001579
15.400,312.310,286.717,63.927,428.754,21.880,42.554,8.575,0.001614
15.500,312.123,288.753,64.003,429.995,5.810,42.773,8.560,0.011672
15.600,312.084,290.489,63.909,431.121,14.381,42.948,8.525,0.005272
15.700,312.361,292.367,63.916,432.588,32.679,43.106,8.497,0.004538
15.800,312.110,294.334,64.043,433.759,12.307,43.321,8.491,0.000365
15.900,311.988,296.080,64.004,434.852,10.176,43.501,8.464,0.036138
16.000,312.115,298.058,63.918,436.279,4.304,43.680,8.425,0.007315
16.100,312.116,299.827,63.965,437.498,10.484,43.850,8.407,0.014373
16.200,312.106,301.739,63.943,438.800,7.777,44.032,8.379,0.002759
16.300,312.072,303.768,63.879,440.164,22.343,44.227,8.345,0.004200
16.400,312.102,305.658,63.856,441.488,18.764,44.402,8.316,0.005053
16.500,312.285,307.277,63.903,442.747,11.018,44.537,8.299,0.002434
16.600,312.131,309.283,63.979,444.044,15.477,44.737,8.284,0.000338
16.700,312.039,311.130,63.884,445.254,11.825,44.916,8.249,0.002333
16.800,312.322,312.806,63.874,446.623,11.170,45.044,8.222,0.003005
16.900,312.293,314.873,63.916,448.059,15.555,45.236,8.201,0.003444
17.000,312.310,316.804,63.863,449.423,10.558,45.409,8.169,0.021862
17.100,312.374,318.497,63.918,450.670,12.504,45.556,8.154,0.007502
17.200,312.031,320.670,63.884,451.967,16.254,45.782,8.126,0.000491
17.300,312.291,322.337,63.877,453.329,23.931,45.907,8.100,0.001791
17.400,312.256,324.227,63.925,454.658,16.588,46.077,8.083,0.012059
17.500,312.035,326.029,63.887,455.788,5.762,46.256,8.058,0.004793
17.600,312.270,327.721,64.039,457.181,14.331,46.383,8.052,0.008241
17.700,312.301,329.557,63.881,458.498,13.345,46.540,8.009,0.008367
17.800,312.079,331.522,63.881,459.762,18.073,46.730,7.987,0.018945
17.900,312.110,333.530,63.936,461.241,10.724,46.900,7.968,0.005291
18.000,312.123,335.470,63.879,462.646,10.560,47.065,7.936,0.004555
18.100,312.088,337.102,63.925,463.814,9.973,47.207,7.922,0.003154
18.200,312.045,338.954,63.867,465.125,19.723,47.367,7.892,0.003363
18.300,312.132,340.908,63.875,466.610,4.795,47.523,7.868,0.067335
18.400,312.222,342.871,63.911,468.111,18.488,47.679,7.847,0.000377
18.500,312.285,344.577,64.016,469.418,11.334,47.814,7.838,0.004689
18.600,312.016,346.671,64.024,470.781,15.656,48.012,7.816,0.008968
18.700,312.202,348.411,63.851,472.162,1.118,48.137,7.772,0.022199
18.800,312.157,350.244,63.918,473.496,20.106,48.291,7.758,0.017926
18.900,312.241,352.160,63.875,474.964,34.832,48.438,7.729,0.006065
19.000,312.306,353.929,63.888,476.322,20.775,48.575,7.708,0.008023
19.100,312.137,355.766,63.960,477.588,6.392,48.737,7.696,0.000831
19.200,312.440,357.498,63.975,479.079,11.246,48.848,7.674,0.016679
19.300,312.079,359.586,63.920,480.397,17.175,49.046,7.646,0.000153
19.400,312.316,361.454,63.935,481.952,2.293,49.171,7.623,0.004650
19.500,312.233,363.085,64.030,483.136,3.503,49.306,7.616,0.015909
19.600,312.306,365.078,63.926,484.669,23.927,49.455,7.579,0.005366
19.700,312.168,367.120,63.869,486.112,8.932,49.625,7.550,0.005619
19.800,312.179,368.882,63.965,487.465,13.932,49.759,7.540,0.007378
19.900,312.441,370.953,63.917,489.193,16.717,49.894,7.508,0.021378
20.000,312.214,372.557,63.875,490.261,21.036,50.036,7.486,0.021201
20.100,312.138,374.435,63.908,491.647,20.062,50.185,7.469,0.000321
20.200,312.338,376.281,63.905,493.180,17.147,50.305,7.445,0.040642
20.300,312.158,378.213,63.946,494.547,11.615,50.465,7.429,0.023439
20.400,312.137,380.150,63.934,496.016,23.921,50.611,7.406,0.005025
20.500,312.109,381.894,63.873,497.328,17.308,50.742,7.379,0.003911
20.600,312.195,383.688,63.899,498.764,19.303,50.866,7.361,0.002432
20.700,312.128,385.619,63.931,500.213,6.032,51.013,7.343,0.045108
20.800,312.011,387.658,63.898,501.710,12.372,51.171,7.317,0.008279
20.900,312.183,389.282,63.950,503.079,10.443,51.272,7.303,0.009395
21.000,312.164,391.252,63.990,504.598,18.551,51.415,7.285,0.018253
21.100,312.158,393.216,63.956,506.114,0.838,51.555,7.260,0.004194
21.200,312.144,394.847,63.896,507.366,-2.692,51.672,7.235,0.008565
21.300,312.060,396.638,64.018,508.726,8.384,51.806,7.229,0.002825
21.400,312.084,398.679,63.864,510.314,22.298,51.946,7.189,0.017443
21.500,312.183,400.444,63.938,511.763,12.006,52.060,7.177,0.016787
21.600,312.112,402.579,63.900,513.387,14.296,52.214,7.150,0.000405
21.700,312.243,404.307,63.955,514.830,33.825,52.321,7.136,0.009182
21.800,312.310,406.173,63.859,516.325,18.955,52.443,7.105,0.005856
21.900,312.165,408.186,63.887,517.826,8.242,52.593,7.087,0.015180
22.000,312.235,409.795,63.952,519.146,22.689,52.695,7.076,0.017525
22.100,312.023,411.757,63.952,520.569,9.845,52.846,7.057,0.001233
22.200,312.147,413.625,63.909,522.116,13.830,52.960,7.031,0.011906
22.300,312.202,415.623,63.934,523.737,4.920,53.087,7.012,0.005445
22.400,311.935,417.116,63.934,524.763,21.399,53.209,6.998,0.005668
22.500,312.252,419.213,63.940,526.620,5.838,53.319,6.974,0.000788
22.600,312.189,421.141,64.004,528.127,29.242,53.451,6.961,0.018392
22.700,312.092,422.858,63.824,529.418,4.547,53.571,6.924,0.000148
22.800,312.237,424.828,63.828,531.079,20.531,53.685,6.903,0.017164
22.900,312.148,426.529,63.978,532.407,10.956,53.802,6.902,0.000331
23.000,312.337,428.440,63.927,534.043,5.974,53.908,6.875,0.004904
23.100,312.054,430.217,63.943,535.306,13.299,54.045,6.860,0.007384
23.200,312.049,432.404,63.942,537.063,24.251,54.183,6.838,0.000920
23.300,312.088,434.243,63.869,538.559,8.395,54.295,6.811,0.019086
23.400,312.294,435.899,63.966,540.025,0.386,54.381,6.803,0.015336
23.500,312.285,437.791,63.896,541.540,16.636,54.499,6.776,0.013234
23.600,312.223,439.523,64.011,542.919,14.151,54.611,6.771,0.002368
23.700,312.102,441.344,63.967,544.319,19.127,54.734,6.749,0.005298
23.800,312.009,443.491,64.043,546.018,10.913,54.872,6.736,0.023319
23.900,312.047,445.123,63.951,547.355,7.483,54.968,6.710,0.031602
24.000,312.134,447.245,63.883,549.124,11.753,55.089,6.681,0.002745
24.100,312.140,449.069,63.905,550.616,13.500,55.198,6.665,0.012069
24.200,311.920,450.935,63.945,552.020,10.943,55.328,6.652,0.002964
24.300,312.190,452.745,63.973,553.655,12.884,55.412,6.635,0.047870
24.400,312.171,454.541,63.950,555.111,12.316,55.519,6.615,0.004870
24.500,312.196,456.606,63.902,556.811,26.390,55.638,6.590,0.017861
24.600,312.225,458.216,63.934,558.152,5.844,55.730,6.577,0.024859
24.700,312.151,460.046,63.889,559.609,13.801,55.842,6.556,0.022061
24.800,312.157,462.121,63.933,561.325,25.308,55.961,6.540,0.009257
24.900,312.249,463.820,63.813,562.761,21.467,56.051,6.511,0.002762
25.000,312.308,465.772,63.962,564.421,19.491,56.158,6.507,0.000039
25.100,311.955,467.387,63.904,565.553,19.694,56.279,6.488,0.012276
25.200,312.197,469.458,63.959,567.405,27.446,56.375,6.472,0.005949
25.300,312.028,471.431,63.853,568.934,15.401,56.500,6.444,0.003922
25.400,312.396,473.194,63.889,570.601,14.727,56.568,6.429,0.001043
25.500,312.299,475.018,63.930,572.067,20.256,56.677,6.416,0.020692
25.600,312.174,476.910,63.910,573.568,13.023,56.792,6.397,0.003455
25.700,312.231,478.878,63.873,575.232,8.689,56.895,6.375,0.005594
25.800,312.144,480.616,63.960,576.642,8.528,56.998,6.368,0.002605
25.900,312.236,482.436,63.865,578.199,22.555,57.089,6.342,0.003013
26.000,312.152,484.450,63.883,579.838,22.913,57.205,6.325,0.006578
26.100,312.211,486.242,63.980,581.377,13.228,57.296,6.318,0.000493
26.200,312.152,488.059,63.874,582.856,22.931,57.398,6.292,0.004521
26.300,312.196,489.945,63.852,584.456,18.820,57.494,6.272,0.001790
26.400,312.001,491.796,63.899,585.911,21.286,57.609,6.261,0.009378
26.500,312.137,493.620,63.870,587.511,12.008,57.693,6.241,0.028713
26.600,312.138,495.531,63.836,589.115,24.076,57.793,6.221,0.000423
26.700,312.189,497.401,63.917,590.725,24.848,57.886,6.212,0.021190
26.800,311.946,499.229,63.878,592.132,18.428,58.001,6.193,0.010541
26.900,312.179,501.016,63.857,593.759,22.987,58.073,6.174,0.012675
27.000,312.256,503.078,63.863,595.541,8.831,58.173,6.156,0.000716
27.100,312.050,504.871,63.882,596.951,22.535,58.281,6.143,0.004814
27.200,312.112,506.634,63.894,598.477,26.659,58.365,6.129,0.013357
27.300,312.196,508.640,63.870,600.217,8.226,58.459,6.108,0.003708
27.400,312.013,510.424,63.924,601.640,11.344,58.563,6.099,0.002432
27.500,312.211,512.414,63.969,603.436,6.176,58.646,6.085,0.027275
27.600,312.007,514.187,63.961,604.837,10.612,58.751,6.070,0.000661
27.700,312.188,515.912,64.005,606.402,11.399,58.821,6.059,0.008795
27.800,312.366,517.886,63.927,608.165,20.607,58.904,6.034,0.028359
27.900,312.312,519.766,64.000,609.747,5.482,59.000,6.025,0.002141
28.000,311.979,521.583,63.973,611.123,17.410,59.115,6.009,0.004494
28.100,312.155,523.519,63.976,612.866,17.645,59.194,5.992,0.000734
28.200,312.403,525.229,63.893,614.445,25.575,59.256,5.969,0.006238
28.300,312.203,527.310,63.961,616.132,18.995,59.372,5.959,0.014039
28.400,312.220,529.164,63.912,617.723,15.494,59.458,5.939,0.013324
28.500,312.065,530.796,63.888,619.040,15.469,59.548,5.924,0.006045
28.600,312.038,532.868,63.899,620.805,17.190,59.648,5.908,0.001702
28.700,312.024,534.612,63.864,622.292,19.954,59.730,5.890,0.015648
28.800,312.290,536.613,63.936,624.153,13.548,59.802,5.879,0.000299
28.900,312.054,538.385,63.928,625.557,21.676,59.903,5.866,0.008803
29.000,312.288,540.305,63.871,627.322,10.143,59.973,5.844,0.027851
29.100,312.179,542.173,63.990,628.890,21.531,60.067,5.840,0.001961
29.200,312.266,543.949,63.872,630.453,18.724,60.141,5.815,0.019252
29.300,312.129,545.623,63.859,631.828,-1.354,60.228,5.801,0.017400
29.400,312.182,547.830,63.842,633.760,26.738,60.323,5.782,0.004963
29.500,311.931,549.668,63.975,635.239,6.875,60.426,5.780,0.025078
29.600,312.189,551.452,63.851,636.897,6.546,60.485,5.754,0.005596
29.700,312.110,553.521,63.874,638.653,25.728,60.583,5.740,0.004360
29.800,312.238,555.235,64.054,640.220,16.022,60.649,5.742,0.008618
29.900,312.337,557.026,63.888,641.805,15.453,60.720,5.713,0.015668
