time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
9.300,123.930,19.808,68.518,142.988,1.763,9.081,28.632,0.008582
9.400,123.534,19.875,68.572,142.681,-4.570,9.140,28.725,0.002049
9.500,123.312,19.931,68.585,142.503,-2.109,9.181,28.770,0.008649
9.600,122.942,19.838,68.579,142.167,0.008,9.166,28.841,0.007108
9.700,122.599,19.865,68.571,141.870,-4.775,9.204,28.904,0.021999
9.800,122.328,20.000,68.595,141.667,-12.173,9.286,28.960,0.035019
9.900,122.007,19.947,68.608,141.388,-2.481,9.285,29.028,0.003847
10.000,121.757,19.976,68.560,141.154,2.016,9.317,29.059,0.003566
10.100,121.439,20.105,68.580,140.907,1.329,9.400,29.124,0.005839
10.200,121.188,20.112,68.559,140.682,-3.684,9.423,29.166,0.000766
10.300,120.807,20.045,68.537,140.334,-0.652,9.421,29.235,0.000050
10.400,120.523,19.986,68.575,140.099,0.554,9.415,29.306,0.000322
10.500,120.265,19.980,68.566,139.872,-1.975,9.432,29.354,0.013486
10.600,119.895,19.950,68.538,139.536,-6.111,9.447,29.419,0.030733
10.700,119.645,19.936,68.570,139.335,-2.230,9.460,29.480,0.009096
10.800,119.294,19.899,68.602,139.044,3.860,9.470,29.563,0.001311
10.900,118.943,20.007,68.508,138.712,-3.116,9.548,29.596,0.004661
11.000,118.746,19.831,68.565,138.546,-3.687,9.481,29.663,0.032649
11.100,118.445,19.888,68.598,138.313,-3.367,9.531,29.733,0.000096
11.200,118.120,19.843,68.563,138.011,2.221,9.536,29.788,0.002034
11.300,117.821,19.767,68.579,137.751,-6.368,9.524,29.857,0.003240
11.400,117.448,19.781,68.565,137.428,0.859,9.560,29.928,0.001623
11.500,117.144,19.614,68.553,137.139,-5.719,9.505,29.992,0.013782
11.600,116.895,19.582,68.594,136.941,-4.395,9.510,30.060,0.010627
11.700,116.644,19.556,68.597,136.726,-4.436,9.517,30.113,0.008847
11.800,116.332,19.534,68.532,136.424,-6.462,9.532,30.155,0.011409
11.900,115.977,19.378,68.527,136.096,-0.698,9.486,30.233,0.019978
12.000,115.737,19.320,68.586,135.913,-2.849,9.477,30.307,0.002632
12.100,115.419,19.260,68.588,135.634,-3.019,9.474,30.377,0.008322
12.200,115.145,19.222,68.555,135.379,-1.126,9.478,30.424,0.020880
12.300,114.797,19.114,68.572,135.077,-4.579,9.453,30.508,0.004795
12.400,114.505,18.999,68.576,134.815,-1.185,9.421,30.575,0.032777
12.500,114.281,18.908,68.572,134.610,-5.641,9.395,30.625,0.008832
12.600,113.912,18.851,68.577,134.291,-2.479,9.396,30.708,0.015136
12.700,113.758,18.684,68.580,134.139,1.378,9.327,30.748,0.018445
12.800,113.379,18.615,68.553,133.794,-0.068,9.324,30.822,0.001578
12.900,113.022,18.418,68.592,133.484,-5.827,9.256,30.921,0.002392
13.000,112.849,18.255,68.580,133.309,-3.789,9.189,30.960,0.004453
13.100,112.560,18.244,68.557,133.051,-2.344,9.206,31.015,0.001131
13.200,112.232,18.056,68.568,132.754,1.025,9.139,31.098,0.002564
13.300,111.896,17.940,68.590,132.465,5.784,9.109,31.184,0.009709
13.400,111.780,17.775,68.568,132.334,-1.586,9.035,31.208,0.011156
13.500,111.343,17.718,68.582,131.965,0.645,9.042,31.312,0.001558
13.600,111.137,17.500,68.536,131.738,-7.871,8.949,31.349,0.073399
13.700,110.902,17.440,68.556,131.543,-2.449,8.937,31.411,0.002871
13.800,110.651,17.225,68.569,131.309,-3.254,8.848,31.480,0.011231
13.900,110.343,17.138,68.552,131.030,-0.515,8.828,31.546,0.005902
14.000,110.134,16.887,68.556,130.823,-3.095,8.717,31.604,0.005149
14.100,109.862,16.722,68.553,130.571,-5.790,8.655,31.670,0.003986
14.200,109.596,16.636,68.585,130.353,-6.784,8.631,31.745,0.022700
14.300,109.333,16.431,68.575,130.101,-0.123,8.547,31.809,0.012602
14.400,109.078,16.171,68.571,129.852,-3.263,8.433,31.875,0.001030
14.500,108.812,16.077,68.546,129.604,-4.216,8.404,31.930,0.021669
14.600,108.677,15.855,68.598,129.491,-1.263,8.301,31.989,0.003091
14.700,108.412,15.665,68.552,129.221,1.846,8.222,32.040,0.016830
14.800,108.133,15.505,68.567,128.975,-2.522,8.160,32.116,0.012219
14.900,107.834,15.198,68.563,128.686,-7.669,8.022,32.194,0.002543
15.000,107.714,15.081,68.576,128.578,0.332,7.970,32.231,0.031956
15.100,107.432,14.823,68.545,128.296,-2.195,7.856,32.295,0.001438
15.200,107.232,14.638,68.578,128.124,-6.498,7.773,32.360,0.024998
15.300,107.047,14.573,68.547,127.946,-1.075,7.752,32.395,0.012836
15.400,106.811,14.196,68.554,127.710,-4.011,7.571,32.466,0.011234
15.500,106.578,14.010,68.544,127.489,2.147,7.489,32.524,0.017394
15.600,106.315,13.863,68.561,127.262,-2.303,7.429,32.598,0.017297
15.700,106.168,13.725,68.559,127.124,-0.947,7.366,32.637,0.016569
15.800,105.916,13.363,68.549,126.869,-3.172,7.191,32.705,0.007916
15.900,105.798,13.165,68.592,126.773,-4.114,7.093,32.756,0.012444
16.000,105.482,12.852,68.579,126.470,-2.773,6.947,32.837,0.006020
16.100,105.437,12.722,68.572,126.415,-3.771,6.880,32.849,0.000526
16.200,105.174,12.399,68.555,126.155,-3.369,6.723,32.917,0.006176
16.300,104.915,12.173,68.590,125.936,-1.496,6.618,33.000,0.058648
16.400,104.730,11.926,68.597,125.762,-4.528,6.497,33.055,0.016675
16.500,104.550,11.717,68.550,125.567,-4.642,6.395,33.088,0.001897
16.600,104.428,11.475,68.569,125.453,-3.229,6.271,33.132,0.005732
16.700,104.299,11.203,68.601,125.339,-0.239,6.131,33.184,0.025271
16.800,104.051,10.924,68.558,125.084,-0.911,5.993,33.237,0.026238
16.900,103.909,10.648,68.557,124.942,-4.863,5.851,33.279,0.010358
17.000,103.731,10.449,68.551,124.774,-3.693,5.752,33.326,0.007446
17.100,103.645,10.266,68.591,124.709,-2.920,5.657,33.367,0.004558
17.200,103.510,9.876,68.535,124.535,1.453,5.450,33.390,0.001093
17.300,103.294,9.648,68.587,124.366,0.945,5.336,33.470,0.016270
17.400,103.194,9.458,68.562,124.255,-0.596,5.237,33.489,0.004243
17.500,102.976,9.197,68.565,124.055,-3.697,5.103,33.552,0.006120
17.600,102.791,8.808,68.558,123.870,-0.052,4.898,33.605,0.003872
17.700,102.757,8.592,68.574,123.836,-6.454,4.780,33.625,0.013193
17.800,102.609,8.356,68.548,123.682,4.844,4.655,33.658,0.006629
17.900,102.520,8.017,68.543,123.583,0.563,4.471,33.685,0.002576
18.000,102.399,7.747,68.582,123.487,-3.798,4.326,33.737,0.004312
18.100,102.150,7.459,68.560,123.251,-2.125,4.176,33.798,0.003182
18.200,102.099,7.218,68.545,123.186,-0.451,4.044,33.810,0.000327
18.300,101.973,6.950,68.556,123.072,0.449,3.899,33.851,0.013646
18.400,101.848,6.604,68.553,122.948,1.799,3.710,33.889,0.002703
18.500,101.848,6.298,68.559,122.935,-0.498,3.539,33.896,0.018884
18.600,101.672,6.056,68.571,122.784,-3.601,3.409,33.950,0.000035
18.700,101.724,5.637,68.637,122.844,-1.281,3.172,33.968,0.021021
18.800,101.599,5.475,68.569,122.695,-1.492,3.085,33.977,0.002523
18.900,101.488,5.101,68.538,122.570,2.956,2.877,33.999,0.005932
19.000,101.458,4.863,68.563,122.549,-3.454,2.744,34.019,0.019786
19.100,101.279,4.537,68.579,122.397,-0.623,2.565,34.077,0.013339
19.200,101.307,4.310,68.549,122.395,-2.026,2.436,34.060,0.021721
19.300,101.169,3.898,68.582,122.286,-0.325,2.207,34.114,0.010428
19.400,101.127,3.671,68.555,122.229,1.954,2.079,34.116,0.005797
19.500,101.078,3.406,68.547,122.176,-1.762,1.930,34.128,0.017749
19.600,101.098,3.019,68.500,122.157,-3.259,1.711,34.108,0.015123
19.700,101.059,2.726,68.593,122.169,3.364,1.545,34.157,0.005265
19.800,100.875,2.541,68.575,122.003,0.190,1.443,34.200,0.015123
19.900,100.925,2.114,68.556,122.026,3.469,1.200,34.181,0.000716
20.000,100.843,1.874,68.542,121.946,-1.310,1.065,34.199,0.006058
20.100,100.897,1.572,68.599,122.018,1.507,0.893,34.208,0.009687
20.200,100.884,1.267,68.575,121.991,0.366,0.719,34.203,0.007619
20.300,100.808,0.947,68.567,121.920,-0.046,0.538,34.221,0.006489
20.400,100.867,0.572,68.548,121.957,-1.948,0.325,34.199,0.019016
20.500,100.885,0.334,68.570,121.983,1.130,0.190,34.203,0.004042
20.600,100.766,0.034,68.571,121.884,-0.523,0.019,34.235,0.001412
20.700,100.794,-0.314,68.551,121.897,2.491,-0.179,34.220,0.006769
20.800,100.785,-0.640,68.583,121.908,-0.952,-0.364,34.234,0.006631
20.900,100.878,-0.935,68.569,121.979,3.281,-0.531,34.204,0.007777
21.000,100.824,-1.324,68.580,121.945,-2.139,-0.753,34.221,0.009021
21.100,100.860,-1.544,68.577,121.975,-2.081,-0.877,34.210,0.015774
21.200,100.931,-1.855,68.601,122.052,1.865,-1.053,34.199,0.006589
21.300,100.875,-2.146,68.578,121.997,-0.103,-1.219,34.203,0.001303
21.400,100.974,-2.434,68.564,122.077,-5.301,-1.381,34.170,0.011664
21.500,100.929,-2.732,68.584,122.057,0.983,-1.550,34.187,0.012565
21.600,101.010,-3.030,68.546,122.110,1.391,-1.718,34.149,0.047356
21.700,101.032,-3.412,68.564,122.148,4.666,-1.934,34.147,0.008387
21.800,101.187,-3.677,68.560,122.282,-0.018,-2.081,34.103,0.035062
21.900,101.134,-3.847,68.563,122.244,1.757,-2.178,34.116,0.017441
22.000,101.229,-4.282,68.553,122.333,-0.892,-2.422,34.082,0.037814
22.100,101.265,-4.602,68.561,122.378,0.984,-2.602,34.072,0.004561
22.200,101.397,-4.778,68.578,122.504,-1.786,-2.698,34.042,0.004210
22.300,101.465,-5.054,68.596,122.581,0.294,-2.852,34.028,0.001019
22.400,101.580,-5.413,68.601,122.695,2.061,-3.050,33.995,0.018455
22.500,101.660,-5.695,68.544,122.742,7.441,-3.207,33.948,0.026976
22.600,101.734,-5.994,68.525,122.806,-3.536,-3.372,33.917,0.001546
22.700,101.863,-6.277,68.574,122.955,-0.628,-3.526,33.898,0.014153
22.800,101.906,-6.599,68.550,122.994,2.332,-3.705,33.872,0.009450
22.900,101.940,-6.758,68.514,123.011,1.636,-3.793,33.847,0.015197
23.000,102.206,-7.146,68.572,123.285,1.708,-3.999,33.794,0.014934
23.100,102.192,-7.476,68.569,123.292,3.089,-4.184,33.790,0.019836
23.200,102.291,-7.712,68.564,123.385,5.333,-4.312,33.758,0.001113
23.300,102.349,-7.979,68.536,123.435,3.974,-4.458,33.727,0.025079
23.400,102.555,-8.230,68.560,123.635,1.529,-4.588,33.678,0.051384
23.500,102.743,-8.538,68.622,123.847,-0.275,-4.751,33.648,0.002522
23.600,102.814,-8.816,68.599,123.912,5.384,-4.901,33.615,0.012022
23.700,103.021,-9.083,68.553,124.078,2.310,-5.038,33.539,0.011968
23.800,103.087,-9.420,68.570,124.167,-0.134,-5.221,33.521,0.019539
23.900,103.211,-9.710,68.543,124.277,3.634,-5.374,33.472,0.023149
24.000,103.373,-9.890,68.534,124.422,1.794,-5.465,33.423,0.002008
24.100,103.602,-10.224,68.564,124.655,2.801,-5.636,33.369,0.002445
24.200,103.793,-10.479,68.590,124.849,6.409,-5.765,33.324,0.002762
24.300,103.891,-10.730,68.603,124.959,0.462,-5.896,33.299,0.009295
24.400,104.017,-10.880,68.528,125.036,1.800,-5.971,33.235,0.005305
24.500,104.178,-11.235,68.589,125.234,2.974,-6.155,33.208,0.005178
24.600,104.423,-11.421,68.546,125.432,4.833,-6.242,33.126,0.048132
24.700,104.639,-11.686,68.567,125.647,10.302,-6.372,33.073,0.006929
24.800,104.861,-11.872,68.544,125.838,2.439,-6.460,33.005,0.006036
24.900,104.949,-12.163,68.552,125.943,-5.503,-6.611,32.978,0.000331
25.000,105.115,-12.415,68.528,126.093,4.095,-6.736,32.920,0.002647
25.100,105.426,-12.663,68.581,126.406,0.565,-6.849,32.857,0.000248
25.200,105.488,-12.794,68.566,126.462,1.686,-6.915,32.832,0.004221
25.300,105.626,-13.111,68.539,126.595,2.418,-7.076,32.779,0.013022
25.400,105.939,-13.309,68.540,126.878,5.874,-7.161,32.698,0.008458
25.500,106.016,-13.591,68.540,126.972,-0.996,-7.305,32.670,0.002511
25.600,106.369,-13.855,68.609,127.332,6.024,-7.421,32.603,0.005831
25.700,106.519,-14.048,68.565,127.455,2.327,-7.513,32.545,0.006387
25.800,106.759,-14.267,68.561,127.678,4.719,-7.612,32.479,0.007805
25.900,106.963,-14.424,68.588,127.880,6.437,-7.680,32.435,0.068743
26.000,107.198,-14.726,68.577,128.106,-1.392,-7.822,32.365,0.007937
26.100,107.460,-14.898,68.560,128.336,0.740,-7.893,32.291,0.006735
26.200,107.589,-15.036,68.577,128.468,7.221,-7.956,32.263,0.001483
26.300,107.852,-15.234,68.599,128.724,0.234,-8.040,32.203,0.001234
26.400,108.158,-15.510,68.556,128.991,-3.019,-8.161,32.106,0.013420
26.500,108.384,-15.592,68.614,129.221,5.804,-8.186,32.072,0.000344
26.600,108.509,-15.861,68.587,129.345,-3.360,-8.316,32.023,0.031493
26.700,108.779,-15.968,68.551,129.565,6.031,-8.351,31.944,0.005958
26.800,109.027,-16.223,68.561,129.810,-0.545,-8.463,31.882,0.003748
26.900,109.269,-16.434,68.542,130.030,-1.951,-8.553,31.811,0.005571
27.000,109.545,-16.595,68.572,130.298,7.596,-8.614,31.754,0.005390
27.100,109.902,-16.724,68.577,130.617,2.677,-8.653,31.670,0.002116
27.200,110.129,-16.913,68.592,130.841,4.009,-8.731,31.617,0.004344
27.300,110.338,-17.063,68.577,131.029,1.969,-8.791,31.559,0.000090
27.400,110.645,-17.198,68.560,131.296,1.129,-8.835,31.478,0.012180
27.500,110.854,-17.358,68.587,131.507,-2.425,-8.899,31.436,0.000514
27.600,111.031,-17.474,68.534,131.644,-0.227,-8.944,31.373,0.004002
27.700,111.392,-17.661,68.557,131.986,-0.490,-9.009,31.294,0.004880
27.800,111.694,-17.814,68.576,132.271,-1.976,-9.062,31.228,0.005993
27.900,111.913,-17.872,68.580,132.466,-0.242,-9.073,31.179,0.011579
28.000,112.260,-18.102,68.577,132.789,0.065,-9.160,31.094,0.001842
28.100,112.568,-18.139,68.564,133.047,-0.199,-9.154,31.020,0.000090
28.200,112.761,-18.316,68.563,133.234,1.235,-9.226,30.971,0.015395
28.300,113.049,-18.469,68.562,133.499,5.656,-9.279,30.902,0.002769
28.400,113.371,-18.638,68.548,133.788,9.597,-9.336,30.821,0.002373
28.500,113.637,-18.658,68.556,134.020,1.859,-9.324,30.766,0.004787
28.600,113.990,-18.673,68.576,134.332,0.619,-9.303,30.697,0.011584
28.700,114.210,-18.859,68.567,134.540,3.731,-9.377,30.640,0.000907
28.800,114.555,-18.950,68.572,134.849,4.620,-9.393,30.565,0.013813
28.900,114.700,-19.009,68.568,134.978,4.857,-9.410,30.530,0.002039
29.000,115.114,-19.173,68.561,135.349,3.595,-9.456,30.434,0.012676
29.100,115.301,-19.190,68.557,135.509,3.347,-9.449,30.392,0.001725
29.200,115.694,-19.345,68.544,135.859,-0.015,-9.492,30.300,0.023064
29.300,115.938,-19.358,68.529,136.061,0.062,-9.479,30.243,0.005174
29.400,116.241,-19.468,68.523,136.332,3.767,-9.508,30.173,0.006240
29.500,116.665,-19.679,68.584,136.754,-0.623,-9.575,30.100,0.008827
29.600,116.864,-19.622,68.575,136.911,-0.284,-9.532,30.058,0.000235
29.700,117.156,-19.754,68.562,137.173,0.217,-9.571,29.988,0.009823
29.800,117.454,-19.710,68.561,137.421,-1.848,-9.526,29.928,0.001227
29.900,117.749,-19.826,68.569,137.694,-3.282,-9.558,29.866,0.005450
