time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
4.000,399.912,37.012,66.559,407.099,-17.067,5.288,9.410,0.006250
4.100,398.758,37.038,66.550,405.967,-8.328,5.307,9.435,0.013700
4.200,397.790,37.119,66.635,405.037,-11.873,5.331,9.469,0.008506
4.300,396.729,36.890,66.551,403.960,-6.180,5.312,9.483,0.001678
4.400,395.533,37.010,66.546,402.796,-12.690,5.346,9.509,0.020786
4.500,394.512,37.056,66.660,401.816,-10.531,5.366,9.549,0.002000
4.600,393.469,36.940,66.497,400.755,-9.320,5.363,9.551,0.018614
4.700,392.393,36.884,66.607,399.711,-4.942,5.370,9.592,0.004928
4.800,391.402,37.162,66.534,398.752,-11.757,5.424,9.605,0.001305
4.900,390.192,37.166,66.625,397.581,-8.424,5.441,9.647,0.001734
5.000,389.185,36.871,66.665,396.571,-15.356,5.412,9.678,0.014343
5.100,388.139,37.126,66.617,395.561,-6.233,5.464,9.695,0.033696
5.200,387.106,36.932,66.582,394.523,-13.450,5.450,9.716,0.002546
5.300,386.075,37.101,66.595,393.529,-9.636,5.489,9.743,0.005822
5.400,384.942,37.121,66.553,392.413,-12.767,5.508,9.764,0.004217
5.500,383.868,36.934,66.607,391.351,-10.823,5.496,9.799,0.004756
5.600,382.828,36.915,66.705,390.345,-9.961,5.508,9.839,0.000658
5.700,381.785,36.860,66.601,389.299,-10.767,5.515,9.851,0.004028
5.800,380.682,36.967,66.597,388.227,-8.582,5.546,9.877,0.008151
5.900,379.713,37.150,66.570,387.290,-7.690,5.588,9.898,0.030714
6.000,378.598,37.148,66.600,386.202,-7.552,5.604,9.930,0.006396
6.100,377.559,36.968,66.655,385.176,-12.675,5.592,9.965,0.008401
6.200,376.419,36.973,66.629,384.054,-5.589,5.610,9.991,0.000066
6.300,375.396,36.998,66.574,383.044,-14.003,5.629,10.009,0.062388
6.400,374.308,36.979,66.515,381.967,-6.575,5.642,10.029,0.002185
6.500,373.237,36.835,66.569,380.912,-9.945,5.636,10.065,0.000339
6.600,372.116,37.133,66.604,379.849,-12.524,5.699,10.099,0.005520
6.700,371.177,36.952,66.615,378.914,-17.927,5.685,10.125,0.008099
6.800,370.080,37.182,66.587,377.856,-5.915,5.737,10.150,0.025479
6.900,369.031,37.112,66.591,376.823,-11.930,5.743,10.179,0.002704
7.000,367.986,37.217,66.630,375.817,-4.611,5.775,10.212,0.004125
7.100,366.909,36.971,66.637,374.739,-13.806,5.754,10.243,0.025162
7.200,365.777,37.075,66.538,373.623,-7.516,5.788,10.258,0.004908
7.300,364.788,37.060,66.588,372.663,-13.107,5.801,10.293,0.002711
7.400,363.705,37.032,66.616,371.605,-13.104,5.814,10.327,0.006625
7.500,362.613,36.950,66.577,370.521,-7.752,5.818,10.351,0.018327
7.600,361.547,37.020,66.618,369.493,-7.926,5.846,10.387,0.027737
7.700,360.507,36.964,66.569,368.461,-8.472,5.854,10.409,0.038850
7.800,359.469,36.921,66.591,367.445,-6.733,5.864,10.441,0.010511
7.900,358.404,36.918,66.551,366.395,-10.692,5.881,10.465,0.003485
8.000,357.388,37.079,66.605,365.428,-7.759,5.923,10.502,0.002353
8.100,356.181,37.011,66.639,364.247,-14.536,5.932,10.542,0.025316
8.200,355.144,36.906,66.619,363.219,-11.729,5.933,10.569,0.001341
8.300,354.080,37.024,66.559,362.179,-10.513,5.969,10.590,0.011831
8.400,353.002,36.941,66.548,361.114,-8.655,5.974,10.619,0.003341
8.500,351.998,37.101,66.637,360.166,-6.129,6.017,10.662,0.006072
8.600,350.904,36.924,66.579,359.068,-12.695,6.007,10.686,0.009971
8.700,349.749,36.956,66.624,357.951,-9.883,6.032,10.727,0.018610
8.800,348.783,37.069,66.572,357.009,-7.624,6.067,10.747,0.011235
8.900,347.689,37.046,66.613,355.946,-7.269,6.082,10.786,0.009634
9.000,346.593,37.121,66.581,354.877,-2.645,6.113,10.814,0.012269
9.100,345.632,37.005,66.628,353.935,-12.580,6.111,10.851,0.004944
9.200,344.596,36.888,66.572,352.901,-8.490,6.110,10.874,0.007871
9.300,343.441,37.200,66.590,351.809,-7.058,6.182,10.911,0.038901
9.400,342.447,37.147,66.633,350.841,-9.200,6.191,10.948,0.002686
9.500,341.372,37.230,66.608,349.797,-9.017,6.224,10.977,0.001087
9.600,340.338,37.063,66.633,348.775,-9.413,6.215,11.014,0.014373
9.700,339.112,37.141,66.611,347.583,-8.707,6.250,11.049,0.000927
9.800,338.210,36.881,66.678,346.687,-5.478,6.223,11.089,0.003535
9.900,337.071,37.042,66.594,345.578,-12.486,6.271,11.111,0.041755
10.000,335.974,36.971,66.627,344.506,-13.026,6.280,11.151,0.031840
10.100,334.949,37.068,66.561,343.505,-8.860,6.315,11.173,0.012619
10.200,333.965,37.106,66.611,342.559,-12.717,6.340,11.213,0.007584
10.300,332.825,37.006,66.578,341.430,-11.434,6.345,11.245,0.026618
10.400,331.751,36.986,66.590,340.384,-6.438,6.361,11.282,0.006101
10.500,330.682,37.026,66.622,339.352,-8.083,6.389,11.322,0.012295
10.600,329.624,36.970,66.588,338.309,-8.587,6.400,11.351,0.004766
10.700,328.623,37.202,66.636,337.368,-10.980,6.459,11.392,0.023982
10.800,327.602,37.052,66.618,336.353,-18.526,6.453,11.424,0.010459
10.900,326.470,37.054,66.654,335.259,-13.837,6.475,11.468,0.003253
11.000,325.443,36.877,66.635,334.235,-9.753,6.465,11.500,0.004240
11.100,324.256,37.118,66.617,333.103,-8.800,6.530,11.536,0.016660
11.200,323.246,37.088,66.614,332.116,-11.640,6.545,11.571,0.022765
11.300,322.224,36.915,66.572,331.093,-9.698,6.536,11.599,0.008356
11.400,321.103,36.906,66.576,330.002,-8.970,6.557,11.639,0.014724
11.500,320.071,36.917,66.628,329.010,-17.835,6.579,11.684,0.000652
11.600,318.996,37.013,66.612,327.972,-15.543,6.618,11.718,0.000240
11.700,317.958,37.056,66.669,326.979,-8.605,6.647,11.765,0.009942
11.800,316.809,37.139,66.528,325.843,-10.625,6.686,11.781,0.017144
11.900,315.811,36.956,66.651,324.876,-8.632,6.674,11.839,0.022601
12.000,314.802,37.161,66.646,323.918,-9.797,6.732,11.873,0.002425
12.100,313.784,37.005,66.615,322.905,-7.963,6.726,11.906,0.022971
12.200,312.675,37.107,66.649,321.846,-7.003,6.768,11.952,0.014222
12.300,311.538,37.096,66.713,320.753,-4.162,6.790,12.004,0.009730
12.400,310.498,37.019,66.583,319.707,-15.639,6.799,12.021,0.020144
12.500,309.416,37.063,66.609,318.667,-10.756,6.831,12.065,0.009666
12.600,308.369,36.965,66.654,317.649,-8.856,6.835,12.113,0.023122
12.700,307.329,37.075,66.637,316.648,-16.204,6.879,12.148,0.005962
12.800,306.293,36.924,66.595,315.616,-11.491,6.874,12.181,0.002674
12.900,305.242,36.903,66.580,314.591,-14.744,6.894,12.219,0.002566
13.000,304.118,36.961,66.666,313.525,-12.090,6.929,12.277,0.001046
13.100,303.068,36.979,66.450,312.464,-15.372,6.956,12.279,0.000452
13.200,301.985,37.031,66.569,311.444,-11.159,6.991,12.342,0.006689
13.300,300.899,37.066,66.590,310.401,-9.300,7.023,12.388,0.007249
13.400,299.896,37.061,66.590,309.428,-12.692,7.045,12.427,0.025003
13.500,298.787,37.089,66.585,308.355,-14.169,7.076,12.471,0.011298
13.600,297.790,36.902,66.629,307.376,-7.530,7.064,12.519,0.004356
13.700,296.717,37.020,66.675,306.361,-9.114,7.112,12.570,0.000107
13.800,295.583,36.892,66.596,305.230,-14.225,7.114,12.602,0.000939
13.900,294.569,36.934,66.598,304.254,-14.836,7.147,12.644,0.018763
14.000,293.573,36.955,66.593,303.291,-7.545,7.175,12.684,0.001542
14.100,292.387,37.114,66.614,302.167,-10.012,7.234,12.736,0.004838
14.200,291.354,37.031,66.655,301.167,-1.071,7.243,12.787,0.003128
14.300,290.372,37.095,66.613,300.215,-10.665,7.280,12.820,0.000800
14.400,289.188,37.092,66.645,299.077,-12.298,7.309,12.876,0.011808
14.500,288.092,37.100,66.498,297.986,-12.246,7.338,12.895,0.046298
14.600,287.075,37.030,66.653,297.028,-7.535,7.350,12.968,0.021295
14.700,286.044,36.996,66.619,296.020,-9.826,7.370,13.006,0.027290
14.800,284.958,37.117,66.574,294.976,-9.088,7.421,13.044,0.008702
14.900,283.920,36.939,66.574,293.951,-12.593,7.413,13.090,0.007084
15.000,282.782,37.073,66.631,292.882,-8.092,7.469,13.150,0.009646
15.100,281.792,36.995,66.556,291.899,-11.540,7.479,13.180,0.037798
15.200,280.599,37.164,66.598,290.778,-10.357,7.545,13.240,0.005886
15.300,279.728,37.215,66.528,289.929,-10.747,7.578,13.266,0.003931
15.400,278.588,36.943,66.603,288.811,-11.968,7.554,13.333,0.013320
15.500,277.571,37.108,66.624,287.856,-13.875,7.615,13.382,0.001221
15.600,276.485,36.957,66.622,286.790,-13.311,7.614,13.433,0.010395
15.700,275.367,36.901,66.573,285.693,-5.860,7.633,13.475,0.002518
15.800,274.374,36.907,66.653,284.756,-11.238,7.661,13.537,0.017302
15.900,273.321,37.024,66.554,283.734,-6.534,7.714,13.566,0.008470
16.000,272.138,36.924,66.579,282.587,-10.403,7.727,13.627,0.021508
16.100,271.174,36.943,66.640,281.675,-11.679,7.758,13.685,0.016991
16.200,270.070,36.927,66.519,280.582,-10.920,7.786,13.714,0.001911
16.300,269.001,36.863,66.619,279.569,-12.049,7.803,13.786,0.004693
16.400,267.941,37.115,66.600,278.578,-13.924,7.886,13.832,0.002823
16.500,266.871,36.966,66.572,277.522,-13.455,7.886,13.879,0.012556
16.600,265.834,36.950,66.620,276.535,-5.640,7.913,13.940,0.005212
16.700,264.864,37.031,66.566,275.600,-10.812,7.959,13.977,0.008581
16.800,263.704,36.987,66.582,274.483,-3.187,7.984,14.038,0.002381
16.900,262.620,37.193,66.678,273.493,-7.675,8.061,14.111,0.014195
17.000,261.565,37.072,66.602,272.445,-14.604,8.067,14.150,0.003281
17.100,260.504,36.855,66.588,271.394,-11.569,8.052,14.203,0.011842
17.200,259.483,37.102,66.651,270.464,-7.408,8.137,14.267,0.001441
17.300,258.403,37.122,66.614,269.421,-7.775,8.175,14.315,0.002466
17.400,257.326,36.999,66.682,268.388,-17.628,8.182,14.386,0.006617
17.500,256.347,36.905,66.621,267.422,-11.025,8.192,14.426,0.002385
17.600,255.144,37.025,66.502,266.255,-7.121,8.257,14.464,0.000169
17.700,254.165,36.890,66.642,265.333,-7.156,8.258,14.546,0.028673
17.800,253.027,37.153,66.512,264.248,-5.808,8.353,14.578,0.047084
17.900,252.002,36.910,66.566,263.246,-10.346,8.333,14.647,0.010323
18.000,250.925,36.933,66.639,262.237,-12.066,8.373,14.721,0.003185
18.100,249.928,37.125,66.579,261.295,-16.901,8.449,14.762,0.001569
18.200,248.702,37.139,66.587,260.126,-12.150,8.493,14.832,0.004511
18.300,247.674,37.055,66.542,259.120,-7.873,8.509,14.880,0.002503
18.400,246.579,37.021,66.619,258.089,-13.754,8.539,14.959,0.007536
18.500,245.581,37.084,66.679,257.160,-14.086,8.587,15.028,0.013255
18.600,244.515,37.124,66.515,256.105,-7.205,8.633,15.053,0.000470
18.700,243.466,36.930,66.614,255.102,-11.632,8.625,15.137,0.021662
18.800,242.403,36.944,66.640,254.097,-10.999,8.666,15.204,0.013326
18.900,241.305,37.128,66.520,253.044,-8.802,8.747,15.241,0.000294
19.000,240.296,37.008,66.567,252.077,-13.494,8.755,15.312,0.042404
19.100,239.227,37.087,66.537,251.062,-14.136,8.812,15.368,0.003729
19.200,238.124,37.148,66.606,250.038,-10.809,8.867,15.449,0.002196
19.300,237.098,36.916,66.505,249.001,-14.655,8.850,15.491,0.011733
19.400,236.116,36.895,66.506,248.062,-6.398,8.881,15.551,0.002041
19.500,234.858,37.008,66.589,246.905,-9.125,8.955,15.646,0.012861
19.600,233.887,37.138,66.591,246.002,-11.485,9.023,15.705,0.008600
19.700,232.811,37.133,66.617,244.985,-18.647,9.062,15.779,0.002568
19.800,231.730,36.941,66.587,243.921,-15.016,9.057,15.842,0.001130
19.900,230.694,36.928,66.640,242.949,-3.904,9.094,15.920,0.023627
20.000,229.609,37.164,66.666,241.962,-13.190,9.194,15.993,0.006999
20.100,228.653,36.985,66.517,240.986,-8.576,9.188,16.023,0.021177
20.200,227.526,37.146,66.609,239.968,-13.623,9.272,16.116,0.002545
20.300,226.380,37.052,66.599,238.864,-18.228,9.295,16.189,0.001238
20.400,225.395,37.057,66.562,237.922,-13.854,9.336,16.246,0.001041
20.500,224.324,37.211,66.570,236.933,-13.315,9.419,16.318,0.010936
20.600,223.204,36.889,66.598,235.831,-11.256,9.385,16.403,0.003483
20.700,222.163,36.965,66.604,234.860,-16.044,9.447,16.475,0.000410
20.800,221.217,36.902,66.591,233.951,-5.236,9.471,16.537,0.001211
20.900,220.069,37.208,66.616,232.921,-15.987,9.596,16.619,0.018963
21.000,219.032,37.058,66.588,231.910,-8.158,9.603,16.686,0.005514
21.100,217.961,36.929,66.617,230.887,-10.256,9.616,16.770,0.028477
21.200,216.912,36.948,66.602,229.895,-8.886,9.667,16.840,0.006709
21.300,215.798,36.959,66.556,228.833,-7.239,9.719,16.909,0.021203
21.400,214.811,36.703,66.645,227.887,-7.246,9.696,17.005,0.000337
21.500,213.640,37.048,66.544,226.810,-12.292,9.838,17.061,0.001610
21.600,212.663,37.143,66.589,225.919,-12.305,9.907,17.143,0.002211
21.700,211.674,37.007,66.594,224.967,-17.770,9.917,17.218,0.037420
21.800,210.490,37.139,66.634,223.887,-11.841,10.006,17.315,0.020471
21.900,209.476,36.968,66.608,222.898,-16.569,10.008,17.387,0.003638
22.000,208.305,37.139,66.499,221.793,-14.868,10.109,17.447,0.004193
22.100,207.330,37.085,66.604,220.901,-7.537,10.141,17.548,0.019445
22.200,206.174,36.975,66.618,219.802,-17.330,10.167,17.643,0.006971
22.300,205.164,36.883,66.589,218.830,-11.535,10.191,17.716,0.016421
22.400,204.197,37.029,66.650,217.968,-10.355,10.278,17.805,0.006530
22.500,203.073,36.941,66.585,216.880,-13.236,10.310,17.879,0.026488
22.600,201.967,36.901,66.636,215.854,-6.585,10.354,17.981,0.015297
22.700,200.939,37.018,66.572,214.892,-11.834,10.438,18.047,0.044192
22.800,199.814,37.129,66.507,213.839,-9.483,10.527,18.120,0.018951
22.900,198.750,37.038,66.602,212.860,-5.741,10.556,18.233,0.018208
23.000,197.734,36.749,66.588,211.856,-15.300,10.528,18.319,0.010972
23.100,196.730,36.869,66.620,210.951,-7.594,10.615,18.410,0.008286
23.200,195.571,36.948,66.575,209.870,-11.473,10.698,18.495,0.008335
23.300,194.575,36.972,66.638,208.966,-10.075,10.759,18.596,0.005265
23.400,193.564,37.283,66.594,208.067,-14.549,10.903,18.667,0.005777
23.500,192.398,37.016,66.630,206.946,-5.256,10.890,18.782,0.004385
23.600,191.429,37.021,66.518,206.011,-14.078,10.946,18.838,0.002103
23.700,190.308,36.980,66.595,204.987,-11.028,10.996,18.958,0.005300
23.800,189.280,37.152,66.649,204.081,-9.797,11.105,19.061,0.009497
23.900,188.113,37.121,66.486,202.940,-11.205,11.163,19.124,0.010183
24.000,187.177,36.937,66.678,202.103,-8.236,11.163,19.264,0.006933
24.100,186.050,37.111,66.600,201.066,-2.593,11.281,19.344,0.017081
24.200,184.966,36.953,66.592,200.031,-9.026,11.298,19.445,0.005454
24.300,183.864,37.069,66.650,199.054,1.328,11.399,19.563,0.002693
24.400,182.844,36.931,66.480,198.029,-13.364,11.419,19.616,0.003561
24.500,181.767,36.916,66.623,197.081,-10.301,11.480,19.758,0.010457
24.600,180.789,36.979,66.612,196.187,-13.299,11.560,19.848,0.011560
24.700,179.688,36.989,66.677,195.197,-9.565,11.632,19.974,0.007943
24.800,178.591,37.020,66.618,194.173,-9.390,11.711,20.065,0.018450
24.900,177.514,36.984,66.626,193.179,-13.822,11.769,20.175,0.002000
25.000,176.478,37.079,66.559,192.222,-17.604,11.866,20.259,0.001921
25.100,175.472,37.116,66.644,191.336,-7.556,11.943,20.384,0.027397
25.200,174.321,37.021,66.525,190.221,-11.597,11.990,20.471,0.010708
25.300,173.252,36.911,66.574,189.237,-10.856,12.027,20.598,0.049205
25.400,172.252,36.888,66.655,188.346,-8.162,12.087,20.726,0.006910
25.500,171.199,37.075,66.548,187.383,-10.032,12.219,20.802,0.010897
25.600,170.095,36.890,66.549,186.338,-10.924,12.237,20.925,0.002949
25.700,169.088,37.002,66.532,185.436,-11.459,12.344,21.026,0.007144
25.800,167.975,36.983,66.625,184.451,-9.512,12.417,21.174,0.006409
25.900,166.935,37.163,66.712,183.573,-10.970,12.551,21.310,0.025595
26.000,165.738,36.874,66.590,182.382,-9.680,12.543,21.415,0.034124
26.100,164.756,37.017,66.648,181.540,-10.933,12.663,21.538,0.015140
26.200,163.675,36.961,66.566,180.518,-11.683,12.725,21.639,0.002812
26.300,162.614,37.001,66.506,179.542,-5.896,12.819,21.742,0.003294
26.400,161.643,36.929,66.618,178.690,-7.834,12.869,21.889,0.002667
26.500,160.544,37.079,66.607,177.724,-7.057,13.005,22.010,0.025614
26.600,159.480,36.969,66.585,176.732,-12.354,13.051,22.133,0.001923
26.700,158.362,37.168,66.634,175.784,-16.699,13.208,22.276,0.001096
26.800,157.359,37.063,66.629,174.857,-6.935,13.254,22.399,0.004363
26.900,156.218,37.092,66.491,173.784,-10.143,13.357,22.495,0.000200
27.000,155.188,37.003,66.597,172.880,-7.895,13.411,22.657,0.015565
27.100,154.183,36.986,66.656,171.998,-4.297,13.490,22.802,0.027371
27.200,153.028,37.136,66.558,170.958,-9.558,13.641,22.913,0.005768
27.300,152.057,37.066,66.628,170.102,-7.427,13.699,23.060,0.019620
27.400,150.840,36.893,66.546,168.944,-8.034,13.744,23.197,0.012265
27.500,149.897,36.934,66.596,168.131,-10.971,13.842,23.334,0.016679
27.600,148.777,36.839,66.630,167.127,-8.952,13.907,23.496,0.016422
27.700,147.816,36.906,66.573,166.264,-13.429,14.019,23.604,0.004628
27.800,146.720,37.302,66.678,165.421,-10.361,14.265,23.771,0.019088
27.900,145.620,37.148,66.604,164.382,-13.140,14.311,23.902,0.002119
28.000,144.606,36.942,66.665,163.462,-13.447,14.331,24.069,0.003507
28.100,143.477,37.029,66.583,162.451,-11.856,14.471,24.196,0.001659
28.200,142.392,37.082,66.640,161.529,-7.306,14.597,24.365,0.006652
28.300,141.385,37.009,66.554,160.589,-13.756,14.669,24.484,0.003091
28.400,140.327,36.878,66.594,159.644,-13.947,14.724,24.654,0.012369
28.500,139.333,37.154,66.557,158.821,-6.093,14.931,24.776,0.006687
28.600,138.190,36.972,66.596,157.793,-12.133,14.978,24.964,0.010690
28.700,137.159,36.978,66.521,156.860,-10.216,15.088,25.093,0.000750
28.800,135.950,36.967,66.614,155.841,4.751,15.212,25.306,0.005319
28.900,134.925,36.996,66.548,154.925,-9.667,15.333,25.439,0.010065
29.000,133.982,37.065,66.593,154.141,-12.345,15.464,25.596,0.007668
29.100,132.834,36.894,66.593,153.104,-12.723,15.522,25.782,0.038633
29.200,131.873,37.029,66.652,152.330,-13.593,15.684,25.948,0.018866
29.300,130.795,37.297,66.634,151.455,-8.985,15.916,26.101,0.008548
29.400,129.603,36.975,66.645,150.351,-17.847,15.923,26.312,0.002643
29.500,128.582,37.130,66.541,149.465,-8.915,16.107,26.436,0.013622
29.600,127.528,36.885,66.597,148.523,-6.829,16.132,26.641,0.013415
29.700,126.565,36.893,66.583,147.693,-8.846,16.251,26.796,0.003011
29.800,125.449,36.922,66.541,146.725,-2.724,16.400,26.969,0.021980
29.900,124.513,37.076,66.550,145.970,-10.776,16.582,27.124,0.010217
