time_s,x_m,y_m,z_m,range_m,v_radial_mps,azimuth_deg,elevation_deg,rcs_m2
2.500,401.303,-26.836,44.936,404.701,-11.980,-3.826,6.375,0.014182
2.600,400.411,-26.777,44.911,403.811,-3.470,-3.826,6.385,0.001216
2.700,399.581,-26.798,44.950,402.993,-6.963,-3.837,6.404,0.007311
2.800,398.671,-26.861,44.911,402.091,-8.675,-3.854,6.413,0.012303
2.900,397.848,-27.026,45.034,401.299,-11.336,-3.886,6.443,0.011774
3.000,396.947,-26.714,44.924,400.374,-13.202,-3.850,6.442,0.012319
3.100,396.021,-26.800,44.998,399.469,-10.677,-3.871,6.468,0.006317
3.200,395.201,-26.779,45.008,398.656,-11.229,-3.876,6.482,0.022672
3.300,394.233,-27.069,44.893,397.703,-12.603,-3.928,6.481,0.011340
3.400,393.366,-26.944,45.052,396.854,-6.627,-3.918,6.518,0.008372
3.500,392.506,-26.815,44.992,395.985,-5.514,-3.908,6.524,0.002353
3.600,391.581,-26.854,45.043,395.077,-13.503,-3.923,6.547,0.003928
3.700,390.744,-26.888,45.031,394.248,-7.321,-3.936,6.559,0.007374
3.800,389.918,-26.833,44.947,393.416,-12.947,-3.937,6.560,0.004940
3.900,388.966,-26.907,44.939,392.477,-6.763,-3.957,6.575,0.001657
4.000,388.108,-26.970,44.937,391.631,-6.653,-3.975,6.589,0.005700
4.100,387.234,-27.057,44.987,390.776,-10.800,-3.997,6.611,0.029539
4.200,386.340,-26.678,45.013,389.867,-16.334,-3.950,6.630,0.002234
4.300,385.404,-26.808,45.000,388.947,-8.407,-3.979,6.644,0.006191
4.400,384.623,-27.018,44.935,388.180,-9.175,-4.018,6.647,0.046012
4.500,383.709,-26.841,44.892,387.258,-4.845,-4.001,6.657,0.008510
4.600,382.975,-26.790,44.987,386.538,-13.108,-4.001,6.683,0.015165
4.700,382.030,-26.851,44.954,385.602,-2.713,-4.020,6.695,0.000118
4.800,381.049,-26.766,45.009,384.630,-9.898,-4.018,6.720,0.001857
4.900,380.182,-27.027,44.994,383.788,-12.971,-4.066,6.733,0.001344
5.000,379.405,-26.984,44.936,383.009,-3.120,-4.068,6.738,0.001221
5.100,378.428,-26.779,45.021,382.036,0.154,-4.048,6.768,0.002941
5.200,377.597,-27.016,45.036,381.231,-5.107,-4.092,6.784,0.037800
5.300,376.760,-26.805,45.075,380.392,-5.785,-4.069,6.805,0.000033
5.400,375.856,-26.802,44.899,379.476,-14.598,-4.079,6.795,0.005164
5.500,375.035,-26.855,44.994,378.678,-6.320,-4.096,6.824,0.002996
5.600,374.110,-26.869,44.900,377.751,-15.277,-4.108,6.826,0.002087
5.700,373.185,-26.857,44.903,376.835,-15.184,-4.116,6.843,0.006017
5.800,372.348,-26.969,44.947,376.019,-8.546,-4.143,6.865,0.001650
5.900,371.486,-26.814,44.974,375.158,-8.915,-4.128,6.885,0.002143
6.000,370.605,-27.056,44.993,374.305,-15.471,-4.175,6.904,0.016181
6.100,369.696,-26.895,44.931,373.386,-7.426,-4.161,6.911,0.006799
6.200,368.798,-27.012,45.024,372.517,-13.503,-4.189,6.942,0.002318
6.300,367.928,-26.962,45.043,371.654,-8.397,-4.191,6.961,0.009829
6.400,367.012,-27.035,45.002,370.747,-3.871,-4.213,6.972,0.001316
6.500,366.170,-26.753,44.988,369.892,-8.472,-4.179,6.986,0.009780
6.600,365.297,-26.900,45.022,369.043,-3.080,-4.212,7.007,0.007731
6.700,364.431,-27.038,45.003,368.193,-12.988,-4.243,7.021,0.003431
6.800,363.515,-26.960,44.958,367.276,-13.686,-4.242,7.031,0.025548
6.900,362.616,-26.871,44.943,366.378,-7.301,-4.238,7.046,0.008361
7.000,361.738,-26.990,44.943,365.517,-13.301,-4.267,7.063,0.004578
7.100,360.880,-26.911,45.057,364.676,2.272,-4.265,7.097,0.015716
7.200,360.024,-27.033,44.971,363.828,-11.411,-4.294,7.100,0.015094
7.300,359.140,-26.997,44.993,362.953,-8.388,-4.299,7.121,0.011729
7.400,358.196,-27.074,44.953,362.019,-7.023,-4.322,7.133,0.030994
7.500,357.415,-26.805,44.960,361.227,-3.534,-4.289,7.150,0.003771
7.600,356.639,-26.774,44.952,360.457,-15.455,-4.293,7.164,0.002122
7.700,355.716,-26.807,44.880,359.536,-8.512,-4.310,7.171,0.001259
7.800,354.731,-26.995,44.982,358.589,-8.419,-4.352,7.206,0.019728
7.900,353.925,-26.745,45.062,357.783,-10.159,-4.322,7.235,0.013660
8.000,353.010,-26.625,44.839,356.841,-8.508,-4.313,7.219,0.006124
8.100,352.214,-26.943,44.952,356.091,-9.255,-4.374,7.252,0.006548
8.200,351.207,-26.835,45.117,355.108,-8.838,-4.369,7.299,0.004051
8.300,350.364,-26.772,45.131,354.272,-11.192,-4.370,7.319,0.008157
8.400,349.553,-26.915,44.979,353.462,-2.843,-4.403,7.311,0.014789
8.500,348.649,-26.759,45.095,352.570,-5.989,-4.389,7.348,0.000814
8.600,347.740,-27.046,44.982,351.679,-8.183,-4.447,7.349,0.026185
8.700,346.823,-26.708,44.947,350.741,-12.326,-4.403,7.363,0.026427
8.800,345.983,-26.896,45.011,349.934,-16.468,-4.445,7.390,0.001264
8.900,345.127,-26.863,44.915,349.073,-7.822,-4.451,7.393,0.001150
9.000,344.254,-26.788,45.090,348.226,-17.404,-4.449,7.440,0.001032
9.100,343.328,-26.685,44.994,347.291,-13.687,-4.444,7.444,0.016101
9.200,342.441,-27.038,44.995,346.441,-8.073,-4.515,7.463,0.001109
9.300,341.642,-26.809,44.945,345.627,-5.432,-4.487,7.472,0.002263
9.400,340.772,-27.081,44.977,344.792,-11.654,-4.544,7.495,0.001412
9.500,339.784,-26.759,45.006,343.794,-9.518,-4.503,7.522,0.037801
9.600,338.959,-26.898,44.963,342.985,-6.858,-4.537,7.533,0.000526
9.700,337.995,-26.752,44.916,342.014,-8.471,-4.525,7.546,0.004598
9.800,337.192,-27.009,45.040,341.257,-4.139,-4.580,7.584,0.006495
9.900,336.269,-26.907,44.984,340.330,-5.869,-4.575,7.595,0.000956
10.000,335.502,-26.752,44.943,339.555,-14.957,-4.559,7.606,0.004447
10.100,334.529,-27.063,45.035,338.630,-6.734,-4.625,7.643,0.000026
10.200,333.651,-26.814,44.951,337.732,-10.126,-4.595,7.649,0.006511
10.300,332.810,-26.790,44.994,336.905,-9.736,-4.602,7.675,0.024320
10.400,331.932,-26.826,44.981,336.038,-5.557,-4.621,7.692,0.004069
10.500,330.960,-26.844,44.985,335.080,-13.002,-4.637,7.715,0.007516
10.600,330.175,-26.874,44.945,334.302,-6.429,-4.653,7.727,0.000735
10.700,329.228,-27.118,45.011,333.395,-3.622,-4.709,7.759,0.007301
10.800,328.393,-26.896,44.975,332.548,-12.534,-4.682,7.773,0.034763
10.900,327.493,-26.849,44.906,331.646,-17.074,-4.687,7.782,0.014115
11.000,326.635,-26.848,45.000,330.811,-8.265,-4.699,7.818,0.012841
11.100,325.784,-27.024,45.035,329.991,-3.752,-4.742,7.844,0.001388
11.200,324.801,-26.842,44.921,328.989,-11.969,-4.724,7.848,0.005791
11.300,324.000,-26.963,44.944,328.212,-16.689,-4.757,7.870,0.004042
11.400,323.187,-26.812,45.019,327.408,-10.490,-4.743,7.903,0.029437
11.500,322.236,-26.851,45.049,326.475,-8.608,-4.763,7.931,0.016776
11.600,321.279,-26.791,45.010,325.521,-13.250,-4.767,7.948,0.004027
11.700,320.500,-26.921,44.909,324.749,-4.785,-4.801,7.949,0.002554
11.800,319.716,-26.938,45.018,323.992,-9.055,-4.816,7.987,0.002805
11.900,318.743,-26.832,45.017,323.022,-13.926,-4.812,8.011,0.014478
12.000,317.885,-26.632,45.038,322.162,-15.488,-4.789,8.036,0.004908
12.100,316.988,-26.827,45.027,321.292,-11.885,-4.837,8.056,0.001706
12.200,316.111,-26.936,45.018,320.435,-13.360,-4.870,8.076,0.013807
12.300,315.175,-26.852,45.036,319.507,-7.553,-4.870,8.103,0.013698
12.400,314.281,-26.880,45.010,318.624,-10.680,-4.889,8.121,0.006401
12.500,313.560,-27.018,44.922,317.912,-4.202,-4.925,8.123,0.017541
12.600,312.510,-26.906,44.956,316.871,-4.369,-4.921,8.156,0.020028
12.700,311.762,-27.054,44.997,316.152,-11.490,-4.960,8.183,0.023360
12.800,310.856,-26.998,45.007,315.256,-10.482,-4.964,8.208,0.001160
12.900,309.924,-26.544,45.054,314.305,-13.168,-4.895,8.241,0.001110
13.000,309.038,-26.879,44.978,313.448,-8.982,-4.971,8.250,0.007203
13.100,308.246,-26.832,44.988,312.665,-14.949,-4.975,8.273,0.002818
13.200,307.353,-26.855,44.973,311.784,-10.732,-4.994,8.294,0.010508
13.300,306.423,-26.823,45.060,310.878,-9.609,-5.003,8.334,0.010534
13.400,305.536,-26.871,44.928,309.989,-7.127,-5.026,8.333,0.023781
13.500,304.698,-26.970,44.917,309.169,-5.974,-5.058,8.354,0.003047
13.600,303.796,-26.804,45.021,308.281,-3.724,-5.042,8.397,0.012405
13.700,303.015,-26.916,44.932,307.508,-5.675,-5.076,8.402,0.000522
13.800,302.088,-27.026,45.009,306.616,-7.194,-5.112,8.441,0.033025
13.900,301.171,-26.979,44.981,305.704,-7.019,-5.119,8.461,0.020063
14.000,300.312,-26.941,44.997,304.857,-16.790,-5.126,8.488,0.022985
14.100,299.390,-26.656,44.934,303.914,-5.556,-5.088,8.502,0.011373
14.200,298.498,-26.879,44.961,303.059,-3.344,-5.145,8.532,0.004727
14.300,297.599,-27.025,44.932,302.183,-14.630,-5.189,8.551,0.007463
14.400,296.745,-27.072,44.932,301.346,-4.385,-5.213,8.575,0.030793
14.500,295.958,-26.949,44.906,300.556,-1.369,-5.203,8.593,0.003188
14.600,295.004,-26.768,44.978,299.612,-8.100,-5.185,8.634,0.014793
14.700,294.121,-27.082,44.984,298.771,-0.358,-5.261,8.660,0.007647
14.800,293.187,-26.855,44.913,297.820,-14.512,-5.233,8.674,0.019397
14.900,292.430,-26.737,45.095,297.092,-12.177,-5.224,8.731,0.008543
15.000,291.481,-26.913,45.013,296.161,-12.315,-5.275,8.742,0.003357
15.100,290.587,-26.968,45.019,295.288,-14.188,-5.302,8.769,0.013642
15.200,289.741,-26.634,44.922,294.410,-8.240,-5.252,8.777,0.025378
15.300,288.916,-26.906,45.005,293.635,-6.600,-5.320,8.816,0.012062
15.400,288.026,-26.931,44.984,292.759,-15.200,-5.342,8.839,0.008057
15.500,287.152,-26.978,44.917,291.893,-10.333,-5.367,8.852,0.008047
15.600,286.224,-26.872,44.983,290.980,-15.952,-5.364,8.893,0.006073
15.700,285.378,-26.755,45.008,290.142,-7.194,-5.356,8.924,0.006346
15.800,284.422,-26.835,45.018,289.210,-8.780,-5.390,8.955,0.009909
15.900,283.632,-27.122,44.946,288.449,-6.150,-5.462,8.964,0.013487
16.000,282.772,-27.009,44.946,287.593,-10.599,-5.456,8.991,0.011879
16.100,281.870,-26.838,44.980,286.695,-11.752,-5.439,9.027,0.035288
16.200,280.897,-27.036,44.921,285.749,-5.726,-5.498,9.045,0.004904
16.300,280.072,-26.879,45.014,284.936,-4.494,-5.482,9.090,0.010140
16.400,279.233,-26.959,44.970,284.112,-10.319,-5.515,9.107,0.040799
16.500,278.313,-26.922,45.005,283.211,-16.901,-5.525,9.144,0.008537
16.600,277.446,-26.906,44.991,282.355,-11.631,-5.539,9.169,0.004892
16.700,276.590,-26.907,44.865,281.494,-9.187,-5.556,9.171,0.006737
16.800,275.839,-26.752,44.829,280.736,-5.961,-5.539,9.189,0.013251
16.900,274.900,-26.758,44.984,279.838,-11.063,-5.559,9.250,0.009705
17.000,273.905,-26.881,45.018,278.878,-5.551,-5.605,9.290,0.027153
17.100,273.109,-26.922,44.897,278.082,-7.853,-5.630,9.291,0.004515
17.200,272.171,-26.836,44.989,277.166,-5.022,-5.631,9.341,0.001874
17.300,271.244,-26.890,44.964,276.257,-8.783,-5.662,9.367,0.001695
17.400,270.469,-26.736,44.963,275.481,-2.135,-5.645,9.394,0.037938
17.500,269.672,-26.992,44.901,274.714,-10.338,-5.716,9.407,0.022579
17.600,268.694,-26.899,44.946,273.752,-11.680,-5.717,9.450,0.019651
17.700,267.822,-26.842,45.020,272.902,-7.805,-5.723,9.495,0.002089
17.800,266.877,-26.805,44.958,271.961,-12.590,-5.735,9.515,0.014922
17.900,266.054,-26.850,45.017,271.168,-11.086,-5.763,9.556,0.032712
18.000,265.241,-26.949,45.046,270.386,-7.243,-5.801,9.590,0.004828
18.100,264.221,-26.936,44.972,269.371,-7.423,-5.821,9.611,0.003596
18.200,263.384,-26.867,44.971,268.544,-7.171,-5.825,9.640,0.002252
18.300,262.588,-27.019,44.954,267.775,-11.803,-5.875,9.664,0.002941
18.400,261.588,-26.747,44.940,266.764,-10.938,-5.838,9.699,0.004267
18.500,260.703,-26.966,44.942,265.919,-8.173,-5.905,9.730,0.004441
18.600,259.912,-26.861,44.966,265.137,-11.812,-5.900,9.764,0.004824
18.700,258.983,-26.915,45.052,264.247,-7.811,-5.933,9.816,0.002561
18.800,258.076,-26.936,44.992,263.350,-9.374,-5.959,9.837,0.002252
18.900,257.282,-26.891,45.011,262.570,-8.711,-5.967,9.871,0.013072
19.000,256.435,-26.903,44.956,261.732,-12.778,-5.989,9.890,0.021634
19.100,255.568,-27.152,44.939,260.906,-13.119,-6.065,9.918,0.035922
19.200,254.648,-26.853,44.997,259.984,-1.157,-6.020,9.967,0.002958
19.300,253.739,-26.879,44.984,259.093,-2.194,-6.047,9.998,0.007165
19.400,252.879,-26.840,44.976,258.246,-7.784,-6.058,10.030,0.021197
19.500,251.967,-26.957,45.017,257.373,-6.031,-6.107,10.073,0.003264
19.600,251.081,-27.005,44.994,256.506,-2.011,-6.139,10.103,0.017162
19.700,250.219,-26.824,44.908,255.628,-2.255,-6.119,10.118,0.017420
19.800,249.302,-26.805,44.975,254.740,-13.471,-6.137,10.169,0.001048
19.900,248.451,-26.797,44.910,253.895,-6.994,-6.156,10.188,0.013167
20.000,247.610,-26.832,44.988,253.090,-10.110,-6.185,10.239,0.000031
20.100,246.732,-26.732,44.959,252.215,-15.035,-6.184,10.268,0.033373
20.200,245.807,-26.867,45.029,251.338,-10.764,-6.238,10.321,0.000626
20.300,245.015,-26.881,45.017,250.562,-2.585,-6.261,10.350,0.014854
20.400,244.147,-26.974,44.988,249.719,-7.326,-6.305,10.379,0.021553
20.500,243.078,-26.938,44.953,248.663,-10.075,-6.324,10.415,0.020027
20.600,242.322,-27.050,44.930,247.932,-7.375,-6.369,10.441,0.015548
20.700,241.455,-27.008,44.973,247.088,-7.286,-6.382,10.487,0.031339
20.800,240.550,-26.993,45.043,246.215,-6.390,-6.403,10.541,0.003306
20.900,239.746,-26.796,45.009,245.402,-3.425,-6.377,10.568,0.029012
21.000,238.743,-27.111,44.975,244.450,-3.561,-6.479,10.602,0.004152
21.100,237.934,-26.851,45.013,243.639,-8.063,-6.439,10.647,0.004170
21.200,237.021,-26.823,44.954,242.733,-7.589,-6.457,10.673,0.005412
21.300,236.206,-26.879,45.036,241.958,-7.212,-6.492,10.727,0.005255
21.400,235.352,-26.873,45.029,241.123,-11.000,-6.514,10.763,0.015026
21.500,234.492,-26.870,45.008,240.279,-5.337,-6.537,10.796,0.004258
21.600,233.636,-27.032,44.948,239.451,-9.498,-6.600,10.819,0.018226
21.700,232.639,-26.913,44.898,238.455,-1.401,-6.599,10.853,0.026471
21.800,231.862,-26.786,44.917,237.687,-5.348,-6.590,10.893,0.046948
21.900,230.843,-27.106,45.077,236.760,-7.544,-6.697,10.976,0.007239
22.000,230.039,-26.843,45.000,235.931,-15.147,-6.656,10.996,0.000036
22.100,229.154,-26.822,44.971,235.061,-10.693,-6.676,11.030,0.001079
22.200,228.264,-26.766,44.963,234.185,-10.019,-6.688,11.069,0.003194
22.300,227.335,-26.901,45.012,233.304,-3.240,-6.749,11.124,0.004243
22.400,226.411,-26.810,44.931,232.378,-11.568,-6.753,11.148,0.003478
22.500,225.589,-26.995,45.025,231.617,-3.053,-6.824,11.209,0.004030
22.600,224.766,-27.001,44.961,230.804,-11.515,-6.850,11.233,0.005769
22.700,223.871,-26.933,45.023,229.936,-7.923,-6.860,11.292,0.031977
22.800,222.958,-26.716,44.974,229.013,-8.745,-6.833,11.326,0.000677
22.900,222.101,-26.852,44.969,228.193,-13.591,-6.894,11.365,0.021862
23.000,221.212,-26.948,45.041,227.353,-12.183,-6.946,11.426,0.012134
23.100,220.366,-27.065,44.967,226.529,-9.083,-7.002,11.449,0.017483
23.200,219.511,-26.827,44.919,225.660,-13.000,-6.968,11.482,0.008184
23.300,218.614,-26.866,44.923,224.793,-11.755,-7.006,11.528,0.003589
23.400,217.616,-26.874,45.038,223.847,-6.054,-7.040,11.607,0.013498
23.500,216.837,-26.926,45.004,223.089,-7.482,-7.078,11.638,0.009634
23.600,216.006,-26.901,45.040,222.286,-14.503,-7.099,11.690,0.014465
23.700,215.068,-26.904,44.978,221.362,-10.021,-7.130,11.723,0.016744
23.800,214.187,-26.722,44.911,220.470,-6.720,-7.111,11.754,0.009164
23.900,213.299,-26.940,45.027,219.659,-7.449,-7.198,11.829,0.009984
24.000,212.443,-26.852,44.970,218.804,-11.243,-7.204,11.860,0.026225
24.100,211.616,-26.761,44.992,217.995,-4.460,-7.207,11.911,0.002456
24.200,210.665,-26.759,45.027,217.079,-9.909,-7.239,11.971,0.002844
24.300,209.886,-26.994,44.936,216.333,-3.646,-7.329,11.989,0.001182
24.400,208.902,-26.903,45.004,215.381,-6.730,-7.338,12.061,0.010298
24.500,208.085,-26.908,45.086,214.607,-7.110,-7.368,12.127,0.005351
24.600,207.181,-26.979,44.897,213.699,-5.014,-7.419,12.128,0.004596
24.700,206.398,-27.026,45.077,212.984,-13.095,-7.460,12.219,0.008824
24.800,205.358,-26.895,45.020,211.949,-10.030,-7.461,12.264,0.008760
24.900,204.561,-26.730,44.985,211.148,-6.354,-7.445,12.301,0.005559
25.000,203.622,-26.871,45.023,210.264,-0.313,-7.518,12.364,0.021168
25.100,202.798,-27.041,44.957,209.474,-7.968,-7.595,12.393,0.007301
25.200,201.861,-26.778,44.954,208.533,-10.782,-7.557,12.449,0.009835
25.300,201.005,-26.841,44.943,207.710,-8.510,-7.606,12.496,0.001133
25.400,200.195,-26.834,44.994,206.937,-6.587,-7.634,12.558,0.002022
25.500,199.315,-26.736,44.971,206.067,-9.222,-7.640,12.605,0.000379
25.600,198.438,-26.818,45.032,205.243,-9.238,-7.697,12.674,0.003379
25.700,197.539,-26.900,44.934,204.363,-12.756,-7.754,12.702,0.021417
25.800,196.623,-26.843,44.998,203.485,-4.717,-7.774,12.776,0.010485
25.900,195.706,-26.726,44.984,202.580,-2.668,-7.776,12.830,0.003254
26.000,194.922,-26.767,44.920,201.814,-9.691,-7.819,12.861,0.025342
26.100,194.003,-26.933,44.952,200.956,-9.976,-7.904,12.926,0.001765
26.200,193.077,-26.926,44.978,200.067,-11.619,-7.939,12.992,0.004899
26.300,192.187,-26.952,44.875,199.188,-9.861,-7.983,13.020,0.016596
26.400,191.362,-26.787,44.970,198.392,-9.624,-7.968,13.101,0.007573
26.500,190.527,-27.058,44.937,197.616,-8.529,-8.083,13.144,0.000730
26.600,189.629,-26.851,44.984,196.732,-13.245,-8.059,13.218,0.016941
26.700,188.806,-26.903,44.957,195.940,-8.928,-8.109,13.264,0.039255
26.800,187.861,-26.811,44.992,195.025,-10.493,-8.122,13.338,0.031270
26.900,186.976,-27.120,44.983,194.214,-10.916,-8.253,13.392,0.008762
27.000,186.136,-26.864,44.967,193.365,-12.032,-8.212,13.447,0.007879
27.100,185.282,-26.833,45.013,192.550,-5.935,-8.240,13.519,0.006756
27.200,184.372,-27.003,44.993,191.694,-9.514,-8.332,13.575,0.012970
27.300,183.454,-26.804,44.883,190.757,-5.872,-8.313,13.609,0.009680
27.400,182.631,-26.924,45.004,190.011,-3.103,-8.386,13.701,0.002329
27.500,181.727,-26.873,45.022,189.140,-11.546,-8.412,13.771,0.012383
27.600,180.863,-27.019,45.000,188.326,-12.126,-8.496,13.824,0.004742
27.700,179.944,-26.915,44.972,187.421,-6.464,-8.507,13.884,0.000446
27.800,179.092,-26.842,45.039,186.610,-6.525,-8.524,13.967,0.006921
27.900,178.248,-26.922,44.950,185.789,-15.488,-8.589,14.001,0.010510
28.000,177.405,-26.899,44.989,184.987,-8.946,-8.622,14.076,0.013058
28.100,176.451,-26.928,44.926,184.061,-10.284,-8.677,14.128,0.033930
28.200,175.622,-26.642,45.023,183.249,-9.318,-8.626,14.223,0.007139
28.300,174.719,-26.932,44.953,182.409,-13.123,-8.763,14.267,0.007965
28.400,173.783,-26.800,44.962,181.495,-5.307,-8.767,14.343,0.000286
28.500,172.861,-26.963,44.994,180.644,-1.867,-8.865,14.423,0.004278
28.600,172.031,-26.858,44.952,179.824,-9.202,-8.874,14.476,0.022213
28.700,171.254,-26.747,45.058,179.091,-3.126,-8.877,14.572,0.008188
28.800,170.275,-26.891,44.893,178.135,-4.863,-8.974,14.597,0.034873
28.900,169.289,-26.968,44.920,177.211,-16.617,-9.051,14.684,0.005986
29.000,168.494,-26.843,45.013,176.456,-7.312,-9.052,14.779,0.025448
29.100,167.634,-26.906,44.958,175.631,-9.968,-9.118,14.832,0.016625
29.200,166.836,-26.995,45.044,174.905,-6.584,-9.191,14.924,0.002927
29.300,165.833,-26.825,44.981,173.907,-7.314,-9.189,14.990,0.001641
29.400,165.031,-26.881,45.049,173.168,-4.135,-9.251,15.079,0.016817
29.500,164.122,-26.759,45.040,172.281,-14.562,-9.260,15.155,0.006729
29.600,163.149,-26.774,45.092,171.371,-12.718,-9.319,15.256,0.003572
29.700,162.421,-26.880,44.934,170.653,-8.929,-9.397,15.266,0.000109
29.800,161.420,-26.721,44.963,169.682,-6.479,-9.399,15.366,0.016421
29.900,160.660,-26.771,44.954,168.965,-6.804,-9.460,15.430,0.015063
