timestamp,city,competitor_1_multiplier,competitor_2_multiplier,competitor_1_available,competitor_2_available
2024-07-09T09:00:00,Phoenix,1.43,1.09,True,True
2024-07-09T10:00:00,Phoenix,0.95,0.98,True,True
2024-07-09T19:00:00,Phoenix,1.02,0.88,False,True
2024-07-10T00:00:00,Phoenix,0.95,1.05,True,True
2024-07-10T04:00:00,Phoenix,0.93,0.92,True,True
2024-07-10T05:00:00,Phoenix,1.05,1.48,True,True
2024-07-10T07:00:00,Phoenix,1.3,1.04,True,True
2024-07-10T08:00:00,Phoenix,2.46,1.45,True,True
2024-07-10T11:00:00,Phoenix,1.1,0.94,True,True
2024-07-10T12:00:00,Phoenix,0.99,1.02,True,True
2024-07-10T15:00:00,Phoenix,1.05,1.11,True,True
2024-07-10T16:00:00,Phoenix,1.14,1.07,False,True
2024-07-11T01:00:00,Phoenix,0.99,1.1,True,False
2024-07-11T06:00:00,Phoenix,1.09,0.89,False,True
2024-07-11T13:00:00,Phoenix,1.1,1.03,True,True
2024-07-11T15:00:00,Phoenix,2.01,0.92,True,True
2024-07-11T18:00:00,Phoenix,1.08,1.04,True,False
2024-07-11T22:00:00,Phoenix,1.24,1.02,False,True
2024-07-12T05:00:00,Phoenix,1.0,0.87,True,True
2024-07-12T07:00:00,Phoenix,1.24,1.05,True,True
2024-07-12T09:00:00,Phoenix,1.34,0.88,True,True
2024-07-12T11:00:00,Phoenix,1.07,1.07,True,False
2024-07-12T15:00:00,Phoenix,0.97,0.98,True,False
2024-07-12T16:00:00,Phoenix,1.02,0.87,True,True
2024-07-12T18:00:00,Phoenix,1.28,1.05,True,True
2024-07-12T20:00:00,Phoenix,1.0,1.02,True,True
2024-07-12T23:00:00,Phoenix,1.11,1.27,True,True
2024-07-13T03:00:00,Phoenix,0.92,0.86,True,True
2024-07-13T09:00:00,Phoenix,1.27,1.12,True,True
2024-07-13T12:00:00,Phoenix,1.06,0.94,True,True
2024-07-13T14:00:00,Phoenix,1.03,1.02,True,True
2024-07-13T17:00:00,Phoenix,1.15,0.86,True,True
2024-07-13T19:00:00,Phoenix,1.62,0.85,False,True
2024-07-13T20:00:00,Phoenix,1.07,0.95,True,True
2024-07-13T21:00:00,Phoenix,1.06,0.97,True,False
2024-07-13T22:00:00,Phoenix,2.5,1.16,False,True
2024-07-13T23:00:00,Phoenix,1.42,1.13,True,False
2024-07-14T02:00:00,Phoenix,0.96,0.93,True,True
2024-07-14T07:00:00,Phoenix,0.97,1.22,True,True
2024-07-14T11:00:00,Phoenix,0.92,0.93,True,False
2024-07-14T13:00:00,Phoenix,0.99,1.02,True,True
2024-07-14T17:00:00,Phoenix,1.17,1.58,True,True
2024-07-15T10:00:00,Phoenix,1.08,1.1,False,True
2024-07-15T14:00:00,Phoenix,0.97,1.12,True,True
2024-07-15T16:00:00,Phoenix,1.02,1.52,True,True
2024-07-15T21:00:00,Phoenix,0.93,0.89,True,True
2024-07-15T22:00:00,Phoenix,0.99,1.13,True,True
2024-07-16T02:00:00,Phoenix,1.02,0.89,True,True
2024-07-16T04:00:00,Phoenix,1.09,1.01,True,True
2024-07-16T09:00:00,Phoenix,1.84,1.15,True,True
2024-07-16T12:00:00,Phoenix,0.94,0.86,True,True
2024-07-16T17:00:00,Phoenix,0.9,1.11,True,True
2024-07-16T19:00:00,Phoenix,1.2,0.94,True,True
2024-07-16T20:00:00,Phoenix,1.05,1.12,True,True
2024-07-17T01:00:00,Phoenix,0.98,1.06,True,True
2024-07-17T03:00:00,Phoenix,1.03,1.08,True,True
2024-07-17T15:00:00,Phoenix,1.02,1.07,True,True
2024-07-17T16:00:00,Phoenix,1.34,0.92,True,True
2024-07-17T18:00:00,Phoenix,0.92,1.08,True,True
2024-07-18T02:00:00,Phoenix,1.28,1.27,True,True
2024-07-18T07:00:00,Phoenix,1.0,1.2,True,True
2024-07-18T10:00:00,Phoenix,1.06,1.13,False,True
2024-07-18T15:00:00,Phoenix,0.98,0.94,True,True
2024-07-18T16:00:00,Phoenix,1.58,0.9,True,False
2024-07-18T17:00:00,Phoenix,0.92,1.37,True,True
2024-07-18T19:00:00,Phoenix,0.99,0.93,False,True
2024-07-18T20:00:00,Phoenix,1.03,0.89,True,True
2024-07-18T21:00:00,Phoenix,0.9,0.89,True,False
2024-07-18T23:00:00,Phoenix,1.61,2.5,True,True
2024-07-19T00:00:00,Phoenix,1.05,0.94,False,True
2024-07-19T02:00:00,Phoenix,1.09,1.04,True,True
2024-07-19T04:00:00,Phoenix,0.94,0.97,True,False
2024-07-19T05:00:00,Phoenix,1.03,0.91,True,False
2024-07-19T06:00:00,Phoenix,0.97,0.87,True,False
2024-07-19T16:00:00,Phoenix,0.91,1.14,True,False
2024-07-19T17:00:00,Phoenix,0.91,1.24,False,True
2024-07-19T22:00:00,Phoenix,1.05,0.99,True,True
2024-07-20T04:00:00,Phoenix,1.08,1.03,True,False
2024-07-20T07:00:00,Phoenix,0.94,1.09,True,True
2024-07-20T12:00:00,Phoenix,0.91,0.86,True,True
2024-07-20T16:00:00,Phoenix,1.25,0.9,True,True
2024-07-20T19:00:00,Phoenix,1.22,1.41,True,True
2024-07-20T20:00:00,Phoenix,0.93,0.88,True,True
2024-07-21T02:00:00,Phoenix,1.17,1.44,True,True
2024-07-21T05:00:00,Phoenix,1.0,1.11,True,True
2024-07-21T06:00:00,Phoenix,0.93,1.11,True,True
2024-07-21T11:00:00,Phoenix,1.09,0.93,False,True
2024-07-21T12:00:00,Phoenix,1.04,0.9,True,False
2024-07-21T13:00:00,Phoenix,1.18,1.04,False,True
2024-07-21T14:00:00,Phoenix,1.04,0.99,True,True
2024-07-21T15:00:00,Phoenix,1.07,0.96,False,True
2024-07-21T18:00:00,Phoenix,0.95,1.09,True,True
2024-07-22T00:00:00,Phoenix,0.99,1.07,True,True
2024-07-22T05:00:00,Phoenix,0.94,0.89,False,True
2024-07-22T06:00:00,Phoenix,1.02,0.93,True,True
2024-07-22T07:00:00,Phoenix,1.42,1.24,True,True
2024-07-22T09:00:00,Phoenix,1.1,1.04,False,True
2024-07-22T10:00:00,Phoenix,0.9,0.91,True,True
2024-07-22T16:00:00,Phoenix,1.04,0.92,True,True
2024-07-22T19:00:00,Phoenix,0.98,0.94,True,True
2024-07-22T21:00:00,Phoenix,0.91,0.99,True,True
2024-07-22T23:00:00,Phoenix,1.09,0.88,True,True
2024-07-23T00:00:00,Phoenix,1.05,1.19,True,True
2024-07-23T01:00:00,Phoenix,1.08,1.07,False,False
2024-07-23T02:00:00,Phoenix,1.01,1.13,True,True
2024-07-23T06:00:00,Phoenix,1.04,0.97,True,False
2024-07-23T09:00:00,Phoenix,1.08,0.9,True,True
2024-07-23T11:00:00,Phoenix,0.9,0.86,True,True
2024-07-23T14:00:00,Phoenix,0.97,1.15,True,True
2024-07-23T15:00:00,Phoenix,1.09,1.01,True,True
2024-07-23T17:00:00,Phoenix,1.06,1.12,True,True
2024-07-23T18:00:00,Phoenix,1.03,0.92,True,True
2024-07-23T19:00:00,Phoenix,1.07,0.95,False,True
2024-07-23T20:00:00,Phoenix,1.26,0.98,True,True
2024-07-23T21:00:00,Phoenix,1.05,0.97,True,True
2024-07-24T00:00:00,Phoenix,0.9,1.38,True,True
2024-07-24T01:00:00,Phoenix,1.19,0.85,True,True
2024-07-24T02:00:00,Phoenix,1.18,1.12,True,True
2024-07-24T05:00:00,Phoenix,0.99,0.86,True,True
2024-07-24T06:00:00,Phoenix,1.08,0.96,True,True
2024-07-24T08:00:00,Phoenix,1.07,1.11,False,True
2024-07-24T12:00:00,Phoenix,1.04,1.1,True,True
2024-07-24T13:00:00,Phoenix,1.1,1.03,True,True
2024-07-24T14:00:00,Phoenix,0.91,0.88,True,True
2024-07-25T01:00:00,Phoenix,0.94,0.91,True,True
2024-07-25T06:00:00,Phoenix,1.03,0.88,True,True
2024-07-25T14:00:00,Phoenix,0.98,0.88,True,True
2024-07-25T20:00:00,Phoenix,1.07,0.91,True,True
2024-07-26T04:00:00,Phoenix,0.96,1.1,True,True
2024-07-26T06:00:00,Phoenix,1.03,0.9,True,True
2024-07-26T10:00:00,Phoenix,0.98,1.04,False,True
2024-07-26T12:00:00,Phoenix,1.0,1.04,True,True
2024-07-26T15:00:00,Phoenix,0.98,1.09,True,True
2024-07-26T17:00:00,Phoenix,1.07,0.96,True,True
2024-07-26T18:00:00,Phoenix,0.9,1.15,True,True
2024-07-26T23:00:00,Phoenix,1.14,0.91,True,True
2024-07-27T02:00:00,Phoenix,0.95,1.36,True,True
2024-07-27T03:00:00,Phoenix,0.99,1.14,True,True
2024-07-27T04:00:00,Phoenix,1.1,1.05,True,True
2024-07-27T07:00:00,Phoenix,0.97,0.89,True,False
2024-07-27T09:00:00,Phoenix,1.22,1.15,True,True
2024-07-27T11:00:00,Phoenix,0.92,0.89,True,True
2024-07-27T14:00:00,Phoenix,1.5,0.99,True,True
2024-07-27T16:00:00,Phoenix,1.07,1.05,True,True
2024-07-27T17:00:00,Phoenix,0.99,1.14,True,True
2024-07-27T22:00:00,Phoenix,0.95,0.88,True,True
2024-07-28T00:00:00,Phoenix,0.96,1.13,True,True
2024-07-28T02:00:00,Phoenix,1.26,1.02,True,True
2024-07-28T03:00:00,Phoenix,0.96,0.95,True,True
2024-07-28T09:00:00,Phoenix,1.62,1.21,True,True
2024-07-28T12:00:00,Phoenix,1.02,0.91,True,False
2024-07-28T16:00:00,Phoenix,1.27,1.14,True,False
2024-07-28T18:00:00,Phoenix,0.97,1.16,True,True
2024-07-28T20:00:00,Phoenix,0.94,1.1,True,True
2024-07-28T23:00:00,Phoenix,1.01,1.54,True,True
2024-07-29T13:00:00,Phoenix,0.95,1.14,True,True
2024-07-29T14:00:00,Phoenix,1.08,1.09,True,True
2024-07-29T15:00:00,Phoenix,0.9,0.91,True,True
2024-07-29T18:00:00,Phoenix,1.06,0.95,True,True
2024-07-29T19:00:00,Phoenix,1.56,1.12,False,True
2024-07-29T20:00:00,Phoenix,0.97,1.13,True,True
2024-07-29T21:00:00,Phoenix,1.04,1.09,True,False
2024-07-29T22:00:00,Phoenix,1.03,1.05,True,True
2024-07-30T02:00:00,Phoenix,0.98,1.46,False,False
2024-07-30T05:00:00,Phoenix,1.84,1.01,True,False
2024-07-30T08:00:00,Phoenix,1.26,1.0,True,True
2024-07-30T12:00:00,Phoenix,0.98,0.95,True,True
2024-07-30T13:00:00,Phoenix,1.04,1.03,True,False
2024-07-30T14:00:00,Phoenix,0.96,1.24,True,True
2024-07-30T19:00:00,Phoenix,0.92,1.43,True,True
2024-07-30T20:00:00,Phoenix,1.04,0.97,True,True
2024-07-31T08:00:00,Phoenix,1.1,1.2,True,True
2024-07-31T10:00:00,Phoenix,0.97,1.14,True,True
2024-07-31T14:00:00,Phoenix,0.92,1.01,True,True
2024-07-31T16:00:00,Phoenix,1.81,1.29,True,True
2024-07-31T19:00:00,Phoenix,1.18,1.1,True,True
2024-07-31T20:00:00,Phoenix,1.03,0.99,True,True
2024-07-31T22:00:00,Phoenix,1.1,1.11,True,True
2024-07-31T23:00:00,Phoenix,1.18,0.96,True,True
2024-08-01T00:00:00,Phoenix,1.09,1.54,True,True
2024-08-01T02:00:00,Phoenix,1.6,0.9,True,True
2024-08-01T05:00:00,Phoenix,0.91,0.91,True,True
2024-08-01T07:00:00,Phoenix,0.98,1.16,True,True
2024-08-01T17:00:00,Phoenix,1.14,1.07,True,True
2024-08-01T19:00:00,Phoenix,1.03,0.95,True,False
2024-08-02T01:00:00,Phoenix,1.04,1.68,True,False
2024-08-02T02:00:00,Phoenix,1.09,1.13,True,True
2024-08-02T03:00:00,Phoenix,0.98,1.11,True,True
2024-08-02T12:00:00,Phoenix,0.9,1.05,True,True
2024-08-02T13:00:00,Phoenix,1.08,1.15,True,True
2024-08-02T16:00:00,Phoenix,0.98,1.26,True,False
2024-08-02T17:00:00,Phoenix,1.04,0.88,True,True
2024-08-03T05:00:00,Phoenix,1.0,0.94,True,True
2024-08-03T09:00:00,Phoenix,0.98,1.25,True,True
2024-08-03T10:00:00,Phoenix,1.09,1.0,True,True
2024-08-03T14:00:00,Phoenix,0.92,1.02,True,True
2024-08-03T15:00:00,Phoenix,0.97,1.1,False,True
2024-08-03T19:00:00,Phoenix,1.12,1.18,True,True
2024-08-03T22:00:00,Phoenix,0.91,1.02,True,False
2024-08-04T03:00:00,Phoenix,0.95,0.97,True,True
2024-08-04T04:00:00,Phoenix,1.06,1.02,True,True
2024-08-04T07:00:00,Phoenix,1.08,1.49,True,True
2024-08-04T21:00:00,Phoenix,1.07,1.04,True,True
2024-08-04T23:00:00,Phoenix,0.99,0.9,True,True
2024-08-05T02:00:00,Phoenix,1.08,1.26,True,True
2024-08-05T05:00:00,Phoenix,1.61,1.04,True,False
2024-08-05T09:00:00,Phoenix,1.32,0.96,True,True
2024-08-05T10:00:00,Phoenix,0.97,1.11,True,True
2024-08-05T12:00:00,Phoenix,0.91,0.88,True,True
2024-08-05T14:00:00,Phoenix,0.92,1.07,True,True
2024-08-05T15:00:00,Phoenix,1.04,0.86,False,False
2024-08-05T16:00:00,Phoenix,0.9,1.16,True,True
2024-08-05T17:00:00,Phoenix,0.9,1.35,False,True
2024-08-05T18:00:00,Phoenix,0.96,1.36,True,True
2024-08-06T00:00:00,Phoenix,1.29,1.03,True,True
2024-08-06T03:00:00,Phoenix,1.02,1.2,True,True
2024-08-06T08:00:00,Phoenix,1.84,1.0,True,True
2024-08-06T10:00:00,Phoenix,1.06,0.86,False,True
2024-08-06T11:00:00,Phoenix,1.09,1.14,False,True
2024-08-06T12:00:00,Phoenix,0.99,0.92,True,True
2024-08-07T00:00:00,Phoenix,0.92,1.07,True,True
2024-08-07T04:00:00,Phoenix,1.08,1.17,True,True
2024-08-07T07:00:00,Phoenix,1.1,1.85,True,True
2024-08-07T08:00:00,Phoenix,1.14,1.36,True,False
2024-08-07T09:00:00,Phoenix,1.06,1.24,True,True
2024-08-07T10:00:00,Phoenix,1.0,0.88,False,True
2024-08-07T12:00:00,Phoenix,1.05,0.91,True,True
2024-08-07T14:00:00,Phoenix,0.94,1.03,True,True
2024-08-07T15:00:00,Phoenix,1.07,0.95,False,False
2024-08-07T18:00:00,Phoenix,1.0,1.15,True,True
2024-08-07T22:00:00,Phoenix,0.96,1.05,True,True
2024-08-08T01:00:00,Phoenix,1.43,1.08,True,True
2024-08-08T02:00:00,Phoenix,1.19,1.14,True,False
2024-08-08T03:00:00,Phoenix,1.25,0.92,True,True
2024-08-08T04:00:00,Phoenix,0.93,1.09,False,True
2024-08-08T08:00:00,Phoenix,0.97,1.13,True,True
2024-08-08T13:00:00,Phoenix,0.98,1.08,True,True
2024-08-08T17:00:00,Phoenix,0.99,1.06,True,True
2024-08-08T18:00:00,Phoenix,1.05,1.04,True,True
2024-08-08T19:00:00,Phoenix,1.27,1.0,True,True
2024-08-08T20:00:00,Phoenix,1.01,1.13,True,True
2024-08-08T23:00:00,Phoenix,0.95,0.92,True,True
2024-08-09T00:00:00,Phoenix,1.19,1.14,True,True
2024-08-09T02:00:00,Phoenix,0.92,0.99,True,False
2024-08-09T06:00:00,Phoenix,0.98,1.03,False,False
2024-08-09T07:00:00,Phoenix,1.27,0.87,True,True
2024-08-09T08:00:00,Phoenix,0.99,0.96,True,False
2024-08-09T09:00:00,Phoenix,1.03,0.98,True,True
2024-08-09T12:00:00,Phoenix,1.05,0.95,True,False
2024-08-09T16:00:00,Phoenix,1.38,0.87,True,True
2024-08-09T17:00:00,Phoenix,1.56,1.14,True,True
2024-08-09T18:00:00,Phoenix,0.98,1.03,True,True
2024-08-09T21:00:00,Phoenix,1.09,1.23,True,False
2024-08-10T00:00:00,Phoenix,1.21,0.87,True,True
2024-08-10T03:00:00,Phoenix,1.0,1.04,True,True
2024-08-10T06:00:00,Phoenix,1.1,0.96,True,True
2024-08-10T13:00:00,Phoenix,0.94,0.94,True,True
2024-08-10T15:00:00,Phoenix,0.91,0.98,True,True
2024-08-10T20:00:00,Phoenix,0.93,1.07,True,True
2024-08-10T23:00:00,Phoenix,0.9,0.87,True,True
2024-08-11T10:00:00,Phoenix,1.02,0.92,True,True
2024-08-11T15:00:00,Phoenix,0.92,1.05,True,True
2024-08-11T19:00:00,Phoenix,0.99,1.04,True,True
2024-08-11T22:00:00,Phoenix,1.03,1.3,True,True
2024-08-12T00:00:00,Phoenix,1.01,1.15,True,True
2024-08-12T05:00:00,Phoenix,1.01,1.14,True,True
2024-08-12T06:00:00,Phoenix,0.95,1.03,True,True
2024-08-12T20:00:00,Phoenix,0.97,0.9,False,False
2024-08-12T22:00:00,Phoenix,1.07,0.88,True,True
2024-08-13T04:00:00,Phoenix,0.96,0.86,True,True
2024-08-13T05:00:00,Phoenix,1.01,1.11,True,True
2024-08-13T06:00:00,Phoenix,0.97,0.89,True,True
2024-08-13T08:00:00,Phoenix,1.02,0.85,True,True
2024-08-13T10:00:00,Phoenix,1.01,0.88,True,False
2024-08-13T14:00:00,Phoenix,0.97,1.08,True,False
2024-08-13T20:00:00,Phoenix,0.96,1.07,True,True
2024-08-13T21:00:00,Phoenix,0.98,0.9,True,True
2024-08-13T23:00:00,Phoenix,1.36,0.9,True,True
2024-08-14T02:00:00,Phoenix,1.25,0.96,True,True
2024-08-14T04:00:00,Phoenix,1.04,1.13,True,False
2024-08-14T05:00:00,Phoenix,0.97,1.1,True,False
2024-08-14T07:00:00,Phoenix,0.9,1.61,True,True
2024-08-14T09:00:00,Phoenix,0.97,0.87,True,True
2024-08-14T11:00:00,Phoenix,0.96,1.13,True,True
2024-08-14T19:00:00,Phoenix,1.3,1.2,True,True
2024-08-14T21:00:00,Phoenix,0.98,0.85,True,True
2024-08-14T22:00:00,Phoenix,1.1,1.22,True,True
2024-08-15T01:00:00,Phoenix,1.49,1.12,True,True
2024-08-15T02:00:00,Phoenix,1.45,0.98,True,True
2024-08-15T04:00:00,Phoenix,0.94,0.9,True,False
2024-08-15T10:00:00,Phoenix,0.95,1.02,True,False
2024-08-15T11:00:00,Phoenix,1.03,0.94,True,False
2024-08-15T21:00:00,Phoenix,0.99,1.1,True,True
2024-08-15T22:00:00,Phoenix,1.09,1.6,False,True
2024-08-15T23:00:00,Phoenix,1.1,0.99,False,True
2024-08-16T01:00:00,Phoenix,1.2,1.01,True,True
2024-08-16T06:00:00,Phoenix,1.06,0.95,True,True
2024-08-16T08:00:00,Phoenix,0.99,1.15,True,False
2024-08-16T09:00:00,Phoenix,1.08,1.09,True,True
2024-08-16T10:00:00,Phoenix,1.09,1.09,True,True
2024-08-16T11:00:00,Phoenix,1.1,0.95,True,True
2024-08-16T18:00:00,Phoenix,1.46,1.06,True,False
2024-08-16T19:00:00,Phoenix,0.9,0.9,True,True
2024-08-16T21:00:00,Phoenix,1.08,1.14,True,True
2024-08-16T22:00:00,Phoenix,0.97,0.98,True,True
2024-08-17T00:00:00,Phoenix,1.44,1.07,True,True
2024-08-17T02:00:00,Phoenix,1.32,0.95,True,True
2024-08-17T06:00:00,Phoenix,1.02,0.86,True,True
2024-08-17T08:00:00,Phoenix,1.1,1.17,True,True
2024-08-17T12:00:00,Phoenix,1.05,1.01,True,True
2024-08-17T15:00:00,Phoenix,0.92,0.95,True,True
2024-08-17T18:00:00,Phoenix,1.0,1.66,False,True
2024-08-17T19:00:00,Phoenix,1.0,0.98,True,True
2024-08-17T21:00:00,Phoenix,1.01,0.95,True,True
2024-08-17T23:00:00,Phoenix,1.05,1.07,True,True
2024-08-18T00:00:00,Phoenix,1.07,1.06,True,True
2024-08-18T03:00:00,Phoenix,1.07,0.95,False,True
2024-08-18T04:00:00,Phoenix,1.09,1.12,True,True
2024-08-18T05:00:00,Phoenix,1.54,0.93,True,True
2024-08-18T06:00:00,Phoenix,1.09,0.87,False,True
2024-08-18T09:00:00,Phoenix,0.94,1.12,True,True
2024-08-18T15:00:00,Phoenix,0.9,1.09,True,False
2024-08-18T16:00:00,Phoenix,1.08,1.58,True,True
2024-08-18T18:00:00,Phoenix,1.25,1.41,True,True
2024-08-18T22:00:00,Phoenix,0.9,1.15,True,True
2024-08-18T23:00:00,Phoenix,1.38,0.94,True,False
2024-08-19T02:00:00,Phoenix,1.06,1.01,True,True
2024-08-19T15:00:00,Phoenix,0.99,0.94,True,True
2024-08-19T16:00:00,Phoenix,0.93,1.08,True,False
2024-08-19T21:00:00,Phoenix,1.1,0.98,True,True
2024-08-19T22:00:00,Phoenix,1.24,1.0,True,True
2024-08-20T02:00:00,Phoenix,0.96,1.0,True,True
2024-08-20T06:00:00,Phoenix,1.06,1.03,True,True
2024-08-20T12:00:00,Phoenix,0.93,0.93,False,True
2024-08-20T15:00:00,Phoenix,0.96,1.09,True,True
2024-08-20T16:00:00,Phoenix,0.95,1.62,True,True
2024-08-20T17:00:00,Phoenix,1.67,2.41,True,True
2024-08-20T20:00:00,Phoenix,1.06,1.04,True,True
2024-08-20T22:00:00,Phoenix,0.91,1.09,True,True
2024-08-21T00:00:00,Phoenix,1.05,1.56,True,True
2024-08-21T02:00:00,Phoenix,1.06,1.05,True,False
2024-08-21T06:00:00,Phoenix,1.07,1.03,True,True
2024-08-21T07:00:00,Phoenix,1.42,1.04,True,True
2024-08-21T16:00:00,Phoenix,1.19,0.94,True,True
2024-08-21T19:00:00,Phoenix,1.8,0.92,True,True
2024-08-22T02:00:00,Phoenix,0.91,1.07,True,False
2024-08-22T03:00:00,Phoenix,0.99,0.92,True,True
2024-08-22T05:00:00,Phoenix,1.68,0.89,True,True
2024-08-22T09:00:00,Phoenix,1.03,1.01,False,True
2024-08-22T14:00:00,Phoenix,0.98,1.17,True,True
2024-08-22T15:00:00,Phoenix,1.05,1.04,True,True
2024-08-22T19:00:00,Phoenix,1.33,0.93,True,True
2024-08-22T21:00:00,Phoenix,0.96,0.91,True,True
2024-08-23T01:00:00,Phoenix,0.93,1.22,True,True
2024-08-23T02:00:00,Phoenix,1.05,0.96,True,True
2024-08-23T03:00:00,Phoenix,0.91,1.11,True,True
2024-08-23T07:00:00,Phoenix,0.96,1.37,True,True
2024-08-23T09:00:00,Phoenix,1.22,1.27,True,True
2024-08-23T10:00:00,Phoenix,1.03,1.14,False,True
2024-08-23T12:00:00,Phoenix,0.95,1.07,True,True
2024-08-23T13:00:00,Phoenix,1.07,1.11,True,True
2024-08-23T14:00:00,Phoenix,1.04,1.06,True,True
2024-08-23T20:00:00,Phoenix,1.06,1.07,True,True
2024-08-23T23:00:00,Phoenix,1.1,1.05,True,True
2024-08-24T03:00:00,Phoenix,0.97,1.03,True,True
2024-08-24T06:00:00,Phoenix,1.07,1.05,True,True
2024-08-24T07:00:00,Phoenix,1.01,1.55,True,True
2024-08-24T08:00:00,Phoenix,1.33,1.01,True,True
2024-08-24T09:00:00,Phoenix,1.04,1.0,True,True
2024-08-24T11:00:00,Phoenix,1.01,1.1,True,True
2024-08-24T15:00:00,Phoenix,1.02,1.13,True,True
2024-08-24T18:00:00,Phoenix,1.07,0.99,True,True
2024-08-24T20:00:00,Phoenix,1.01,0.88,True,True
2024-08-25T02:00:00,Phoenix,1.5,1.25,True,True
2024-08-25T07:00:00,Phoenix,1.1,0.89,True,True
2024-08-25T09:00:00,Phoenix,1.41,1.28,True,True
2024-08-25T11:00:00,Phoenix,1.05,0.86,True,True
2024-08-25T13:00:00,Phoenix,0.94,1.12,True,True
2024-08-25T16:00:00,Phoenix,1.06,1.09,False,True
2024-08-25T17:00:00,Phoenix,1.14,0.92,True,True
2024-08-25T19:00:00,Phoenix,1.02,1.16,True,True
2024-08-25T20:00:00,Phoenix,1.04,1.08,True,True
2024-08-25T23:00:00,Phoenix,1.02,0.94,True,True
2024-08-26T08:00:00,Phoenix,1.54,1.01,True,True
2024-08-26T09:00:00,Phoenix,1.07,0.98,True,True
2024-08-26T13:00:00,Phoenix,1.01,1.41,False,True
2024-08-26T15:00:00,Phoenix,1.07,0.97,True,True
