timestamp,city,competitor_1_multiplier,competitor_2_multiplier,competitor_1_available,competitor_2_available
2024-07-09T18:00:00,Houston,0.96,1.63,True,True
2024-07-09T22:00:00,Houston,1.03,0.93,False,True
2024-07-10T03:00:00,Houston,1.01,1.14,True,True
2024-07-10T05:00:00,Houston,1.04,0.98,True,True
2024-07-10T07:00:00,Houston,0.96,1.18,False,True
2024-07-10T13:00:00,Houston,0.98,1.15,True,True
2024-07-10T15:00:00,Houston,0.99,1.13,True,True
2024-07-10T17:00:00,Houston,1.5,1.16,True,True
2024-07-11T04:00:00,Houston,1.03,0.85,True,True
2024-07-11T05:00:00,Houston,1.02,1.1,True,True
2024-07-11T07:00:00,Houston,1.11,1.1,False,True
2024-07-11T12:00:00,Houston,1.05,0.88,True,True
2024-07-11T16:00:00,Houston,0.91,1.04,True,False
2024-07-11T17:00:00,Houston,1.15,1.58,True,True
2024-07-11T19:00:00,Houston,1.07,1.01,True,True
2024-07-12T01:00:00,Houston,1.53,0.95,True,False
2024-07-12T02:00:00,Houston,1.01,1.54,True,False
2024-07-12T04:00:00,Houston,1.07,1.12,True,False
2024-07-12T05:00:00,Houston,0.99,0.86,True,True
2024-07-12T07:00:00,Houston,1.38,1.0,True,True
2024-07-12T14:00:00,Houston,1.28,1.12,False,True
2024-07-12T16:00:00,Houston,0.97,1.1,True,True
2024-07-12T18:00:00,Houston,1.1,1.28,True,True
2024-07-12T19:00:00,Houston,0.96,0.9,True,True
2024-07-13T00:00:00,Houston,1.47,1.15,True,True
2024-07-13T01:00:00,Houston,1.42,1.54,True,True
2024-07-13T05:00:00,Houston,0.99,1.1,True,True
2024-07-13T06:00:00,Houston,0.96,1.08,True,True
2024-07-14T00:00:00,Houston,1.08,1.15,True,True
2024-07-14T01:00:00,Houston,1.01,1.13,True,False
2024-07-14T03:00:00,Houston,0.95,1.06,True,False
2024-07-14T05:00:00,Houston,0.99,1.15,True,True
2024-07-14T06:00:00,Houston,1.05,1.37,True,True
2024-07-14T15:00:00,Houston,0.99,1.32,True,True
2024-07-14T17:00:00,Houston,1.8,1.17,True,True
2024-07-14T19:00:00,Houston,1.06,1.56,True,True
2024-07-15T00:00:00,Houston,0.91,0.96,True,True
2024-07-15T02:00:00,Houston,0.96,0.9,True,True
2024-07-15T03:00:00,Houston,1.0,1.01,True,True
2024-07-15T08:00:00,Houston,1.69,1.5,True,True
2024-07-15T13:00:00,Houston,0.96,1.0,True,True
2024-07-15T15:00:00,Houston,1.01,1.1,True,True
2024-07-15T22:00:00,Houston,1.01,0.94,False,True
2024-07-15T23:00:00,Houston,1.41,0.86,True,True
2024-07-16T00:00:00,Houston,0.95,1.05,False,True
2024-07-16T07:00:00,Houston,1.04,1.06,True,False
2024-07-16T08:00:00,Houston,1.0,1.55,True,True
2024-07-16T09:00:00,Houston,1.1,1.13,True,True
2024-07-16T18:00:00,Houston,1.02,1.42,True,True
2024-07-16T19:00:00,Houston,1.52,1.18,True,True
2024-07-16T21:00:00,Houston,1.07,1.1,True,True
2024-07-16T22:00:00,Houston,1.09,0.96,True,True
2024-07-17T00:00:00,Houston,1.16,0.96,True,False
2024-07-17T03:00:00,Houston,1.0,1.01,True,True
2024-07-17T13:00:00,Houston,0.91,0.98,True,True
2024-07-17T15:00:00,Houston,0.9,0.99,True,True
2024-07-17T16:00:00,Houston,1.41,1.65,True,True
2024-07-17T21:00:00,Houston,1.07,1.09,True,True
2024-07-18T02:00:00,Houston,0.99,1.11,True,False
2024-07-18T08:00:00,Houston,1.09,1.3,True,True
2024-07-18T14:00:00,Houston,0.99,0.87,True,True
2024-07-18T22:00:00,Houston,0.93,1.03,True,True
2024-07-19T01:00:00,Houston,1.03,0.87,True,True
2024-07-19T03:00:00,Houston,1.09,0.95,True,True
2024-07-19T05:00:00,Houston,1.06,1.08,True,True
2024-07-19T07:00:00,Houston,1.05,1.21,True,True
2024-07-19T10:00:00,Houston,1.03,1.01,True,True
2024-07-19T18:00:00,Houston,1.83,1.06,False,True
2024-07-19T23:00:00,Houston,1.22,1.08,True,True
2024-07-20T03:00:00,Houston,0.94,1.08,True,True
2024-07-20T07:00:00,Houston,1.12,1.07,True,False
2024-07-20T08:00:00,Houston,1.03,0.99,True,False
2024-07-20T10:00:00,Houston,1.2,0.87,False,True
2024-07-20T14:00:00,Houston,0.95,0.88,True,True
2024-07-20T17:00:00,Houston,1.75,1.06,True,True
2024-07-20T19:00:00,Houston,0.95,1.08,True,True
2024-07-20T20:00:00,Houston,1.29,1.06,True,False
2024-07-20T21:00:00,Houston,0.99,0.96,True,True
2024-07-21T00:00:00,Houston,1.06,1.31,True,True
2024-07-21T06:00:00,Houston,1.0,0.98,True,True
2024-07-21T09:00:00,Houston,1.05,0.97,False,True
2024-07-21T18:00:00,Houston,0.92,1.01,True,True
2024-07-22T02:00:00,Houston,0.97,1.02,True,True
2024-07-22T03:00:00,Houston,1.02,0.9,True,True
2024-07-22T05:00:00,Houston,0.91,1.06,True,True
2024-07-22T10:00:00,Houston,0.94,0.95,True,False
2024-07-22T11:00:00,Houston,0.95,1.07,False,True
2024-07-22T13:00:00,Houston,0.91,0.92,True,True
2024-07-22T18:00:00,Houston,1.17,1.44,True,True
2024-07-22T19:00:00,Houston,0.97,1.23,True,True
2024-07-22T22:00:00,Houston,1.54,1.25,True,True
2024-07-22T23:00:00,Houston,0.95,0.95,True,True
2024-07-23T01:00:00,Houston,1.12,1.13,True,True
2024-07-23T05:00:00,Houston,0.96,1.13,True,True
2024-07-23T07:00:00,Houston,1.01,2.27,True,True
2024-07-23T10:00:00,Houston,1.06,1.2,True,True
2024-07-23T13:00:00,Houston,1.03,1.04,True,True
2024-07-23T14:00:00,Houston,1.04,0.89,True,True
2024-07-23T15:00:00,Houston,0.95,1.15,True,False
2024-07-23T16:00:00,Houston,1.54,1.1,True,True
2024-07-23T17:00:00,Houston,0.93,0.89,True,True
2024-07-23T18:00:00,Houston,1.16,1.0,True,True
2024-07-23T20:00:00,Houston,0.93,0.96,True,True
2024-07-23T23:00:00,Houston,1.58,1.14,True,True
2024-07-24T02:00:00,Houston,0.94,0.88,True,True
2024-07-24T03:00:00,Houston,0.99,2.07,True,True
2024-07-24T07:00:00,Houston,1.02,1.02,True,True
2024-07-24T08:00:00,Houston,0.9,1.23,True,True
2024-07-24T11:00:00,Houston,1.08,0.99,True,True
2024-07-24T15:00:00,Houston,0.98,0.89,True,True
2024-07-24T16:00:00,Houston,1.05,0.94,True,False
2024-07-25T01:00:00,Houston,1.08,0.96,True,True
2024-07-25T03:00:00,Houston,0.98,1.1,False,True
2024-07-25T04:00:00,Houston,1.09,0.93,True,True
2024-07-25T05:00:00,Houston,0.91,0.92,True,True
2024-07-25T06:00:00,Houston,1.0,1.11,True,True
2024-07-25T07:00:00,Houston,1.07,1.2,False,True
2024-07-25T09:00:00,Houston,1.53,1.09,True,True
2024-07-25T10:00:00,Houston,0.93,0.94,False,True
2024-07-25T11:00:00,Houston,0.98,0.98,False,True
2024-07-25T14:00:00,Houston,1.01,0.99,True,True
2024-07-25T15:00:00,Houston,0.96,0.85,False,True
2024-07-25T18:00:00,Houston,1.46,1.2,True,False
2024-07-26T00:00:00,Houston,1.08,0.95,True,True
2024-07-26T01:00:00,Houston,1.0,1.48,True,True
2024-07-26T03:00:00,Houston,0.91,1.03,True,True
2024-07-26T11:00:00,Houston,0.91,1.05,False,True
2024-07-26T13:00:00,Houston,0.92,1.11,True,False
2024-07-26T14:00:00,Houston,1.0,1.03,True,True
2024-07-26T16:00:00,Houston,0.9,1.3,True,True
2024-07-26T21:00:00,Houston,1.01,1.13,False,True
2024-07-27T01:00:00,Houston,0.92,2.05,True,True
2024-07-27T03:00:00,Houston,0.99,1.11,False,True
2024-07-27T05:00:00,Houston,1.02,0.89,True,True
2024-07-27T06:00:00,Houston,1.01,1.08,True,True
2024-07-27T07:00:00,Houston,0.98,1.39,False,True
2024-07-27T13:00:00,Houston,0.94,1.09,True,True
2024-07-27T15:00:00,Houston,1.31,0.87,True,True
2024-07-27T17:00:00,Houston,1.16,0.94,True,True
2024-07-27T20:00:00,Houston,1.04,1.52,True,False
2024-07-28T03:00:00,Houston,0.97,0.9,False,True
2024-07-28T06:00:00,Houston,1.03,1.12,True,True
2024-07-28T09:00:00,Houston,1.35,1.18,True,False
2024-07-28T12:00:00,Houston,1.03,0.92,True,False
2024-07-28T13:00:00,Houston,0.97,0.99,True,True
2024-07-28T21:00:00,Houston,1.44,1.28,True,True
2024-07-28T22:00:00,Houston,0.99,0.96,True,True
2024-07-28T23:00:00,Houston,1.1,0.89,True,False
2024-07-29T03:00:00,Houston,1.06,0.92,True,True
2024-07-29T05:00:00,Houston,0.97,1.09,True,True
2024-07-29T06:00:00,Houston,0.96,1.13,True,True
2024-07-29T09:00:00,Houston,1.0,1.35,True,False
2024-07-29T10:00:00,Houston,0.91,0.92,True,False
2024-07-29T12:00:00,Houston,0.96,1.1,True,True
2024-07-29T16:00:00,Houston,1.0,1.24,True,True
2024-07-29T19:00:00,Houston,1.01,1.16,True,True
2024-07-30T01:00:00,Houston,1.01,1.07,True,True
2024-07-30T11:00:00,Houston,0.99,0.9,True,True
2024-07-30T15:00:00,Houston,1.05,1.42,True,False
2024-07-31T00:00:00,Houston,0.97,0.87,True,True
2024-07-31T01:00:00,Houston,1.0,1.22,True,True
2024-07-31T02:00:00,Houston,1.02,1.01,False,True
2024-07-31T03:00:00,Houston,1.13,0.98,True,True
2024-07-31T07:00:00,Houston,1.01,0.87,True,True
2024-07-31T08:00:00,Houston,1.08,1.25,True,True
2024-07-31T11:00:00,Houston,1.48,0.87,False,True
2024-07-31T16:00:00,Houston,0.94,1.19,True,True
2024-07-31T17:00:00,Houston,1.56,0.99,True,True
2024-07-31T18:00:00,Houston,1.32,0.88,True,True
2024-07-31T20:00:00,Houston,1.08,1.13,True,True
2024-07-31T21:00:00,Houston,1.04,0.98,True,False
2024-07-31T23:00:00,Houston,1.06,1.02,True,False
2024-08-01T00:00:00,Houston,0.93,0.97,True,True
2024-08-01T01:00:00,Houston,1.09,0.88,True,True
2024-08-01T03:00:00,Houston,0.98,1.1,True,True
2024-08-01T07:00:00,Houston,1.11,1.04,True,True
2024-08-01T11:00:00,Houston,0.97,0.85,True,True
2024-08-01T17:00:00,Houston,1.51,1.04,False,True
2024-08-01T18:00:00,Houston,1.0,0.95,False,True
2024-08-01T20:00:00,Houston,0.91,1.03,True,True
2024-08-01T23:00:00,Houston,0.94,1.48,True,True
2024-08-02T01:00:00,Houston,0.97,0.93,True,True
2024-08-02T03:00:00,Houston,1.07,1.1,True,True
2024-08-02T04:00:00,Houston,1.03,1.21,True,False
2024-08-02T13:00:00,Houston,0.95,0.9,True,True
2024-08-02T18:00:00,Houston,1.16,0.97,True,True
2024-08-02T19:00:00,Houston,2.17,1.12,True,False
2024-08-02T21:00:00,Houston,1.09,1.15,True,True
2024-08-03T09:00:00,Houston,1.11,1.24,True,True
2024-08-03T14:00:00,Houston,0.93,1.03,True,True
2024-08-03T21:00:00,Houston,0.97,1.08,True,True
2024-08-04T00:00:00,Houston,2.08,0.91,False,True
2024-08-04T02:00:00,Houston,1.06,0.99,True,True
2024-08-04T03:00:00,Houston,1.0,0.85,True,True
2024-08-04T04:00:00,Houston,1.15,0.86,False,True
2024-08-04T15:00:00,Houston,1.01,1.13,True,True
2024-08-04T18:00:00,Houston,0.94,0.88,True,True
2024-08-04T19:00:00,Houston,1.36,1.15,True,True
2024-08-04T20:00:00,Houston,0.98,0.88,True,True
2024-08-04T21:00:00,Houston,0.92,1.02,True,True
2024-08-04T22:00:00,Houston,0.98,2.24,True,False
2024-08-05T02:00:00,Houston,1.3,1.49,True,True
2024-08-05T04:00:00,Houston,1.03,1.14,True,True
2024-08-05T09:00:00,Houston,1.05,1.21,True,True
2024-08-05T10:00:00,Houston,1.05,0.86,True,True
2024-08-05T12:00:00,Houston,1.02,1.11,True,True
2024-08-05T17:00:00,Houston,1.59,0.98,True,True
2024-08-05T18:00:00,Houston,1.1,1.09,True,True
2024-08-05T19:00:00,Houston,0.99,1.37,True,True
2024-08-06T02:00:00,Houston,1.09,1.12,True,True
2024-08-06T06:00:00,Houston,1.0,0.98,True,True
2024-08-06T07:00:00,Houston,1.04,1.31,True,True
2024-08-06T12:00:00,Houston,0.9,1.1,True,True
2024-08-06T19:00:00,Houston,0.98,1.25,True,False
2024-08-06T23:00:00,Houston,0.94,0.93,True,True
2024-08-07T04:00:00,Houston,1.05,1.09,True,True
2024-08-07T05:00:00,Houston,1.0,1.08,True,True
2024-08-07T09:00:00,Houston,1.15,1.03,True,True
2024-08-07T11:00:00,Houston,0.94,1.03,True,True
2024-08-07T14:00:00,Houston,1.01,0.98,True,False
2024-08-07T17:00:00,Houston,1.34,1.03,True,True
2024-08-08T04:00:00,Houston,1.06,0.95,True,True
2024-08-08T05:00:00,Houston,1.05,0.9,True,True
2024-08-08T09:00:00,Houston,1.23,1.06,True,True
2024-08-08T11:00:00,Houston,1.07,1.11,True,True
2024-08-08T13:00:00,Houston,1.03,0.98,True,True
2024-08-09T02:00:00,Houston,0.93,0.94,True,True
2024-08-09T03:00:00,Houston,0.91,1.07,True,True
2024-08-09T06:00:00,Houston,1.07,0.93,True,False
2024-08-09T09:00:00,Houston,0.96,1.34,True,True
2024-08-09T10:00:00,Houston,1.0,1.14,True,True
2024-08-09T12:00:00,Houston,1.5,1.11,True,False
2024-08-09T16:00:00,Houston,1.19,0.87,True,True
2024-08-09T17:00:00,Houston,1.04,1.01,True,True
2024-08-09T23:00:00,Houston,0.98,1.02,True,True
2024-08-10T00:00:00,Houston,1.04,1.18,True,True
2024-08-10T01:00:00,Houston,1.17,0.93,True,True
2024-08-10T05:00:00,Houston,0.93,1.01,True,True
2024-08-10T06:00:00,Houston,1.03,1.04,True,True
2024-08-10T11:00:00,Houston,1.1,1.22,True,True
2024-08-10T13:00:00,Houston,0.93,1.01,True,True
2024-08-10T16:00:00,Houston,1.08,0.91,False,True
2024-08-10T18:00:00,Houston,2.18,1.18,True,True
2024-08-10T20:00:00,Houston,1.01,0.92,True,False
2024-08-11T08:00:00,Houston,0.98,0.9,True,True
2024-08-11T12:00:00,Houston,1.02,1.0,True,True
2024-08-11T13:00:00,Houston,1.0,0.98,True,True
2024-08-12T01:00:00,Houston,1.04,1.1,False,True
2024-08-12T04:00:00,Houston,0.91,0.97,True,False
2024-08-12T06:00:00,Houston,1.03,1.03,True,True
2024-08-12T08:00:00,Houston,1.0,1.14,True,True
2024-08-12T12:00:00,Houston,1.1,0.86,True,True
2024-08-12T18:00:00,Houston,1.41,0.87,True,True
2024-08-12T21:00:00,Houston,1.05,0.87,True,False
2024-08-13T03:00:00,Houston,1.09,1.14,True,True
2024-08-13T05:00:00,Houston,1.03,0.96,True,True
2024-08-13T12:00:00,Houston,1.0,1.11,True,False
2024-08-13T16:00:00,Houston,1.0,0.98,True,True
2024-08-13T17:00:00,Houston,0.91,1.24,True,True
2024-08-13T20:00:00,Houston,0.98,0.92,True,True
2024-08-13T22:00:00,Houston,1.33,1.1,False,True
2024-08-13T23:00:00,Houston,1.22,1.12,True,False
2024-08-14T00:00:00,Houston,0.94,1.1,False,True
2024-08-14T04:00:00,Houston,1.03,0.98,True,True
2024-08-14T05:00:00,Houston,0.92,1.13,True,True
2024-08-14T17:00:00,Houston,0.99,1.14,True,False
2024-08-14T19:00:00,Houston,1.24,1.13,True,False
2024-08-14T22:00:00,Houston,0.94,1.13,True,True
2024-08-15T00:00:00,Houston,1.0,1.64,True,True
2024-08-15T01:00:00,Houston,1.03,1.06,True,True
2024-08-15T02:00:00,Houston,0.99,1.1,True,True
2024-08-15T04:00:00,Houston,0.95,0.87,True,True
2024-08-15T07:00:00,Houston,0.95,1.12,True,True
2024-08-15T09:00:00,Houston,0.99,0.87,True,True
2024-08-15T15:00:00,Houston,0.97,0.88,True,True
2024-08-15T16:00:00,Houston,0.97,1.04,True,True
2024-08-15T19:00:00,Houston,1.07,1.22,False,True
2024-08-15T21:00:00,Houston,0.96,0.96,True,True
2024-08-15T23:00:00,Houston,0.98,0.98,True,True
2024-08-16T00:00:00,Houston,1.03,1.44,True,True
2024-08-16T03:00:00,Houston,1.05,1.06,True,True
2024-08-16T06:00:00,Houston,1.1,1.06,True,True
2024-08-16T07:00:00,Houston,1.17,1.11,True,True
2024-08-16T10:00:00,Houston,1.01,1.1,True,True
2024-08-16T11:00:00,Houston,1.0,0.96,True,True
2024-08-16T13:00:00,Houston,0.98,0.93,True,True
2024-08-16T16:00:00,Houston,1.07,1.02,True,True
2024-08-16T23:00:00,Houston,1.07,0.98,True,True
2024-08-17T04:00:00,Houston,0.93,1.14,True,True
2024-08-17T06:00:00,Houston,1.06,1.12,True,True
2024-08-17T12:00:00,Houston,0.93,0.88,True,True
2024-08-17T14:00:00,Houston,1.04,1.05,True,False
2024-08-17T16:00:00,Houston,1.02,1.19,True,True
2024-08-17T19:00:00,Houston,1.14,1.46,True,True
2024-08-17T22:00:00,Houston,1.29,1.28,True,True
2024-08-18T04:00:00,Houston,1.02,1.06,True,True
2024-08-18T09:00:00,Houston,1.0,1.1,True,True
2024-08-18T10:00:00,Houston,1.06,0.86,False,True
2024-08-18T11:00:00,Houston,0.99,1.12,True,True
2024-08-18T13:00:00,Houston,1.5,0.93,True,True
2024-08-18T15:00:00,Houston,0.99,1.27,True,True
2024-08-18T16:00:00,Houston,1.77,1.01,True,True
2024-08-18T18:00:00,Houston,1.96,1.07,True,True
2024-08-18T19:00:00,Houston,1.05,1.27,True,True
2024-08-18T20:00:00,Houston,1.09,0.9,True,True
2024-08-19T16:00:00,Houston,1.27,1.06,True,True
2024-08-19T20:00:00,Houston,0.91,1.06,True,False
2024-08-19T22:00:00,Houston,0.96,1.01,True,True
2024-08-20T07:00:00,Houston,1.09,1.85,True,True
2024-08-20T16:00:00,Houston,1.03,1.21,True,True
2024-08-20T19:00:00,Houston,1.37,0.96,True,False
2024-08-20T20:00:00,Houston,0.95,1.11,True,True
2024-08-21T02:00:00,Houston,1.17,1.63,True,True
2024-08-21T04:00:00,Houston,1.72,0.98,True,True
2024-08-21T07:00:00,Houston,1.24,1.48,True,True
2024-08-21T10:00:00,Houston,0.95,0.91,True,True
2024-08-21T13:00:00,Houston,1.02,0.89,True,True
2024-08-21T14:00:00,Houston,1.06,1.02,True,True
2024-08-21T16:00:00,Houston,1.3,1.18,True,True
2024-08-21T20:00:00,Houston,1.07,1.07,True,True
2024-08-21T21:00:00,Houston,0.95,1.08,True,True
2024-08-22T02:00:00,Houston,0.98,0.98,True,True
2024-08-22T03:00:00,Houston,1.01,0.97,True,True
2024-08-22T04:00:00,Houston,1.04,1.0,True,True
2024-08-22T09:00:00,Houston,1.68,2.03,True,True
2024-08-22T11:00:00,Houston,1.07,0.86,True,False
2024-08-22T14:00:00,Houston,0.99,0.99,True,True
2024-08-22T15:00:00,Houston,1.08,0.92,False,True
2024-08-22T17:00:00,Houston,0.96,0.99,False,True
2024-08-22T18:00:00,Houston,1.01,1.04,True,True
2024-08-23T00:00:00,Houston,1.07,1.23,False,False
2024-08-23T10:00:00,Houston,1.07,1.06,True,False
2024-08-23T14:00:00,Houston,0.92,1.02,True,True
2024-08-23T15:00:00,Houston,0.96,0.91,True,True
2024-08-23T17:00:00,Houston,1.06,1.07,True,True
2024-08-23T18:00:00,Houston,1.09,1.13,False,True
2024-08-23T23:00:00,Houston,1.21,0.99,True,True
2024-08-24T00:00:00,Houston,1.02,2.5,False,True
2024-08-24T07:00:00,Houston,0.98,0.92,True,False
2024-08-24T08:00:00,Houston,1.19,0.94,True,True
2024-08-24T11:00:00,Houston,1.04,1.14,True,True
2024-08-24T20:00:00,Houston,0.94,1.64,True,True
2024-08-25T00:00:00,Houston,0.99,1.07,True,True
2024-08-25T01:00:00,Houston,1.07,1.13,True,True
2024-08-25T13:00:00,Houston,1.02,0.87,True,False
2024-08-25T16:00:00,Houston,0.96,0.97,True,True
2024-08-25T20:00:00,Houston,1.05,1.04,False,True
2024-08-25T21:00:00,Houston,0.93,1.11,True,True
2024-08-26T00:00:00,Houston,0.9,0.88,True,True
2024-08-26T04:00:00,Houston,1.13,0.87,True,True
2024-08-26T09:00:00,Houston,1.26,1.17,True,True
2024-08-26T11:00:00,Houston,1.08,1.06,True,True
2024-08-26T18:00:00,Houston,1.06,2.0,True,True
2024-08-26T20:00:00,Houston,1.01,1.09,True,True
2024-08-26T21:00:00,Houston,1.09,1.0,True,True
2024-08-26T22:00:00,Houston,1.14,1.11,False,True
2024-08-27T00:00:00,Houston,1.5,1.64,False,True
2024-08-27T01:00:00,Houston,1.04,0.9,True,False
2024-08-27T02:00:00,Houston,1.09,1.87,True,False
2024-08-27T03:00:00,Houston,1.08,0.98,False,True
2024-08-27T06:00:00,Houston,0.99,1.11,True,True
2024-08-27T07:00:00,Houston,1.03,1.59,True,True
2024-08-27T13:00:00,Houston,0.92,1.04,True,True
2024-08-27T14:00:00,Houston,0.91,1.09,True,True
2024-08-27T17:00:00,Houston,1.13,0.91,True,True
2024-08-27T18:00:00,Houston,1.03,1.19,False,False
2024-08-27T23:00:00,Houston,0.97,1.25,True,False
2024-08-28T03:00:00,Houston,1.09,0.99,True,True
2024-08-28T08:00:00,Houston,1.59,1.06,True,True
2024-08-28T12:00:00,Houston,1.1,0.89,True,True
2024-08-28T13:00:00,Houston,1.02,1.04,True,True
2024-08-28T14:00:00,Houston,0.93,0.95,True,False
2024-08-28T17:00:00,Houston,1.66,1.76,False,True
2024-08-28T18:00:00,Houston,1.03,1.18,True,False
2024-08-28T19:00:00,Houston,1.73,0.88,False,True
2024-08-28T20:00:00,Houston,1.09,1.06,True,True
2024-08-28T23:00:00,Houston,1.4,1.15,False,True
2024-08-29T01:00:00,Houston,0.92,1.25,True,True
2024-08-29T02:00:00,Houston,0.97,0.89,True,True
2024-08-29T08:00:00,Houston,1.01,0.86,True,True
2024-08-29T10:00:00,Houston,0.95,1.13,True,True
2024-08-29T12:00:00,Houston,1.07,1.12,True,True
2024-08-29T14:00:00,Houston,1.01,1.48,True,False
2024-08-29T18:00:00,Houston,0.96,1.08,True,True
2024-08-29T22:00:00,Houston,0.91,1.06,True,True
2024-08-30T03:00:00,Houston,0.97,0.95,True,True
2024-08-30T04:00:00,Houston,1.07,0.86,True,True
2024-08-30T07:00:00,Houston,1.04,0.88,True,True
2024-08-30T09:00:00,Houston,1.31,0.93,True,True
2024-08-30T10:00:00,Houston,1.44,0.95,False,False
2024-08-30T12:00:00,Houston,0.93,0.94,True,True
2024-08-30T14:00:00,Houston,0.9,1.0,True,True
2024-08-30T15:00:00,Houston,1.01,1.14,True,True
2024-08-30T17:00:00,Houston,1.0,1.54,True,True
2024-08-30T21:00:00,Houston,0.98,1.03,True,True
2024-08-31T04:00:00,Houston,0.94,0.91,True,True
2024-08-31T07:00:00,Houston,0.99,1.07,True,True
2024-08-31T08:00:00,Houston,0.97,1.14,True,True
2024-08-31T10:00:00,Houston,0.97,0.94,True,True
2024-08-31T12:00:00,Houston,1.0,1.08,True,True
2024-08-31T20:00:00,Houston,0.96,0.99,True,True
2024-08-31T22:00:00,Houston,0.93,1.09,True,True
2024-09-01T01:00:00,Houston,1.11,1.07,True,True
2024-09-01T04:00:00,Houston,1.0,0.94,True,True
2024-09-01T07:00:00,Houston,0.95,0.89,True,True
2024-09-01T16:00:00,Houston,1.04,1.19,True,True
2024-09-01T19:00:00,Houston,1.24,0.92,True,True
2024-09-01T23:00:00,Houston,1.08,1.14,True,True
2024-09-02T00:00:00,Houston,0.99,0.99,True,True
2024-09-02T01:00:00,Houston,0.92,1.1,True,True
2024-09-02T06:00:00,Houston,1.0,0.92,False,False
2024-09-02T10:00:00,Houston,0.96,0.89,True,True
2024-09-02T21:00:00,Houston,0.91,1.01,False,True
